club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Juventus FC,Filippo Inzaghi,23,Centre-Forward,Atalanta BC,€10.30m,in,Summer,10.3,Serie A,1997,1997/1998
Juventus FC,Fabio Pecchia,23,Right Midfield,Napoli,€5.16m,in,Summer,5.16,Serie A,1997,1997/1998
Juventus FC,Daniel Fonseca,27,Centre-Forward,AS Roma,€4.70m,in,Summer,4.7,Serie A,1997,1997/1998
Juventus FC,Alessandro Birindelli,22,Right-Back,Empoli,€2.80m,in,Summer,2.8,Serie A,1997,1997/1998
Juventus FC,Marcelo Zalayeta,18,Centre-Forward,Peñarol,€2.58m,in,Summer,2.58,Serie A,1997,1997/1998
Juventus FC,Morgan De Sanctis,20,Goalkeeper,Pescara,€750Th.,in,Summer,0.75,Serie A,1997,1997/1998
Juventus FC,Marco Zamboni,19,Centre-Back,Chievo Verona,?,in,Summer,NA,Serie A,1997,1997/1998
Juventus FC,Edoardo Braiati,17,Central Midfield,SPAL,?,in,Summer,NA,Serie A,1997,1997/1998
Juventus FC,Stefano Sorrentino,18,Goalkeeper,Lazio U19,?,in,Summer,NA,Serie A,1997,1997/1998
Juventus FC,Christian Vieri,23,Centre-Forward,Atlético Madrid,€17.56m,out,Summer,17.56,Serie A,1997,1997/1998
Juventus FC,Vladimir Jugovic,27,Left Midfield,Lazio,€4.00m,out,Summer,4,Serie A,1997,1997/1998
Juventus FC,Sergio Porrini,28,Right-Back,Rangers,€3.50m,out,Summer,3.5,Serie A,1997,1997/1998
Juventus FC,Alen Boksic,27,Centre-Forward,Lazio,€1.10m,out,Summer,1.1,Serie A,1997,1997/1998
Juventus FC,Davide Falcioni,22,Goalkeeper,Treviso,?,out,Summer,NA,Serie A,1997,1997/1998
Juventus FC,Attilio Lombardo,31,Right Winger,Crystal Palace,?,out,Summer,NA,Serie A,1997,1997/1998
Juventus FC,Marco Zamboni,19,Centre-Back,Napoli,?,out,Summer,NA,Serie A,1997,1997/1998
Juventus FC,Christian Manfredini,22,Left Winger,Fermana,loan transfer,out,Summer,NA,Serie A,1997,1997/1998
Juventus FC,Raffaele Ametrano,24,Right-Back,Empoli,loan transfer,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,José Luis Calderón,26,Centre-Forward,Independiente,€3.87m,in,Summer,3.87,Serie A,1997,1997/1998
SSC Napoli,William Prunier,29,Centre-Back,Montpellier,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Claudio Bellucci,22,Centre-Forward,Sampdoria,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Raffaele Sergio,30,Left-Back,Udinese,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Mauro Facci,25,Left-Back,Salernitana,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Igor Protti,29,Centre-Forward,Lazio,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Massimiliano Allegri,29,Central Midfield,Padova,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Marco Zamboni,19,Centre-Back,Juventus,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Giuseppe Giannini,32,Attacking Midfield,Sturm Graz,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Aljosa Asanovic,31,Central Midfield,Derby,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Roberto Goretti,21,Defensive Midfield,Perugia,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Fabio Rossitto,25,Right Midfield,Udinese,?,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Reynald Pedros,25,Left Midfield,AC Parma,loan transfer,in,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Luigi Malafronte,18,Centre-Back,Napoli U19,-,in,Summer,0,Serie A,1997,1997/1998
SSC Napoli,Salvatore Bruno,17,Centre-Forward,Napoli U19,-,in,Summer,0,Serie A,1997,1997/1998
SSC Napoli,Guglielmo Stendardo,16,Centre-Back,Napoli U19,-,in,Summer,0,Serie A,1997,1997/1998
SSC Napoli,Fabio Pecchia,23,Right Midfield,Juventus,€5.16m,out,Summer,5.16,Serie A,1997,1997/1998
SSC Napoli,André Cruz,28,Centre-Back,Milan,€3.00m,out,Summer,3,Serie A,1997,1997/1998
SSC Napoli,Mauro Milanese,25,Left-Back,AC Parma,€600Th.,out,Summer,0.6,Serie A,1997,1997/1998
SSC Napoli,Alfredo Aglietti,26,Centre-Forward,Hellas Verona,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Caio,21,Centre-Forward,Santos FC,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Antonio Pietropaolo,20,Goalkeeper,Albanova,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Roberto Policano,33,Left-Back,Casarano,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Antonio Amita,21,Defensive Midfield,Città di Lecco,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Luigi Morgante,19,Left-Back,Città di Lecco,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Roberto Bordin,32,Defensive Midfield,Piacenza,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Alain Boghossian,26,Central Midfield,Sampdoria,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Francesco Colonnese,25,Centre-Back,AS Roma,?,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Massimiliano Esposito,25,Right Midfield,Hellas Verona,loan transfer,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Carmelo Imbriani,21,midfield,Casarano,loan transfer,out,Summer,NA,Serie A,1997,1997/1998
SSC Napoli,Nicola Caccia,27,Centre-Forward,Atalanta BC,"End of loanJun 30, 1997",out,Summer,0,Serie A,1997,1997/1998
