club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
AC Fiorentina,Predrag Mijatović,30,Centre-Forward,Real Madrid,€12.00m,in,Summer,12,Serie A,1999,1999/2000
AC Fiorentina,Enrico Chiesa,28,Centre-Forward,AC Parma,€10.70m,in,Summer,10.7,Serie A,1999,1999/2000
AC Fiorentina,Leandro Amaral,21,Centre-Forward,Portuguesa,€2.00m,in,Summer,2,Serie A,1999,1999/2000
AC Fiorentina,Angelo Di Livio,32,Right Midfield,Juventus,€1.30m,in,Summer,1.3,Serie A,1999,1999/2000
AC Fiorentina,Daniele Adani,24,Centre-Back,Brescia,free transfer,in,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Mattia Passarini,18,Goalkeeper,Chievo Verona,?,in,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Mauro Bressan,28,Defensive Midfield,Bari,?,in,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Abel Balbo,33,Centre-Forward,AC Parma,?,in,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Paul Okon,27,Defensive Midfield,Lazio,?,in,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Fabio Rossitto,27,Right Midfield,Napoli,?,in,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Alessandro Pierini,26,Centre-Back,Udinese,?,in,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Giuseppe Taglialatela,30,Goalkeeper,Napoli,,in,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Stefano Bettarini,27,Left-Back,AC Venezia 1907,€2.00m,out,Summer,2,Serie A,1999,1999/2000
AC Fiorentina,Giulio Falcone,25,Centre-Back,Bologna,free transfer,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Alessandro Zandonà,23,Goalkeeper,Giorgione,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Giacomo Dondoli,20,Goalkeeper,Cavese,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Riccardo Spigoli,19,attack,Trapani,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Carmine Esposito,28,attack,Sampdoria,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Danilo Stefani,20,Central Midfield,FC Turris 1944,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Anselmo Robbiati,29,Left Winger,Napoli,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Edmundo,28,Second Striker,Vasco da Gama,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Luis Oliveira,30,Centre-Forward,Cagliari Calcio,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Francesco Flachi,24,Centre-Forward,Sampdoria,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Fabrizio Ficini,25,Defensive Midfield,Sampdoria,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Roberto Mirri,20,Centre-Back,Empoli,?,out,Summer,NA,Serie A,1999,1999/2000
AC Fiorentina,Domenico Morfeo,23,Attacking Midfield,Cagliari Calcio,loan transfer,out,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Arturo Di Napoli,25,Centre-Forward,Empoli,€3.75m,in,Summer,3.75,Serie A,1999,1999/2000
Piacenza FC,Flavio Roma,25,Goalkeeper,Chievo Verona,?,in,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Carmine Gautieri,29,Right Winger,AS Roma,?,in,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Davide Bagnacani,19,Goalkeeper,Reggiana,?,in,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Francesco Zitolo,17,Attacking Midfield,Pro Vercelli,?,in,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Andrea Tagliaferri,20,midfield,Pro Patria,?,in,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Alberto Gilardino,16,Centre-Forward,Piacenza U19,-,in,Summer,0,Serie A,1999,1999/2000
Piacenza FC,Valerio Fiori,30,Goalkeeper,Milan,?,out,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Simone Inzaghi,23,Centre-Forward,Lazio,?,out,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Stefano Turi,19,Left Midfield,Triestina,?,out,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Sergio Marcon,28,Goalkeeper,Chievo Verona,?,out,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Francesco Varrenti,20,midfield,Rondinella,?,out,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Daniele Cozzi,20,defence,Biellese,?,out,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Francesco Zerbini,19,Centre-Forward,Cisco Lodigiani,loan transfer,out,Summer,NA,Serie A,1999,1999/2000
Piacenza FC,Adolfo Daniele Speranza,19,Central Midfield,Fiorenzuola,loan transfer,out,Summer,NA,Serie A,1999,1999/2000
Cagliari Calcio,Daniele Conti,20,Defensive Midfield,AS Roma,€650Th.,in,Summer,0.65,Serie A,1999,1999/2000
Cagliari Calcio,François Modesto,20,Centre-Back,SC Bastia,free transfer,in,Summer,NA,Serie A,1999,1999/2000
Cagliari Calcio,Giovanni Sulcis,24,midfield,Chievo Verona,?,in,Summer,NA,Serie A,1999,1999/2000
Cagliari Calcio,Jason Mayélé,23,attack,LB Châteauroux,?,in,Summer,NA,Serie A,1999,1999/2000
Cagliari Calcio,Nicola Diliso,24,Right-Back,Vicenza,?,in,Summer,NA,Serie A,1999,1999/2000
Cagliari Calcio,Nicola Di Liso,24,Centre-Back,Vicenza,?,in,Summer,NA,Serie A,1999,1999/2000
Cagliari Calcio,Luis Oliveira,30,Centre-Forward,Fiorentina,?,in,Summer,NA,Serie A,1999,1999/2000
Cagliari Calcio,David Suazo,19,Centre-Forward,CD Olimpia,?,in,Summer,NA,Serie A,1999,1999/2000
Cagliari Calcio,Domenico Morfeo,23,Attacking Midfield,Fiorentina,loan transfer,in,Summer,NA,Serie A,1999,1999/2000
