club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
AS Roma,Gabriel Batistuta,31,Centre-Forward,Fiorentina,€36.15m,in,Summer,36.15,Serie A,2000,2000/2001
AS Roma,Wálter Samuel,22,Centre-Back,Boca Juniors,€20.80m,in,Summer,20.8,Serie A,2000,2000/2001
AS Roma,Jonathan Zebina,21,Centre-Back,Cagliari Calcio,€18.40m,in,Summer,18.4,Serie A,2000,2000/2001
AS Roma,Émerson,24,Defensive Midfield,Bay. Leverkusen,€18.00m,in,Summer,18,Serie A,2000,2000/2001
AS Roma,Franco Brienza,21,Attacking Midfield,Foggia,€52Th.,in,Summer,0.052,Serie A,2000,2000/2001
AS Roma,Giuseppe Di Masi,18,Goalkeeper,Foggia,?,in,Summer,NA,Serie A,2000,2000/2001
AS Roma,Abel Balbo,34,Centre-Forward,Fiorentina,?,in,Summer,NA,Serie A,2000,2000/2001
AS Roma,Gaetano D'Agostino,18,Central Midfield,Roma U19,-,in,Summer,0,Serie A,2000,2000/2001
AS Roma,Marco Amelia,18,Goalkeeper,Roma U19,-,in,Summer,0,Serie A,2000,2000/2001
AS Roma,Simone Farina,18,Left-Back,Roma U19,-,in,Summer,0,Serie A,2000,2000/2001
AS Roma,Vágner,27,Defensive Midfield,Celta de Vigo,€5.00m,out,Summer,5,Serie A,2000,2000/2001
AS Roma,Dmitri Alenichev,27,Central Midfield,FC Porto,€3.00m,out,Summer,3,Serie A,2000,2000/2001
AS Roma,Manuele Blasi,19,Central Midfield,Perugia,loan transfer,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Andrea Campagnolo,22,Goalkeeper,Genoa,?,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Filippo Dal Moro,29,Left-Back,Ravenna,?,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Gustavo Bartelt,25,Centre-Forward,Aston Villa,?,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Giuseppe Colucci,19,Central Midfield,Hellas Verona,?,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Fabio Petruzzi,29,Centre-Back,Brescia,?,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Daniele De Vezze,20,Central Midfield,US Palermo,loan transfer,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Ivan Tomic,24,Defensive Midfield,Alavés,loan transfer,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Alessandro Frau,23,Attacking Midfield,AC Pisa,loan transfer,out,Summer,NA,Serie A,2000,2000/2001
AS Roma,Franco Brienza,21,Attacking Midfield,US Palermo,loan transfer,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Julio Cruz,25,Centre-Forward,Feyenoord,€8.20m,in,Summer,8.2,Serie A,2000,2000/2001
Bologna FC 1909,Luis Oliveira,31,Centre-Forward,Cagliari Calcio,€300Th.,in,Summer,0.3,Serie A,2000,2000/2001
Bologna FC 1909,Enzo Maresca,20,Central Midfield,Juventus,Loan fee:€140Th.,in,Summer,0.14,Serie A,2000,2000/2001
Bologna FC 1909,Björn Runström,16,Centre-Forward,Hammarby,free transfer,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Francisco Lima,29,Defensive Midfield,Lecce,free transfer,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Claudio Bellucci,25,Centre-Forward,Napoli,free transfer,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Pasquale Padalino,27,Centre-Back,Fiorentina,?,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Federico Gmeiner,18,defence,Fiorentina U19,?,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Francesco Quintavalla,18,Right-Back,Carpi,?,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Marcello Castellini,27,Centre-Back,Sampdoria,?,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Emanuele Brioschi,25,Centre-Back,AC Venezia 1907,?,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Tomas Locatelli,24,Attacking Midfield,Udinese,?,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Renato Olive,29,Central Midfield,Perugia,?,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Niccolò Galli,NA,defence,Arsenal U18,loan transfer,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Ferdinando Coppola,22,Goalkeeper,Napoli,loan transfer,in,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Zé Elias,23,Central Midfield,Olympiacos,€5.80m,out,Summer,5.8,Serie A,2000,2000/2001
Bologna FC 1909,Kennet Andersson,32,Centre-Forward,Fenerbahce,€4.50m,out,Summer,4.5,Serie A,2000,2000/2001
Bologna FC 1909,Luciano,24,Right Midfield,Chievo Verona,€2.33m,out,Summer,2.33,Serie A,2000,2000/2001
Bologna FC 1909,Massimo Paganin,29,Centre-Back,Atalanta BC,free transfer,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Cristian Zaccardo,18,Centre-Back,Spezia,loan transfer,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Teddy Lucic,27,Centre-Back,AIK,?,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Nicola Boselli,27,Centre-Back,Piacenza,?,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Fausto Ferrari,20,Centre-Forward,Lucchese,?,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Klas Ingesson,31,Defensive Midfield,Marseille,?,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Davide Fontolan,34,Left Midfield,Cagliari Calcio,?,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Michele Paramatti,32,Left-Back,Juventus,?,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Marco Foschini,18,midfield,Imolese,?,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Christophe Sanchez,27,Centre-Forward,Saint-Étienne,?,out,Summer,NA,Serie A,2000,2000/2001
Bologna FC 1909,Giancarlo Marocchi,34,Central Midfield,Retired,-,out,Summer,0,Serie A,2000,2000/2001
Bologna FC 1909,Nicola Ventola,22,Centre-Forward,Inter,"End of loanJun 30, 2000",out,Summer,0,Serie A,2000,2000/2001
Bologna FC 1909,Paolo Orlandoni,27,Goalkeeper,Reggina,"End of loanJun 30, 2000",out,Summer,0,Serie A,2000,2000/2001
Bologna FC 1909,Max Tonetto,25,Left-Back,Milan,"End of loanJun 30, 2000",out,Summer,0,Serie A,2000,2000/2001
US Lecce,Davor Vugrinec,25,Centre-Forward,Trabzonspor,€171Th.,in,Summer,0.171,Serie A,2000,2000/2001
US Lecce,Krasimir Chomakov,23,Defensive Midfield,CSKA Sofia,free transfer,in,Summer,NA,Serie A,2000,2000/2001
US Lecce,Stéphane Coqu,18,Goalkeeper,LOSC Lille,free transfer,in,Summer,NA,Serie A,2000,2000/2001
US Lecce,Aldo Osorio,26,Centre-Forward,Argentinos Jrs.,free transfer,in,Summer,NA,Serie A,2000,2000/2001
