club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Borussia Dortmund,Sunday Oliseh,25,Defensive Midfield,Juventus,€7.50m,in,Summer,7.5,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Jörg Heinrich,30,Left-Back,Fiorentina,€4.10m,in,Summer,4.1,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Dr. Philipp Laux,27,Goalkeeper,SSV Ulm 1846,€225Th.,in,Summer,0.225,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Christoph Metzelder,19,Centre-Back,Preußen Münster,€200Th.,in,Summer,0.2,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Francis Bugri,19,Attacking Midfield,B. Dortmund II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Sergej Barbarez,28,Second Striker,Hamburger SV,€1.80m,out,Summer,1.8,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Karsten Baumann,30,Centre-Back,RW Oberhausen,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Wolfgang Feiersinger,35,Sweeper,LASK,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Andreas Möller,32,Attacking Midfield,FC Schalke 04,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Borussia Dortmund,Jovan Kirovski,24,Right Winger,Sporting CP,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Marquinhos,18,Attacking Midfield,Avaí FC,€4.50m,in,Summer,4.5,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Pascal Ojigwe,23,Defensive Midfield,1. FC Köln,€2.10m,in,Summer,2.1,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Pascal Zuberbühler,29,Goalkeeper,FC Basel,Loan fee:€1.50m,in,Summer,1.5,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Andreas Neuendorf,25,Central Midfield,Hertha BSC,€750Th.,in,Summer,0.75,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Seyed Ali Mousavi,26,Centre-Forward,SC Fortuna Köln,?,in,Summer,NA,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Anel Dzaka,19,Attacking Midfield,Leverkusen II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Tom Starke,19,Goalkeeper,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Landon Donovan,18,Second Striker,Leverkusen II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Mehdi Pashazadeh,26,Centre-Back,SC Fortuna Köln,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Andreas Voss,21,Defensive Midfield,MSV Duisburg,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Émerson,24,Defensive Midfield,AS Roma,€18.00m,out,Summer,18,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Zoran Mamic,28,Centre-Back,VfL Bochum,€500Th.,out,Summer,0.5,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Miroslaw Spizak,21,Centre-Forward,Unterhaching,Loan fee:€150Th.,out,Summer,0.15,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Andreas Voss,21,Defensive Midfield,VfL Wolfsburg,Loan fee:€150Th.,out,Summer,0.15,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Stefan Beinlich,28,Attacking Midfield,Hertha BSC,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Bayer 04 Leverkusen,Rüdiger Vollborn,37,Goalkeeper,Retired,-,out,Summer,0,1 Bundesliga,2000,2000/2001
Bayern Munich,Willy Sagnol,23,Right-Back,Monaco,€7.70m,in,Summer,7.7,1 Bundesliga,2000,2000/2001
Bayern Munich,Ciriaco Sforza,30,Central Midfield,1.FC K'lautern,€2.30m,in,Summer,2.3,1 Bundesliga,2000,2000/2001
Bayern Munich,Alou Diarra,18,Defensive Midfield,Louh.-Cuiseaux,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
Bayern Munich,Owen Hargreaves,19,Defensive Midfield,FC Bayern II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
Bayern Munich,Berkant Göktan,19,Centre-Forward,Arm. Bielefeld,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
Bayern Munich,Alexander Bugera,21,Left-Back,MSV Duisburg,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
Bayern Munich,David Jarolim,21,Defensive Midfield,1.FC Nuremberg,€200Th.,out,Summer,0.2,1 Bundesliga,2000,2000/2001
Bayern Munich,Alexander Bugera,21,Left-Back,Unterhaching,Loan fee:€75Th.,out,Summer,0.075,1 Bundesliga,2000,2000/2001
Bayern Munich,Nils-Eric Johansson,20,Left-Back,1.FC Nuremberg,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Bayern Munich,Sven Scheuer,29,Goalkeeper,Adanaspor,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Bayern Munich,Markus Babbel,27,Centre-Back,Liverpool,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Bayern Munich,Frank Wiblishauser,22,Left-Back,1.FC Nuremberg,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Vidar Riseth,28,Centre-Back,Celtic,€1.50m,in,Summer,1.5,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Simon Jentzsch,24,Goalkeeper,Karlsruher SC,€500Th.,in,Summer,0.5,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Mate Lacic,19,Centre-Back,RNK Split,€150Th.,in,Summer,0.15,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Markus Beierle,28,Centre-Forward,MSV Duisburg,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Erik Mykland,28,Central Midfield,Panathinaikos,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Daniel Bierofka,21,Left Midfield,FC Bayern II,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Achim Pfuderer,24,Centre-Back,Stuttg. Kickers,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Thomas Weller,19,Defensive Midfield,SC Paderborn,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Jochen Kientz,27,Centre-Back,Panionios,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Guido Gorges,27,Centre-Back,Greuther Fürth,€150Th.,out,Summer,0.15,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Michél Dinzey,27,Left Midfield,Hannover 96,€125Th.,out,Summer,0.125,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Jochen Kientz,27,Centre-Back,Hamburger SV,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Michael Öller,21,Defensive Midfield,Greuther Fürth,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Thomas Meggle,25,Attacking Midfield,FC St. Pauli,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Daniel Hoffmann,28,Goalkeeper,Kocaelispor,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
TSV 1860 Munich,Mate Lacic,19,Centre-Back,1860 München II,-,out,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Vratislav Lokvenc,26,Centre-Forward,Sparta Prague,€3.15m,in,Summer,3.15,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Petr Gabriel,27,Centre-Back,Sparta Prague,€1.50m,in,Summer,1.5,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Dimitrios Grammozis,21,Defensive Midfield,Hamburger SV,€900Th.,in,Summer,0.9,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Alan Grozdanic,18,midfield,Rudar Velenje,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Murat Yakin,25,Centre-Back,FC Basel,?,in,Summer,NA,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Miroslav Klose,22,Centre-Forward,K'lautern II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Rüdiger Ziehl,22,Defensive Midfield,K'lautern II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Samir Kamouna,28,Sweeper,Bursaspor,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Ciriaco Sforza,30,Central Midfield,FC Bayern,€2.30m,out,Summer,2.3,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Martin Wagner,32,Left Midfield,VfL Wolfsburg,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Andreas Reinke,31,Goalkeeper,Iraklis,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Júnior,22,Right Midfield,1.FC Nuremberg,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,János Hrutka,25,Centre-Back,Ferencváros,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,Roger Lutz,35,Centre-Back,F91 Dudelange,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
1.FC Kaiserslautern,János Hrutka,25,Centre-Back,E. Frankfurt,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Milan Fukal,25,Centre-Back,Sparta Prague,€2.90m,in,Summer,2.9,1 Bundesliga,2000,2000/2001
Hamburger SV,Marcel Ketelaer,22,Left Midfield,Bor. M'gladbach,€2.80m,in,Summer,2.8,1 Bundesliga,2000,2000/2001
Hamburger SV,Sergej Barbarez,28,Second Striker,Bor. Dortmund,€1.80m,in,Summer,1.8,1 Bundesliga,2000,2000/2001
Hamburger SV,Marek Heinz,22,Centre-Forward,Sigma Olomouc,€1.60m,in,Summer,1.6,1 Bundesliga,2000,2000/2001
Hamburger SV,Carsten Wehlmann,28,Goalkeeper,FC St. Pauli,€400Th.,in,Summer,0.4,1 Bundesliga,2000,2000/2001
Hamburger SV,Mathias Schober,24,Goalkeeper,FC Schalke 04,Loan fee:€100Th.,in,Summer,0.1,1 Bundesliga,2000,2000/2001
Hamburger SV,Stig Töfting,30,Defensive Midfield,Aarhus GF,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Marinus Bester,31,Centre-Forward,Lüneburger SK,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Ronald Maul,27,Left-Back,Arm. Bielefeld,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Jan Sandmann,22,Right-Back,1.FC Magdeburg,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Benjamin Kruse,22,Centre-Back,SC Norderstedt,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Jochen Kientz,27,Centre-Back,1860 Munich,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Thomas Hillenbrand,20,Goalkeeper,Karlsruhe II,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Thomas Gravesen,24,Defensive Midfield,Everton,€3.50m,out,Summer,3.5,1 Bundesliga,2000,2000/2001
Hamburger SV,Fabian Ernst,21,Defensive Midfield,Werder Bremen,€1.00m,out,Summer,1,1 Bundesliga,2000,2000/2001
Hamburger SV,Dimitrios Grammozis,21,Defensive Midfield,1.FC K'lautern,€900Th.,out,Summer,0.9,1 Bundesliga,2000,2000/2001
Hamburger SV,Alexander Bade,29,Goalkeeper,1. FC Köln,€125Th.,out,Summer,0.125,1 Bundesliga,2000,2000/2001
Hamburger SV,Vanja Grubac,29,Centre-Forward,OFK Beograd,€100Th.,out,Summer,0.1,1 Bundesliga,2000,2000/2001
Hamburger SV,Sasa Ilic,29,Goalkeeper,Vardar,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
Hamburger SV,Rasoul Khatibi,21,Centre-Forward,PAS Tehran,"End of loanJun 30, 2000",out,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Soumaila Coulibaly,22,Attacking Midfield,Zamalek,€200Th.,in,Summer,0.2,1 Bundesliga,2000,2000/2001
SC Freiburg,Sebastian Kehl,20,Defensive Midfield,Hannover 96,€100Th.,in,Summer,0.1,1 Bundesliga,2000,2000/2001
SC Freiburg,Ferydoon Zandi,21,Attacking Midfield,SV Meppen,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
SC Freiburg,Régis Dorn,20,Centre-Forward,R. Strasbourg,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
SC Freiburg,Miran Pavlin,28,Attacking Midfield,Karlsruher SC,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
SC Freiburg,Miran Pavlin,28,Attacking Midfield,FC Porto,€900Th.,out,Summer,0.9,1 Bundesliga,2000,2000/2001
SC Freiburg,Ali Günes,21,Central Midfield,Fenerbahce,€767Th.,out,Summer,0.767,1 Bundesliga,2000,2000/2001
SC Freiburg,Steffen Korell,28,Sweeper,Bor. M'gladbach,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
SC Freiburg,László Kanyuk,21,Attacking Midfield,VfR Aalen,loan transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
SC Freiburg,Stefan Hampl,25,Right Winger,W. Burghausen,€13Th.,out,Summer,0.013,1 Bundesliga,2000,2000/2001
SC Freiburg,Mehdi Ben Slimane,26,Right Winger,Bor. M'gladbach,loan transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,David Zdrilic,26,Centre-Forward,SSV Ulm 1846,€770Th.,in,Summer,0.77,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Francisco Copado,25,Second Striker,TeBe Berlin,€200Th.,in,Summer,0.2,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Miroslaw Spizak,21,Centre-Forward,Bay. Leverkusen,Loan fee:€150Th.,in,Summer,0.15,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Alexander Bugera,21,Left-Back,FC Bayern,Loan fee:€75Th.,in,Summer,0.075,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Guido Koltermann,25,Goalkeeper,VfL Wolfsburg,€50Th.,in,Summer,0.05,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Thomas Glas,20,Centre-Forward,FC Ingolstadt,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Murat Tekes,25,attack,FC Starnberg,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Dietmar Hirsch,28,Defensive Midfield,MSV Duisburg,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Jochen Seitz,23,Left Winger,VfB Stuttgart,€250Th.,out,Summer,0.25,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Mark Zimmermann,26,Centre-Forward,Stuttg. Kickers,€200Th.,out,Summer,0.2,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Stefan Frühbeis,21,Centre-Back,W. Burghausen,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Stefan Hillinger,20,Centre-Forward,TSV Buchbach,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Udo Mai,32,Goalkeeper,FC Miesbach,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
SpVgg Unterhaching,Alberto Méndez,25,Attacking Midfield,Arsenal,"End of loanJun 30, 2000",out,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Darko Pivaljevic,25,Centre-Forward,Royal Antwerp,€1.50m,in,Summer,1.5,1 Bundesliga,2000,2000/2001
1. FC Köln,Miroslav Baranek,26,Attacking Midfield,Sparta Prague,€1.50m,in,Summer,1.5,1 Bundesliga,2000,2000/2001
1. FC Köln,Markus Kreuz,23,Left Midfield,Hannover 96,€1.00m,in,Summer,1,1 Bundesliga,2000,2000/2001
1. FC Köln,Jens Keller,29,Centre-Back,VfB Stuttgart,€750Th.,in,Summer,0.75,1 Bundesliga,2000,2000/2001
1. FC Köln,Alexander Bade,29,Goalkeeper,Hamburger SV,€125Th.,in,Summer,0.125,1 Bundesliga,2000,2000/2001
1. FC Köln,Alassane Ouédraogo,19,Right Midfield,RSC Charleroi,€75Th.,in,Summer,0.075,1 Bundesliga,2000,2000/2001
1. FC Köln,Ivan Vukomanovic,23,Defensive Midfield,G. Bordeaux,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
1. FC Köln,Ivica Grlic,24,Defensive Midfield,SC Fortuna Köln,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
1. FC Köln,Archil Arveladze,27,Centre-Forward,"NAC Breda",free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
1. FC Köln,Markus Dworrak,22,Left Winger,1.FC Köln II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
1. FC Köln,Pascal Ojigwe,23,Defensive Midfield,Bay. Leverkusen,€2.10m,out,Summer,2.1,1 Bundesliga,2000,2000/2001
1. FC Köln,Ralph Hasenhüttl,32,Centre-Forward,Greuther Fürth,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
1. FC Köln,Karsten Hutwelker,28,Left Midfield,Saarbrücken,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
1. FC Köln,Sebastian Selke,26,Goalkeeper,KFC Uerdingen,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
1. FC Köln,Ronny Teuber,34,Goalkeeper,Greuther Fürth,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
1. FC Köln,Markus Bähr,25,defence,SV Sandhausen,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Silvio Meißner,27,Defensive Midfield,Arm. Bielefeld,€1.20m,in,Summer,1.2,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Jochen Seitz,23,Left Winger,Unterhaching,€250Th.,in,Summer,0.25,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Aleksandr Hleb,19,Attacking Midfield,BATE Borisov,€150Th.,in,Summer,0.15,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Ales Chvalovsky,21,Goalkeeper,Chmel Blsany,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Stefan Blank,23,Left-Back,Hannover 96,free transfer,in,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Andreas Hinkel,18,Right-Back,Stuttgart U19,-,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Timo Wenzel,22,Centre-Back,Stuttgart II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Ioannis Amanatidis,18,Centre-Forward,Stuttgart II,-,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Christian Tiffert,18,Defensive Midfield,Without Club,-,in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Marc Ziegler,24,Goalkeeper,Arm. Bielefeld,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Jens Keller,29,Centre-Back,1. FC Köln,€750Th.,out,Summer,0.75,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Achim Hollerieth,26,Goalkeeper,Waldh. Mannheim,€200Th.,out,Summer,0.2,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Franz Wohlfahrt,36,Goalkeeper,Austria Vienna,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Mitko Stojkovski,27,Defensive Midfield,Pelister Bitola,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Srgjan Zaharievski,26,Central Midfield,Campomaiorense,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Didi,24,Centre-Forward,FC St. Gallen,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Marc Ziegler,24,Goalkeeper,Bursaspor,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Nico Frommer,22,Centre-Forward,SSV Reutlingen,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Saša Marković,28,Centre-Forward,FK Obilic,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Pavel Kuka,32,Centre-Forward,Slavia Prague,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Sreto Ristic,24,Centre-Forward,Campomaiorense,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Thomas Kies,24,Right-Back,Waldh. Mannheim,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Timo Rost,21,Defensive Midfield,Austria Vienna,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
VfB Stuttgart,Martin Spanring,30,Centre-Back,Bursaspor,?,out,Summer,NA,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Frank Verlaat,32,Centre-Back,Ajax,€2.10m,in,Summer,2.1,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Ivica Banovic,19,Defensive Midfield,NK Zagreb,€1.90m,in,Summer,1.9,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Mladen Krstajic,26,Centre-Back,Partizan,€1.25m,in,Summer,1.25,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Fabian Ernst,21,Defensive Midfield,Hamburger SV,€1.00m,in,Summer,1,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Tim Borowski,20,Central Midfield,W. Bremen Res.,-,in,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Paul Stalteri,22,Right-Back,W. Bremen Res.,-,in,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Lars Schmedes,19,midfield,W. Bremen Res.,-,in,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Lodewijk Roembiak,31,Defensive Midfield,FC Aarau,"End of loanJun 30, 2000",in,Summer,0,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Sören Seidel,27,Central Midfield,MSV Duisburg,€256Th.,out,Summer,0.256,1 Bundesliga,2000,2000/2001
SV Werder Bremen,Júlio César,37,Centre-Back,América-RN,free transfer,out,Summer,NA,1 Bundesliga,2000,2000/2001
