club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
AS Saint-Étienne,Aleksandr Panov,24,Centre-Forward,Zenit S-Pb,€4.70m,in,Summer,4.7,Ligue 1,2000,2000/2001
AS Saint-Étienne,Maksym Levitsky,27,Goalkeeper,Chernomorets N.,€850Th.,in,Summer,0.85,Ligue 1,2000,2000/2001
AS Saint-Étienne,Karim Fellahi,26,Right Midfield,AS Red Star 93,free transfer,in,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Allan Olesen,26,Right-Back,Akademisk BK,?,in,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Laurent Huard,26,Defensive Midfield,CS Sedan,?,in,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Alex Di Rocco,29,Centre-Forward,CS Sedan,?,in,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Christophe Sanchez,27,Centre-Forward,Bologna,?,in,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Fousseni Diawara,19,Right-Back,AS Red Star 93,?,in,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Patrice Carteron,29,Centre-Back,Olympique Lyon,?,in,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Florent Perraud,18,Goalkeeper,Saint-Étienne B,-,in,Summer,0,Ligue 1,2000,2000/2001
AS Saint-Étienne,Patrice Carteron,30,Centre-Back,Sunderland,"End of loanMay 31, 2001",in,Summer,0,Ligue 1,2000,2000/2001
AS Saint-Étienne,Vincent Péricard,17,Centre-Forward,Juventus,€200Th.,out,Summer,0.2,Ligue 1,2000,2000/2001
AS Saint-Étienne,Bruno Carotti,27,Centre-Back,Toulouse,free transfer,out,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Patrick Revelles,31,Centre-Forward,AC Le Havre,free transfer,out,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Bertrand Fayolle,24,Centre-Forward,FC Sion,free transfer,out,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Francis Llacer,28,Left-Back,Montpellier,?,out,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Kader Ferhaoui,35,Left Midfield,AS Red Star 93,?,out,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Nestor Subiat,34,Centre-Forward,Etoile Carouge,?,out,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Patrick Guillou,30,Left-Back,Hibernian FC,?,out,Summer,NA,Ligue 1,2000,2000/2001
AS Saint-Étienne,Philippe Montanier,35,Goalkeeper,Retired,-,out,Summer,0,Ligue 1,2000,2000/2001
AS Saint-Étienne,David Grondin,20,Left-Back,Arsenal,"End of loanJun 30, 2000",out,Summer,0,Ligue 1,2000,2000/2001
ESTAC Troyes,Mehdi Méniri,23,Centre-Back,AS Nancy,€1.22m,in,Summer,1.22,Ligue 1,2000,2000/2001
ESTAC Troyes,Hervé Sekli,23,Goalkeeper,GFCO Ajaccio,free transfer,in,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Alexandre Jeannin,22,Left-Back,RC Paris,free transfer,in,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Carl Tourenne,28,Centre-Back,LOSC Lille,free transfer,in,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Nicolas Goussé,24,Centre-Forward,FC Metz,free transfer,in,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Jérôme Rothen,22,Left Midfield,SM Caen,free transfer,in,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Badile Lubamba,24,Right-Back,FC Lugano,?,in,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Fabio Celestini,24,Defensive Midfield,Lausanne-Sport,?,in,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Yannick Zambernardi,22,Centre-Back,AC Ajaccio,?,in,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Christian Nadé,15,Centre-Forward,Troyes U19,-,in,Summer,0,Ligue 1,2000,2000/2001
ESTAC Troyes,Mamadou Niang,20,Centre-Forward,Troyes B,-,in,Summer,0,Ligue 1,2000,2000/2001
ESTAC Troyes,Emmanuel Rival,29,Defensive Midfield,Nîmes Olympique,?,out,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Samuel Lobé,33,Centre-Forward,FC Martigues,?,out,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Laurent Weber,27,Goalkeeper,Beauvais,?,out,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Amar Bouchemla,29,attack,FC Rodange 91,?,out,Summer,NA,Ligue 1,2000,2000/2001
ESTAC Troyes,Nicolas Dehon,32,Goalkeeper,Retired,-,out,Summer,0,Ligue 1,2000,2000/2001
ESTAC Troyes,Olivier Fugen,29,Defensive Midfield,Troyes B,-,out,Summer,0,Ligue 1,2000,2000/2001
ESTAC Troyes,Didier Lang,29,Defensive Midfield,FC Sochaux,"End of loanJun 30, 2000",out,Summer,0,Ligue 1,2000,2000/2001
