,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Fernando Menegazzo,br BRA,MF,Siena,23,1981,6,0,150,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
1,Christian Abbiati,it ITA,GK,Milan,27,1977,3,2,263,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
2,Nelson Abeijón,uy URU,MF,Cagliari,31,1973,30,28,"2,353",26.1,4,0,4,0,0,12,1,0.15,0.00,0.15,0.15,0.15,Matches,2004-2005
3,Giuseppe Abruzzese,it ITA,DF,Lecce,23,1981,7,4,333,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
4,Pietro Accardi,it ITA,DF,Palermo,21,1982,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
5,Daniele Adani,it ITA,DF,Brescia,30,1974,13,11,948,10.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
6,Adriano,br BRA,DF,Atalanta,22,1982,10,7,665,7.4,2,0,2,0,0,2,0,0.27,0.00,0.27,0.27,0.27,Matches,2004-2005
7,Adriano,br BRA,FW,Inter,22,1982,30,26,"2,274",25.3,16,1,14,2,4,2,0,0.63,0.04,0.67,0.55,0.59,Matches,2004-2005
8,Federico Agliardi,it ITA,GK,Brescia,21,1983,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
9,Alessandro Agostini,it ITA,DF,Cagliari,25,1979,35,35,"3,150",35.0,0,2,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,Matches,2004-2005
10,Demetrio Albertini,it ITA,"FW,MF",Atalanta,32,1971,14,14,"1,159",12.9,1,1,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,Matches,2004-2005
11,Marcello Albino,it ITA,MF,Cagliari,32,1971,14,3,463,5.1,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,2004-2005
12,Riccardo Allegretti,it ITA,MF,Chievo,26,1978,6,0,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
13,Matías Almeyda,ar ARG,"DF,MF",Brescia,30,1973,5,5,384,4.3,0,1,0,0,0,0,1,0.00,0.23,0.23,0.00,0.23,Matches,2004-2005
14,Édgar Álvarez,hn HON,"DF,MF",Cagliari,24,1980,15,3,489,5.4,1,1,1,0,0,1,0,0.18,0.18,0.37,0.18,0.37,Matches,2004-2005
