,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
40,Júlio Baptista,br BRA,"FW,MF",Roma,26,1981,27,22,"2,077",23.1,9,1,8,1,1,1,0,0.39,0.04,0.43,0.35,0.39,Matches,2008-2009
41,Antonino Barillà,it ITA,"DF,MF",Reggina,20,1988,30,25,"2,121",23.6,1,0,1,0,0,6,1,0.04,0.00,0.04,0.04,0.04,Matches,2008-2009
42,Simone Barone,it ITA,MF,Torino,30,1978,27,19,"1,799",20.0,1,1,1,0,0,6,1,0.05,0.05,0.10,0.05,0.10,Matches,2008-2009
43,Édgar Barreto,py PAR,MF,Reggina,24,1984,32,32,"2,859",31.8,2,3,2,0,0,5,0,0.06,0.09,0.16,0.06,0.16,Matches,2008-2009
44,Ahmed Barusso,gh GHA,MF,Siena,23,1984,3,1,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
45,Josias Basso,br BRA,DF,Reggina,19,1989,1,0,27,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
46,Dušan Basta,rs SRB,"DF,MF",Lecce,23,1984,7,2,210,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
47,David Beckham,eng ENG,MF,Milan,33,1975,18,18,"1,425",15.8,2,5,2,0,0,4,0,0.13,0.32,0.44,0.13,0.44,Matches,2008-2009
48,Emanuele Belardi,it ITA,GK,Udinese,30,1977,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
49,Manuel Belleri,it ITA,DF,Lazio,30,1977,1,1,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
50,Manuel Belleri,it ITA,DF,Bologna,30,1977,6,6,488,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
52,Gianpaolo Bellini,it ITA,DF,Atalanta,28,1980,34,34,"2,876",32.0,0,1,0,0,0,5,2,0.00,0.03,0.03,0.00,0.03,Matches,2008-2009
53,Claudio Bellucci,it ITA,FW,Sampdoria,33,1975,19,12,"1,240",13.8,5,0,4,1,2,4,0,0.36,0.00,0.36,0.29,0.29,Matches,2008-2009
54,Nicola Belmonte,it ITA,DF,Siena,21,1987,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
55,Simone Bentivoglio,it ITA,MF,Chievo,23,1985,23,18,"1,676",18.6,1,4,1,0,0,6,0,0.05,0.21,0.27,0.05,0.27,Matches,2008-2009
56,Francesco Benussi,it ITA,GK,Lecce,26,1981,34,34,"3,060",34.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
57,Marco Bernacci,it ITA,FW,Bologna,24,1983,13,3,447,5.0,1,0,0,1,1,1,0,0.20,0.00,0.20,0.00,0.00,Matches,2008-2009
58,Marco Biagianti,it ITA,MF,Catania,24,1984,34,32,"2,744",30.5,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,2008-2009
59,Rolando Bianchi,it ITA,FW,Torino,25,1983,28,27,"2,125",23.6,9,0,8,1,1,2,0,0.38,0.00,0.38,0.34,0.34,Matches,2008-2009
60,Paolo Bianco,it ITA,DF,Cagliari,30,1977,26,23,"2,124",23.6,1,0,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,Matches,2008-2009
61,Giuseppe Biava,it ITA,DF,Genoa,31,1977,29,28,"2,403",26.7,2,2,2,0,0,12,1,0.07,0.07,0.15,0.07,0.15,Matches,2008-2009
62,Davide Biondini,it ITA,MF,Cagliari,25,1983,30,27,"2,268",25.2,2,1,2,0,0,9,0,0.08,0.04,0.12,0.08,0.12,Matches,2008-2009
63,Albano Bizzarri,ar ARG,GK,Catania,30,1977,32,32,"2,880",32.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
64,Manuele Blasi,it ITA,MF,Napoli,27,1980,32,31,"2,728",30.3,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
65,Salvatore Bocchetti,it ITA,DF,Genoa,21,1986,32,28,"2,481",27.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
66,Erjon Bogdani,al ALB,FW,Chievo,31,1977,21,12,"1,155",12.8,1,1,1,0,0,3,0,0.08,0.08,0.16,0.08,0.16,Matches,2008-2009
67,Mariano Bogliacino,uy URU,MF,Napoli,28,1980,15,8,758,8.4,2,0,2,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches,2008-2009
68,Francesco Bolzoni,it ITA,MF,Inter,19,1989,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
69,Davide Bombardini,it ITA,MF,Bologna,34,1974,22,20,"1,676",18.6,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
70,Massimo Bonanni,it ITA,MF,Sampdoria,26,1982,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
71,Giacomo Bonaventura,it ITA,MF,Atalanta,18,1989,1,0,45,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
72,Emiliano Bonazzoli,it ITA,FW,Fiorentina,29,1979,12,1,347,3.9,1,1,1,0,0,1,0,0.26,0.26,0.52,0.26,0.52,Matches,2008-2009
73,Emiliano Bonazzoli,it ITA,FW,Sampdoria,29,1979,10,3,298,3.3,0,1,0,0,0,2,0,0.00,0.30,0.30,0.00,0.30,Matches,2008-2009
74,Daniele Bonera,it ITA,DF,Milan,27,1981,18,16,"1,427",15.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
75,Marco Borriello,it ITA,FW,Milan,26,1982,7,6,509,5.7,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2008-2009
76,Jonathan Bottinelli,ar ARG,DF,Sampdoria,23,1984,8,5,522,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
78,Cesare Bovo,it ITA,DF,Palermo,25,1983,28,27,"2,410",26.8,1,0,1,0,0,14,1,0.04,0.00,0.04,0.04,0.04,Matches,2008-2009
79,Gonçalo Brandão,pt POR,DF,Siena,21,1986,20,19,"1,673",18.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
80,Mark Bresciano,au AUS,MF,Palermo,28,1980,26,23,"2,046",22.7,4,1,4,0,0,5,1,0.18,0.04,0.22,0.18,0.22,Matches,2008-2009
81,Franco Brienza,it ITA,"FW,MF",Reggina,29,1979,32,29,"2,586",28.7,5,5,4,1,2,3,0,0.17,0.17,0.35,0.14,0.31,Matches,2008-2009
82,Matteo Brighi,it ITA,MF,Roma,27,1981,35,31,"2,886",32.1,3,1,3,0,0,3,1,0.09,0.03,0.12,0.09,0.12,Matches,2008-2009
83,Miguel Britos,uy URU,DF,Bologna,23,1985,14,10,947,10.5,1,0,1,0,0,1,1,0.10,0.00,0.10,0.10,0.10,Matches,2008-2009
84,Davide Brivio,it ITA,DF,Genoa,20,1988,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
85,Cristian Brocchi,it ITA,MF,Lazio,32,1976,31,25,"2,175",24.2,0,1,0,0,0,9,1,0.00,0.04,0.04,0.00,0.04,Matches,2008-2009
86,Luca Bucci,it ITA,GK,Napoli,39,1969,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
87,Igor Budan,hr CRO,FW,Palermo,28,1980,5,1,111,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
88,Viktor Budyanskiy,ru RUS,MF,Lecce,24,1984,4,1,105,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
89,Gianluigi Buffon,it ITA,GK,Juventus,30,1978,23,23,"2,025",22.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
90,Andrea Burato,it ITA,MF,Chievo,18,1990,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
91,Nicolás Burdisso,ar ARG,DF,Inter,27,1981,21,13,"1,157",12.9,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,2008-2009
92,Salvatore Burrai,it ITA,MF,Cagliari,21,1987,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
93,Daniele Cacia,it ITA,FW,Lecce,24,1983,22,11,"1,044",11.6,2,1,2,0,0,1,0,0.17,0.09,0.26,0.17,0.26,Matches,2008-2009
94,Emanuele Calaiò,it ITA,FW,Siena,26,1982,33,19,"1,712",19.0,5,0,5,0,1,4,1,0.26,0.00,0.26,0.26,0.26,Matches,2008-2009
95,Alex Calderoni,it ITA,GK,Torino,32,1976,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
96,Esteban Cambiasso,ar ARG,MF,Inter,27,1980,35,33,"3,013",33.5,4,3,4,0,0,1,0,0.12,0.09,0.21,0.12,0.21,Matches,2008-2009
97,Vincenzo Camilleri,it ITA,DF,Reggina,16,1992,2,1,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
98,Mauro Camoranesi,it ITA,MF,Juventus,31,1976,19,14,"1,196",13.3,1,2,1,0,0,4,1,0.08,0.15,0.23,0.08,0.23,Matches,2008-2009
99,Hugo Campagnaro,ar ARG,DF,Sampdoria,28,1980,16,13,"1,061",11.8,1,0,1,0,0,5,1,0.08,0.00,0.08,0.08,0.08,Matches,2008-2009
100,Andrea Campagnolo,it ITA,GK,Reggina,30,1978,23,23,"1,961",21.8,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
101,Edinho Campos,br BRA,MF,Lecce,25,1983,14,13,"1,036",11.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
102,Michele Canini,it ITA,DF,Cagliari,23,1985,22,20,"1,839",20.4,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
104,Paolo Cannavaro,it ITA,DF,Napoli,27,1981,30,30,"2,593",28.8,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
105,Daniele Capelli,it ITA,DF,Atalanta,22,1986,17,11,"1,035",11.5,1,0,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,2008-2009
106,Ciro Capuano,it ITA,DF,Catania,27,1981,18,18,"1,512",16.8,1,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,2008-2009
107,Ciro Capuano,it ITA,DF,Palermo,27,1981,2,2,176,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
108,Ezequiel Carboni,ar ARG,MF,Catania,29,1979,25,21,"1,656",18.4,0,2,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,Matches,2008-2009
109,Mathías Cardaccio,uy URU,MF,Milan,20,1987,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
110,Carlos Carmona,cl CHI,MF,Reggina,21,1987,32,32,"2,783",30.9,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
111,Moris Carrozzieri,it ITA,"DF,FW",Palermo,27,1980,23,22,"1,888",21.0,0,0,0,0,0,11,1,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
112,Davide Carrus,it ITA,MF,Bologna,29,1979,3,2,205,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
113,Federico Casarini,it ITA,MF,Bologna,18,1989,5,1,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
114,Emmanuel Cascione,it ITA,MF,Reggina,24,1983,3,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
115,Fabio Caserta,it ITA,MF,Lecce,29,1978,33,20,"1,938",21.5,5,2,3,2,2,5,0,0.23,0.09,0.33,0.14,0.23,Matches,2008-2009
116,Mattia Cassani,it ITA,DF,Palermo,24,1983,36,36,"3,125",34.7,1,4,1,0,0,2,1,0.03,0.12,0.14,0.03,0.14,Matches,2008-2009
117,Antonio Cassano,it ITA,FW,Sampdoria,26,1982,35,35,"3,101",34.5,12,9,8,4,4,3,0,0.35,0.26,0.61,0.23,0.49,Matches,2008-2009
118,Marco Cassetti,it ITA,"DF,MF",Roma,31,1977,20,13,"1,158",12.9,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,2008-2009
119,Luca Castellazzi,it ITA,GK,Sampdoria,33,1975,27,27,"2,430",27.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
120,Marcello Castellini,it ITA,DF,Bologna,35,1973,13,10,820,9.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
121,Edinson Cavani,uy URU,"FW,MF",Palermo,21,1987,35,34,"3,055",33.9,14,4,13,1,1,3,0,0.41,0.12,0.53,0.38,0.50,Matches,2008-2009
122,Axel Cédric Konan,ci CIV,FW,Lecce,25,1983,13,3,495,5.5,1,0,1,0,0,5,0,0.18,0.00,0.18,0.18,0.18,Matches,2008-2009
123,Fabio Ceravolo,it ITA,FW,Reggina,21,1987,19,8,751,8.3,2,0,2,0,0,1,0,0.24,0.00,0.24,0.24,0.24,Matches,2008-2009
124,Alessio Cerci,it ITA,"FW,MF",Atalanta,21,1987,13,2,379,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
125,César Cervo Luca,br BRA,DF,Chievo,29,1979,3,3,270,3.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
126,César,br BRA,"DF,MF",Bologna,33,1974,6,1,233,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
127,Júlio César,br BRA,GK,Inter,28,1979,36,36,"3,208",35.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
128,Giorgio Chiellini,it ITA,DF,Juventus,23,1984,27,27,"2,410",26.8,4,0,4,0,0,5,0,0.15,0.00,0.15,0.15,0.15,Matches,2008-2009
130,Cristian Chivu,ro ROU,DF,Inter,27,1980,21,20,"1,615",17.9,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
131,Maurizio Ciaramitaro,it ITA,MF,Palermo,26,1982,3,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
132,Cicinho,br BRA,DF,Roma,28,1980,22,16,"1,440",16.0,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,2008-2009
133,Luca Cigarini,it ITA,MF,Atalanta,22,1986,23,21,"1,840",20.4,3,2,3,0,0,9,0,0.15,0.10,0.24,0.15,0.24,Matches,2008-2009
134,Bruno Cirillo,it ITA,DF,Reggina,31,1977,32,28,"2,595",28.8,0,0,0,0,0,13,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
135,Andrea Coda,it ITA,DF,Udinese,23,1985,24,24,"2,160",24.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
136,Paul Codrea,ro ROU,"DF,MF",Siena,27,1981,27,26,"2,059",22.9,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches,2008-2009
137,Dyego Coelho,br BRA,DF,Bologna,25,1983,13,3,429,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
138,Riccardo Colombo,it ITA,DF,Torino,25,1982,23,17,"1,632",18.1,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,Matches,2008-2009
139,Roberto Colombo,it ITA,GK,Bologna,32,1975,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
140,Giuseppe Colucci,it ITA,MF,Chievo,27,1980,12,3,439,4.9,1,1,1,0,0,2,0,0.21,0.21,0.41,0.21,0.41,Matches,2008-2009
141,Gianluca Comotto,it ITA,DF,Fiorentina,29,1978,28,25,"2,250",25.0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
142,Simone Confalone,it ITA,MF,Bologna,34,1974,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
143,Andrea Consigli,it ITA,GK,Atalanta,21,1987,17,17,"1,485",16.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
144,Daniele Conti,it ITA,MF,Cagliari,29,1979,31,31,"2,790",31.0,5,2,5,0,0,15,0,0.16,0.06,0.23,0.16,0.23,Matches,2008-2009
145,Matteo Contini,it ITA,DF,Napoli,28,1980,34,31,"2,876",32.0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
146,Ferdinando Coppola,it ITA,GK,Atalanta,30,1978,22,21,"1,935",21.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
147,Manuel Coppola,it ITA,MF,Siena,26,1982,15,9,889,9.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
148,Iván Córdoba,co COL,DF,Inter,31,1976,28,26,"2,415",26.8,2,1,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches,2008-2009
149,Eugenio Corini,it ITA,MF,Torino,38,1970,12,12,832,9.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
150,Bernardo Corradi,it ITA,FW,Reggina,32,1976,30,24,"2,227",24.7,10,1,5,5,5,8,0,0.40,0.04,0.44,0.20,0.24,Matches,2008-2009
151,Francesco Cosenza,it ITA,DF,Reggina,22,1986,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
152,Andrea Cossu,it ITA,MF,Cagliari,28,1980,33,31,"2,537",28.2,1,8,1,0,0,14,1,0.04,0.28,0.32,0.04,0.32,Matches,2008-2009
153,Andrea Costa,it ITA,"DF,MF",Reggina,22,1986,36,35,"2,989",33.2,1,0,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,Matches,2008-2009
154,Manuel da Costa,ma MAR,DF,Sampdoria,22,1986,2,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
156,Manuel da Costa,ma MAR,DF,Fiorentina,22,1986,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
157,Francesco Cozza,it ITA,MF,Reggina,34,1974,25,20,"1,664",18.5,4,4,4,0,0,6,0,0.22,0.22,0.43,0.22,0.43,Matches,2008-2009
158,Alessandro Crescenzi,it ITA,DF,Roma,16,1991,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
159,Hernán Crespo,ar ARG,FW,Inter,33,1975,14,2,444,4.9,2,2,2,0,0,0,0,0.41,0.41,0.81,0.41,0.81,Matches,2008-2009
160,Emílson Cribari,br BRA,DF,Lazio,28,1980,17,16,"1,405",15.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
161,Domenico Criscito,it ITA,DF,Genoa,21,1986,35,35,"3,090",34.3,3,3,3,0,0,8,0,0.09,0.09,0.17,0.09,0.17,Matches,2008-2009
162,Gianluca Curci,it ITA,GK,Siena,23,1985,32,32,"2,812",31.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
163,Antonino D'Agostino,it ITA,MF,Atalanta,29,1978,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
164,Gaetano D'Agostino,it ITA,MF,Udinese,26,1982,36,34,"3,033",33.7,11,8,5,6,6,7,0,0.33,0.24,0.56,0.15,0.39,Matches,2008-2009
165,Marco D'Alessandro,it ITA,"FW,MF",Roma,17,1991,3,0,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
166,Andrea D'Amico,it ITA,MF,Catania,19,1989,2,0,19,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
