,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
47,Rodrigo Bentancur,uy URU,MF,Juventus,21,1997,31,21,"2,003",22.3,2,3,2,0,0,8,1,0.09,0.13,0.22,0.09,0.22,1.4,1.4,1.2,2.6,0.06,0.05,0.12,0.06,0.12,Matches,2018-2019
48,Domenico Berardi,it ITA,"FW,MF",Sassuolo,23,1994,35,32,"2,875",31.9,8,4,7,1,1,5,1,0.25,0.13,0.38,0.22,0.34,8.7,8.0,3.8,11.8,0.27,0.12,0.39,0.25,0.37,Matches,2018-2019
49,Álex Berenguer,es ESP,"MF,FW",Torino,23,1995,31,15,"1,486",16.5,2,3,2,0,0,4,0,0.12,0.18,0.30,0.12,0.30,1.2,1.2,4.7,5.9,0.07,0.28,0.36,0.07,0.36,Matches,2018-2019
50,Bartosz Bereszyński,pl POL,DF,Sampdoria,26,1992,27,24,"2,200",24.4,0,2,0,0,0,6,1,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.7,0.9,0.01,0.03,0.04,0.01,0.04,Matches,2018-2019
52,Etrit Berisha,al ALB,GK,Atalanta,29,1989,18,18,"1,620",18.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
53,Valon Berisha,xk KVX,MF,Lazio,25,1993,8,1,198,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.07,0.09,0.02,0.09,Matches,2018-2019
54,Federico Bernardeschi,it ITA,"FW,MF",Juventus,24,1994,28,14,"1,473",16.4,2,3,2,0,0,5,1,0.12,0.18,0.31,0.12,0.31,3.5,3.5,2.8,6.3,0.21,0.17,0.39,0.21,0.39,Matches,2018-2019
55,Daniel Bessa,it ITA,MF,Genoa,25,1993,34,25,"2,441",27.1,1,3,1,0,0,8,0,0.04,0.11,0.15,0.04,0.15,2.7,2.7,2.7,5.5,0.10,0.10,0.20,0.10,0.20,Matches,2018-2019
56,Jonathan Biabiany,fr FRA,"FW,MF",Parma,30,1988,18,12,"1,069",11.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.8,1.3,0.04,0.07,0.11,0.04,0.11,Matches,2018-2019
57,Lucas Biglia,ar ARG,MF,Milan,32,1986,16,13,"1,114",12.4,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.3,0.3,0.6,0.9,0.02,0.05,0.07,0.02,0.07,Matches,2018-2019
58,Cristiano Biraghi,it ITA,DF,Fiorentina,25,1992,36,36,"3,194",35.5,1,4,1,0,0,8,0,0.03,0.11,0.14,0.03,0.14,1.6,1.6,5.3,6.8,0.04,0.15,0.19,0.04,0.19,Matches,2018-2019
59,Davide Biraschi,it ITA,DF,Genoa,24,1994,34,32,"2,841",31.6,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.9,0.01,0.02,0.03,0.01,0.03,Matches,2018-2019
60,Valter Birsa,si SVN,"MF,FW",Chievo,31,1986,17,12,"1,101",12.2,2,2,1,1,1,1,0,0.16,0.16,0.33,0.08,0.25,1.7,0.9,2.8,3.8,0.14,0.23,0.37,0.08,0.31,Matches,2018-2019
61,Valter Birsa,si SVN,"MF,FW",Cagliari,31,1986,12,4,353,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.3,0.14,0.19,0.33,0.14,0.33,Matches,2018-2019
62,Kevin-Prince Boateng,gh GHA,FW,Sassuolo,31,1987,13,11,938,10.4,4,1,2,2,2,1,0,0.38,0.10,0.48,0.19,0.29,3.7,2.2,0.9,3.0,0.35,0.08,0.44,0.21,0.29,Matches,2018-2019
63,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,21,1997,25,14,"1,443",16.0,3,1,3,0,0,0,0,0.19,0.06,0.25,0.19,0.25,3.3,3.3,1.5,4.8,0.21,0.09,0.30,0.21,0.30,Matches,2018-2019
64,Giacomo Bonaventura,it ITA,MF,Milan,28,1989,8,8,646,7.2,3,1,3,0,0,0,0,0.42,0.14,0.56,0.42,0.56,2.4,2.4,0.8,3.2,0.34,0.11,0.45,0.34,0.45,Matches,2018-2019
65,Kevin Bonifazi,it ITA,DF,SPAL,22,1996,27,26,"2,301",25.6,2,1,2,0,0,2,0,0.08,0.04,0.12,0.08,0.12,0.7,0.7,0.3,1.1,0.03,0.01,0.04,0.03,0.04,Matches,2018-2019
66,Leonardo Bonucci,it ITA,DF,Juventus,31,1987,29,27,"2,472",27.5,3,0,3,0,0,2,0,0.11,0.00,0.11,0.11,0.11,1.7,1.7,0.8,2.5,0.06,0.03,0.09,0.06,0.09,Matches,2018-2019
67,Fabio Borini,it ITA,"FW,MF",Milan,27,1991,20,10,"1,054",11.7,2,2,2,0,0,3,0,0.17,0.17,0.34,0.17,0.34,2.5,2.5,0.5,3.0,0.22,0.04,0.26,0.22,0.26,Matches,2018-2019
68,Mehdi Bourabia,ma MAR,MF,Sassuolo,26,1991,32,21,"2,010",22.3,1,0,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,2.1,2.1,1.7,3.8,0.09,0.08,0.17,0.09,0.17,Matches,2018-2019
69,Filip Bradarić,hr CRO,MF,Cagliari,26,1992,27,17,"1,494",16.6,0,2,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,0.4,0.4,0.8,1.2,0.02,0.05,0.07,0.02,0.07,Matches,2018-2019
70,Gleison Bremer,br BRA,DF,Torino,21,1997,5,2,183,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03,Matches,2018-2019
71,Nicolò Brighenti,it ITA,DF,Frosinone,28,1989,11,11,990,11.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.5,0.02,0.02,0.05,0.02,0.05,Matches,2018-2019
72,Matteo Brighi,it ITA,MF,Empoli,37,1981,10,1,231,2.6,1,0,1,0,0,1,0,0.39,0.00,0.39,0.39,0.39,0.6,0.6,0.1,0.8,0.25,0.06,0.31,0.25,0.31,Matches,2018-2019
73,Enrico Brignola,it ITA,FW,Sassuolo,19,1999,7,2,175,1.9,1,0,1,0,0,2,0,0.51,0.00,0.51,0.51,0.51,0.4,0.4,0.1,0.5,0.21,0.03,0.24,0.21,0.24,Matches,2018-2019
74,Marcelo Brozović,hr CRO,MF,Inter,25,1992,32,31,"2,650",29.4,2,1,2,0,0,11,1,0.07,0.03,0.10,0.07,0.10,0.9,0.9,3.0,4.0,0.03,0.10,0.14,0.03,0.14,Matches,2018-2019
75,Rafael Cabral,br BRA,GK,Sampdoria,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
76,Fabrizio Cacciatore,it ITA,DF,Cagliari,31,1986,7,7,580,6.4,0,2,0,0,0,2,0,0.00,0.31,0.31,0.00,0.31,0.1,0.1,0.6,0.7,0.02,0.09,0.11,0.02,0.11,Matches,2018-2019
78,Fabrizio Cacciatore,it ITA,DF,Chievo,31,1986,7,5,497,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.9,0.9,0.00,0.16,0.17,0.00,0.17,Matches,2018-2019
79,Martín Cáceres,uy URU,"DF,FW",Lazio,31,1987,4,3,307,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches,2018-2019
80,Martín Cáceres,uy URU,DF,Juventus,31,1987,9,7,628,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05,Matches,2018-2019
81,Felipe Caicedo,ec ECU,FW,Lazio,29,1988,28,17,"1,371",15.2,8,2,7,1,1,4,0,0.53,0.13,0.66,0.46,0.59,6.4,5.6,1.6,7.3,0.42,0.11,0.53,0.37,0.48,Matches,2018-2019
82,Arturo Calabresi,it ITA,DF,Bologna,22,1996,18,16,"1,412",15.7,1,0,1,0,0,8,0,0.06,0.00,0.06,0.06,0.06,0.2,0.2,0.3,0.5,0.01,0.02,0.03,0.01,0.03,Matches,2018-2019
83,Davide Calabria,it ITA,DF,Milan,21,1996,26,22,"1,950",21.7,1,2,1,0,0,5,0,0.05,0.09,0.14,0.05,0.14,0.5,0.5,2.1,2.6,0.02,0.10,0.12,0.02,0.12,Matches,2018-2019
84,Hakan Çalhanoğlu,tr TUR,"FW,MF",Milan,24,1994,36,34,"2,884",32.0,3,6,3,0,0,3,0,0.09,0.19,0.28,0.09,0.28,5.5,5.5,5.6,11.1,0.17,0.17,0.35,0.17,0.35,Matches,2018-2019
85,José Callejón,es ESP,"MF,FW",Napoli,31,1987,34,29,"2,650",29.4,3,10,3,0,0,1,0,0.10,0.34,0.44,0.10,0.44,5.2,5.2,9.1,14.3,0.18,0.31,0.49,0.18,0.49,Matches,2018-2019
86,Joel Campbell,cr CRC,"FW,MF",Frosinone,26,1992,17,11,891,9.9,0,3,0,0,0,4,0,0.00,0.30,0.30,0.00,0.30,0.9,0.9,1.3,2.3,0.09,0.14,0.23,0.09,0.23,Matches,2018-2019
87,Emre Can,de GER,MF,Juventus,24,1994,29,20,"1,811",20.1,4,1,3,1,1,7,0,0.20,0.05,0.25,0.15,0.20,3.0,2.2,2.8,5.0,0.15,0.14,0.29,0.11,0.25,Matches,2018-2019
88,João Cancelo,pt POR,DF,Juventus,24,1994,25,22,"1,968",21.9,1,3,1,0,0,6,0,0.05,0.14,0.18,0.05,0.18,1.4,1.4,3.3,4.7,0.06,0.15,0.22,0.06,0.22,Matches,2018-2019
89,Antonio Candreva,it ITA,"FW,MF",Inter,31,1987,18,5,502,5.6,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,1.8,1.8,1.1,2.9,0.32,0.19,0.52,0.32,0.52,Matches,2018-2019
90,Luan Capanni,br BRA,FW,Lazio,18,2000,1,0,9,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.18,0.00,0.18,0.18,0.18,Matches,2018-2019
91,Leonardo Capezzi,it ITA,MF,Empoli,23,1995,12,9,772,8.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.06,0.04,0.10,0.06,0.10,Matches,2018-2019
92,Gianluca Caprari,it ITA,"FW,MF",Sampdoria,25,1993,21,12,"1,031",11.5,6,2,6,0,0,1,0,0.52,0.17,0.70,0.52,0.70,2.5,2.5,1.3,3.9,0.22,0.12,0.34,0.22,0.34,Matches,2018-2019
93,Marco Capuano,it ITA,DF,Frosinone,26,1991,27,27,"2,307",25.6,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.02,0.01,0.03,0.02,0.03,Matches,2018-2019
94,Francesco Caputo,it ITA,FW,Empoli,30,1987,38,38,"3,420",38.0,16,3,13,3,6,3,0,0.42,0.08,0.50,0.34,0.42,17.8,13.3,5.7,19.0,0.47,0.15,0.62,0.35,0.50,Matches,2018-2019
95,Francesco Cassata,it ITA,"MF,FW",Frosinone,21,1997,19,14,"1,124",12.5,2,2,2,0,0,9,1,0.16,0.16,0.32,0.16,0.32,0.6,0.6,0.5,1.1,0.05,0.04,0.09,0.05,0.09,Matches,2018-2019
96,Timothy Castagne,be BEL,"DF,MF",Atalanta,22,1995,28,21,"2,006",22.3,4,3,4,0,0,3,0,0.18,0.13,0.31,0.18,0.31,2.1,2.1,2.5,4.6,0.09,0.11,0.20,0.09,0.20,Matches,2018-2019
97,Samu Castillejo,es ESP,"FW,MF",Milan,23,1995,31,8,"1,023",11.4,4,2,4,0,0,3,0,0.35,0.18,0.53,0.35,0.53,1.8,1.8,1.8,3.6,0.16,0.16,0.31,0.16,0.31,Matches,2018-2019
98,Lucas Castro,ar ARG,"MF,FW",Cagliari,29,1989,12,10,896,10.0,1,3,1,0,0,1,0,0.10,0.30,0.40,0.10,0.40,0.6,0.6,2.0,2.6,0.06,0.20,0.26,0.06,0.26,Matches,2018-2019
99,Danilo Cataldi,it ITA,"MF,FW",Lazio,23,1994,12,4,578,6.4,2,1,2,0,0,2,0,0.31,0.16,0.47,0.31,0.47,0.8,0.8,1.5,2.3,0.13,0.23,0.36,0.13,0.36,Matches,2018-2019
100,Federico Ceccherini,it ITA,DF,Fiorentina,26,1992,15,11,994,11.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.02,0.01,0.02,Matches,2018-2019
101,Žan Celar,si SVN,FW,Roma,19,1999,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
102,Luca Ceppitelli,it ITA,DF,Cagliari,28,1989,24,24,"2,051",22.8,2,1,2,0,0,6,2,0.09,0.04,0.13,0.09,0.13,1.6,1.6,0.5,2.2,0.07,0.02,0.09,0.07,0.09,Matches,2018-2019
104,Fabio Ceravolo,it ITA,FW,Parma,31,1987,25,12,"1,185",13.2,2,0,1,1,2,1,0,0.15,0.00,0.15,0.08,0.08,3.5,1.9,0.6,2.6,0.26,0.05,0.31,0.15,0.19,Matches,2018-2019
105,Alberto Cerri,it ITA,FW,Cagliari,22,1996,15,7,670,7.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.8,1.8,0.8,2.6,0.24,0.11,0.34,0.24,0.34,Matches,2018-2019
106,Boštjan Cesar,si SVN,DF,Chievo,36,1982,14,11,"1,079",12.0,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.2,0.2,0.0,0.2,0.01,0.00,0.01,0.01,0.01,Matches,2018-2019
107,Raman Chibsah,gh GHA,MF,Frosinone,25,1993,32,30,"2,622",29.1,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,2.7,2.7,0.6,3.3,0.09,0.02,0.11,0.09,0.11,Matches,2018-2019
108,Giorgio Chiellini,it ITA,DF,Juventus,33,1984,25,22,"1,991",22.1,1,1,1,0,0,3,0,0.05,0.05,0.09,0.05,0.09,1.4,1.4,0.3,1.7,0.06,0.01,0.08,0.06,0.08,Matches,2018-2019
109,Federico Chiesa,it ITA,"FW,MF",Fiorentina,20,1997,37,34,"3,034",33.7,6,3,6,0,0,4,0,0.18,0.09,0.27,0.18,0.27,9.4,9.4,5.7,15.1,0.28,0.17,0.45,0.28,0.45,Matches,2018-2019
110,Vlad Chiricheș,ro ROU,DF,Napoli,28,1989,3,3,147,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.14,0.00,0.14,0.14,0.14,Matches,2018-2019
111,Camillo Ciano,it ITA,"FW,MF",Frosinone,28,1990,33,28,"2,454",27.3,7,4,5,2,3,12,0,0.26,0.15,0.40,0.18,0.33,6.4,4.1,5.6,9.8,0.24,0.21,0.44,0.15,0.36,Matches,2018-2019
112,Amato Ciciretti,it ITA,"FW,MF",Parma,24,1993,6,1,139,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.3,0.11,0.10,0.21,0.11,0.21,Matches,2018-2019
113,Luca Cigarini,it ITA,MF,Cagliari,32,1986,25,20,"1,682",18.7,0,2,0,0,0,9,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,2.4,3.0,0.03,0.13,0.16,0.03,0.16,Matches,2018-2019
114,Daniel Ciofani,it ITA,FW,Frosinone,33,1985,31,17,"1,618",18.0,5,2,3,2,2,1,0,0.28,0.11,0.39,0.17,0.28,5.2,3.7,1.3,5.0,0.29,0.07,0.36,0.21,0.28,Matches,2018-2019
