,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Éric Abidal,fr FRA,DF,Barcelona,29,1979,17,15,"1,410",15.7,0,2,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches,2009-2010
1,Santiago Acasiete,pe PER,DF,Almería,31,1977,31,31,"2,735",30.4,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matches,2009-2010
2,Lautaro Acosta,ar ARG,"FW,MF",Sevilla,21,1988,6,1,199,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
3,Adriano,br BRA,"DF,MF",Sevilla,24,1984,27,23,"2,079",23.1,0,4,0,0,0,6,0,0.00,0.17,0.17,0.00,0.17,Matches,2009-2010
4,Aritz Aduriz,es ESP,FW,Mallorca,28,1981,34,33,"2,755",30.6,12,4,12,0,1,10,0,0.39,0.13,0.52,0.39,0.52,Matches,2009-2010
5,Sergio Agüero,ar ARG,FW,Atlético Madrid,21,1988,31,24,"2,198",24.4,12,4,12,0,0,6,0,0.49,0.16,0.66,0.49,0.66,Matches,2009-2010
6,Abel Aguilar,co COL,MF,Zaragoza,24,1985,26,19,"1,587",17.6,4,1,4,0,0,9,0,0.23,0.06,0.28,0.23,0.28,Matches,2009-2010
7,Isaac Aketxe,es ESP,"FW,MF",Athletic Club,20,1989,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
8,Jordi Alba,es ESP,"DF,MF",Valencia,20,1989,15,12,"1,123",12.5,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,Matches,2009-2010
9,David Albelda,es ESP,"DF,MF",Valencia,31,1977,28,22,"2,037",22.6,1,1,1,0,0,12,0,0.04,0.04,0.09,0.04,0.09,Matches,2009-2010
10,Raúl Albiol,es ESP,DF,Real Madrid,23,1985,33,32,"2,844",31.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
11,Thiago Alcántara,es ESP,MF,Barcelona,18,1991,1,0,15,0.2,1,0,1,0,0,0,0,6.00,0.00,6.00,6.00,6.00,Matches,2009-2010
