,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
11,Carles Aleñá,es ESP,"MF,FW",Betis,21,1998,17,7,735,8.2,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,1.1,1.1,0.2,1.3,0.14,0.02,0.16,0.14,0.16,Matches,2019-2020
12,Sergio Álvarez,es ESP,"MF,DF",Eibar,27,1992,18,14,"1,147",12.7,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.02,0.02,0.04,0.02,0.04,Matches,2019-2020
13,Sergio Álvarez,es ESP,GK,Celta Vigo,32,1986,2,2,180,2.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
14,Yeray Álvarez,es ESP,DF,Athletic Club,24,1995,32,32,"2,810",31.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.5,1.7,0.04,0.02,0.05,0.04,0.05,Matches,2019-2020
15,Ibrahim Amadou,fr FRA,MF,Leganés,26,1993,10,9,770,8.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.04,0.00,0.04,0.04,0.04,Matches,2019-2020
16,Amath,sn SEN,MF,Getafe,23,1996,7,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
17,Miguel Ángel Guerrero,es ESP,FW,Leganés,29,1990,13,9,790,8.8,1,0,1,0,1,0,0,0.11,0.00,0.11,0.11,0.11,2.4,1.7,0.6,2.2,0.27,0.07,0.34,0.19,0.25,Matches,2019-2020
18,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,35,1984,13,13,"1,170",13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
19,José Ángel,es ESP,DF,Eibar,29,1989,28,27,"2,360",26.2,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,0.6,0.6,2.4,3.0,0.02,0.09,0.12,0.02,0.12,Matches,2019-2020
20,Antoñito,es ESP,"DF,MF",Valladolid,31,1987,15,11,"1,029",11.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.6,1.6,0.01,0.14,0.14,0.01,0.14,Matches,2019-2020
21,Vitorino Antunes,pt POR,MF,Getafe,32,1987,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
22,Anuar,ma MAR,"MF,FW",Valladolid,24,1995,11,1,189,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches,2019-2020
23,Mauro Arambarri,uy URU,MF,Getafe,23,1995,35,34,"3,069",34.1,1,1,1,0,0,11,1,0.03,0.03,0.06,0.03,0.06,2.0,2.0,1.6,3.6,0.06,0.05,0.10,0.06,0.10,Matches,2019-2020
24,Néstor Araujo,mx MEX,DF,Celta Vigo,27,1991,34,32,"2,888",32.1,1,2,1,0,0,10,0,0.03,0.06,0.09,0.03,0.09,0.8,0.8,0.2,1.1,0.03,0.01,0.03,0.03,0.03,Matches,2019-2020
26,Ronald Araújo,uy URU,DF,Barcelona,20,1999,6,2,238,2.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.09,0.00,0.09,0.09,0.09,Matches,2019-2020
27,Anaitz Arbilla,es ESP,DF,Eibar,32,1987,24,22,"2,007",22.3,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.1,0.8,0.03,0.01,0.04,0.03,0.04,Matches,2019-2020
28,Alphonse Areola,fr FRA,GK,Real Madrid,26,1993,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
29,Santiago Arias,co COL,DF,Atlético Madrid,27,1992,14,11,"1,076",12.0,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,1.1,1.6,0.04,0.09,0.13,0.04,0.13,Matches,2019-2020
30,José Arnaiz,es ESP,"MF,FW",Leganés,24,1995,12,2,337,3.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.14,0.14,0.28,0.14,0.28,Matches,2019-2020
31,José Arnaiz,es ESP,"FW,MF",Osasuna,24,1995,14,8,791,8.8,2,1,2,0,0,2,0,0.23,0.11,0.34,0.23,0.34,1.2,1.2,0.2,1.5,0.14,0.03,0.17,0.14,0.17,Matches,2019-2020
32,Sergio Asenjo,es ESP,GK,Villarreal,30,1989,34,34,"3,060",34.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
33,Marco Asensio,es ESP,FW,Real Madrid,23,1996,9,3,336,3.7,3,1,3,0,0,0,0,0.80,0.27,1.07,0.80,1.07,1.7,1.7,1.0,2.7,0.45,0.27,0.71,0.45,0.71,Matches,2019-2020
34,Iago Aspas,es ESP,FW,Celta Vigo,31,1987,37,37,"3,262",36.2,14,3,9,5,7,9,0,0.39,0.08,0.47,0.25,0.33,13.9,8.5,4.1,12.6,0.38,0.11,0.49,0.24,0.35,Matches,2019-2020
35,Roger Assalé,ci CIV,"FW,MF",Leganés,25,1993,14,2,531,5.9,2,1,2,0,0,1,0,0.34,0.17,0.51,0.34,0.51,1.7,1.7,1.1,2.8,0.29,0.19,0.48,0.29,0.48,Matches,2019-2020
36,Miguel Atienza,es ESP,MF,Eibar,20,1999,3,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.13,0.00,0.13,0.13,0.13,Matches,2019-2020
37,Ezequiel Ávila,ar ARG,FW,Osasuna,25,1994,20,18,"1,591",17.7,9,2,9,0,0,6,0,0.51,0.11,0.62,0.51,0.62,7.0,7.0,2.7,9.8,0.40,0.15,0.55,0.40,0.55,Matches,2019-2020
38,Javier Avilés,es ESP,"MF,FW",Leganés,21,1997,9,1,184,2.0,1,1,1,0,0,1,0,0.49,0.49,0.98,0.49,0.98,0.5,0.5,0.9,1.4,0.25,0.45,0.70,0.25,0.70,Matches,2019-2020
39,Chidozie Awaziem,ng NGA,DF,Leganés,22,1997,26,21,"1,997",22.2,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.8,0.03,0.01,0.04,0.03,0.04,Matches,2019-2020
40,Ramon Azeez,ng NGA,MF,Granada,26,1992,25,14,"1,361",15.1,2,0,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,1.9,1.9,0.3,2.2,0.13,0.02,0.15,0.13,0.15,Matches,2019-2020
41,Iddrisu Baba,gh GHA,MF,Mallorca,23,1996,36,35,"2,903",32.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.03,0.01,0.03,0.03,0.03,Matches,2019-2020
42,Carlos Bacca,co COL,"FW,MF",Villarreal,32,1986,19,7,688,7.6,2,1,2,0,0,1,0,0.26,0.13,0.39,0.26,0.39,3.1,3.1,0.5,3.6,0.41,0.06,0.47,0.41,0.47,Matches,2019-2020
43,Alex Baena,es ESP,MF,Villarreal,18,2001,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
44,Gareth Bale,wls WAL,"FW,MF",Real Madrid,30,1989,16,12,"1,089",12.1,2,2,2,0,0,4,1,0.17,0.17,0.33,0.17,0.33,3.5,3.5,1.2,4.7,0.29,0.10,0.39,0.29,0.39,Matches,2019-2020
45,Mikel Balenziaga,es ESP,DF,Athletic Club,31,1988,9,6,563,6.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,2019-2020
46,Éver Banega,ar ARG,MF,Sevilla,31,1988,33,28,"2,475",27.5,3,7,1,2,2,10,0,0.11,0.25,0.36,0.04,0.29,3.0,1.5,5.1,6.6,0.11,0.19,0.29,0.05,0.24,Matches,2019-2020
47,Federico Barba,it ITA,DF,Valladolid,25,1993,5,5,450,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches,2019-2020
48,Enis Bardhi,mk MKD,MF,Levante,24,1995,30,23,"2,114",23.5,7,2,7,0,0,5,0,0.30,0.09,0.38,0.30,0.38,4.6,4.6,1.9,6.5,0.20,0.08,0.28,0.20,0.28,Matches,2019-2020
49,Kike Barja,es ESP,"MF,FW",Osasuna,22,1997,8,4,313,3.5,0,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.5,0.5,1.0,1.5,0.14,0.28,0.43,0.14,0.43,Matches,2019-2020
50,Antonio Barragán,es ESP,DF,Betis,32,1987,12,7,641,7.1,0,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,0.1,0.1,0.6,0.7,0.01,0.08,0.09,0.01,0.09,Matches,2019-2020
52,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,17,2001,17,3,442,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,1.3,0.16,0.10,0.26,0.16,0.26,Matches,2019-2020
53,Marc Bartra,es ESP,"DF,MF",Betis,28,1991,30,29,"2,524",28.0,3,1,3,0,0,8,0,0.11,0.04,0.14,0.11,0.14,1.6,1.6,1.0,2.6,0.06,0.04,0.09,0.06,0.09,Matches,2019-2020
54,Gil Bastião Dias,pt POR,"DF,FW",Granada,22,1996,12,3,356,4.0,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.2,0.2,0.4,0.6,0.06,0.09,0.15,0.06,0.15,Matches,2019-2020
55,Fran Beltrán,es ESP,MF,Celta Vigo,20,1999,28,22,"1,830",20.3,1,0,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,1.3,1.3,0.6,1.9,0.07,0.03,0.10,0.07,0.10,Matches,2019-2020
56,Hatem Ben Arfa,fr FRA,"MF,FW",Valladolid,32,1987,5,2,159,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.03,0.02,0.04,0.03,0.04,Matches,2019-2020
57,Karim Benzema,fr FRA,FW,Real Madrid,31,1987,37,36,"3,141",34.9,21,8,16,5,5,0,0,0.60,0.23,0.83,0.46,0.69,17.4,13.6,8.4,22.0,0.50,0.24,0.74,0.39,0.63,Matches,2019-2020
58,Yuri Berchiche,es ESP,DF,Athletic Club,29,1990,33,32,"2,850",31.7,2,1,2,0,0,7,0,0.06,0.03,0.09,0.06,0.09,1.4,1.4,2.6,4.0,0.04,0.08,0.13,0.04,0.13,Matches,2019-2020
59,Markel Bergara,es ESP,MF,Getafe,33,1986,2,0,72,0.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.30,0.19,0.49,0.30,0.49,Matches,2019-2020
60,Sergio Bermejo,es ESP,FW,Celta Vigo,21,1997,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
61,Pedro Bigas,es ESP,DF,Eibar,28,1990,23,21,"1,777",19.7,3,0,3,0,0,2,0,0.15,0.00,0.15,0.15,0.15,1.6,1.6,0.3,1.9,0.08,0.02,0.10,0.08,0.10,Matches,2019-2020
62,Rubén Blanco,es ESP,GK,Celta Vigo,24,1995,33,33,"2,960",32.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
63,Pablo de Blasis,ar ARG,"DF,MF",Eibar,31,1988,30,15,"1,604",17.8,2,3,1,1,1,1,0,0.11,0.17,0.28,0.06,0.22,2.5,1.7,2.0,3.7,0.14,0.11,0.25,0.10,0.21,Matches,2019-2020
64,Alejandro Blesa,es ESP,MF,Levante,17,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
65,Yassine Bounou,ma MAR,GK,Sevilla,28,1991,6,5,495,5.5,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches,2019-2020
66,Filip Bradarić,hr CRO,MF,Celta Vigo,27,1992,14,7,706,7.8,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.5,0.06,0.01,0.07,0.06,0.07,Matches,2019-2020
67,Martin Braithwaite,dk DEN,"FW,MF",Leganés,28,1991,24,21,"1,934",21.5,6,1,6,0,1,3,0,0.28,0.05,0.33,0.28,0.33,6.7,6.0,1.3,7.2,0.31,0.06,0.37,0.28,0.34,Matches,2019-2020
68,Martin Braithwaite,dk DEN,"FW,MF",Barcelona,28,1991,11,4,407,4.5,1,0,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,2.8,2.8,0.0,2.8,0.62,0.01,0.62,0.62,0.62,Matches,2019-2020
69,Brandon,es ESP,FW,Osasuna,24,1995,8,5,406,4.5,0,1,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,0.9,0.9,0.4,1.2,0.19,0.09,0.27,0.19,0.27,Matches,2019-2020
70,Darko Brašanac,rs SRB,MF,Osasuna,27,1992,31,27,"2,245",24.9,0,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,1.8,1.8,1.6,3.4,0.07,0.06,0.14,0.07,0.14,Matches,2019-2020
71,Yan Brice Eteki,cm CMR,MF,Granada,21,1997,28,18,"1,499",16.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.03,0.00,0.04,0.03,0.04,Matches,2019-2020
72,Bryan,es ESP,FW,Sevilla,18,2001,2,0,65,0.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
73,Bryan,es ESP,"MF,FW",Leganés,18,2001,12,4,558,6.2,1,0,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,1.0,1.0,0.9,1.9,0.15,0.15,0.31,0.15,0.31,Matches,2019-2020
74,Ante Budimir,hr CRO,FW,Mallorca,28,1991,35,33,"2,765",30.7,13,2,11,2,2,12,0,0.42,0.07,0.49,0.36,0.42,10.4,8.8,1.0,9.8,0.34,0.03,0.37,0.29,0.32,Matches,2019-2020
75,Esteban Burgos,ar ARG,DF,Eibar,27,1992,15,11,"1,119",12.4,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.7,0.7,0.1,0.9,0.06,0.01,0.07,0.06,0.07,Matches,2019-2020
76,Burgui,es ESP,MF,Alavés,25,1993,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
78,Oliver Burke,sct SCO,"MF,FW",Alavés,22,1997,31,14,"1,429",15.9,1,2,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19,3.2,3.2,1.2,4.3,0.20,0.07,0.27,0.20,0.27,Matches,2019-2020
79,Sergio Busquets,es ESP,MF,Barcelona,31,1988,33,29,"2,483",27.6,2,2,2,0,0,9,0,0.07,0.07,0.14,0.07,0.14,1.2,1.2,2.7,4.0,0.04,0.10,0.14,0.04,0.14,Matches,2019-2020
80,Unai Bustinza,es ESP,DF,Leganés,27,1992,33,31,"2,684",29.8,0,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,0.4,0.4,1.4,1.7,0.01,0.05,0.06,0.01,0.06,Matches,2019-2020
81,Erick Cabaco,uy URU,DF,Levante,24,1995,11,9,809,9.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03,Matches,2019-2020
82,Erick Cabaco,uy URU,DF,Getafe,24,1995,4,3,267,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches,2019-2020
83,Ariday Cabrera,es ESP,"MF,FW",Mallorca,30,1988,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11,Matches,2019-2020
84,Leandro Cabrera,uy URU,DF,Getafe,28,1991,18,18,"1,530",17.0,2,0,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,0.9,0.9,0.2,1.1,0.05,0.01,0.06,0.05,0.06,Matches,2019-2020
85,Leandro Cabrera,uy URU,DF,Espanyol,28,1991,17,17,"1,530",17.0,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.3,0.3,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020
86,Fernando Calero,es ESP,DF,Espanyol,23,1995,15,12,"1,043",11.6,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
87,Jonathan Calleri,ar ARG,FW,Espanyol,25,1993,27,20,"1,811",20.1,1,3,1,0,0,6,1,0.05,0.15,0.20,0.05,0.20,3.6,3.6,2.3,5.9,0.18,0.11,0.29,0.18,0.29,Matches,2019-2020
88,Víctor Camarasa,es ESP,MF,Alavés,25,1994,17,15,"1,293",14.4,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.3,0.3,1.6,1.9,0.02,0.11,0.13,0.02,0.13,Matches,2019-2020
89,Sergio Camello,es ESP,FW,Atlético Madrid,18,2001,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
90,José Campaña,es ESP,MF,Levante,26,1993,37,35,"3,156",35.1,2,7,2,0,0,4,1,0.06,0.20,0.26,0.06,0.26,2.5,2.5,5.1,7.6,0.07,0.15,0.22,0.07,0.22,Matches,2019-2020
91,Xisco Campos,es ESP,DF,Mallorca,37,1982,9,4,473,5.3,0,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03,Matches,2019-2020
92,Víctor Campuzano,es ESP,"FW,MF",Espanyol,22,1997,20,9,870,9.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,1.5,0.14,0.01,0.15,0.14,0.15,Matches,2019-2020
93,Sergio Canales,es ESP,"MF,FW",Betis,28,1991,36,36,"3,163",35.1,6,6,3,3,4,5,0,0.17,0.17,0.34,0.09,0.26,7.0,4.0,5.7,9.7,0.20,0.16,0.36,0.11,0.28,Matches,2019-2020
94,Ander Capa,es ESP,DF,Athletic Club,27,1992,35,32,"2,872",31.9,3,4,3,0,0,10,0,0.09,0.13,0.22,0.09,0.22,1.1,1.1,3.4,4.5,0.04,0.11,0.14,0.04,0.14,Matches,2019-2020
95,Marc Cardona,es ESP,FW,Osasuna,24,1995,19,9,705,7.8,1,2,1,0,0,1,0,0.13,0.26,0.38,0.13,0.38,1.9,1.9,1.4,3.3,0.24,0.18,0.42,0.24,0.42,Matches,2019-2020
96,Diego Carlos,br BRA,DF,Sevilla,26,1993,35,35,"3,134",34.8,2,0,2,0,0,7,0,0.06,0.00,0.06,0.06,0.06,2.0,2.0,0.5,2.5,0.06,0.01,0.07,0.06,0.07,Matches,2019-2020
97,Yannick Carrasco,be BEL,"MF,FW",Atlético Madrid,25,1993,15,6,631,7.0,1,2,1,0,0,2,0,0.14,0.29,0.43,0.14,0.43,1.7,1.7,0.7,2.5,0.25,0.10,0.35,0.25,0.35,Matches,2019-2020
98,Daniel Carriço,pt POR,DF,Sevilla,30,1988,11,10,847,9.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches,2019-2020
99,Guido Carrillo,ar ARG,FW,Leganés,28,1991,24,13,"1,213",13.5,1,2,1,0,0,2,0,0.07,0.15,0.22,0.07,0.22,4.9,4.7,0.3,5.0,0.36,0.02,0.38,0.35,0.37,Matches,2019-2020
100,Dani Carvajal,es ESP,DF,Real Madrid,27,1992,31,31,"2,738",30.4,1,5,1,0,0,11,0,0.03,0.16,0.20,0.03,0.20,2.7,2.7,4.3,7.0,0.09,0.14,0.23,0.09,0.23,Matches,2019-2020
101,William Carvalho,pt POR,MF,Betis,27,1992,13,11,892,9.9,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.8,1.4,0.05,0.08,0.14,0.05,0.14,Matches,2019-2020
102,Casemiro,br BRA,MF,Real Madrid,27,1992,35,35,"3,088",34.3,4,3,4,0,0,12,0,0.12,0.09,0.20,0.12,0.20,3.6,3.6,0.4,4.0,0.11,0.01,0.12,0.11,0.12,Matches,2019-2020
104,Santi Cazorla,es ESP,MF,Villarreal,34,1984,35,29,"2,450",27.2,11,9,3,8,8,3,0,0.40,0.33,0.73,0.11,0.44,8.5,2.4,6.6,9.0,0.31,0.24,0.55,0.09,0.33,Matches,2019-2020
105,Sofian Chakla,ma MAR,DF,Villarreal,25,1993,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches,2019-2020
106,Charles,br BRA,FW,Eibar,35,1984,30,13,"1,301",14.5,6,0,5,1,2,8,0,0.42,0.00,0.42,0.35,0.35,4.5,3.0,0.8,3.8,0.31,0.06,0.37,0.20,0.26,Matches,2019-2020
107,Pablo Chavarría,ar ARG,"FW,MF",Mallorca,31,1988,13,1,209,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,1.2,0.24,0.29,0.52,0.24,0.52,Matches,2019-2020
108,Pape Cheikh Diop,sn SEN,MF,Celta Vigo,21,1997,16,6,599,6.7,0,1,0,0,0,5,1,0.00,0.15,0.15,0.00,0.15,0.1,0.1,0.3,0.4,0.02,0.04,0.06,0.02,0.06,Matches,2019-2020
109,Chema,es ESP,DF,Getafe,27,1992,4,3,309,3.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches,2019-2020
110,Denis Cheryshev,ru RUS,"MF,FW",Valencia,28,1990,24,9,926,10.3,1,2,1,0,0,5,0,0.10,0.19,0.29,0.10,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.39,0.28,0.39,Matches,2019-2020
111,Samuel Chukwueze,ng NGA,"MF,FW",Villarreal,20,1999,37,20,"2,048",22.8,3,2,3,0,0,2,0,0.13,0.09,0.22,0.13,0.22,3.6,3.6,3.3,6.8,0.16,0.14,0.30,0.16,0.30,Matches,2019-2020
112,Churripi,es ESP,GK,Valladolid,25,1994,3,3,244,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
113,Jasper Cillessen,nl NED,GK,Valencia,30,1989,24,24,"2,096",23.3,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
114,Óscar Clemente,es ESP,MF,Atlético Madrid,20,1999,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
115,Carlos Clerc,es ESP,DF,Levante,27,1992,23,20,"1,848",20.5,0,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,1.8,2.0,0.01,0.09,0.10,0.01,0.10,Matches,2019-2020
