,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Agustín Abadía,es ESP,MF,CD Logroñés,30,1962,38,38,"3,313",36.8,5,,1,4,,4,2,0.14,,,0.03,,Matches,1992-1993
1,Antonio Acosta Rivera,es ESP,MF,Atlético Madrid,20,1971,4,4,325,3.6,0,,0,0,,3,0,0.00,,,0.00,,Matches,1992-1993
2,Wilfred Agbonavbare,ng NGA,GK,Rayo Vallecano,25,1966,28,28,"2,391",26.6,0,,0,0,,1,1,0.00,,,0.00,,Matches,1992-1993
3,Joseba Agirre,es ESP,MF,Real Burgos CF,28,1964,33,33,"2,900",32.2,4,,4,0,,10,1,0.12,,,0.12,,Matches,1992-1993
4,Borja Agirretxu,es ESP,DF,Celta Vigo,23,1968,33,30,"2,564",28.5,0,,0,0,,5,0,0.00,,,0.00,,Matches,1992-1993
5,Xavier Aguado,es ESP,DF,Zaragoza,24,1968,35,35,"3,034",33.7,2,,2,0,,8,1,0.06,,,0.06,,Matches,1992-1993
6,Albert Aguilá,es ESP,FW,Osasuna,21,1970,28,11,"1,313",14.6,7,,6,1,,2,0,0.48,,,0.41,,Matches,1992-1993
7,Carlos Aguilera,es ESP,DF,Atlético Madrid,23,1969,20,15,"1,270",14.1,0,,0,0,,1,0,0.00,,,0.00,,Matches,1992-1993
8,Iñaki Álaba,es ESP,DF,Real Sociedad,25,1966,25,24,"2,015",22.4,1,,1,0,,6,5,0.04,,,0.04,,Matches,1992-1993
9,Alberto,es ESP,GK,Real Sociedad,23,1969,4,4,360,4.0,0,,,,,0,0,0.00,,,,,Matches,1992-1993
10,Albert Albesa,es ESP,DF,Espanyol,27,1965,20,20,"1,800",20.0,0,,0,0,,6,0,0.00,,,0.00,,Matches,1992-1993
11,Alberto Albístegui,es ESP,DF,Deportivo La Coruña,27,1964,33,33,"2,889",32.1,1,,1,0,,9,1,0.03,,,0.03,,Matches,1992-1993
12,Tati Alcalde,es ESP,DF,Sporting Gijón,28,1964,3,3,196,2.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
13,Alcázar,es ESP,DF,Sporting Gijón,25,1967,32,26,"2,429",27.0,0,,0,0,,5,0,0.00,,,0.00,,Matches,1992-1993
14,Adolfo Aldana,es ESP,MF,Deportivo La Coruña,26,1966,30,28,"2,370",26.3,7,,7,0,,5,0,0.27,,,0.27,,Matches,1992-1993
15,Alejandro,,,Atlético Madrid,21,1970,2,1,106,1.2,0,,0,0,,1,0,0.00,,,0.00,,Matches,1992-1993
16,Manuel Alfaro,es ESP,FW,Atlético Madrid,21,1971,18,9,"1,029",11.4,2,,2,0,,1,0,0.17,,,0.17,,Matches,1992-1993
17,Pablo Alfaro,es ESP,DF,Barcelona,23,1969,7,2,291,3.2,1,,1,0,,0,0,0.31,,,0.31,,Matches,1992-1993
18,Imanol Alguacil,es ESP,DF,Real Sociedad,21,1971,30,29,"2,204",24.5,3,,3,0,,6,0,0.12,,,0.12,,Matches,1992-1993
19,Bittor Alkiza,es ESP,MF,Real Sociedad,21,1970,31,23,"2,141",23.8,4,,4,0,,1,0,0.17,,,0.17,,Matches,1992-1993
20,Rafael Alkorta,es ESP,DF,Athletic Club,23,1968,29,29,"2,526",28.1,0,,0,0,,7,0,0.00,,,0.00,,Matches,1992-1993
21,Javier Alonso Fraile,es ESP,,Real Burgos CF,22,1969,4,2,232,2.6,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
22,Fermín Álvarez Álvarez,es ESP,,Oviedo,25,1967,3,0,59,0.7,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
23,Vicente Álvarez Núñez,es ESP,MF,Celta Vigo,32,1960,36,36,"3,134",34.8,2,,2,0,,6,1,0.06,,,0.06,,Matches,1992-1993
24,Armando Álvarez,es ESP,DF,Oviedo,22,1970,26,20,"1,913",21.3,1,,1,0,,11,4,0.05,,,0.05,,Matches,1992-1993
26,Amarildo Souza do Amaral,br BRA,FW,CD Logroñés,27,1964,22,10,"1,012",11.2,1,,1,0,,3,1,0.09,,,0.09,,Matches,1992-1993
27,Francisco Javier Iruarrizaga Amarika,es ESP,GK,Osasuna,29,1962,2,1,167,1.9,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
28,Guillermo Amor,es ESP,MF,Barcelona,24,1967,33,30,"2,688",29.9,5,,5,0,,3,1,0.17,,,0.17,,Matches,1992-1993
29,Jon Ander Lambea,es ESP,DF,Athletic Club,18,1973,8,6,565,6.3,0,,0,0,,1,0,0.00,,,0.00,,Matches,1992-1993
30,Ion Andoni Goikoetxea,es ESP,"DF,FW",Barcelona,26,1965,29,24,"2,328",25.9,3,,3,0,,2,2,0.12,,,0.12,,Matches,1992-1993
31,Genar Andrinúa,es ESP,DF,Athletic Club,28,1964,38,38,"3,419",38.0,1,,1,0,,5,0,0.03,,,0.03,,Matches,1992-1993
32,Miguel Ángel Nadal,es ESP,"DF,MF",Barcelona,26,1966,36,31,"2,900",32.2,4,,4,0,,8,2,0.12,,,0.12,,Matches,1992-1993
33,José Ángel Uribarrena,es ESP,FW,CD Logroñés,23,1969,23,13,"1,266",14.1,1,,1,0,,4,0,0.07,,,0.07,,Matches,1992-1993
34,Diyan Angelov,bg BUL,MF,Osasuna,27,1964,4,2,194,2.2,1,,1,0,,1,2,0.46,,,0.46,,Matches,1992-1993
35,Juan Antonio Andrades,es ESP,MF,Sevilla,26,1966,8,3,285,3.2,1,,1,0,,4,0,0.32,,,0.32,,Matches,1992-1993
36,Juan Antonio Chesa,es ESP,MF,Albacete,22,1970,32,29,"2,605",28.9,4,,4,0,,12,0,0.14,,,0.14,,Matches,1992-1993
37,Juan Antonio Larrañaga,es ESP,"DF,MF",Real Sociedad,34,1958,34,31,"2,866",31.8,0,,0,0,,2,0,0.00,,,0.00,,Matches,1992-1993
38,José Antonio Mateos,,,Cádiz,21,1971,25,25,"2,182",24.2,0,,0,0,,11,2,0.00,,,0.00,,Matches,1992-1993
39,José Antonio Pikabea,es ESP,DF,Real Sociedad,21,1970,28,25,"2,256",25.1,1,,1,0,,5,0,0.04,,,0.04,,Matches,1992-1993
40,Juan Antonio Pizzi,es ESP,FW,Tenerife,24,1968,34,29,"2,356",26.2,15,,6,9,,7,2,0.57,,,0.23,,Matches,1992-1993
41,Josu Anuzita,es ESP,GK,Deportivo La Coruña,28,1964,1,1,90,1.0,0,,,,,0,0,0.00,,,,,Matches,1992-1993
