,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Aymen Abdennour,tn TUN,DF,Valencia,25,1989,22,22,"1,851",20.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
1,Antonio Adán,es ESP,GK,Betis,28,1987,36,36,"3,212",35.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
2,Adriano,br BRA,DF,Barcelona,30,1984,8,4,434,4.8,0,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,Matches,2015-2016
3,Aritz Aduriz,es ESP,FW,Athletic Club,34,1981,34,30,"2,776",30.8,20,6,17,3,5,9,0,0.65,0.19,0.84,0.55,0.75,Matches,2015-2016
4,Imanol Agirretxe,es ESP,FW,Real Sociedad,28,1987,16,14,"1,170",13.0,13,0,13,0,0,0,0,1.00,0.00,1.00,1.00,1.00,Matches,2015-2016
5,Rachid Aït-Atmane,dz ALG,MF,Sporting Gijón,22,1993,18,11,"1,060",11.8,0,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches,2015-2016
6,Ager Aketxe,es ESP,MF,Athletic Club,21,1993,3,2,185,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
7,Jordi Alba,es ESP,DF,Barcelona,26,1989,31,29,"2,589",28.8,0,6,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,Matches,2015-2016
8,Raúl Albentosa,es ESP,DF,Málaga,26,1988,29,27,"2,555",28.4,2,0,2,0,0,11,0,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
9,Luis Alberto,es ESP,"MF,FW",La Coruña,22,1992,29,25,"2,098",23.3,6,7,6,0,0,3,0,0.26,0.30,0.56,0.26,0.56,Matches,2015-2016
10,Paco Alcácer,es ESP,FW,Valencia,21,1993,34,25,"2,419",26.9,13,6,11,2,3,2,0,0.48,0.22,0.71,0.41,0.63,Matches,2015-2016
11,Antolín Alcaraz,py PAR,DF,Las Palmas,33,1982,6,6,540,6.0,1,0,1,0,0,2,0,0.17,0.00,0.17,0.17,0.17,Matches,2015-2016
12,Nauzet Alemán,es ESP,MF,Las Palmas,30,1985,10,2,248,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
13,Diego Alende,es ESP,DF,Celta Vigo,17,1997,1,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
14,Alexis,es ESP,DF,Getafe,29,1985,15,15,"1,350",15.0,1,0,1,0,0,7,0,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
15,Sergio Álvarez,es ESP,MF,Sporting Gijón,23,1992,27,26,"2,185",24.3,2,2,2,0,0,9,1,0.08,0.08,0.16,0.08,0.16,Matches,2015-2016
16,Sergio Álvarez,es ESP,GK,Celta Vigo,28,1986,31,30,"2,726",30.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
17,Víctor Álvarez,es ESP,"MF,DF",Espanyol,22,1993,27,25,"1,959",21.8,1,2,1,0,0,6,0,0.05,0.09,0.14,0.05,0.14,Matches,2015-2016
18,Dani Alves,br BRA,DF,Barcelona,32,1983,29,24,"2,145",23.8,0,3,0,0,0,6,0,0.00,0.13,0.13,0.00,0.13,Matches,2015-2016
19,Diego Alves,br BRA,GK,Valencia,30,1985,13,13,"1,170",13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
20,Antonio Amaya,es ESP,DF,Rayo Vallecano,32,1983,17,10,"1,033",11.5,1,1,1,0,0,6,1,0.09,0.09,0.17,0.09,0.17,Matches,2015-2016
21,Nordin Amrabat,ma MAR,"MF,FW",Málaga,28,1987,13,13,"1,003",11.1,0,1,0,0,1,5,1,0.00,0.09,0.09,0.00,0.09,Matches,2015-2016
22,Marco Andreolli,it ITA,DF,Sevilla,29,1986,7,7,553,6.1,0,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,2015-2016
23,José Ángel Crespo,es ESP,DF,Rayo Vallecano,28,1987,9,9,715,7.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
24,Miguel Ángel Guerrero,es ESP,FW,Sporting Gijón,25,1990,23,13,"1,087",12.1,2,1,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25,Matches,2015-2016
26,Miguel Ángel,es ESP,DF,Getafe,19,1996,3,2,200,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
27,Marcos Angeleri,ar ARG,DF,Málaga,32,1983,13,13,"1,111",12.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
