,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Roberto Acuña,py PAR,MF,La Coruña,30,1972,7,0,144,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
1,Ador,es ESP,FW,Málaga,16,1985,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
2,Aritz Aduriz,es ESP,FW,Athletic Club,21,1981,3,0,56,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
3,David Aganzo,es ESP,FW,Valladolid,21,1981,30,23,"2,062",22.9,9,1,9,0,0,6,1,0.39,0.04,0.44,0.39,0.44,Matches,2002-2003
4,Alberto Aguilar,es ESP,"DF,MF",Málaga,18,1984,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
5,Edu Aguilar,es ESP,MF,Racing Sant,22,1980,2,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
6,Carlos Aguilera,es ESP,DF,Atlético Madrid,33,1969,28,19,"1,673",18.6,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,2002-2003
7,Pablo Aimar,ar ARG,MF,Valencia,22,1979,31,29,"2,333",25.9,8,2,8,0,1,7,1,0.31,0.08,0.39,0.31,0.39,Matches,2002-2003
8,David Albelda,es ESP,"DF,MF",Valencia,24,1977,27,24,"2,086",23.2,0,2,0,0,0,11,0,0.00,0.09,0.09,0.00,0.09,Matches,2002-2003
9,Demetrio Albertini,it ITA,"FW,MF",Atlético Madrid,30,1971,28,26,"2,253",25.0,2,6,1,1,1,10,1,0.08,0.24,0.32,0.04,0.28,Matches,2002-2003
10,Alberto,es ESP,GK,Real Sociedad,33,1969,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
11,Miguel Albiol,es ESP,MF,Valencia,20,1981,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
12,Pablo Alfaro,es ESP,DF,Sevilla,33,1969,33,33,"2,965",32.9,1,0,1,0,0,5,1,0.03,0.00,0.03,0.03,0.03,Matches,2002-2003
13,Alfredo,es ESP,MF,Osasuna,29,1972,31,21,"1,908",21.2,1,2,1,0,0,8,0,0.05,0.09,0.14,0.05,0.14,Matches,2002-2003
14,Bittor Alkiza,es ESP,MF,Athletic Club,31,1970,31,28,"2,585",28.7,1,2,1,0,0,9,0,0.03,0.07,0.10,0.03,0.10,Matches,2002-2003
15,Manuel Almunia,es ESP,GK,Recreativo,25,1977,2,1,126,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
16,John Aloisi,au AUS,FW,Osasuna,26,1976,32,25,"2,268",25.2,8,3,5,3,3,3,1,0.32,0.12,0.44,0.20,0.32,Matches,2002-2003
17,Diego Alonso,uy URU,FW,Racing Sant,27,1975,23,5,714,7.9,1,0,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,2002-2003
18,Edu Alonso,es ESP,MF,Alavés,28,1974,18,15,"1,313",14.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
19,Iván Alonso,uy URU,FW,Alavés,23,1979,37,22,"2,109",23.4,7,2,6,1,2,0,0,0.30,0.09,0.38,0.26,0.34,Matches,2002-2003
20,Mikel Alonso,es ESP,MF,Real Sociedad,22,1980,9,1,155,1.7,1,0,1,0,0,0,0,0.58,0.00,0.58,0.58,0.58,Matches,2002-2003
21,Xabi Alonso,es ESP,MF,Real Sociedad,20,1981,33,33,"2,769",30.8,3,2,3,0,0,8,0,0.10,0.07,0.16,0.10,0.16,Matches,2002-2003
22,Armando Álvarez,es ESP,DF,Atlético Madrid,32,1970,1,0,14,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,2002-2003
23,Julio Álvarez,ve VEN,MF,Rayo Vallecano,21,1981,26,23,"1,765",19.6,8,3,3,5,5,1,0,0.41,0.15,0.56,0.15,0.31,Matches,2002-2003
24,Quique Álvarez,es ESP,DF,Villarreal,27,1975,31,30,"2,590",28.8,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
26,Dani Alves,br BRA,"DF,MF",Sevilla,19,1983,9,1,216,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
27,José Amavisca,es ESP,"FW,MF",La Coruña,31,1971,19,11,859,9.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
28,Iván Amaya,es ESP,DF,Espanyol,23,1978,11,8,761,8.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
29,Patrik Andersson,se SWE,DF,Barcelona,30,1971,3,2,239,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
30,Jorge Andrade,pt POR,DF,La Coruña,24,1978,11,11,907,10.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
31,Miguel Ángel Angulo,es ESP,"FW,MF",Valencia,25,1977,24,15,"1,436",16.0,4,3,4,0,0,4,0,0.25,0.19,0.44,0.25,0.44,Matches,2002-2003
32,Miguel Ángel Espínola,es ESP,DF,Recreativo,28,1974,31,28,"2,592",28.8,1,1,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches,2002-2003
33,Miguel Ángel Nadal,es ESP,"DF,MF",Mallorca,36,1966,22,22,"1,980",22.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
34,Miguel Ángel,es ESP,MF,Málaga,23,1978,30,16,"1,482",16.5,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
35,Igor Angulo,es ESP,"FW,MF",Athletic Club,18,1984,1,0,3,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2002-2003
36,Álvaro Antón,es ESP,MF,Valladolid,18,1983,1,1,65,0.7,0,,0,0,,0,0,0.00,,,0.00,,Matches,2002-2003
37,José Antonio Luque,es ESP,GK,Recreativo,28,1974,26,26,"2,338",26.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
38,José Antonio Reyes,es ESP,MF,Sevilla,18,1983,34,32,"2,780",30.9,9,5,5,4,4,14,1,0.29,0.16,0.45,0.16,0.32,Matches,2002-2003
39,Antoñito,es ESP,FW,Sevilla,24,1978,32,19,"1,784",19.8,7,1,7,0,0,7,0,0.35,0.05,0.40,0.35,0.40,Matches,2002-2003
