,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
66,Pedro Bigas,es ESP,DF,Las Palmas,26,1990,12,11,894,9.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.02,0.03,0.05,0.02,0.05,Matches,2017-2018
67,Rubén Blanco,es ESP,GK,Celta Vigo,22,1995,22,22,"1,941",21.6,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
68,Emmanuel Boateng,gh GHA,FW,Levante,21,1996,25,10,"1,276",14.2,6,0,6,0,0,5,0,0.42,0.00,0.42,0.42,0.42,6.5,6.5,1.2,7.7,0.46,0.09,0.54,0.46,0.54,Matches,2017-2018
69,Daniele Bonera,it ITA,DF,Villarreal,36,1981,15,14,"1,190",13.2,0,1,0,0,0,4,1,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,2017-2018
70,Celso Borges,cr CRC,MF,La Coruña,29,1988,32,26,"2,300",25.6,3,3,3,0,0,4,1,0.12,0.12,0.23,0.12,0.23,3.2,3.2,2.2,5.4,0.13,0.09,0.21,0.13,0.21,Matches,2017-2018
71,Ryad Boudebouz,dz ALG,"MF,FW",Betis,27,1990,27,15,"1,360",15.1,2,3,2,0,0,2,0,0.13,0.20,0.33,0.13,0.33,1.0,1.0,2.8,3.7,0.06,0.18,0.25,0.06,0.25,Matches,2017-2018
72,Yassine Bounou,ma MAR,GK,Girona,26,1991,30,30,"2,655",29.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,Matches,2017-2018
73,Eneko Bóveda,es ESP,DF,La Coruña,28,1988,8,7,667,7.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches,2017-2018
74,Eneko Bóveda,es ESP,DF,Athletic Club,28,1988,6,6,522,5.8,0,1,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,Matches,2017-2018
75,Lucas Boyé,ar ARG,"FW,MF",Celta Vigo,21,1996,13,2,276,3.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.2,1.3,0.34,0.07,0.41,0.34,0.41,Matches,2017-2018
76,Darko Brašanac,rs SRB,"MF,FW",Leganés,25,1992,23,13,"1,203",13.4,2,0,2,0,0,3,0,0.15,0.00,0.15,0.15,0.15,1.8,1.8,0.7,2.5,0.14,0.05,0.19,0.14,0.19,Matches,2017-2018
78,Alberto Bueno,es ESP,"FW,MF",Málaga,29,1988,11,1,226,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.10,0.12,0.22,0.10,0.22,Matches,2017-2018
79,Burgui,es ESP,"MF,FW",Alavés,23,1993,23,12,"1,034",11.5,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.9,0.9,2.1,2.9,0.07,0.18,0.25,0.07,0.25,Matches,2017-2018
80,Sergio Busquets,es ESP,MF,Barcelona,29,1988,31,30,"2,593",28.8,1,4,1,0,0,8,0,0.03,0.14,0.17,0.03,0.17,0.5,0.5,2.1,2.7,0.02,0.07,0.09,0.02,0.09,Matches,2017-2018
81,Unai Bustinza,es ESP,DF,Leganés,25,1992,20,18,"1,637",18.2,2,0,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,2.8,2.8,0.4,3.2,0.16,0.02,0.18,0.16,0.18,Matches,2017-2018
82,Erick Cabaco,uy URU,DF,Levante,22,1995,14,12,"1,040",11.6,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.04,0.00,0.04,0.04,0.04,Matches,2017-2018
83,Gustavo Cabral,ar ARG,DF,Celta Vigo,31,1985,26,20,"1,891",21.0,1,1,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,0.8,0.8,0.4,1.2,0.04,0.02,0.06,0.04,0.06,Matches,2017-2018
84,Leandro Cabrera,uy URU,DF,Getafe,26,1991,9,8,720,8.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.02,0.04,0.02,0.04,Matches,2017-2018
85,Cala,es ESP,DF,Getafe,27,1989,20,20,"1,800",20.0,2,2,2,0,0,9,0,0.10,0.10,0.20,0.10,0.20,1.8,1.8,0.3,2.1,0.09,0.02,0.10,0.09,0.10,Matches,2017-2018
86,Carlos Calderón,es ESP,FW,Getafe,22,1995,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
87,Jonathan Calleri,ar ARG,FW,Las Palmas,23,1993,37,34,"3,109",34.5,9,3,4,5,5,7,0,0.26,0.09,0.35,0.12,0.20,13.6,9.8,1.7,11.5,0.39,0.05,0.44,0.28,0.33,Matches,2017-2018
88,Víctor Camarasa,es ESP,MF,Betis,23,1994,24,14,"1,252",13.9,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,1.5,1.5,1.3,2.9,0.11,0.10,0.21,0.11,0.21,Matches,2017-2018
89,José Campaña,es ESP,MF,Levante,24,1993,35,33,"2,734",30.4,1,4,1,0,0,9,1,0.03,0.13,0.16,0.03,0.16,1.2,1.2,4.5,5.7,0.04,0.15,0.19,0.04,0.19,Matches,2017-2018
90,Joel Campbell,cr CRC,"MF,FW",Betis,25,1992,8,2,214,2.4,2,1,2,0,0,1,0,0.84,0.42,1.26,0.84,1.26,1.0,1.0,0.4,1.4,0.42,0.15,0.57,0.42,0.57,Matches,2017-2018
91,Sergio Canales,es ESP,"MF,FW",Real Sociedad,26,1991,36,20,"1,928",21.4,4,5,4,0,0,4,0,0.19,0.23,0.42,0.19,0.42,3.8,3.8,5.5,9.3,0.18,0.25,0.43,0.18,0.43,Matches,2017-2018
92,João Cancelo,pt POR,MF,Valencia,23,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.49,0.51,1.01,0.49,1.01,Matches,2017-2018
93,Ander Capa,es ESP,DF,Eibar,25,1992,33,25,"2,249",25.0,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.2,0.2,1.3,1.5,0.01,0.05,0.06,0.01,0.06,Matches,2017-2018
94,Lionel Carole,fr FRA,DF,Sevilla,26,1991,6,6,540,6.0,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.2,0.2,0.1,0.3,0.04,0.01,0.05,0.04,0.05,Matches,2017-2018
95,Yannick Carrasco,be BEL,"MF,FW",Atlético Madrid,23,1993,17,8,901,10.0,3,4,3,0,0,3,0,0.30,0.40,0.70,0.30,0.70,2.1,2.1,2.3,4.4,0.21,0.23,0.44,0.21,0.44,Matches,2017-2018
96,Daniel Carriço,pt POR,DF,Sevilla,28,1988,6,5,460,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03,Matches,2017-2018
97,Federico Cartabia,ar ARG,"FW,MF",La Coruña,24,1993,20,16,"1,324",14.7,2,1,2,0,0,6,0,0.14,0.07,0.20,0.14,0.20,1.7,1.7,1.6,3.4,0.12,0.11,0.23,0.12,0.23,Matches,2017-2018
98,Dani Carvajal,es ESP,DF,Real Madrid,25,1992,25,25,"2,222",24.7,0,2,0,0,0,11,1,0.00,0.08,0.08,0.00,0.08,0.7,0.7,2.9,3.6,0.03,0.12,0.14,0.03,0.14,Matches,2017-2018
99,Casemiro,br BRA,MF,Real Madrid,25,1992,30,30,"2,595",28.8,5,3,5,0,0,8,0,0.17,0.10,0.28,0.17,0.28,3.2,3.2,2.1,5.3,0.11,0.07,0.18,0.11,0.18,Matches,2017-2018
100,Kiko Casilla,es ESP,GK,Real Madrid,30,1986,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
101,Dani Castellano,es ESP,DF,Las Palmas,29,1987,24,23,"2,025",22.5,0,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,0.1,0.1,0.7,0.8,0.01,0.03,0.04,0.01,0.04,Matches,2017-2018
102,Javi Castellano,es ESP,MF,Las Palmas,29,1987,23,17,"1,566",17.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.00,0.02,0.02,0.00,0.02,Matches,2017-2018
104,Samu Castillejo,es ESP,"MF,FW",Villarreal,22,1995,30,25,"2,074",23.0,6,5,6,0,0,4,0,0.26,0.22,0.48,0.26,0.48,4.4,4.4,2.9,7.3,0.19,0.13,0.32,0.19,0.32,Matches,2017-2018
105,Chory Castro,uy URU,"MF,FW",Málaga,32,1984,26,26,"2,061",22.9,4,2,3,1,1,5,1,0.17,0.09,0.26,0.13,0.22,3.1,2.1,2.4,4.5,0.14,0.10,0.24,0.09,0.19,Matches,2017-2018
106,Jonny Castro,es ESP,DF,Celta Vigo,23,1994,36,36,"3,202",35.6,2,1,2,0,0,10,0,0.06,0.03,0.08,0.06,0.08,1.8,1.8,2.0,3.8,0.05,0.06,0.11,0.05,0.11,Matches,2017-2018
107,Rubén Castro,es ESP,FW,Betis,36,1981,10,3,359,4.0,1,1,0,1,1,0,0,0.25,0.25,0.50,0.00,0.25,1.6,1.0,0.5,1.5,0.39,0.13,0.52,0.24,0.37,Matches,2017-2018
108,Dani Ceballos,es ESP,"MF,FW",Real Madrid,20,1996,12,4,401,4.5,2,0,2,0,0,0,0,0.45,0.00,0.45,0.45,0.45,0.5,0.5,0.4,0.8,0.10,0.08,0.18,0.10,0.18,Matches,2017-2018
109,Emanuel Cecchini,ar ARG,"MF,DF",Málaga,20,1996,2,0,30,0.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.07,0.00,0.07,0.07,0.07,Matches,2017-2018
110,Nereo Champagne,ar ARG,GK,Leganés,32,1985,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
111,Charles,br BRA,FW,Eibar,33,1984,30,18,"1,582",17.6,8,1,7,1,1,5,1,0.46,0.06,0.51,0.40,0.46,6.7,6.0,1.4,7.3,0.38,0.08,0.46,0.34,0.42,Matches,2017-2018
112,Chema,es ESP,DF,Levante,25,1992,25,23,"2,017",22.4,1,1,1,0,0,7,1,0.04,0.04,0.09,0.04,0.09,0.3,0.3,0.1,0.5,0.01,0.01,0.02,0.01,0.02,Matches,2017-2018
113,Denis Cheryshev,ru RUS,"MF,FW",Villarreal,26,1990,24,9,926,10.3,2,1,2,0,0,2,0,0.19,0.10,0.29,0.19,0.29,4.6,4.6,3.4,8.0,0.45,0.33,0.78,0.45,0.78,Matches,2017-2018
114,Leandro Chichizola,ar ARG,GK,Las Palmas,27,1990,27,27,"2,430",27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.02,0.02,0.00,0.02,Matches,2017-2018
115,Chuca,es ESP,MF,Villarreal,20,1997,4,1,88,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.09,0.02,0.11,0.09,0.11,Matches,2017-2018
116,Cifu,es ESP,DF,Málaga,26,1990,2,1,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.22,0.22,0.00,0.22,Matches,2017-2018
117,Jasper Cillessen,nl NED,GK,Barcelona,28,1989,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
118,Coke,es ESP,DF,Levante,30,1987,17,16,"1,383",15.4,3,0,3,0,0,5,1,0.20,0.00,0.20,0.20,0.20,1.5,1.5,0.9,2.4,0.10,0.06,0.16,0.10,0.16,Matches,2017-2018
119,Emre Çolak,tr TUR,"MF,FW",La Coruña,26,1991,26,17,"1,449",16.1,1,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,1.5,1.5,2.9,4.4,0.09,0.18,0.27,0.09,0.27,Matches,2017-2018
120,Francis Coquelin,fr FRA,"MF,DF",Valencia,26,1991,9,7,657,7.3,1,0,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,0.4,0.4,0.1,0.4,0.05,0.01,0.06,0.05,0.06,Matches,2017-2018
