,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Agustín Abadía,es ESP,MF,Compostela,33,1962,14,3,378,4.2,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
1,Mutiu Adepoju,ng NGA,MF,Racing Sant,24,1970,37,34,"3,067",34.1,7,,7,0,,6,0,0.21,,,0.21,,Matches,1995-1996
2,Wilfred Agbonavbare,ng NGA,GK,Rayo Vallecano,28,1966,16,16,"1,392",15.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
3,Joseba Agirre,es ESP,MF,Real Sociedad,18,1977,1,0,16,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
4,Borja Agirretxu,es ESP,DF,Celta Vigo,26,1968,27,24,"1,879",20.9,0,,0,0,,5,2,0.00,,,0.00,,Matches,1995-1996
5,Festus Agu,ng NGA,FW,Compostela,20,1975,8,0,171,1.9,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
6,Xavier Aguado,es ESP,DF,Zaragoza,27,1968,36,36,"3,177",35.3,2,,2,0,,13,2,0.06,,,0.06,,Matches,1995-1996
7,Carlos Aguilera,es ESP,DF,Tenerife,26,1969,39,29,"2,771",30.8,5,,5,0,,8,2,0.16,,,0.16,,Matches,1995-1996
8,Jorge Aizkorreta,es ESP,GK,Athletic Club,21,1974,8,7,644,7.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
9,José Aizpurúa,es ESP,GK,Salamanca,25,1970,40,40,"3,600",40.0,0,,,,,0,0,0.00,,,,,Matches,1995-1996
10,Alberto,es ESP,GK,Real Sociedad,26,1969,41,41,"3,690",41.0,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
11,Alberto Albístegui,es ESP,DF,Real Sociedad,30,1964,29,25,"2,273",25.3,3,,3,0,,8,0,0.12,,,0.12,,Matches,1995-1996
12,Alcázar,es ESP,DF,Rayo Vallecano,28,1967,37,30,"2,697",30.0,0,,0,0,,5,1,0.00,,,0.00,,Matches,1995-1996
13,Adolfo Aldana,es ESP,MF,Deportivo La Coruña,29,1966,33,20,"1,933",21.5,6,,6,0,,3,4,0.28,,,0.28,,Matches,1995-1996
14,Alejandro,,,Albacete,24,1970,31,31,"2,693",29.9,1,,1,0,,4,2,0.03,,,0.03,,Matches,1995-1996
15,Alexis,es ESP,DF,Tenerife,21,1974,25,23,"1,984",22.0,0,,0,0,,11,3,0.00,,,0.00,,Matches,1995-1996
16,Pablo Alfaro,es ESP,DF,Racing Sant,26,1969,38,38,"3,311",36.8,0,,0,0,,12,3,0.00,,,0.00,,Matches,1995-1996
17,Imanol Alguacil,es ESP,DF,Real Sociedad,24,1971,14,9,760,8.4,1,,1,0,,3,0,0.12,,,0.12,,Matches,1995-1996
18,Bittor Alkiza,es ESP,MF,Athletic Club,24,1970,27,12,"1,284",14.3,0,,0,0,,3,0,0.00,,,0.00,,Matches,1995-1996
19,Rafael Alkorta,es ESP,DF,Real Madrid,26,1968,26,22,"1,995",22.2,2,,2,0,,8,4,0.09,,,0.09,,Matches,1995-1996
20,Valentín Aller Garcia,es ESP,,Sporting Gijón,23,1971,9,9,735,8.2,0,,0,0,,4,0,0.00,,,0.00,,Matches,1995-1996
21,Iván Alonso López,es ESP,,Valladolid,20,1974,2,2,180,2.0,0,,,,,0,0,0.00,,,,,Matches,1995-1996
22,Txema Alonso,es ESP,"DF,MF",Racing Sant,24,1971,31,29,"2,500",27.8,1,,1,0,,15,3,0.04,,,0.04,,Matches,1995-1996
23,Vicente Álvarez Núñez,es ESP,MF,Celta Vigo,35,1960,20,6,897,10.0,0,,0,0,,6,0,0.00,,,0.00,,Matches,1995-1996
24,Armando Álvarez,es ESP,DF,Oviedo,25,1970,38,38,"3,377",37.5,1,,1,0,,13,1,0.03,,,0.03,,Matches,1995-1996
26,Quique Álvarez,es ESP,DF,Barcelona,20,1975,1,1,90,1.0,0,,,,,0,0,0.00,,,,,Matches,1995-1996
27,José Amavisca,es ESP,"FW,MF",Real Madrid,24,1971,25,20,"1,675",18.6,3,,3,0,,4,0,0.16,,,0.16,,Matches,1995-1996
28,Daniel Amieva,es ESP,MF,Oviedo,19,1976,2,0,37,0.4,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
29,Guillermo Amor,es ESP,MF,Barcelona,27,1967,28,16,"1,688",18.8,6,,6,0,,6,1,0.32,,,0.32,,Matches,1995-1996
30,Jon Ander Lambea,es ESP,DF,Athletic Club,21,1973,4,4,345,3.8,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
31,Ion Andoni Goikoetxea,es ESP,"DF,FW",Athletic Club,29,1965,33,29,"2,392",26.6,0,,0,0,,6,1,0.00,,,0.00,,Matches,1995-1996
32,Stjepan Andrijašević,hr CRO,MF,Rayo Vallecano,28,1967,15,11,952,10.6,4,,3,1,,4,0,0.38,,,0.28,,Matches,1995-1996
33,Genar Andrinúa,es ESP,DF,Athletic Club,31,1964,16,15,"1,244",13.8,2,,2,0,,3,0,0.14,,,0.14,,Matches,1995-1996
34,Miguel Ángel Benítez,py PAR,FW,Espanyol,25,1970,36,35,"2,370",26.3,6,,6,0,,7,0,0.23,,,0.23,,Matches,1995-1996
35,Miguel Ángel España,es ESP,GK,Rayo Vallecano,22,1973,6,5,498,5.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
36,Miguel Ángel Nadal,es ESP,"DF,MF",Barcelona,29,1966,35,31,"2,821",31.3,2,,2,0,,7,0,0.06,,,0.06,,Matches,1995-1996
37,Jesús Angoy,es ESP,GK,Barcelona,29,1966,4,3,288,3.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
38,Iván Ania,es ESP,MF,Oviedo,17,1977,23,4,809,9.0,1,,1,0,,3,0,0.11,,,0.11,,Matches,1995-1996
39,Mikel Antía,es ESP,DF,Valladolid,22,1973,39,39,"3,345",37.2,0,,0,0,,6,2,0.00,,,0.00,,Matches,1995-1996
40,Juan Antonio Andrades,es ESP,MF,Oviedo,29,1966,3,1,114,1.3,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
