,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Roberto Acuña,py PAR,MF,Zaragoza,26,1972,31,29,"2,565",28.5,2,,2,0,,7,0,0.07,,,0.07,,Matches,1998-1999
1,Mutiu Adepoju,ng NGA,MF,Real Sociedad,27,1970,17,8,787,8.7,0,,0,0,,4,2,0.00,,,0.00,,Matches,1998-1999
2,Xavier Aguado,es ESP,DF,Zaragoza,30,1968,36,36,"3,195",35.5,4,,4,0,,8,0,0.11,,,0.11,,Matches,1998-1999
3,Carlos Aguilera,es ESP,DF,Atlético Madrid,29,1969,28,27,"2,333",25.9,1,,1,0,,7,0,0.04,,,0.04,,Matches,1998-1999
4,José Aizpurúa,es ESP,GK,Salamanca,28,1970,6,5,503,5.6,0,,0,0,,1,0,0.00,,,0.00,,Matches,1998-1999
5,David Albelda,es ESP,"DF,MF",Villarreal,20,1977,35,35,"3,092",34.4,2,,2,0,,13,3,0.06,,,0.06,,Matches,1998-1999
6,Alberto,es ESP,GK,Real Sociedad,29,1969,37,37,"3,330",37.0,0,,0,0,,3,0,0.00,,,0.00,,Matches,1998-1999
7,Alberto Albístegui,es ESP,DF,Alavés,33,1964,19,14,"1,274",14.2,0,,0,0,,4,0,0.00,,,0.00,,Matches,1998-1999
8,Óscar Alcides Mena,ar ARG,MF,Atlético Madrid,27,1970,29,19,"1,753",19.5,2,,2,0,,10,0,0.10,,,0.10,,Matches,1998-1999
9,Aitor Aldeondo,es ESP,FW,Real Sociedad,23,1975,19,2,490,5.4,1,,1,0,,1,0,0.18,,,0.18,,Matches,1998-1999
10,Alexis,es ESP,DF,Tenerife,24,1974,31,31,"2,777",30.9,3,,3,0,,6,1,0.10,,,0.10,,Matches,1998-1999
11,Manuel Alfaro,es ESP,FW,Villarreal,27,1971,35,22,"2,148",23.9,12,,6,6,,4,1,0.50,,,0.25,,Matches,1998-1999
12,Imanol Alguacil,es ESP,DF,Villarreal,27,1971,8,7,545,6.1,1,,1,0,,4,0,0.17,,,0.17,,Matches,1998-1999
13,Bittor Alkiza,es ESP,MF,Athletic Club,27,1970,37,32,"2,814",31.3,0,,0,0,,5,0,0.00,,,0.00,,Matches,1998-1999
14,Rafael Alkorta,es ESP,DF,Athletic Club,29,1968,15,15,"1,313",14.6,1,,1,0,,5,0,0.07,,,0.07,,Matches,1998-1999
15,Edu Alonso,es ESP,MF,Salamanca,24,1974,36,36,"3,232",35.9,3,,3,0,,5,0,0.08,,,0.08,,Matches,1998-1999
16,Txema Alonso,es ESP,"DF,MF",Racing Sant,27,1971,25,21,"1,936",21.5,0,,0,0,,8,0,0.00,,,0.00,,Matches,1998-1999
17,Armando Álvarez,es ESP,DF,Deportivo La Coruña,28,1970,27,22,"2,020",22.4,0,,0,0,,9,0,0.00,,,0.00,,Matches,1998-1999
18,Amador,es ESP,GK,Extremadura,29,1968,7,6,579,6.4,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
19,José Amavisca,es ESP,"FW,MF",Racing Sant,27,1971,15,13,"1,199",13.3,1,,1,0,,4,0,0.08,,,0.08,,Matches,1998-1999
20,Daniel Amieva,es ESP,MF,Oviedo,22,1976,8,4,412,4.6,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
21,Sonny Anderson,br BRA,FW,Barcelona,27,1970,24,4,586,6.5,6,,6,0,,0,0,0.92,,,0.92,,Matches,1998-1999
22,Juan Andrés Gómez,ar ARG,DF,Real Sociedad,27,1971,32,32,"2,693",29.9,0,,0,0,,11,3,0.00,,,0.00,,Matches,1998-1999
23,Miguel Ángel Angulo,es ESP,"FW,MF",Valencia,21,1977,36,31,"2,813",31.3,8,,8,0,,9,0,0.26,,,0.26,,Matches,1998-1999
24,Miguel Ángel Benítez,py PAR,FW,Espanyol,28,1970,32,23,"1,899",21.1,7,,7,0,,8,0,0.33,,,0.33,,Matches,1998-1999
26,Miguel Ángel Nadal,es ESP,"DF,MF",Barcelona,32,1966,2,1,101,1.1,0,,0,0,,1,2,0.00,,,0.00,,Matches,1998-1999
27,Miguel Ángel Soria,es ESP,DF,Valencia,24,1974,10,6,553,6.1,0,,0,0,,4,2,0.00,,,0.00,,Matches,1998-1999
28,Jocelyn Angloma,fr FRA,"DF,MF",Valencia,32,1965,29,22,"2,101",23.3,1,,1,0,,6,2,0.04,,,0.04,,Matches,1998-1999
29,Iván Ania,es ESP,MF,Oviedo,20,1977,33,17,"1,863",20.7,2,,1,1,,4,0,0.10,,,0.05,,Matches,1998-1999
30,Mikel Antía,es ESP,DF,Real Sociedad,25,1973,22,15,"1,350",15.0,0,,0,0,,6,1,0.00,,,0.00,,Matches,1998-1999
31,José Antonio Pikabea,es ESP,DF,Real Sociedad,27,1970,35,32,"2,866",31.8,1,,1,0,,9,0,0.03,,,0.03,,Matches,1998-1999
32,Juan Antonio Ureña,es ESP,DF,Real Betis,30,1967,16,13,"1,058",11.8,0,,0,0,,5,2,0.00,,,0.00,,Matches,1998-1999
33,Santiago Aragón,es ESP,MF,Zaragoza,30,1968,32,22,"1,952",21.7,3,,2,1,,6,0,0.14,,,0.09,,Matches,1998-1999
34,Mikel Aranburu,es ESP,MF,Real Sociedad,19,1979,14,13,"1,050",11.7,1,,1,0,,3,0,0.09,,,0.09,,Matches,1998-1999
35,Agustín Aranzábal,es ESP,DF,Real Sociedad,25,1973,37,37,"3,330",37.0,1,,0,1,,4,0,0.03,,,0.00,,Matches,1998-1999
36,Francesc Arnau,es ESP,GK,Barcelona,23,1975,1,1,90,1.0,0,,,,,0,0,0.00,,,,,Matches,1998-1999
37,Óscar Arpón,es ESP,MF,Mallorca,23,1975,13,4,484,5.4,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
38,Aitor Arregi,es ESP,,Villarreal,27,1971,32,30,"2,562",28.5,0,,0,0,,6,0,0.00,,,0.00,,Matches,1998-1999
39,Txomin Arrotegi,,,Racing Sant,18,1980,1,0,9,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
40,Arteaga,es ESP,MF,Espanyol,29,1969,28,25,"2,058",22.9,2,,2,0,,5,1,0.09,,,0.09,,Matches,1998-1999
41,Claudio Arzeno,ar ARG,DF,Racing Sant,27,1970,34,32,"2,861",31.8,2,,2,0,,10,0,0.06,,,0.06,,Matches,1998-1999
42,Celso Ayala,py PAR,DF,Real Betis,27,1970,17,16,"1,434",15.9,1,,1,0,,3,0,0.06,,,0.06,,Matches,1998-1999
43,Jorge Azkoitia,es ESP,MF,Alavés,24,1974,24,8,"1,142",12.7,1,,1,0,,7,2,0.08,,,0.08,,Matches,1998-1999
44,Salva Ballesta,es ESP,FW,Racing Sant,23,1975,16,6,693,7.7,2,,2,0,,4,0,0.26,,,0.26,,Matches,1998-1999
45,Sergio Ballesteros,es ESP,DF,Tenerife,22,1975,8,8,715,7.9,1,,1,0,,2,3,0.13,,,0.13,,Matches,1998-1999
46,Ricardo Bango,es ESP,MF,Oviedo,29,1968,15,11,934,10.4,0,,0,0,,2,2,0.00,,,0.00,,Matches,1998-1999
47,Rubén Baraja,es ESP,MF,Atlético Madrid,23,1975,8,7,576,6.4,1,,1,0,,4,4,0.16,,,0.16,,Matches,1998-1999
48,Joan Barbarà,es ESP,FW,Salamanca,32,1966,18,9,698,7.8,1,,1,0,,0,0,0.13,,,0.13,,Matches,1998-1999
49,Sergi Barjuán,es ESP,DF,Barcelona,26,1971,35,34,"3,024",33.6,0,,0,0,,5,0,0.00,,,0.00,,Matches,1998-1999
50,José Barkero,es ESP,MF,Real Sociedad,19,1979,1,1,70,0.8,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
52,Federico Basavilbaso,ar ARG,MF,Tenerife,24,1974,17,12,"1,048",11.6,0,,0,0,,4,0,0.00,,,0.00,,Matches,1998-1999
53,Salaheddine Bassir,ma MAR,FW,Deportivo La Coruña,25,1972,15,1,323,3.6,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
54,Ibon Begoña,es ESP,DF,Alavés,24,1973,30,30,"2,503",27.8,1,,1,0,,12,2,0.04,,,0.04,,Matches,1998-1999
55,Radek Bejbl,cz CZE,"DF,MF",Atlético Madrid,25,1972,14,10,872,9.7,0,,0,0,,2,0,0.00,,,0.00,,Matches,1998-1999
56,David Belenguer,es ESP,DF,Extremadura,25,1972,36,34,"2,895",32.2,0,,0,0,,8,0,0.00,,,0.00,,Matches,1998-1999
57,Alberto Belsué,es ESP,DF,Alavés,30,1968,22,22,"1,906",21.2,0,,0,0,,4,0,0.00,,,0.00,,Matches,1998-1999
