club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Borussia Dortmund,Márcio Amoroso,26,Centre-Forward,AC Parma,€25.50m,in,Summer,25.5,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Jan Koller,28,Centre-Forward,RSC Anderlecht,€10.50m,in,Summer,10.5,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Ewerthon,20,Centre-Forward,Corinthians,€7.10m,in,Summer,7.1,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Evanilson,25,Right-Back,AC Parma,Loan fee:€3.00m,in,Summer,3,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Guy Demel,20,Right-Back,Arsenal,€300Th.,in,Summer,0.3,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Ahmed Madouni,20,Centre-Back,Montpellier,free transfer,in,Summer,NA,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Léandro,24,Left Midfield,Atlético-MG,loan transfer,in,Summer,NA,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Florian Kringe,18,Central Midfield,B. Dortmund II,-,in,Summer,0,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Evanilson,25,Right-Back,AC Parma,€15.00m,out,Summer,15,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Christian Nerlinger,28,Defensive Midfield,Rangers,€3.00m,out,Summer,3,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Victor Ikpeba,28,Centre-Forward,Real Betis,Loan fee:€450Th.,out,Summer,0.45,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Conor Casey,20,Centre-Forward,Hannover 96,Loan fee:€200Th.,out,Summer,0.2,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Alfred Nijhuis,35,Centre-Back,Retired,-,out,Summer,0,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Wolfgang de Beer,37,Goalkeeper,Retired,-,out,Summer,0,1 Bundesliga,2001,2001/2002
Borussia Dortmund,Sead Kapetanovic,29,Right Midfield,Without Club,-,out,Summer,0,1 Bundesliga,2001,2001/2002
Bayern Munich,Claudio Pizarro,22,Centre-Forward,Werder Bremen,€7.54m,in,Summer,7.54,1 Bundesliga,2001,2001/2002
