club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Olympique Lyon,Éric Carrière,28,Attacking Midfield,FC Nantes,€12.00m,in,Summer,12,Ligue 1,2001,2001/2002
Olympique Lyon,Péguy Luyindula,22,Centre-Forward,R. Strasbourg,€8.80m,in,Summer,8.8,Ligue 1,2001,2001/2002
Olympique Lyon,Frédéric Née,26,Centre-Forward,SC Bastia,€7.50m,in,Summer,7.5,Ligue 1,2001,2001/2002
Olympique Lyon,Caçapa,25,Centre-Back,Atlético-MG,€6.20m,in,Summer,6.2,Ligue 1,2001,2001/2002
Olympique Lyon,Bryan Bergougnoux,18,Attacking Midfield,Olymp. Lyon U19,-,in,Summer,0,Ligue 1,2001,2001/2002
Olympique Lyon,Yohann Gomez,19,Defensive Midfield,Olymp. Lyon B,-,in,Summer,0,Ligue 1,2001,2001/2002
Olympique Lyon,Roland Vieira,21,Centre-Forward,SCO Angers,"End of loanJun 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
Olympique Lyon,Frédéric Fouret,26,Centre-Forward,AS Nancy,"End of loanJun 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
Olympique Lyon,Steve Marlet,27,Centre-Forward,Fulham,€17.60m,out,Summer,17.6,Ligue 1,2001,2001/2002
Olympique Lyon,Steed Malbranque,21,Central Midfield,Fulham,€6.60m,out,Summer,6.6,Ligue 1,2001,2001/2002
Olympique Lyon,Serge Blanc,28,Left-Back,Montpellier,free transfer,out,Summer,NA,Ligue 1,2001,2001/2002
Olympique Lyon,Patrice Loko,31,Centre-Forward,Troyes,free transfer,out,Summer,NA,Ligue 1,2001,2001/2002
Olympique Lyon,Vikash Dhorasoo,27,Central Midfield,G. Bordeaux,loan transfer,out,Summer,NA,Ligue 1,2001,2001/2002
Olympique Lyon,Caçapa,25,Centre-Back,Atlético-MG,"End of loanJun 30, 2001",out,Summer,0,Ligue 1,2001,2001/2002
RC Lens,El-Hadji Diouf,20,Centre-Forward,Stade Rennais,€5.34m,in,Summer,5.34,Ligue 1,2001,2001/2002
RC Lens,Pape Sarr,23,Attacking Midfield,Saint-Étienne,€750Th.,in,Summer,0.75,Ligue 1,2001,2001/2002
RC Lens,Charles Itandje,18,Goalkeeper,AS Red Star 93,free transfer,in,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Djimi Traoré,21,Centre-Back,Liverpool,loan transfer,in,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Jean-Guy Wallemme,33,Centre-Back,Saint-Étienne,?,in,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Stéphane Pédron,30,Left Midfield,Saint-Étienne,?,in,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Bob Cousin,19,Central Midfield,LOSC Lille,?,in,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Nadir Belhadj,19,Left-Back,RC Lens B,-,in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Daouda Jabi,20,Right-Back,RC Lens B,-,in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Bouabid Bouden,19,Centre-Forward,RC Lens B,-,in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Cédric Berthelin,24,Goalkeeper,ASOA Valence,"End of loanJun 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Cyril Rool,26,Left-Back,Marseille,"End of loanAug 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Valérien Ismaël,25,Centre-Back,R. Strasbourg,"End of loanJun 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Bruno Rodriguez,28,Centre-Forward,Rayo Vallecano,"End of loanOct 17, 2001",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Yoann Lachor,25,Centre-Back,Servette FC,"End of loanJun 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Bruno Rodriguez,28,Centre-Forward,Guingamp,"End of loanJun 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Sébastien Chabbert,23,Goalkeeper,FC Metz,"End of loanJun 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Xavier Méride,26,Centre-Back,US Créteil,"End of loanJun 30, 2001",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,Franck Queudrue,23,Left-Back,Middlesbrough,"End of loanMay 1, 2002",in,Summer,0,Ligue 1,2001,2001/2002
RC Lens,José-Karl Pierre-Fanfan,25,Centre-Back,Monaco,free transfer,out,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Franck Chaussidière,22,Central Midfield,FC Istres,free transfer,out,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Philippe Brunel,28,Left Midfield,Marseille,free transfer,out,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Sébastien Hamel,25,Goalkeeper,FC Lorient,free transfer,out,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Xavier Méride,26,Centre-Back,ES Wasquehal,free transfer,out,Summer,NA,Ligue 1,2001,2001/2002
RC Lens,Franck Dumas,33,Centre-Back,SM Caen,free transfer,out,Summer,NA,Ligue 1,2001,2001/2002
