club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Karlsruher SC,Thomas Häßler,28,Attacking Midfield,AS Roma,€3.70m,in,Summer,3.7,1 Bundesliga,1994,1994/1995
Karlsruher SC,Christian Wück,21,Second Striker,1.FC Nuremberg,€900Th.,in,Summer,0.9,1 Bundesliga,1994,1994/1995
Karlsruher SC,Adrian Knup,25,Centre-Forward,VfB Stuttgart,€850Th.,in,Summer,0.85,1 Bundesliga,1994,1994/1995
Karlsruher SC,Claus Reitmaier,30,Goalkeeper,1.FC K'lautern,€800Th.,in,Summer,0.8,1 Bundesliga,1994,1994/1995
Karlsruher SC,Thorsten Fink,26,Defensive Midfield,Wattenscheid 09,€600Th.,in,Summer,0.6,1 Bundesliga,1994,1994/1995
Karlsruher SC,Michael Tarnat,24,Left-Back,MSV Duisburg,€600Th.,in,Summer,0.6,1 Bundesliga,1994,1994/1995
Karlsruher SC,Josef Zinnbauer,24,midfield,SSV Ulm 1846,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Markus Schroth,19,Centre-Forward,Karlsruhe U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
Karlsruher SC,Oliver Kahn,25,Goalkeeper,FC Bayern,€2.30m,out,Summer,2.3,1 Bundesliga,1994,1994/1995
Karlsruher SC,Rainer Schütterle,28,Attacking Midfield,MSV Duisburg,€600Th.,out,Summer,0.6,1 Bundesliga,1994,1994/1995
Karlsruher SC,Rainer Krieg,26,Centre-Forward,Bay. Uerdingen,€450Th.,out,Summer,0.45,1 Bundesliga,1994,1994/1995
Karlsruher SC,Alexander Göhring,16,Defensive Midfield,Karlsruher SV,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Matthias Fritz,24,midfield,SV Sandhausen,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Pero Skoric,25,Sweeper,SpVgg Bayreuth,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Wolfgang Rolff,34,Central Midfield,1. FC Köln,€50Th.,out,Summer,0.05,1 Bundesliga,1994,1994/1995
Karlsruher SC,Karl-Heinz Lutz,19,attack,Unknown,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Dirk Klinge,28,Defensive Midfield,Wattenscheid 09,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Valeri Shmarov,29,Centre-Forward,Arm. Bielefeld,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
Karlsruher SC,Srecko Bogdan,37,Sweeper,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Johnny Ekström,29,Centre-Forward,Reggiana,€600Th.,in,Summer,0.6,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Andrzej Lesiak,28,Sweeper,Reiche. II/Union,€450Th.,in,Summer,0.45,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Michael Spies,28,Attacking Midfield,Hamburger SV,€225Th.,in,Summer,0.225,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Mathias Stammann,26,midfield,SC Fortuna Köln,€150Th.,in,Summer,0.15,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Mark Schwarzer,21,Goalkeeper,Marc. Stallions,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Thomas Hoßmang,27,Sweeper,RW Frankfurt,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Sascha Licht,19,Right Winger,1.FC Nuremberg,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Daniel Küttner,21,Defensive Midfield,Dresdner SC,€20Th.,in,Summer,0.02,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Kai-Uwe Börner,23,midfield,TSV Mindelheim,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Florian Weichert,26,Centre-Forward,VfB Leipzig,loan transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Olaf Marschall,28,Centre-Forward,1.FC K'lautern,€1.40m,out,Summer,1.4,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Piotr Nowak,29,Attacking Midfield,1.FC K'lautern,€675Th.,out,Summer,0.675,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Miroslav Stevic,24,Defensive Midfield,1860 Munich,€250Th.,out,Summer,0.25,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Andreas Sassen,27,Attacking Midfield,Dnipro,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Gunnar Grundmann,20,Goalkeeper,VfB Leipzig,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Nils Schmäler,24,Sweeper,VfR Heilbronn,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,René Müller,35,Goalkeeper,FC St. Pauli,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Frank Schulze,24,Goalkeeper,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
SG Dynamo Dresden,Marek Penksa,20,Right Winger,E. Frankfurt,"End of loanJun 30, 1994",out,Summer,0,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Alexander Bade,23,Goalkeeper,1. FC Köln,€500Th.,in,Summer,0.5,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Rainer Krieg,26,Centre-Forward,Karlsruher SC,€450Th.,in,Summer,0.45,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Uwe Grauer,24,Centre-Back,Bor. Dortmund,€150Th.,in,Summer,0.15,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Hannes Reinmayr,24,Attacking Midfield,MSV Duisburg,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Jan Heintze,30,Left-Back,PSV Eindhoven,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Mustafa Dogan,18,Centre-Back,Uerdingen U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Simon Jentzsch,18,Goalkeeper,Uerdingen U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Stephan Paßlack,23,Centre-Back,1. FC Köln,"End of loanJun 30, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Stephan Paßlack,24,Centre-Back,E. Frankfurt,"End of loanSep 1, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Alexander Kutschera,26,Centre-Back,1860 Munich,€320Th.,out,Summer,0.32,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Mario Posch,27,Right-Back,Sturm Graz,€150Th.,out,Summer,0.15,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Stephan Küsters,22,Attacking Midfield,SC Jülich 1910,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Zeljko Dakic,27,Centre-Forward,Waldh. Mannheim,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Edmund Rottler,28,Goalkeeper,SSV Reutlingen,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Thomas Puschmann,21,Defensive Midfield,MSV Duisburg,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Richard Walz,26,Attacking Midfield,FSV Frankfurt,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
Bayer 05 Uerdingen,Stephan Paßlack,23,Centre-Back,E. Frankfurt,loan transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Vladimir Beschastnykh,20,Centre-Forward,Spartak Moscow,€800Th.,in,Summer,0.8,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Michael Schulz,32,Centre-Back,Bor. Dortmund,€750Th.,in,Summer,0.75,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Hany Ramzy,25,Centre-Back,Xamax,€700Th.,in,Summer,0.7,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Jens Lellek,26,defence,W. Bremen Res.,-,in,Summer,0,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Sven Simonsen,24,Centre-Forward,W. Bremen Res.,-,in,Summer,0,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Thorsten Legat,25,Left Midfield,E. Frankfurt,€1.15m,out,Summer,1.15,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Martin Przondziono,25,Attacking Midfield,1.FC Nuremberg,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Dr. Uwe Harttgen,29,Attacking Midfield,Hannover 96,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Manfred Bockenfeld,33,Right-Back,1.FC Bocholt,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Rune Bratseth,33,Sweeper,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
SV Werder Bremen,Arie van Lent,23,Centre-Forward,W. Bremen Res.,-,out,Summer,0,1 Bundesliga,1994,1994/1995
VfL Bochum,Eric Wynalda,25,Centre-Forward,Saarbrücken,€750Th.,in,Summer,0.75,1 Bundesliga,1994,1994/1995
VfL Bochum,Michael Frontzeck,30,Left-Back,VfB Stuttgart,€400Th.,in,Summer,0.4,1 Bundesliga,1994,1994/1995
VfL Bochum,Uwe Schneider,22,Centre-Back,VfB Stuttgart,€250Th.,in,Summer,0.25,1 Bundesliga,1994,1994/1995
VfL Bochum,Robert Matiebel,20,Attacking Midfield,SC Concordia,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
VfL Bochum,Tomasz Waldoch,23,Centre-Back,Górnik Zabrze,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
VfL Bochum,Andreas Wieczorek,20,midfield,SV Langenau,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
VfL Bochum,Dirk Helmig,29,Attacking Midfield,RW Essen,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
VfL Bochum,Michael Hubner,24,Centre-Back,Erkenschwick,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
VfL Bochum,Robert Mawick,27,attack,Unknown,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
VfL Bochum,Olaf Dressel,25,defence,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
VfL Bochum,Thomas Kempe,34,Defensive Midfield,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Giovane Elber,21,Centre-Forward,Milan,€1.60m,in,Summer,1.6,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Gerhard Poschner,24,Defensive Midfield,Bor. Dortmund,€1.00m,in,Summer,1,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Franco Foda,28,Sweeper,Bay. Leverkusen,€1.00m,in,Summer,1,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Fredi Bobic,22,Centre-Forward,Stuttg. Kickers,€600Th.,in,Summer,0.6,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Ante Covic,18,Right Midfield,Hajduk Split,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Marc Ziegler,18,Goalkeeper,Saarbrücken U19,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Michél Dinzey,21,Left Midfield,VfB Lichterfelde,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Sascha Maier,20,attack,Stuttgart II,-,in,Summer,0,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Marcus Ziegler,20,attack,Stuttgart II,-,in,Summer,0,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Joseph Addo,22,Centre-Back,Stuttgart II,-,in,Summer,0,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Axel Kruse,26,Centre-Forward,FC Basel,"End of loanJun 30, 1994",in,Summer,0,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Guido Buchwald,33,Centre-Back,Urawa Reds,€900Th.,out,Summer,0.9,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Adrian Knup,25,Centre-Forward,Karlsruher SC,€850Th.,out,Summer,0.85,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Michael Frontzeck,30,Left-Back,VfL Bochum,€400Th.,out,Summer,0.4,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Uwe Schneider,22,Centre-Back,VfL Bochum,€250Th.,out,Summer,0.25,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Eyjólfur Sverrisson,25,Defensive Midfield,Besiktas,Loan fee:€100Th.,out,Summer,0.1,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Oliver Otto,21,Defensive Midfield,SSV Ulm 1846,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Alexander Strehmel,26,Centre-Back,Wattenscheid 09,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
VfB Stuttgart,Fritz Walter,33,Centre-Forward,Arm. Bielefeld,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Piotr Nowak,30,Attacking Midfield,1.FC K'lautern,€750Th.,in,Summer,0.75,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Jens Dowe,26,Left Midfield,Hansa Rostock,€500Th.,in,Summer,0.5,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Olaf Bodden,26,Centre-Forward,Hansa Rostock,€500Th.,in,Summer,0.5,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Alexander Kutschera,26,Centre-Back,Bay. Uerdingen,€320Th.,in,Summer,0.32,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Miroslav Stevic,24,Defensive Midfield,Dynamo Dresden,€250Th.,in,Summer,0.25,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Manfred Schwabl,28,Defensive Midfield,FC Tirol,€250Th.,in,Summer,0.25,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Uwe Wolf,26,Centre-Back,1.FC Nuremberg,€240Th.,in,Summer,0.24,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Peter Knäbel,27,Attacking Midfield,Saarbrücken,€125Th.,in,Summer,0.125,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Manfred Burghartswieser,20,Defensive Midfield,FC Bayern,€25Th.,in,Summer,0.025,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Thomas Schmidt,28,Sweeper,SC Freiburg,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Rudolf Vidal,23,Goalkeeper,Unterhaching,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Timur Yanyali,18,Centre-Back,TSV 1860 U19,-,in,Summer,0,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Andreas Hartig,23,defence,Unterhaching,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Torsten Holm,22,Centre-Forward,1.FC Passau,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Andreas Heid,26,Goalkeeper,SV Lohhof,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Albert Gröber,27,attack,Unterhaching,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Niels Schlotterbeck,27,Attacking Midfield,Hannover 96,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Peter Zeiler,23,Central Midfield,Unterhaching,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Thomas Ziemer,24,Attacking Midfield,1.FSV Mainz 05,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Jochen Kientz,21,Centre-Back,E. Frankfurt,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
TSV 1860 Munich,Roland Kneißl,31,midfield,Retired,-,out,Summer,0,1 Bundesliga,1994,1994/1995
SC Freiburg,Axel Sundermann,26,Centre-Back,Hannover 96,€325Th.,in,Summer,0.325,1 Bundesliga,1994,1994/1995
SC Freiburg,Jörg Heinrich,24,Left-Back,Kickers Emden,€50Th.,in,Summer,0.05,1 Bundesliga,1994,1994/1995
SC Freiburg,Karsten Neitzel,26,Defensive Midfield,Stuttg. Kickers,free transfer,in,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Andrés Cardoso,19,Central Midfield,Estudiantes,?,in,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Christian Simon,24,Attacking Midfield,Saarbrücken,€100Th.,out,Summer,0.1,1 Bundesliga,1994,1994/1995
SC Freiburg,Stefan Sartori,19,midfield,VfB Gaggenau,free transfer,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Jan Seifert,25,Centre-Back,VfB Leipzig,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Thomas Schmidt,28,Sweeper,1860 Munich,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Austin Berry,23,Left Midfield,LD Alajuelense,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
SC Freiburg,Martin Käfer,26,defence,Freiburger FC,?,out,Summer,NA,1 Bundesliga,1994,1994/1995
