club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
LOSC Lille,Amadou Onana,19,Defensive Midfield,Hamburger SV,€7.00m,in,Summer,7,Ligue 1,2021,2021/2022
LOSC Lille,Gabriel Gudmundsson,22,Left-Back,FC Groningen,€6.00m,in,Summer,6,Ligue 1,2021,2021/2022
LOSC Lille,Ivo Grbic,25,Goalkeeper,Atlético Madrid,loan transfer,in,Summer,NA,Ligue 1,2021,2021/2022
LOSC Lille,Cheikh Niasse,21,Defensive Midfield,Panathinaikos,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Adama Soumaoro,29,Centre-Back,Bologna,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Léo Jardim,26,Goalkeeper,Boavista,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Kouadio-Yves Dabila,24,Centre-Back,Mouscron,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Angel Gomes,20,Attacking Midfield,Boavista,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Hervé Koffi,24,Goalkeeper,Mouscron,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Jean Onana,21,Defensive Midfield,Mouscron,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Rominigue Kouamé,24,Central Midfield,Troyes,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Scotty Sadzoute,23,Left-Back,Pau FC,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Adam Jakubech,24,Goalkeeper,KV Kortrijk,"End of loanJun 30, 2021",in,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Boubakary Soumaré,22,Defensive Midfield,Leicester,€20.00m,out,Summer,20,Ligue 1,2021,2021/2022
LOSC Lille,Mike Maignan,25,Goalkeeper,AC Milan,€14.30m,out,Summer,14.3,Ligue 1,2021,2021/2022
LOSC Lille,Luiz Araújo,25,Right Winger,Atlanta,€10.91m,out,Summer,10.91,Ligue 1,2021,2021/2022
LOSC Lille,Rominigue Kouamé,24,Central Midfield,Troyes,€2.50m,out,Summer,2.5,Ligue 1,2021,2021/2022
LOSC Lille,Adama Soumaoro,29,Centre-Back,Bologna,€2.50m,out,Summer,2.5,Ligue 1,2021,2021/2022
LOSC Lille,Jean Onana,21,Defensive Midfield,G. Bordeaux,€2.00m,out,Summer,2,Ligue 1,2021,2021/2022
LOSC Lille,Hervé Koffi,24,Goalkeeper,RSC Charleroi,€500Th.,out,Summer,0.5,Ligue 1,2021,2021/2022
LOSC Lille,Scotty Sadzoute,23,Left-Back,OH Leuven,€400Th.,out,Summer,0.4,Ligue 1,2021,2021/2022
LOSC Lille,Lucas Chevalier,19,Goalkeeper,Valenciennes FC,loan transfer,out,Summer,NA,Ligue 1,2021,2021/2022
LOSC Lille,Orestis Karnezis,35,Goalkeeper,LOSC Lille B,-,out,Summer,0,Ligue 1,2021,2021/2022
LOSC Lille,Kouadio-Yves Dabila,24,Centre-Back,LOSC Lille B,-,out,Summer,0,Ligue 1,2021,2021/2022
