club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Manchester United,Cristiano Ronaldo,18,Centre-Forward,Sporting CP,€19.00m,in,Summer,19,Premier League,2003,2003/2004
Manchester United,Kléberson,24,Central Midfield,Atlético-PR,€8.60m,in,Summer,8.6,Premier League,2003,2003/2004
Manchester United,Eric Djemba Djemba,22,Defensive Midfield,FC Nantes,€4.50m,in,Summer,4.5,Premier League,2003,2003/2004
Manchester United,Tim Howard,24,Goalkeeper,MetroStars,€3.20m,in,Summer,3.2,Premier League,2003,2003/2004
Manchester United,David Bellion,20,Centre-Forward,Sunderland,€3.00m,in,Summer,3,Premier League,2003,2003/2004
Manchester United,Danny Byrne,18,defence,Unknown,?,in,Summer,NA,Premier League,2003,2003/2004
Manchester United,Phil Marsh,16,Centre-Forward,Man Utd U18,-,in,Summer,0,Premier League,2003,2003/2004
Manchester United,Chris Eagles,17,Right Winger,Man Utd U18,-,in,Summer,0,Premier League,2003,2003/2004
Manchester United,David Jones,18,Central Midfield,Man Utd U18,-,in,Summer,0,Premier League,2003,2003/2004
Manchester United,Phil Bardsley,18,Right-Back,Man Utd U18,-,in,Summer,0,Premier League,2003,2003/2004
Manchester United,Hussein Yasser,21,Attacking Midfield,Royal Antwerp,"End of loanMay 3, 2004",in,Summer,0,Premier League,2003,2003/2004
Manchester United,Bojan Djordjic,22,Left Winger,Red Star,"End of loanMay 31, 2004",in,Summer,0,Premier League,2003,2003/2004
Manchester United,Phil Bardsley,18,Right-Back,Royal Antwerp,"End of loanMay 25, 2004",in,Summer,0,Premier League,2003,2003/2004
Manchester United,Luke Chadwick,23,Attacking Midfield,Burnley,"End of loanMay 1, 2004",in,Summer,0,Premier League,2003,2003/2004
Manchester United,Neil Wood,21,Central Midfield,Burnley,"End of loanMay 1, 2004",in,Summer,0,Premier League,2003,2003/2004
Manchester United,Eddie Johnson,19,Centre-Forward,Royal Antwerp,"End of loanMay 1, 2004",in,Summer,0,Premier League,2003,2003/2004
Manchester United,David Beckham,28,Right Midfield,Real Madrid,€37.50m,out,Summer,37.5,Premier League,2003,2003/2004
Manchester United,Juan Sebastián Verón,28,Central Midfield,Chelsea,€21.80m,out,Summer,21.8,Premier League,2003,2003/2004
Manchester United,Lee Roche,22,Right-Back,Burnley,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Kirk Hilton,22,Centre-Back,Blackpool,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,David May,33,Centre-Back,Burnley,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Danny Webber,21,Centre-Forward,Watford,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Alan Tate,21,Centre-Back,Swansea,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Luke Chadwick,22,Attacking Midfield,Burnley,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Bojan Djordjic,21,Left Winger,Red Star,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Michael Stewart,22,Central Midfield,Nottm Forest,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Eddie Johnson,18,Centre-Forward,Royal Antwerp,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Souleymane Mamam,18,Defensive Midfield,Royal Antwerp,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Neil Wood,20,Central Midfield,Peterborough,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Kalam Mooniaruck,19,attack,Braintree,?,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Jimmy Davis,NA,Left Winger,Watford,?,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Ricardo,31,Goalkeeper,Racing,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Colin Heath,19,Centre-Forward,Royal Antwerp,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Manchester United,Laurent Blanc,37,Centre-Back,Retired,-,out,Summer,0,Premier League,2003,2003/2004
Manchester United,Daniel Nardiello,21,Centre-Forward,Swansea,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Philippe Senderos,18,Centre-Back,Servette FC,€3.55m,in,Summer,3.55,Premier League,2003,2003/2004
Arsenal FC,Jens Lehmann,33,Goalkeeper,Bor. Dortmund,€3.50m,in,Summer,3.5,Premier League,2003,2003/2004
Arsenal FC,Gaël Clichy,18,Left-Back,Cannes,€375Th.,in,Summer,0.375,Premier League,2003,2003/2004
Arsenal FC,Daniel Karbassiyoon,18,Left-Back,Roanoke Star,free transfer,in,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Michal Papadopulos,18,Centre-Forward,Banik Ostrava,loan transfer,in,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Frank Simek,18,Right-Back,Arsenal U18,-,in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,David Bentley,18,Right Midfield,Arsenal U18,-,in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,Ólafur Ingi Skúlason,20,Defensive Midfield,Fylkir,"End of loanAug 29, 2003",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,Liam Chilvers,22,Centre-Back,Colchester Utd.,"End of loanMay 31, 2004",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,Jermaine Pennant,21,Right Winger,Leeds,"End of loanMay 31, 2004",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,Juan,21,Attacking Midfield,Millwall,"End of loanSep 1, 2003",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,Francis Jeffers,23,Centre-Forward,Everton,"End of loanMay 16, 2004",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,Graham Barrett,21,Centre-Forward,Brighton,"End of loanJun 30, 2003",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,Graham Stack,21,Goalkeeper,KSK Beveren,"End of loanJun 1, 2003",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,Stathis Tavlaridis,23,Centre-Back,Portsmouth,"End of loanJun 30, 2003",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,John Halls,21,Defensive Midfield,KSK Beveren,"End of loanJun 30, 2003",in,Summer,0,Premier League,2003,2003/2004
Arsenal FC,David Grondin,23,Left-Back,Dunfermline A.,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,David Seaman,39,Goalkeeper,Man City,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Ashley Probets,19,Left-Back,Rochdale,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Graham Barrett,21,Centre-Forward,Coventry,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Oleg Luzhnyi,34,Right-Back,Wolves,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Guillaume Warmuz,33,Goalkeeper,Bor. Dortmund,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Sebastian Svärd,20,Defensive Midfield,FC Copenhagen,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Francis Jeffers,22,Centre-Forward,Everton,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Giovanni van Bronckhorst,28,Left-Back,Barcelona,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Jermaine Pennant,20,Right Winger,Leeds,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Igors Stepanovs,27,Centre-Back,KSK Beveren,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Moritz Volz,20,Right-Back,Fulham,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Juan,21,Attacking Midfield,Millwall,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,John Halls,21,Defensive Midfield,Stoke City,€50Th.,out,Summer,0.05,Premier League,2003,2003/2004
Arsenal FC,Liam Chilvers,21,Centre-Back,Colchester Utd.,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Arsenal FC,Michal Papadopulos,19,Centre-Forward,Banik Ostrava,"End of loanMay 1, 2004",out,Summer,0,Premier League,2003,2003/2004
Newcastle United,Lee Bowyer,26,Central Midfield,West Ham,free transfer,in,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Steven Taylor,17,Centre-Back,Newcastle U18,-,in,Summer,0,Premier League,2003,2003/2004
Newcastle United,Martin Brittain,18,Right Midfield,Newcastle U18,-,in,Summer,0,Premier League,2003,2003/2004
Newcastle United,Andy Ferrell,19,Left Midfield,Newcastle U18,-,in,Summer,0,Premier League,2003,2003/2004
Newcastle United,Gary Caldwell,21,Centre-Back,Derby,"End of loanOct 7, 2003",in,Summer,0,Premier League,2003,2003/2004
Newcastle United,Steven Caldwell,23,Centre-Back,Leeds,"End of loanMay 1, 2004",in,Summer,0,Premier League,2003,2003/2004
Newcastle United,Brian Kerr,22,Defensive Midfield,Coventry,"End of loanMay 1, 2004",in,Summer,0,Premier League,2003,2003/2004
Newcastle United,Calvin Zola,19,Centre-Forward,Oldham Athletic,"End of loanMay 9, 2004",in,Summer,0,Premier League,2003,2003/2004
Newcastle United,John Karelse,33,Goalkeeper,AGOVV,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Jonny Brain,20,Goalkeeper,Port Vale,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Aaron Labonte,19,Centre-Back,Dunfermline A.,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Wayne Quinn,26,Left-Back,West Ham,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Christian Bassedas,30,Attacking Midfield,Newell's,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Gary Caldwell,21,Centre-Back,Derby,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Calvin Zola,18,Centre-Forward,Oldham Athletic,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Brian Kerr,21,Defensive Midfield,Livingston FC,loan transfer,out,Summer,NA,Premier League,2003,2003/2004
Newcastle United,Michael Bridges,25,Centre-Forward,Leeds,"End of loanMay 1, 2004",out,Summer,0,Premier League,2003,2003/2004
Chelsea FC,Hernán Crespo,28,Centre-Forward,Inter,€26.00m,in,Summer,26,Premier League,2003,2003/2004
Chelsea FC,Damien Duff,24,Right Midfield,Blackburn,€24.50m,in,Summer,24.5,Premier League,2003,2003/2004
Chelsea FC,Juan Sebastián Verón,28,Central Midfield,Man Utd,€21.80m,in,Summer,21.8,Premier League,2003,2003/2004
Chelsea FC,Claude Makélélé,30,Defensive Midfield,Real Madrid,€20.00m,in,Summer,20,Premier League,2003,2003/2004
Chelsea FC,Adrian Mutu,24,Centre-Forward,AC Parma,€19.00m,in,Summer,19,Premier League,2003,2003/2004
Chelsea FC,Wayne Bridge,22,Left-Back,Southampton,€10.50m,in,Summer,10.5,Premier League,2003,2003/2004
Chelsea FC,Njitap Geremi,24,Right Midfield,Real Madrid,€10.00m,in,Summer,10,Premier League,2003,2003/2004
Chelsea FC,Joe Cole,21,Attacking Midfield,West Ham,€9.90m,in,Summer,9.9,Premier League,2003,2003/2004
Chelsea FC,Glen Johnson,18,Right-Back,West Ham,€8.30m,in,Summer,8.3,Premier League,2003,2003/2004
Chelsea FC,Aleksey Smertin,28,Defensive Midfield,G. Bordeaux,€5.50m,in,Summer,5.5,Premier League,2003,2003/2004
Chelsea FC,Alexis Nicholas,20,Defensive Midfield,Aston Villa U18,free transfer,in,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Neil Sullivan,33,Goalkeeper,Spurs,free transfer,in,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Jürgen Macho,25,Goalkeeper,Sunderland,free transfer,in,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Craig Rocastle,22,Right Midfield,Kingstonian FC,free transfer,in,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Marco Ambrosio,30,Goalkeeper,Chievo Verona,free transfer,in,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Lenny Pidgeley,19,Goalkeeper,Chelsea U18,-,in,Summer,0,Premier League,2003,2003/2004
Chelsea FC,Robert Huth,18,Centre-Back,Chelsea Res.,-,in,Summer,0,Premier League,2003,2003/2004
Chelsea FC,Craig Rocastle,22,Right Midfield,Lincoln City,"End of loanMay 20, 2004",in,Summer,0,Premier League,2003,2003/2004
Chelsea FC,Lenny Pidgeley,20,Goalkeeper,Watford,"End of loanMay 1, 2004",in,Summer,0,Premier League,2003,2003/2004
Chelsea FC,Carlton Cole,20,Centre-Forward,Charlton,"End of loanMay 20, 2004",in,Summer,0,Premier League,2003,2003/2004
Chelsea FC,Joel Kitamirike,20,Centre-Back,Brentford,"End of loanMay 1, 2004",in,Summer,0,Premier League,2003,2003/2004
Chelsea FC,Aleksey Smertin,29,Defensive Midfield,Portsmouth,"End of loanMay 1, 2004",in,Summer,0,Premier League,2003,2003/2004
Chelsea FC,Mikael Forssell,22,Centre-Forward,Birmingham,Loan fee:€750Th.,out,Summer,0.75,Premier League,2003,2003/2004
Chelsea FC,Leon Knight,20,Centre-Forward,Brighton,€200Th.,out,Summer,0.2,Premier League,2003,2003/2004
Chelsea FC,Rhys Evans,21,Goalkeeper,Swindon Town,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Jean-Yves Anis,22,Right-Back,Partick Thistle,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Boy-Boy Mosia,18,Attacking Midfield,KVC Westerlo,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Jody Morris,24,Central Midfield,Leeds,free transfer,out,Summer,NA,Premier League,2003,2003/2004
Chelsea FC,Ed de Goey,36,Goalkeeper,Stoke City,free transfer,out,Summer,NA,Premier League,2003,2003/2004
