club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Bayern Munich,Roy Makaay,28,Centre-Forward,Dep. La Coruña,€19.75m,in,Summer,19.75,1 Bundesliga,2003,2003/2004
Bayern Munich,Martín Demichelis,22,Centre-Back,River Plate,€5.00m,in,Summer,5,1 Bundesliga,2003,2003/2004
Bayern Munich,Tobias Rau,21,Left-Back,VfL Wolfsburg,€2.25m,in,Summer,2.25,1 Bundesliga,2003,2003/2004
Bayern Munich,Michael Rensing,19,Goalkeeper,FC Bayern II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Jan Schlösser,20,Goalkeeper,FC Bayern II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Piotr Trochowski,19,Attacking Midfield,FC Bayern II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Christian Lell,18,Right-Back,FC Bayern II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Giovane Elber,31,Centre-Forward,Olympique Lyon,€4.20m,out,Summer,4.2,1 Bundesliga,2003,2003/2004
Bayern Munich,Philipp Lahm,19,Right-Back,VfB Stuttgart,Loan fee:€200Th.,out,Summer,0.2,1 Bundesliga,2003,2003/2004
Bayern Munich,Stefan Wessels,24,Goalkeeper,1. FC Köln,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayern Munich,Alexander Bugera,24,Left-Back,MSV Duisburg,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayern Munich,Michael Tarnat,33,Left-Back,Man City,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayern Munich,Niko Kovac,31,Defensive Midfield,Hertha BSC,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayern Munich,Bernd Dreher,36,Goalkeeper,Career break,-,out,Summer,0,1 Bundesliga,2003,2003/2004
Bayern Munich,Thorsten Fink,35,Defensive Midfield,FC Bayern II,-,out,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Hamit Altintop,20,Right Midfield,Wattenscheid 09,€1.80m,in,Summer,1.8,1 Bundesliga,2003,2003/2004
FC Schalke 04,Eduard Glieder,34,Centre-Forward,FC Pasching,Loan fee:€200Th.,in,Summer,0.2,1 Bundesliga,2003,2003/2004
FC Schalke 04,Jochen Seitz,26,Left Winger,VfB Stuttgart,free transfer,in,Summer,NA,1 Bundesliga,2003,2003/2004
FC Schalke 04,Simon Cziommer,22,Central Midfield,Twente FC,free transfer,in,Summer,NA,1 Bundesliga,2003,2003/2004
FC Schalke 04,Levan Kobiashvili,25,Left Midfield,SC Freiburg,free transfer,in,Summer,NA,1 Bundesliga,2003,2003/2004
FC Schalke 04,Alcides,18,Centre-Back,EC Vitória,loan transfer,in,Summer,NA,1 Bundesliga,2003,2003/2004
FC Schalke 04,Michael Delura,18,Right Winger,Schalke 04 U19,-,in,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Thomas Kläsener,26,Centre-Back,Schalke 04 II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
FC Schalke 04,Emile Mpenza,25,Centre-Forward,Standard Liège,€2.00m,out,Summer,2,1 Bundesliga,2003,2003/2004
FC Schalke 04,Andreas Möller,35,Attacking Midfield,E. Frankfurt,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Valérien Ismaël,27,Centre-Back,R. Strasbourg,Loan fee:€300Th.,in,Summer,0.3,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Andreas Reinke,34,Goalkeeper,Real Murcia,free transfer,in,Summer,NA,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Ümit Davala,29,Right Midfield,Inter,loan transfer,in,Summer,NA,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Nelson Valdez,19,Centre-Forward,W. Bremen Res.,-,in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Simon Rolfes,21,Defensive Midfield,SSV Reutlingen,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Holger Wehlage,26,Right Midfield,Union Berlin,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Blaise Mamoum,23,Centre-Forward,Waldh. Mannheim,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Razundara Tjikuzu,23,Defensive Midfield,Hansa Rostock,€160Th.,out,Summer,0.16,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Jakub Wierzchowski,26,Goalkeeper,Wisla Plock,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Mike Barten,29,Centre-Back,SC Weyhe,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Frank Verlaat,35,Centre-Back,Austria Vienna,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
SV Werder Bremen,Blaise Mamoum,23,Centre-Forward,Hamburger SV II,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Teddy Lucic,30,Centre-Back,AIK,€300Th.,in,Summer,0.3,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Ingo Hertzsch,25,Centre-Back,Hamburger SV,free transfer,in,Summer,NA,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Dzemal Berberovic,21,Defensive Midfield,FK Sarajevo,loan transfer,in,Summer,NA,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Alexander Meyer,19,Left-Back,Leverkusen II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Jan-Ingwer Callsen-Bracker,18,Centre-Back,Leverkusen II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,René Adler,18,Goalkeeper,Leverkusen II,-,in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Du-ri Cha,22,Right-Back,Arm. Bielefeld,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Michael Zepek,22,Centre-Back,LR Ahlen,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Robson Ponté,26,Attacking Midfield,VfL Wolfsburg,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Clemens Fritz,22,Right-Back,Karlsruher SC,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Emanuel Pogatetz,20,Centre-Back,FC Aarau,"End of loanJun 30, 2003",in,Summer,0,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Andreas Voss,24,Defensive Midfield,MSV Duisburg,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Jurica Vranjes,23,Defensive Midfield,VfB Stuttgart,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Boris Zivkovic,27,Right-Back,Portsmouth,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
Bayer 04 Leverkusen,Pascal Ojigwe,26,Defensive Midfield,Bor. M'gladbach,free transfer,out,Summer,NA,1 Bundesliga,2003,2003/2004
