,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Jacques Abardonado,fr FRA,DF,Marseille,20,1978,2,0,30,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
1,Adaílton,br BRA,FW,Paris S-G,21,1977,19,5,648,7.2,2,,2,0,,1,0,0.28,,,0.28,,Matches,1998-1999
2,Kodjo Afanou,fr FRA,DF,Bordeaux,20,1977,19,15,"1,322",14.7,0,,0,0,,4,0,0.00,,,0.00,,Matches,1998-1999
3,Didier Agathe,fr FRA,"DF,FW",Montpellier,22,1975,2,0,77,0.9,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
4,Kuami Agboh,tg TOG,MF,Auxerre,20,1977,24,20,"1,857",20.6,0,,0,0,,3,0,0.00,,,0.00,,Matches,1998-1999
5,Jimmy Algerino,fr FRA,DF,Paris S-G,26,1971,30,29,"2,580",28.7,3,,3,0,,3,1,0.10,,,0.10,,Matches,1998-1999
6,Hervé Alicarte,fr FRA,DF,Bordeaux,23,1974,29,29,"2,610",29.0,2,,2,0,,8,0,0.07,,,0.07,,Matches,1998-1999
7,Ross Aloisi,au AUS,MF,Lorient,25,1973,1,0,33,0.4,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
8,Paulo Alves,pt POR,FW,Bastia,28,1969,19,10,812,9.0,3,,3,0,,1,0,0.33,,,0.33,,Matches,1998-1999
9,Gharib Amzine,ma MAR,MF,Strasbourg,25,1973,18,18,"1,513",16.8,0,,0,0,,7,0,0.00,,,0.00,,Matches,1998-1999
10,Pierre-Yves André,fr FRA,FW,Bastia,24,1974,22,22,"1,802",20.0,9,,7,2,,3,2,0.45,,,0.35,,Matches,1998-1999
11,Cédric Anselin,fr FRA,MF,Bordeaux,21,1977,1,0,27,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
12,Hervé Anziani,fr FRA,MF,Bastia,22,1976,2,0,60,0.7,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
13,John Arne Riise,no NOR,"DF,MF",Monaco,17,1980,7,4,321,3.6,0,,0,0,,1,0,0.00,,,0.00,,Matches,1998-1999
14,Frédéric Arpinon,fr FRA,MF,Strasbourg,29,1969,13,10,851,9.5,1,,1,0,,3,0,0.11,,,0.11,,Matches,1998-1999
