,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
407,Arkadiusz Milik,pl POL,FW,Marseille,26,1994,15,14,"1,220",13.6,9,1,6,3,3,2,0,0.66,0.07,0.74,0.44,0.52,8.5,6.2,1.2,7.4,0.63,0.09,0.71,0.46,0.55,Matches,2020-2021
408,Enzo Millot,fr FRA,MF,Monaco,18,2002,2,0,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.25,0.00,0.25,0.25,0.25,Matches,2020-2021
409,Stefan Mitrović,rs SRB,DF,Strasbourg,30,1990,32,31,"2,784",30.9,2,0,2,0,0,3,1,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.0,0.8,0.03,0.00,0.03,0.03,0.03,Matches,2020-2021
410,Anthony Modeste,fr FRA,FW,Saint-Étienne,32,1988,7,3,293,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,1.0,0.26,0.04,0.30,0.26,0.30,Matches,2020-2021
411,Terem Moffi,ng NGA,FW,Lorient,21,1999,32,26,"2,073",23.0,14,2,13,1,1,2,0,0.61,0.09,0.69,0.56,0.65,12.5,11.7,3.9,15.7,0.54,0.17,0.71,0.51,0.68,Matches,2020-2021
412,Dion Moise Sahi,ci CIV,"FW,MF",Strasbourg,18,2001,6,0,94,1.0,1,0,1,0,0,0,0,0.96,0.00,0.96,0.96,0.96,0.4,0.4,0.0,0.4,0.35,0.01,0.37,0.35,0.37,Matches,2020-2021
413,Florent Mollet,fr FRA,MF,Montpellier,28,1991,34,30,"2,355",26.2,3,5,3,0,0,5,2,0.11,0.19,0.31,0.11,0.31,3.4,3.4,3.4,6.9,0.13,0.13,0.26,0.13,0.26,Matches,2020-2021
414,Thomas Monconduit,fr FRA,MF,Lorient,29,1991,27,12,"1,153",12.8,2,0,2,0,0,4,0,0.16,0.00,0.16,0.16,0.16,1.1,1.1,1.2,2.3,0.09,0.09,0.18,0.09,0.18,Matches,2020-2021
416,Kévin Monnet-Paquet,fr FRA,"MF,FW",Saint-Étienne,31,1988,16,7,564,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.04,0.08,0.04,0.08,Matches,2020-2021
417,Jérémy Morel,mg MAD,DF,Lorient,36,1984,28,28,"2,493",27.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.02,0.01,0.03,0.02,0.03,Matches,2020-2021
418,Aimen Moueffek,fr FRA,"DF,MF",Saint-Étienne,19,2001,19,6,743,8.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.02,0.05,0.07,0.02,0.07,Matches,2020-2021
419,Harold Moukoudi,cm CMR,DF,Saint-Étienne,22,1997,26,26,"2,276",25.3,3,1,3,0,0,6,0,0.12,0.04,0.16,0.12,0.16,1.9,1.9,0.7,2.6,0.08,0.03,0.10,0.08,0.10,Matches,2020-2021
420,Jessy Moulin,fr FRA,GK,Saint-Étienne,34,1986,29,29,"2,610",29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
421,Steve Mounié,bj BEN,FW,Brest,25,1994,35,31,"2,680",29.8,9,4,8,1,2,6,0,0.30,0.13,0.44,0.27,0.40,11.6,10.1,2.5,12.7,0.39,0.09,0.48,0.34,0.43,Matches,2020-2021
422,Samuel Moutoussamy,cd COD,FW,Nantes,23,1996,1,1,82,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.12,0.00,0.12,0.12,0.12,Matches,2020-2021
423,Loris Mouyokolo,cg CGO,DF,Lorient,19,2001,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
424,Marshall Munetsi,zw ZIM,"MF,DF",Reims,24,1996,27,21,"1,928",21.4,1,0,1,0,0,7,1,0.05,0.00,0.05,0.05,0.05,0.8,0.8,0.2,0.9,0.04,0.01,0.04,0.04,0.04,Matches,2020-2021
425,Kévin N'Doram,fr FRA,MF,Metz,24,1996,6,4,307,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches,2020-2021
426,Stanley N'Soki,fr FRA,DF,Nice,21,1999,18,13,"1,246",13.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04,Matches,2020-2021
427,Yuto Nagatomo,jp JPN,DF,Marseille,33,1986,25,20,"1,594",17.7,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches,2020-2021
428,Kenny Nagera,fr FRA,FW,Paris S-G,18,2002,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
429,Paul Nardi,fr FRA,GK,Lorient,26,1994,23,23,"2,070",23.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
430,Keylor Navas,cr CRC,GK,Paris S-G,33,1986,29,29,"2,520",28.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,Matches,2020-2021
431,Papa Ndiaga Yade,sn SEN,"FW,MF",Metz,20,2000,28,9,"1,001",11.1,3,4,3,0,0,4,0,0.27,0.36,0.63,0.27,0.63,1.4,1.4,2.0,3.4,0.13,0.18,0.31,0.13,0.31,Matches,2020-2021
432,Bridge Ndilu,fr FRA,"MF,FW",Nantes,20,2000,6,0,42,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.51,0.18,0.69,0.51,0.69,Matches,2020-2021
433,Dan Ndoye,ch SUI,"FW,MF",Nice,19,2000,28,3,551,6.1,1,1,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,1.2,1.2,0.1,1.3,0.19,0.02,0.21,0.19,0.21,Matches,2020-2021
434,Neymar,br BRA,"MF,FW",Paris S-G,28,1992,18,15,"1,415",15.7,9,5,4,5,6,7,2,0.57,0.32,0.89,0.25,0.57,12.3,7.7,7.2,14.9,0.78,0.46,1.24,0.49,0.95,Matches,2020-2021
435,Yvan Neyou,cm CMR,MF,Saint-Étienne,23,1997,31,29,"2,438",27.1,1,2,1,0,0,9,0,0.04,0.07,0.11,0.04,0.11,1.3,1.3,1.9,3.2,0.05,0.07,0.12,0.05,0.12,Matches,2020-2021
436,Muzinga Ngonda,cd COD,DF,Dijon,25,1994,30,25,"2,307",25.6,2,0,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,0.3,0.3,1.1,1.5,0.01,0.04,0.06,0.01,0.06,Matches,2020-2021
437,Ahmad Ngouyamsa,cm CMR,DF,Dijon,19,2000,3,2,157,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
438,Opa Nguette,sn SEN,"FW,MF",Metz,26,1994,16,13,"1,132",12.6,3,1,3,0,1,0,0,0.24,0.08,0.32,0.24,0.32,3.4,2.6,1.0,3.5,0.27,0.08,0.34,0.21,0.28,Matches,2020-2021
439,Ibrahima Niane,sn SEN,FW,Metz,21,1999,10,9,663,7.4,6,0,5,1,1,0,0,0.81,0.00,0.81,0.68,0.68,3.2,2.4,0.2,2.7,0.43,0.03,0.47,0.33,0.36,Matches,2020-2021
440,M'Baye Niang,sn SEN,FW,Rennes,25,1994,9,4,422,4.7,1,0,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,0.9,0.9,0.0,0.9,0.20,0.00,0.20,0.20,0.20,Matches,2020-2021
442,Casimir Ninga,td CHA,FW,Angers,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
443,Arnaud Nordin,fr FRA,"MF,FW",Saint-Étienne,22,1998,32,20,"1,771",19.7,4,4,4,0,0,1,0,0.20,0.20,0.41,0.20,0.41,4.8,4.8,3.0,7.8,0.24,0.15,0.40,0.24,0.40,Matches,2020-2021
444,Olivier Ntcham,fr FRA,MF,Marseille,24,1996,4,2,120,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.07,0.00,0.07,0.07,0.07,Matches,2020-2021
445,Gerzino Nyamsi,fr FRA,DF,Rennes,23,1997,14,10,871,9.7,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.4,0.4,0.1,0.5,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021
446,Steven Nzonzi,fr FRA,MF,Rennes,31,1988,34,33,"2,908",32.3,1,1,1,0,0,8,1,0.03,0.03,0.06,0.03,0.06,1.8,1.8,1.0,2.8,0.05,0.03,0.09,0.05,0.09,Matches,2020-2021
447,Jonas Omlin,ch SUI,GK,Montpellier,26,1994,31,31,"2,673",29.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
448,Henry Onyekuru,ng NGA,FW,Monaco,23,1997,4,2,140,1.6,0,1,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.3,0.3,0.5,0.8,0.17,0.33,0.49,0.17,0.49,Matches,2020-2021
449,Otávio,br BRA,MF,Bordeaux,26,1994,18,18,"1,559",17.3,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,0.3,0.3,0.1,0.4,0.01,0.01,0.02,0.01,0.02,Matches,2020-2021
450,Remi Oudin,fr FRA,"FW,MF",Bordeaux,23,1996,38,27,"2,420",26.9,4,4,4,0,0,2,0,0.15,0.15,0.30,0.15,0.30,4.3,4.3,4.8,9.1,0.16,0.18,0.34,0.16,0.34,Matches,2020-2021
451,Alexandre Oukidja,dz ALG,GK,Metz,32,1988,34,34,"3,058",34.0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches,2020-2021
452,Zinédine Ould Khaled,fr FRA,MF,Angers,20,2000,3,0,38,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
453,Ambroise Oyongo,cm CMR,DF,Montpellier,29,1991,13,5,558,6.2,1,1,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,0.1,0.1,0.2,0.4,0.02,0.04,0.06,0.02,0.06,Matches,2020-2021
454,Pablo,br BRA,DF,Bordeaux,29,1991,13,12,"1,076",12.0,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.0,0.9,0.08,0.00,0.08,0.08,0.08,Matches,2020-2021
455,Vincent Pajot,fr FRA,MF,Metz,29,1990,12,11,914,10.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021
456,Nicolas Pallois,fr FRA,DF,Nantes,32,1987,32,31,"2,776",30.8,2,0,2,0,0,8,1,0.06,0.00,0.06,0.06,0.06,1.6,1.6,0.2,1.8,0.05,0.01,0.06,0.05,0.06,Matches,2020-2021
457,Jonathan Panzo,eng ENG,DF,Dijon,19,2000,22,21,"1,801",20.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.03,0.00,0.03,0.03,0.03,Matches,2020-2021
458,Lucas Paquetá,br BRA,MF,Lyon,22,1997,30,27,"2,275",25.3,9,5,9,0,0,6,1,0.36,0.20,0.55,0.36,0.55,9.6,9.6,6.3,15.9,0.38,0.25,0.63,0.38,0.63,Matches,2020-2021
459,Gaëtan Paquiez,fr FRA,DF,Nîmes,26,1994,16,11,"1,046",11.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches,2020-2021
460,Rubén Pardo,es ESP,"MF,FW",Bordeaux,27,1992,2,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
461,Leandro Paredes,ar ARG,MF,Paris S-G,26,1994,21,16,"1,302",14.5,1,2,1,0,0,7,1,0.07,0.14,0.21,0.07,0.21,1.0,1.0,1.3,2.3,0.07,0.09,0.16,0.07,0.16,Matches,2020-2021
462,Mateo Pavlović,ba BIH,DF,Angers,30,1990,14,12,"1,104",12.3,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches,2020-2021
463,Strahinja Pavlović,rs SRB,DF,Monaco,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
464,Dimitri Payet,fr FRA,"FW,MF",Marseille,33,1987,33,28,"2,417",26.9,7,10,7,0,1,4,2,0.26,0.37,0.63,0.26,0.63,5.0,4.3,7.7,12.0,0.19,0.29,0.48,0.16,0.45,Matches,2020-2021
465,Yohann Pelé,fr FRA,GK,Marseille,37,1982,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
466,Pietro Pellegri,it ITA,"FW,MF",Monaco,19,2001,16,0,230,2.6,1,0,1,0,0,2,1,0.39,0.00,0.39,0.39,0.39,1.5,1.5,0.3,1.8,0.59,0.10,0.69,0.59,0.69,Matches,2020-2021
468,Andy Pelmard,fr FRA,DF,Nice,20,2000,19,12,"1,207",13.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,2020-2021
469,Timothee Pembele,fr FRA,DF,Paris S-G,17,2002,6,3,383,4.3,1,0,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,1.0,1.0,0.2,1.2,0.24,0.05,0.29,0.24,0.29,Matches,2020-2021
470,Mathias Pereira Lage,pt POR,"FW,MF",Angers,23,1996,28,16,"1,467",16.3,4,1,4,0,0,5,0,0.25,0.06,0.31,0.25,0.31,2.1,2.1,0.8,2.9,0.13,0.05,0.18,0.13,0.18,Matches,2020-2021
471,Danilo Pereira,pt POR,"MF,DF",Paris S-G,28,1991,23,16,"1,430",15.9,2,1,2,0,0,3,0,0.13,0.06,0.19,0.13,0.19,1.8,1.8,0.3,2.1,0.11,0.02,0.13,0.11,0.13,Matches,2020-2021
472,Manuel Perez,fr FRA,MF,Lens,29,1991,4,1,128,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.00,0.05,0.05,0.05,Matches,2020-2021
473,Romain Perraud,fr FRA,DF,Brest,22,1997,36,35,"3,140",34.9,3,7,3,0,0,4,0,0.09,0.20,0.29,0.09,0.29,2.1,2.1,3.1,5.2,0.06,0.09,0.15,0.06,0.15,Matches,2020-2021
474,Lucas Perrin,fr FRA,"DF,FW",Marseille,21,1998,7,3,308,3.4,1,0,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,0.3,0.3,0.0,0.4,0.10,0.01,0.10,0.10,0.10,Matches,2020-2021
475,Rayan Philippe,fr FRA,FW,Dijon,19,2000,4,1,93,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.27,0.00,0.27,0.27,0.27,Matches,2020-2021
476,Romain Philippoteaux,fr FRA,"MF,FW",Brest,32,1988,17,8,581,6.5,1,0,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,0.7,0.7,0.3,1.0,0.11,0.04,0.16,0.11,0.16,Matches,2020-2021
477,Romain Philippoteaux,fr FRA,FW,Nîmes,32,1988,3,3,214,2.4,1,1,1,0,0,0,0,0.42,0.42,0.84,0.42,0.84,0.6,0.6,0.5,1.1,0.27,0.20,0.47,0.27,0.47,Matches,2020-2021
478,Jérémy Pied,fr FRA,DF,Lille,31,1989,6,4,318,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.5,0.01,0.12,0.13,0.01,0.13,Matches,2020-2021
479,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,22,1998,29,28,"2,305",25.6,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,0.5,0.5,0.9,1.4,0.02,0.04,0.06,0.02,0.06,Matches,2020-2021
480,Maxime Poundjé,fr FRA,DF,Bordeaux,27,1992,14,4,491,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches,2020-2021
481,Sanjin Prcić,ba BIH,MF,Strasbourg,26,1993,14,3,353,3.9,0,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.3,0.3,0.4,0.6,0.06,0.10,0.16,0.06,0.16,Matches,2020-2021
482,Nicolas de Préville,fr FRA,"FW,MF",Bordeaux,29,1991,33,15,"1,611",17.9,1,2,1,0,0,3,0,0.06,0.11,0.17,0.06,0.17,4.5,4.5,3.3,7.8,0.25,0.18,0.44,0.25,0.44,Matches,2020-2021
483,Anthony Racioppi,ch SUI,GK,Dijon,21,1998,21,21,"1,890",21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches,2020-2021
484,Nemanja Radonjić,rs SRB,FW,Marseille,24,1996,12,4,396,4.4,2,1,2,0,0,2,0,0.45,0.23,0.68,0.45,0.68,1.8,1.8,0.4,2.2,0.41,0.09,0.50,0.41,0.50,Matches,2020-2021
485,Aleksandar Radovanović,rs SRB,DF,Lens,26,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
486,Rafinha,br BRA,MF,Paris S-G,27,1993,23,15,"1,361",15.1,0,4,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,1.3,1.3,3.2,4.5,0.09,0.21,0.30,0.09,0.30,Matches,2020-2021
487,Predrag Rajković,rs SRB,GK,Reims,24,1995,37,37,"3,285",36.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
488,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,22,1998,1,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.39,0.18,0.57,0.39,0.57,Matches,2020-2021
489,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,22,1998,14,12,"1,058",11.8,1,2,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,1.2,1.2,2.4,3.6,0.11,0.20,0.31,0.11,0.31,Matches,2020-2021
490,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,21,1998,4,4,272,3.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches,2020-2021
491,Baptiste Reynet,fr FRA,GK,Nîmes,29,1990,38,38,"3,420",38.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.8,0.9,0.00,0.02,0.02,0.00,0.02,Matches,2020-2021
492,Sergio Rico,es ESP,GK,Paris S-G,26,1993,10,8,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
494,Renaud Ripart,fr FRA,"MF,FW",Nîmes,27,1993,38,35,"3,054",33.9,11,0,5,6,7,3,0,0.32,0.00,0.32,0.15,0.15,9.3,4.4,1.2,5.6,0.27,0.03,0.31,0.13,0.17,Matches,2020-2021
495,Mihailo Ristić,rs SRB,DF,Montpellier,24,1995,34,26,"2,236",24.8,0,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.7,0.7,1.5,2.2,0.03,0.06,0.09,0.03,0.09,Matches,2020-2021
496,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,18,2002,17,1,239,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.03,0.07,0.04,0.07,Matches,2020-2021
497,Christopher Rocchia,fr FRA,DF,Marseille,22,1998,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
498,Valentin Rongier,fr FRA,MF,Marseille,25,1994,26,21,"1,887",21.0,1,2,1,0,0,8,0,0.05,0.10,0.14,0.05,0.14,1.0,1.0,1.1,2.1,0.05,0.05,0.10,0.05,0.10,Matches,2020-2021
499,Nolan Roux,fr FRA,FW,Nîmes,32,1988,19,6,651,7.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.07,0.03,0.11,0.07,0.11,Matches,2020-2021
500,Daniele Rugani,it ITA,DF,Rennes,26,1994,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches,2020-2021
501,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,17,2002,7,1,186,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches,2020-2021
502,Georginio Rutter,fr FRA,"FW,MF",Rennes,18,2002,4,0,44,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.29,0.29,0.00,0.29,Matches,2020-2021
503,Roli Pereira de Sa,fr FRA,"MF,FW",Nantes,23,1996,6,0,56,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.33,0.08,0.41,0.33,0.41,Matches,2020-2021
504,Idriss Saadi,dz ALG,"FW,MF",Strasbourg,28,1992,7,0,125,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,0.2,1.5,0.93,0.13,1.07,0.93,1.07,Matches,2020-2021
505,Youssouf Sabaly,sn SEN,DF,Bordeaux,27,1993,33,33,"2,909",32.3,1,2,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,0.8,0.8,1.6,2.3,0.02,0.05,0.07,0.02,0.07,Matches,2020-2021
506,Mathys Saban,fr FRA,FW,Saint-Étienne,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
507,Hiroki Sakai,jp JPN,DF,Marseille,30,1990,29,26,"2,385",26.5,0,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,0.3,0.3,1.4,1.7,0.01,0.05,0.06,0.01,0.06,Matches,2020-2021
508,Moïse Sakava,cm CMR,MF,Reims,19,2000,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.39,0.00,0.39,0.39,0.39,Matches,2020-2021
509,William Saliba,fr FRA,DF,Nice,19,2001,20,20,"1,800",20.0,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,0.6,0.6,0.0,0.6,0.03,0.00,0.03,0.03,0.03,Matches,2020-2021
510,Romain Salin,fr FRA,GK,Rennes,36,1984,15,15,"1,350",15.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021
511,Mama Samba Baldé,gw GNB,FW,Dijon,24,1995,29,24,"2,161",24.0,7,0,7,0,0,4,0,0.29,0.00,0.29,0.29,0.29,7.5,7.5,0.7,8.2,0.31,0.03,0.34,0.31,0.34,Matches,2020-2021
512,Junior Sambia,fr FRA,"DF,MF",Montpellier,23,1996,36,26,"2,448",27.2,1,6,1,0,0,2,0,0.04,0.22,0.26,0.04,0.26,1.1,1.1,2.5,3.6,0.04,0.09,0.13,0.04,0.13,Matches,2020-2021
513,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,34,1986,30,10,"1,130",12.6,0,2,0,0,0,4,1,0.00,0.16,0.16,0.00,0.16,1.2,1.2,2.2,3.4,0.10,0.17,0.27,0.10,0.27,Matches,2020-2021
514,Renato Sanches,pt POR,MF,Lille,22,1997,23,14,"1,270",14.1,1,3,1,0,0,4,0,0.07,0.21,0.28,0.07,0.28,2.3,2.3,1.6,3.9,0.16,0.11,0.28,0.16,0.28,Matches,2020-2021
515,Morgan Sanson,fr FRA,MF,Marseille,25,1994,12,10,826,9.2,2,3,2,0,0,2,0,0.22,0.33,0.54,0.22,0.54,1.2,1.2,2.1,3.3,0.13,0.23,0.36,0.13,0.36,Matches,2020-2021
516,Baptiste Santamaria,fr FRA,MF,Angers,25,1995,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.5,0.12,0.04,0.16,0.12,0.16,Matches,2020-2021
517,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,28,1992,27,13,"1,320",14.7,6,4,6,0,0,2,0,0.41,0.27,0.68,0.41,0.68,4.8,4.8,5.4,10.2,0.33,0.36,0.69,0.33,0.69,Matches,2020-2021
518,Bouna Sarr,sn SEN,DF,Marseille,28,1992,2,0,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches,2020-2021
520,Sidy Sarr,sn SEN,MF,Nîmes,24,1996,9,6,463,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.07,0.10,0.17,0.07,0.17,Matches,2020-2021
521,Téji Savanier,fr FRA,MF,Montpellier,28,1991,27,26,"2,165",24.1,5,5,3,2,4,6,1,0.21,0.21,0.42,0.12,0.33,5.8,2.7,5.8,8.6,0.24,0.24,0.48,0.11,0.36,Matches,2020-2021
522,Aurélien Scheidler,fr FRA,FW,Dijon,22,1998,10,3,342,3.8,1,0,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,0.5,0.5,0.3,0.9,0.14,0.09,0.23,0.14,0.23,Matches,2020-2021
