,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Denis Abed,fr FRA,FW,Lille,26,1969,14,10,925,10.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
1,Samassi Abou,fr FRA,FW,Lyon,22,1973,1,0,15,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
2,Jean Acedo,fr FRA,DF,Gueugnon,31,1964,36,36,"3,239",36.0,0,,0,0,,5,0,0.00,,,0.00,,Matches,1995-1996
3,Stéphane Adam,fr FRA,FW,Metz,26,1969,19,8,809,9.0,1,,1,0,,1,0,0.11,,,0.11,,Matches,1995-1996
4,Jean-Marc Adjovi-Bocco,bj BEN,DF,Lens,31,1963,28,24,"2,038",22.6,0,,0,0,,5,1,0.00,,,0.00,,Matches,1995-1996
5,Kodjo Afanou,fr FRA,DF,Bordeaux,17,1977,1,1,90,1.0,0,,,,,0,0,0.00,,,,,Matches,1995-1996
6,Sauveur Aiello,fr FRA,MF,Bastia,20,1975,4,1,76,0.8,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
7,Christophe Ajas,fr FRA,FW,Gueugnon,23,1972,9,2,255,2.8,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
8,Bruno Alicarte,fr FRA,DF,Bastia,23,1972,20,16,"1,439",16.0,0,,0,0,,4,0,0.00,,,0.00,,Matches,1995-1996
9,Hervé Alicarte,fr FRA,DF,Montpellier,20,1974,9,7,665,7.4,2,,2,0,,1,0,0.27,,,0.27,,Matches,1995-1996
10,Bernard Allou,fr FRA,"FW,MF",Paris S-G,20,1975,19,2,432,4.8,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
11,Cyril Aloisio,fr FRA,GK,Nice,26,1969,1,1,90,1.0,0,,,,,0,0,0.00,,,,,Matches,1995-1996
12,Patrick Amrane,fr FRA,MF,Bordeaux,21,1973,1,0,4,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
