,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
29,Serge Aurier,ci CIV,"DF,MF",Toulouse,18,1992,10,9,780,8.7,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches,2011-2012
30,Mathias Autret,fr FRA,MF,Lorient,20,1991,27,17,"1,499",16.7,2,0,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,2011-2012
31,André Ayew,gh GHA,"FW,MF",Marseille,21,1989,26,23,"1,984",22.0,8,0,8,0,1,6,0,0.36,0.00,0.36,0.36,0.36,Matches,2011-2012
32,Jordan Ayew,gh GHA,"FW,MF",Marseille,19,1991,34,17,"1,694",18.8,3,3,3,0,0,3,0,0.16,0.16,0.32,0.16,0.32,Matches,2011-2012
33,Jonathan Ayité,tg TOG,FW,Brest,26,1985,6,3,263,2.9,0,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matches,2011-2012
34,César Azpilicueta,es ESP,"DF,MF",Marseille,21,1989,30,27,"2,520",28.0,1,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches,2011-2012
35,Adama Ba,mr MTN,"FW,MF",Brest,17,1993,8,0,137,1.5,0,1,0,0,0,0,0,0.00,0.66,0.66,0.00,0.66,Matches,2011-2012
36,Maxime Baca,fr FRA,DF,Lorient,28,1983,24,16,"1,553",17.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
37,Jean-Christophe Bahebeck,fr FRA,"FW,MF",Paris S-G,18,1993,8,0,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
38,Stéphane Bahoken,cm CMR,FW,Nice,19,1992,5,0,74,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
39,Cédric Bakambu,cd COD,FW,Sochaux,20,1991,21,9,866,9.6,3,0,3,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,2011-2012
40,Djamel Bakar,km COM,"FW,MF",Nancy,22,1989,34,26,"2,291",25.5,4,1,4,0,0,3,0,0.16,0.04,0.20,0.16,0.20,Matches,2011-2012
41,Florent Balmont,fr FRA,MF,Lille,31,1980,30,30,"2,402",26.7,2,0,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,2011-2012
42,Abdoulaye Bamba,ci CIV,DF,Dijon,21,1990,24,21,"2,031",22.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
43,Momar Bangoura,fr FRA,MF,Marseille,17,1994,2,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
44,Sekou Baradji,fr FRA,"DF,MF",Dijon,27,1984,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
45,Cédric Barbosa,fr FRA,MF,Evian,35,1976,28,23,"1,801",20.0,8,7,8,0,0,5,0,0.40,0.35,0.75,0.40,0.75,Matches,2011-2012
46,Maxime Barthelmé,fr FRA,"FW,MF",Lorient,22,1988,9,4,299,3.3,0,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches,2011-2012
47,Marko Baša,me MNE,DF,Lille,28,1982,22,22,"1,784",19.8,2,0,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,2011-2012
48,Michel Bastos,br BRA,"DF,MF",Lyon,27,1983,26,23,"2,083",23.1,6,8,5,1,1,2,0,0.26,0.35,0.60,0.22,0.56,Matches,2011-2012
49,Laurent Batlles,fr FRA,MF,Saint-Étienne,35,1975,36,12,"1,359",15.1,4,4,4,0,0,4,0,0.26,0.26,0.53,0.26,0.53,Matches,2011-2012
50,Éric Bauthéac,fr FRA,"FW,MF",Dijon,23,1987,34,28,"2,476",27.5,3,5,2,1,1,5,0,0.11,0.18,0.29,0.07,0.25,Matches,2011-2012
52,Moustapha Bayal Sall,sn SEN,DF,Nancy,25,1985,2,1,104,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
53,Paul Baysse,fr FRA,DF,Brest,23,1988,34,33,"2,988",33.2,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches,2011-2012
54,Henri Bedimo,cm CMR,DF,Montpellier,27,1984,36,36,"3,234",35.9,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,2011-2012
55,Fabrice Begeorgi,fr FRA,"DF,FW",Ajaccio,24,1987,3,3,245,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
56,Ishak Belfodil,dz ALG,"FW,MF",Lyon,19,1992,7,1,156,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
57,Younès Belhanda,ma MAR,"FW,MF",Montpellier,21,1990,28,26,"2,225",24.7,12,4,7,5,5,4,2,0.49,0.16,0.65,0.28,0.44,Matches,2011-2012
58,David Bellion,fr FRA,FW,Bordeaux,28,1982,12,4,401,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
59,Eden Ben Basat,il ISR,FW,Brest,24,1986,32,26,"2,334",25.9,4,2,4,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches,2011-2012
60,Fahid Ben Khalfallah,tn TUN,"FW,MF",Bordeaux,28,1982,15,7,647,7.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
61,Wissam Ben Yedder,fr FRA,"FW,MF",Toulouse,20,1990,9,0,194,2.2,1,0,1,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches,2011-2012
62,Yassine Benzia,dz ALG,"FW,MF",Lyon,16,1994,1,0,4,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2011-2012
63,Florin Berenguer,fr FRA,MF,Dijon,22,1989,16,10,858,9.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
64,Pascal Berenguer,fr FRA,MF,Nancy,30,1981,2,2,141,1.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
65,Gonzalo Bergessio,ar ARG,FW,Saint-Étienne,27,1984,2,2,120,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
66,Franck Béria,fr FRA,DF,Lille,28,1983,32,32,"2,798",31.1,0,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches,2011-2012
67,Kévin Bérigaud,fr FRA,FW,Evian,23,1988,19,9,957,10.6,6,0,6,0,0,2,0,0.56,0.00,0.56,0.56,0.56,Matches,2011-2012
68,Jérémy Berthod,fr FRA,DF,Auxerre,27,1984,15,14,"1,227",13.6,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
69,Yoann Bigné,fr FRA,MF,Brest,33,1977,1,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
70,Milan Biševac,rs SRB,DF,Paris S-G,27,1983,19,17,"1,544",17.2,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches,2011-2012
71,Garry Bocaly,fr FRA,DF,Montpellier,23,1988,34,33,"2,966",33.0,0,3,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,2011-2012
72,Carlos Bocanegra,us USA,DF,Saint-Étienne,32,1979,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
73,Mathieu Bodmer,fr FRA,"DF,MF",Paris S-G,28,1982,31,21,"2,047",22.7,1,3,1,0,0,2,0,0.04,0.13,0.18,0.04,0.18,Matches,2011-2012
74,Willy Boly,ci CIV,DF,Auxerre,20,1991,33,32,"2,850",31.7,1,0,1,0,0,4,1,0.03,0.00,0.03,0.03,0.03,Matches,2011-2012
75,Gaëtan Bong,cm CMR,DF,Valenciennes,23,1988,28,27,"2,399",26.7,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,2011-2012
76,Laurent Bonnart,fr FRA,DF,Lille,31,1979,11,7,754,8.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
78,Alexy Bosetti,fr FRA,FW,Nice,18,1993,1,0,5,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2011-2012
79,Ryad Boudebouz,dz ALG,"FW,MF",Sochaux,21,1990,36,34,"3,039",33.8,6,6,3,3,3,3,0,0.18,0.18,0.36,0.09,0.27,Matches,2011-2012
80,Samuel Bouhours,fr FRA,DF,Ajaccio,24,1987,25,25,"2,014",22.4,0,1,0,0,0,5,2,0.00,0.04,0.04,0.00,0.04,Matches,2011-2012
81,Razak Boukari,tg TOG,"FW,MF",Rennes,24,1987,20,7,769,8.5,3,2,3,0,0,1,0,0.35,0.23,0.59,0.35,0.59,Matches,2011-2012
82,Petrus Boumal,cm CMR,MF,Sochaux,18,1993,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
83,Grégory Bourillon,fr FRA,"DF,MF",Lorient,27,1984,20,20,"1,788",19.9,1,0,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,Matches,2011-2012
84,John Boye,gh GHA,DF,Rennes,24,1987,19,14,"1,307",14.5,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
85,Daniel Braaten,no NOR,"FW,MF",Toulouse,29,1982,31,12,"1,409",15.7,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,2011-2012
86,Yacine Brahimi,dz ALG,"FW,MF",Rennes,21,1990,17,6,694,7.7,2,1,2,0,0,2,0,0.26,0.13,0.39,0.26,0.39,Matches,2011-2012
87,Brandão,br BRA,FW,Marseille,31,1980,17,9,877,9.7,1,1,1,0,0,3,0,0.10,0.10,0.21,0.10,0.21,Matches,2011-2012
88,Jérémie Bréchet,fr FRA,"DF,MF",Sochaux,31,1979,5,4,445,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
89,Jimmy Briand,fr FRA,"FW,MF",Lyon,25,1985,37,30,"2,508",27.9,9,5,9,0,0,3,0,0.32,0.18,0.50,0.32,0.50,Matches,2011-2012
90,Jonathan Brison,fr FRA,"DF,MF",Saint-Étienne,28,1983,4,3,230,2.6,0,1,0,0,0,1,0,0.00,0.39,0.39,0.00,0.39,Matches,2011-2012
91,Jonathan Brison,fr FRA,"DF,MF",Nancy,28,1983,10,9,727,8.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
92,Gianni Bruno,be BEL,"FW,MF",Lille,19,1991,10,0,119,1.3,1,0,1,0,0,1,0,0.76,0.00,0.76,0.76,0.76,Matches,2011-2012
93,Frédéric Bulot,ga GAB,MF,Caen,20,1990,38,35,"3,000",33.3,4,7,4,0,0,3,0,0.12,0.21,0.33,0.12,0.33,Matches,2011-2012
94,Umut Bulut,tr TUR,"FW,MF",Toulouse,28,1983,31,17,"1,715",19.1,5,0,5,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches,2011-2012
95,Édouard Butin,fr FRA,FW,Sochaux,23,1988,25,22,"1,763",19.6,6,4,6,0,0,3,0,0.31,0.20,0.51,0.31,0.51,Matches,2011-2012
96,Rémy Cabella,fr FRA,"FW,MF",Montpellier,21,1990,29,16,"1,440",16.0,3,2,3,0,0,3,0,0.19,0.12,0.31,0.19,0.31,Matches,2011-2012
97,Raphaël Cacérès,fr FRA,"DF,FW",Dijon,23,1987,2,0,85,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
98,Jean Calvé,fr FRA,DF,Nancy,27,1984,8,7,596,6.6,1,2,1,0,0,2,0,0.15,0.30,0.45,0.15,0.45,Matches,2011-2012
99,Abdoul Camara,gn GUI,"FW,MF",Rennes,21,1990,2,1,59,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
100,Abdoul Camara,gn GUI,"FW,MF",Sochaux,21,1990,21,10,874,9.7,1,0,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,2011-2012
101,Souleymane Camara,sn SEN,FW,Montpellier,28,1982,33,19,"1,936",21.5,9,5,9,0,1,1,0,0.42,0.23,0.65,0.42,0.65,Matches,2011-2012
102,Zoumana Camara,fr FRA,DF,Paris S-G,32,1979,19,17,"1,618",18.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
104,Cédric Cambon,fr FRA,"DF,MF",Evian,24,1986,33,32,"2,905",32.3,3,0,3,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches,2011-2012
105,Joel Campbell,cr CRC,"FW,MF",Lorient,19,1992,25,11,"1,180",13.1,3,1,3,0,0,4,0,0.23,0.08,0.31,0.23,0.31,Matches,2011-2012
106,David Camps,fr FRA,MF,Auxerre,21,1990,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
107,Étienne Capoue,fr FRA,MF,Toulouse,23,1988,33,31,"2,819",31.3,3,4,3,0,0,8,1,0.10,0.13,0.22,0.10,0.22,Matches,2011-2012
108,Lionel Cappone,fr FRA,GK,Brest,32,1979,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
109,Carlão,br BRA,"DF,MF",Sochaux,25,1986,21,19,"1,415",15.7,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
110,Cédric Carrasso,fr FRA,GK,Bordeaux,29,1981,37,37,"3,315",36.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
111,Johan Cavalli,fr FRA,MF,Ajaccio,29,1981,31,29,"2,260",25.1,4,5,4,0,1,12,1,0.16,0.20,0.36,0.16,0.36,Matches,2011-2012
112,Ceará,br BRA,DF,Paris S-G,31,1980,24,17,"1,525",16.9,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,2011-2012
113,Mauro Cetto,ar ARG,DF,Lille,29,1982,7,6,577,6.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
114,Kamel Chafni,ma MAR,MF,Auxerre,29,1982,31,26,"2,261",25.1,2,4,2,0,0,8,1,0.08,0.16,0.24,0.08,0.24,Matches,2011-2012
115,Florent Chaigneau,fr FRA,GK,Lorient,27,1984,3,2,255,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
116,Matthieu Chalmé,fr FRA,DF,Bordeaux,30,1980,8,8,654,7.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
117,Clément Chantôme,fr FRA,MF,Paris S-G,23,1987,15,8,839,9.3,0,3,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches,2011-2012
118,Aurélien Chedjou,cm CMR,DF,Lille,26,1985,27,27,"2,344",26.0,5,0,5,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,2011-2012
119,Benoît Cheyrou,fr FRA,MF,Marseille,30,1981,33,27,"2,497",27.7,4,0,4,0,0,4,0,0.14,0.00,0.14,0.14,0.14,Matches,2011-2012
120,Michaël Chrétien,ma MAR,DF,Nancy,27,1984,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
121,Michaël Ciani,fr FRA,DF,Bordeaux,27,1984,31,30,"2,662",29.6,1,1,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches,2011-2012
122,Édouard Cissé,fr FRA,MF,Auxerre,33,1978,28,27,"2,393",26.6,2,1,2,0,0,10,0,0.08,0.04,0.11,0.08,0.11,Matches,2011-2012
123,Aly Cissokho,fr FRA,DF,Lyon,23,1987,31,30,"2,714",30.2,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,2011-2012
124,Renato Civelli,ar ARG,DF,Nice,27,1983,34,34,"3,055",33.9,4,4,4,0,0,5,1,0.12,0.12,0.24,0.12,0.24,Matches,2011-2012
125,Jérémy Clément,fr FRA,MF,Saint-Étienne,26,1984,35,35,"3,104",34.5,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
126,François Clerc,fr FRA,DF,Nice,28,1983,32,32,"2,837",31.5,4,2,4,0,0,4,0,0.13,0.06,0.19,0.13,0.19,Matches,2011-2012
127,Renaud Cohade,fr FRA,MF,Valenciennes,26,1984,35,34,"2,957",32.9,7,5,6,1,1,6,0,0.21,0.15,0.37,0.18,0.33,Matches,2011-2012
128,Joe Cole,eng ENG,MF,Lille,29,1981,32,20,"1,768",19.6,4,3,4,0,0,3,0,0.20,0.15,0.36,0.20,0.36,Matches,2011-2012
130,Daniel Congré,fr FRA,DF,Toulouse,26,1985,37,37,"3,330",37.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
131,Roy Contout,fr FRA,FW,Auxerre,26,1985,37,16,"1,819",20.2,5,5,5,0,0,3,0,0.25,0.25,0.49,0.25,0.49,Matches,2011-2012
132,Sébastien Corchia,fr FRA,DF,Sochaux,20,1990,31,28,"2,522",28.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
133,Benjamin Corgnet,fr FRA,MF,Dijon,24,1987,36,35,"2,975",33.1,8,2,8,0,0,2,0,0.24,0.06,0.30,0.24,0.30,Matches,2011-2012
134,Benoît Costil,fr FRA,GK,Rennes,24,1987,37,37,"3,330",37.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
135,Adama Coulibaly,ml MLI,"DF,MF",Auxerre,30,1980,8,8,681,7.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
136,Kafoumba Coulibaly,ci CIV,MF,Nice,25,1985,28,26,"2,419",26.9,1,3,1,0,0,4,0,0.04,0.11,0.15,0.04,0.15,Matches,2011-2012
137,Ousmane Coulibaly,ml MLI,DF,Brest,22,1989,18,17,"1,519",16.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
138,Mehdi Courgnaud,fr FRA,"FW,MF",Dijon,20,1990,11,4,477,5.3,0,1,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,Matches,2011-2012
139,Mathieu Coutadeur,fr FRA,MF,Lorient,25,1986,30,24,"2,110",23.4,2,1,2,0,0,2,0,0.09,0.04,0.13,0.09,0.13,Matches,2011-2012
140,Cris,br BRA,DF,Lyon,34,1977,20,20,"1,734",19.3,2,0,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,2011-2012
141,Pierrick Cros,fr FRA,GK,Sochaux,20,1991,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
142,Pierrick Cros,fr FRA,DF,Saint-Étienne,19,1992,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
143,Jhon Culma,co COL,MF,Brest,30,1981,21,20,"1,689",18.8,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
144,Alexandre Cuvillier,fr FRA,"FW,MF",Nancy,25,1986,8,2,240,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
145,Mouhamadou Dabo,fr FRA,DF,Lyon,24,1986,15,11,961,10.7,0,1,0,0,0,2,1,0.00,0.09,0.09,0.00,0.09,Matches,2011-2012
146,Omar Daf,sn SEN,DF,Brest,34,1977,16,15,"1,300",14.4,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,2011-2012
147,Stéphane Dalmat,fr FRA,MF,Rennes,32,1979,4,0,49,0.5,0,1,0,0,0,0,0,0.00,1.84,1.84,0.00,1.84,Matches,2011-2012
148,Gaël Danic,fr FRA,MF,Valenciennes,29,1981,34,33,"2,839",31.5,7,2,4,3,3,2,0,0.22,0.06,0.29,0.13,0.19,Matches,2011-2012
149,Romain Danzé,fr FRA,"DF,MF",Rennes,25,1986,32,28,"2,698",30.0,1,3,1,0,0,3,0,0.03,0.10,0.13,0.03,0.13,Matches,2011-2012
150,Charlie Davies,us USA,FW,Sochaux,25,1986,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
151,Thierry Debès,fr FRA,GK,Ajaccio,37,1974,2,1,94,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
152,Mathieu Debuchy,fr FRA,DF,Lille,26,1985,32,32,"2,845",31.6,5,1,4,1,1,10,1,0.16,0.03,0.19,0.13,0.16,Matches,2011-2012
153,Andy Delort,dz ALG,FW,Ajaccio,19,1991,7,2,240,2.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
154,Papa Demba Camara,sn SEN,GK,Sochaux,18,1993,1,0,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
156,Geoffrey Dernis,fr FRA,"FW,MF",Montpellier,30,1980,20,13,978,10.9,5,1,5,0,0,5,0,0.46,0.09,0.55,0.46,0.55,Matches,2011-2012
157,Anthony Deroin,fr FRA,MF,Caen,32,1979,5,1,154,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
158,Antoine Devaux,fr FRA,"DF,MF",Toulouse,26,1985,22,20,"1,650",18.3,2,1,2,0,0,4,1,0.11,0.05,0.16,0.11,0.16,Matches,2011-2012
159,Cheick Diabaté,ml MLI,FW,Bordeaux,23,1988,26,13,"1,292",14.4,8,3,7,1,2,4,0,0.56,0.21,0.77,0.49,0.70,Matches,2011-2012
160,Zié Diabaté,ci CIV,DF,Dijon,22,1989,14,12,"1,009",11.2,0,1,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches,2011-2012
161,Drissa Diakité,ml MLI,"DF,MF",Nice,26,1985,16,12,"1,050",11.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
162,Samba Diakité,ml MLI,MF,Nancy,22,1989,15,13,"1,129",12.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
