,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
38,Stéphane Bahoken,cm CMR,FW,Angers,27,1992,20,10,907,10.1,4,0,3,1,1,3,0,0.40,0.00,0.40,0.30,0.30,3.0,2.2,0.8,3.0,0.30,0.08,0.37,0.22,0.30,Matches,2019-2020
39,Dénys Bain,fr FRA,DF,Brest,26,1993,15,13,"1,268",14.1,1,0,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,0.5,0.5,0.0,0.5,0.04,0.00,0.04,0.04,0.04,Matches,2019-2020
40,Stefan Bajic,fr FRA,GK,Saint-Étienne,17,2001,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
41,Tiemoué Bakayoko,fr FRA,MF,Monaco,24,1994,20,20,"1,719",19.1,1,2,1,0,0,4,1,0.05,0.10,0.16,0.05,0.16,1.8,1.8,0.9,2.6,0.09,0.05,0.14,0.09,0.14,Matches,2019-2020
42,Mitchel Bakker,nl NED,DF,Paris S-G,19,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
43,Keita Baldé,sn SEN,"FW,MF",Monaco,24,1995,21,9,858,9.5,4,1,4,0,0,4,0,0.42,0.10,0.52,0.42,0.52,4.1,4.1,0.8,4.9,0.43,0.09,0.52,0.43,0.52,Matches,2019-2020
44,Fodé Ballo-Touré,sn SEN,DF,Monaco,22,1997,21,18,"1,679",18.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.4,2.0,0.03,0.07,0.11,0.03,0.11,Matches,2019-2020
45,Florent Balmont,fr FRA,MF,Dijon,39,1980,11,4,401,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.04,0.01,0.04,0.04,0.04,Matches,2019-2020
46,Abdoulaye Bamba,ci CIV,DF,Angers,29,1990,7,6,554,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches,2019-2020
47,Jonathan Bamba,fr FRA,"FW,MF",Lille,23,1996,26,22,"1,937",21.5,1,4,0,1,3,1,0,0.05,0.19,0.23,0.00,0.19,5.1,2.8,2.4,5.2,0.24,0.11,0.35,0.13,0.24,Matches,2019-2020
48,Danilo Barbosa,br BRA,"DF,MF",Nice,23,1996,16,12,"1,122",12.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.03,0.03,0.06,0.03,0.06,Matches,2019-2020
49,Melvin Bard,fr FRA,DF,Lyon,18,2000,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.16,0.16,0.00,0.16,Matches,2019-2020
50,Toma Bašić,hr CRO,MF,Bordeaux,22,1996,15,11,991,11.0,1,3,1,0,0,4,0,0.09,0.27,0.36,0.09,0.36,0.9,0.9,2.9,3.8,0.08,0.27,0.35,0.08,0.35,Matches,2019-2020
52,Thomas Basila,fr FRA,DF,Nantes,20,1999,7,3,415,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.03,0.04,0.01,0.04,Matches,2019-2020
53,Gil Bastião Dias,pt POR,"DF,MF",Monaco,22,1996,14,12,"1,057",11.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,1.7,2.9,0.10,0.15,0.25,0.10,0.25,Matches,2019-2020
54,Cristian Battocchio,it ITA,MF,Brest,27,1992,24,16,"1,392",15.5,3,1,3,0,1,1,0,0.19,0.06,0.26,0.19,0.26,1.7,0.9,1.2,2.2,0.11,0.08,0.19,0.06,0.14,Matches,2019-2020
55,Gaëtan Belaud,fr FRA,DF,Brest,32,1986,7,6,580,6.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.3,0.01,0.04,0.05,0.01,0.05,Matches,2019-2020
56,Haris Belkebla,dz ALG,MF,Brest,25,1994,23,20,"1,816",20.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,1.2,0.03,0.03,0.06,0.03,0.06,Matches,2019-2020
57,Raoul Bellanova,it ITA,DF,Bordeaux,19,2000,1,1,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
58,Jean-Ricner Bellegarde,fr FRA,MF,Strasbourg,21,1998,24,16,"1,497",16.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.3,2.3,0.06,0.08,0.14,0.06,0.14,Matches,2019-2020
59,Sami Ben Amar,ma MAR,FW,Nîmes,21,1998,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
60,Wissam Ben Yedder,fr FRA,FW,Monaco,28,1990,26,25,"2,164",24.0,18,4,15,3,3,1,0,0.75,0.17,0.91,0.62,0.79,13.1,10.9,7.1,17.9,0.55,0.29,0.84,0.45,0.75,Matches,2019-2020
61,Cristian Benavente,pe PER,"MF,FW",Nantes,25,1994,12,4,349,3.9,0,1,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,0.3,0.3,0.6,0.9,0.07,0.17,0.24,0.07,0.24,Matches,2019-2020
62,Darío Benedetto,ar ARG,FW,Marseille,29,1990,26,25,"2,101",23.3,11,0,11,0,1,4,0,0.47,0.00,0.47,0.47,0.47,9.9,9.2,1.1,10.3,0.42,0.05,0.47,0.39,0.44,Matches,2019-2020
63,Walter Benítez,ar ARG,GK,Nice,26,1993,26,26,"2,340",26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
64,Loris Benito,ch SUI,DF,Bordeaux,27,1992,23,21,"1,896",21.1,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,0.7,0.7,1.0,1.7,0.03,0.05,0.08,0.03,0.08,Matches,2019-2020
65,Bilal Benkhedim,fr FRA,"MF,FW",Saint-Étienne,18,2001,3,1,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.3,0.9,0.41,0.21,0.63,0.41,0.63,Matches,2019-2020
66,Yassine Benrahou,fr FRA,"MF,FW",Nîmes,20,1999,9,9,762,8.5,2,3,2,0,0,1,0,0.24,0.35,0.59,0.24,0.59,2.1,2.1,2.9,5.0,0.25,0.34,0.59,0.25,0.59,Matches,2019-2020
67,Yassine Benrahou,fr FRA,"FW,MF",Bordeaux,20,1999,6,1,168,1.9,0,2,0,0,0,0,0,0.00,1.07,1.07,0.00,1.07,0.3,0.3,0.2,0.4,0.14,0.10,0.24,0.14,0.24,Matches,2019-2020
68,Yassine Benzia,dz ALG,MF,Dijon,24,1994,3,2,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.6,0.07,0.23,0.29,0.07,0.29,Matches,2019-2020
69,Robert Berić,si SVN,"FW,MF",Saint-Étienne,28,1991,11,4,413,4.6,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.3,1.3,0.2,1.5,0.28,0.04,0.32,0.28,0.32,Matches,2019-2020
70,Paul Bernardoni,fr FRA,GK,Nîmes,22,1997,25,25,"2,203",24.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
71,Juan Bernat,es ESP,"DF,MF",Paris S-G,26,1993,18,16,"1,388",15.4,0,4,0,0,0,5,0,0.00,0.26,0.26,0.00,0.26,0.5,0.5,2.3,2.8,0.03,0.15,0.18,0.03,0.18,Matches,2019-2020
72,Dimitry Bertaud,fr FRA,GK,Montpellier,21,1998,3,3,196,2.2,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
73,El Bilal Touré,ml MLI,FW,Reims,17,2001,7,6,453,5.0,3,0,1,2,2,2,0,0.60,0.00,0.60,0.20,0.20,3.6,2.2,0.1,2.3,0.71,0.03,0.74,0.43,0.46,Matches,2019-2020
74,Ludovic Blas,fr FRA,"FW,MF",Nantes,21,1997,24,22,"1,845",20.5,5,1,5,0,0,0,0,0.24,0.05,0.29,0.24,0.29,2.6,2.6,2.2,4.8,0.13,0.11,0.23,0.13,0.23,Matches,2019-2020
75,Alexis Blin,fr FRA,MF,Amiens,22,1996,24,21,"1,841",20.5,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,0.7,0.9,0.01,0.04,0.04,0.01,0.04,Matches,2019-2020
76,Antonin Bobichon,fr FRA,MF,Nîmes,23,1995,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.02,0.03,0.04,0.02,0.04,Matches,2019-2020
78,Antonin Bobichon,fr FRA,MF,Angers,23,1995,11,8,649,7.2,2,1,2,0,0,0,0,0.28,0.14,0.42,0.28,0.42,1.0,1.0,0.9,1.9,0.13,0.13,0.26,0.13,0.26,Matches,2019-2020
79,Mathieu Bodmer,fr FRA,MF,Amiens,36,1982,9,0,88,1.0,1,0,1,0,0,1,0,1.02,0.00,1.02,1.02,1.02,0.3,0.3,0.3,0.6,0.27,0.29,0.57,0.27,0.57,Matches,2019-2020
80,Sacha Boey,fr FRA,DF,Rennes,18,2000,5,1,172,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.05,0.06,0.11,0.05,0.11,Matches,2019-2020
81,Quentin Boisgard,fr FRA,"MF,FW",Toulouse,22,1997,20,13,"1,146",12.7,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,0.8,0.8,1.5,2.4,0.06,0.12,0.19,0.06,0.19,Matches,2019-2020
82,Gabriel Boschilia,br BRA,"MF,FW",Monaco,23,1996,5,1,130,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.12,0.00,0.12,0.12,0.12,Matches,2019-2020
83,Denis Bouanga,ga GAB,"FW,DF",Saint-Étienne,24,1994,26,23,"2,042",22.7,10,3,7,3,3,4,0,0.44,0.13,0.57,0.31,0.44,9.1,6.9,1.9,8.8,0.40,0.08,0.49,0.30,0.39,Matches,2019-2020
84,Hicham Boudaoui,dz ALG,"MF,FW",Nice,19,1999,9,6,490,5.4,1,2,1,0,0,2,1,0.18,0.37,0.55,0.18,0.55,1.1,1.1,1.1,2.1,0.20,0.19,0.39,0.20,0.39,Matches,2019-2020
85,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,29,1990,24,20,"1,597",17.7,1,4,0,1,1,0,0,0.06,0.23,0.28,0.00,0.23,1.8,1.1,3.2,4.3,0.10,0.18,0.28,0.06,0.24,Matches,2019-2020
86,Farid Boulaya,dz ALG,FW,Metz,26,1993,19,8,821,9.1,2,1,2,0,0,1,1,0.22,0.11,0.33,0.22,0.33,2.3,2.3,1.7,4.0,0.25,0.19,0.43,0.25,0.43,Matches,2019-2020
87,Benjamin Bourigeaud,fr FRA,MF,Rennes,25,1994,25,21,"1,903",21.1,2,2,2,0,0,5,0,0.09,0.09,0.19,0.09,0.19,2.4,2.4,2.2,4.6,0.11,0.11,0.22,0.11,0.22,Matches,2019-2020
88,Bilal Boutobba,fr FRA,MF,Montpellier,20,1998,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
89,John Boye,gh GHA,DF,Metz,32,1987,24,24,"2,115",23.5,2,0,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,1.3,1.3,0.2,1.5,0.06,0.01,0.07,0.06,0.07,Matches,2019-2020
90,Domagoj Bradarić,hr CRO,DF,Lille,19,1999,18,16,"1,419",15.8,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.4,0.4,1.7,2.1,0.03,0.11,0.14,0.03,0.14,Matches,2019-2020
91,Anthony Briançon,fr FRA,DF,Nîmes,24,1994,22,20,"1,737",19.3,1,0,1,0,0,0,2,0.05,0.00,0.05,0.05,0.05,1.4,1.4,0.1,1.5,0.07,0.00,0.08,0.07,0.08,Matches,2019-2020
92,Jimmy Briand,fr FRA,FW,Bordeaux,33,1985,22,18,"1,525",16.9,7,1,6,1,1,1,0,0.41,0.06,0.47,0.35,0.41,5.6,4.8,1.1,5.9,0.33,0.06,0.39,0.28,0.35,Matches,2019-2020
93,Dylan Bronn,tn TUN,DF,Metz,24,1995,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
94,Lucas Buadés,fr FRA,"FW,MF",Nîmes,21,1997,6,1,121,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
95,Patrick Burner,mq MTQ,DF,Nice,23,1996,20,15,"1,434",15.9,1,1,1,0,0,6,1,0.06,0.06,0.13,0.06,0.13,0.2,0.2,0.6,0.8,0.01,0.04,0.05,0.01,0.05,Matches,2019-2020
96,Ludovic Butelle,fr FRA,GK,Angers,36,1983,26,26,"2,340",26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
97,Marcin Bułka,pl POL,GK,Paris S-G,19,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
98,Yohan Cabaye,fr FRA,MF,Saint-Étienne,33,1986,15,12,858,9.5,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.5,0.5,0.5,1.1,0.06,0.06,0.11,0.06,0.11,Matches,2019-2020
99,Manuel Cabit,mq MTQ,DF,Metz,26,1993,3,3,270,3.0,0,1,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33,0.0,0.0,0.8,0.8,0.00,0.26,0.26,0.00,0.26,Matches,2019-2020
100,Anthony Caci,fr FRA,DF,Strasbourg,22,1997,8,8,691,7.7,1,4,1,0,0,0,0,0.13,0.52,0.65,0.13,0.65,0.2,0.2,2.0,2.2,0.02,0.26,0.28,0.02,0.28,Matches,2019-2020
101,Jhonder Cádiz,ve VEN,"FW,MF",Dijon,24,1995,17,7,799,8.9,2,2,2,0,0,3,0,0.23,0.23,0.45,0.23,0.45,2.5,2.5,1.1,3.6,0.28,0.13,0.41,0.28,0.41,Matches,2019-2020
102,Mathieu Cafaro,fr FRA,"FW,MF",Reims,22,1997,13,12,924,10.3,1,2,0,1,1,3,1,0.10,0.19,0.29,0.00,0.19,2.8,2.1,1.8,3.9,0.28,0.18,0.46,0.20,0.38,Matches,2019-2020
104,Jonathan Cafu,br BRA,DF,Bordeaux,28,1991,3,2,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.06,0.09,0.03,0.09,Matches,2019-2020
105,Arturo Calabresi,it ITA,DF,Amiens,23,1996,21,21,"1,878",20.9,1,1,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,0.8,0.8,0.9,1.8,0.04,0.04,0.08,0.04,0.08,Matches,2019-2020
106,Duje Ćaleta-Car,hr CRO,DF,Marseille,22,1996,23,20,"1,886",21.0,1,1,1,0,0,6,0,0.05,0.05,0.10,0.05,0.10,1.3,1.3,0.3,1.6,0.06,0.02,0.08,0.06,0.08,Matches,2019-2020
107,Mahdi Camara,fr FRA,MF,Saint-Étienne,21,1998,12,10,901,10.0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.5,0.03,0.01,0.05,0.03,0.05,Matches,2019-2020
108,Souleymane Camara,sn SEN,"FW,MF",Montpellier,36,1982,13,0,163,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.23,0.29,0.51,0.23,0.51,Matches,2019-2020
109,Eduardo Camavinga,fr FRA,MF,Rennes,16,2002,25,24,"2,107",23.4,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,1.0,1.0,0.7,1.7,0.04,0.03,0.07,0.04,0.07,Matches,2019-2020
110,Pierrick Capelle,fr FRA,"MF,DF",Angers,32,1987,24,20,"1,747",19.4,1,2,1,0,0,7,0,0.05,0.10,0.15,0.05,0.15,2.0,2.0,1.6,3.6,0.11,0.08,0.19,0.11,0.19,Matches,2019-2020
111,Maxence Caqueret,fr FRA,MF,Lyon,19,2000,8,7,568,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.03,0.05,0.09,0.03,0.09,Matches,2019-2020
112,Irvin Cardona,fr FRA,"FW,MF",Brest,21,1997,21,15,"1,450",16.1,6,3,6,0,0,3,0,0.37,0.19,0.56,0.37,0.56,6.2,6.2,1.8,8.0,0.39,0.11,0.50,0.39,0.50,Matches,2019-2020
113,Lionel Carole,fr FRA,DF,Strasbourg,28,1991,18,14,"1,272",14.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.9,0.01,0.05,0.06,0.01,0.06,Matches,2019-2020
114,Matis Carvalho,pt POR,GK,Montpellier,20,1999,1,0,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
