,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
18,Pierre-Yves André,fr FRA,FW,Bastia,26,1974,32,31,"2,691",29.9,10,5,8,2,3,1,1,0.33,0.17,0.50,0.27,0.43,Matches,2000-2001
19,Nicolas Anelka,fr FRA,FW,Paris S-G,21,1979,27,23,"2,122",23.6,8,4,8,0,0,0,0,0.34,0.17,0.51,0.34,0.51,Matches,2000-2001
20,Edwin van Ankeren,nl NED,FW,Guingamp,31,1968,7,2,221,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
21,Pierre Aristouy,fr FRA,FW,Nantes,20,1979,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
22,Sylvain Armand,fr FRA,DF,Nantes,19,1980,23,18,"1,666",18.5,2,0,2,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches,2000-2001
23,John Arne Riise,no NOR,"DF,MF",Monaco,19,1980,16,7,821,9.1,3,0,3,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches,2000-2001
24,Frédéric Arpinon,fr FRA,MF,Troyes,31,1969,17,13,"1,023",11.4,1,0,0,1,1,3,1,0.09,0.00,0.09,0.00,0.00,Matches,2000-2001
26,Dominique Arribagé,fr FRA,DF,Rennes,29,1971,27,27,"2,430",27.0,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,2000-2001
27,Mikel Arteta,es ESP,MF,Paris S-G,18,1982,6,5,443,4.9,1,0,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches,2000-2001
28,Éric Assati,re REU,DF,Auxerre,25,1974,7,6,517,5.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
29,Ludovic Asuar,fr FRA,MF,Metz,23,1976,9,2,300,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
30,Jean-Marie Aubry,fr FRA,GK,Monaco,31,1969,10,9,819,9.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
31,Fabien Audard,fr FRA,GK,Toulouse,22,1978,5,5,434,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
32,Mamadou Bagayoko,ml MLI,FW,Strasbourg,21,1979,15,11,"1,103",12.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
33,Schumann Bah,gn GUI,DF,Metz,25,1974,3,1,191,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
34,Jacek Bąk,pl POL,DF,Lyon,27,1973,5,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
35,Dagui Bakari,ci CIV,FW,Lille,25,1974,31,19,"1,847",20.5,5,2,5,0,0,3,0,0.24,0.10,0.34,0.24,0.34,Matches,2000-2001
36,Ibrahima Bakayoko,ci CIV,FW,Marseille,23,1976,26,11,"1,311",14.6,3,1,3,0,0,2,0,0.21,0.07,0.27,0.21,0.27,Matches,2000-2001
37,Bobo Baldé,gn GUI,DF,Toulouse,24,1975,24,22,"2,038",22.6,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,2000-2001
38,Cédric Bardon,fr FRA,"FW,MF",Rennes,23,1976,6,0,151,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
39,Yannick Baret,fr FRA,MF,Guingamp,27,1972,32,32,"2,726",30.3,3,3,2,1,1,7,0,0.10,0.10,0.20,0.07,0.17,Matches,2000-2001
40,José Barkero,es ESP,MF,Toulouse,21,1979,3,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
41,Patrick Barul,fr FRA,DF,Lens,22,1977,8,4,401,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
42,Christian Bassila,fr FRA,"DF,MF",Rennes,22,1977,1,0,10,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2000-2001
43,Christophe Bastien,fr FRA,MF,Metz,24,1976,25,20,"1,831",20.3,2,1,2,0,0,5,1,0.10,0.05,0.15,0.10,0.15,Matches,2000-2001
44,Bruno Basto,pt POR,DF,Bordeaux,22,1978,19,5,562,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
45,Gérald Baticle,fr FRA,FW,Metz,30,1969,34,34,"3,000",33.3,15,1,14,1,2,3,0,0.45,0.03,0.48,0.42,0.45,Matches,2000-2001
46,Laurent Batlles,fr FRA,MF,Bordeaux,24,1975,32,26,"2,254",25.0,3,3,3,0,0,8,2,0.12,0.12,0.24,0.12,0.24,Matches,2000-2001
47,Xavier Bécas,fr FRA,MF,Sedan,21,1979,5,0,77,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
48,Mikkel Beck,dk DEN,FW,Lille,27,1973,21,13,"1,094",12.2,4,2,3,1,1,1,0,0.33,0.16,0.49,0.25,0.41,Matches,2000-2001
49,Radek Bejbl,cz CZE,"DF,MF",Lens,27,1972,25,24,"1,988",22.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
50,Gonzalo Belloso,ar ARG,FW,Strasbourg,26,1974,12,7,668,7.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
52,Djamel Belmadi,dz ALG,MF,Marseille,24,1976,29,23,"2,145",23.8,8,3,8,0,0,7,0,0.34,0.13,0.46,0.34,0.46,Matches,2000-2001
53,Ali Benarbia,dz ALG,MF,Paris S-G,31,1968,14,9,784,8.7,0,2,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches,2000-2001
54,Lucas Bernardi,ar ARG,MF,Marseille,22,1977,8,8,694,7.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
55,Mathieu Berson,fr FRA,MF,Nantes,20,1980,28,27,"2,387",26.5,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
56,Sékou Berthé,ml MLI,DF,Troyes,22,1977,6,3,189,2.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
57,Teddy Bertin,fr FRA,DF,Strasbourg,30,1969,34,34,"2,984",33.2,5,2,3,2,4,3,0,0.15,0.06,0.21,0.09,0.15,Matches,2000-2001
58,Habib Beye,sn SEN,DF,Strasbourg,22,1977,31,31,"2,730",30.3,3,2,3,0,0,3,0,0.10,0.07,0.16,0.10,0.16,Matches,2000-2001
59,André Biancarelli,fr FRA,GK,Monaco,30,1970,2,0,100,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
60,Yoann Bigné,fr FRA,MF,Rennes,22,1977,14,6,724,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
61,Serge Blanc,fr FRA,DF,Lyon,27,1972,6,6,495,5.5,0,2,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,Matches,2000-2001
62,Jocelyn Blanchard,fr FRA,MF,Lens,28,1972,33,33,"2,970",33.0,1,4,1,0,0,3,0,0.03,0.12,0.15,0.03,0.15,Matches,2000-2001
63,Patrick Blondeau,fr FRA,DF,Marseille,32,1968,12,12,926,10.3,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
64,Danny Boffin,be BEL,MF,Metz,35,1965,20,20,"1,746",19.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
65,Víctor Bonilla,co COL,FW,Toulouse,29,1971,34,33,"2,921",32.5,15,4,13,2,2,2,0,0.46,0.12,0.59,0.40,0.52,Matches,2000-2001
66,Nicolas Bonnal,fr FRA,MF,Monaco,23,1976,19,5,751,8.3,1,1,1,0,0,6,0,0.12,0.12,0.24,0.12,0.24,Matches,2000-2001
67,Jérôme Bonnissel,fr FRA,"DF,FW",Bordeaux,27,1973,31,31,"2,772",30.8,0,9,0,0,0,6,1,0.00,0.29,0.29,0.00,0.29,Matches,2000-2001
68,Stéphane Borbiconi,fr FRA,DF,Metz,21,1979,1,1,60,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
69,Fabien Boudarène,fr FRA,MF,Saint-Étienne,21,1978,11,2,337,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
70,Guillaume Bouisset,fr FRA,DF,Lens,27,1973,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
71,Ali Boumnijel,tn TUN,GK,Bastia,34,1966,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
72,Jean-Alain Boumsong,fr FRA,DF,Auxerre,20,1979,32,32,"2,880",32.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
73,Pierre-Emmanuel Bourdeau,fr FRA,DF,Guingamp,25,1975,29,23,"2,143",23.8,1,1,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08,Matches,2000-2001
74,Samuel Boutal,fr FRA,"FW,MF",Troyes,30,1969,25,21,"1,747",19.4,7,3,7,0,0,2,0,0.36,0.15,0.52,0.36,0.52,Matches,2000-2001
75,Djézon Boutoille,fr FRA,FW,Lille,24,1975,21,20,"1,696",18.8,2,4,2,0,0,1,0,0.11,0.21,0.32,0.11,0.32,Matches,2000-2001
76,Mohamed Bradja,dz ALG,DF,Troyes,30,1969,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
78,Fabien Brandes,fr FRA,MF,Sedan,28,1972,2,2,156,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
79,Frédéric Brando,fr FRA,MF,Marseille,26,1973,21,11,"1,175",13.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
80,Jérémie Bréchet,fr FRA,"DF,MF",Lyon,20,1979,27,20,"1,951",21.7,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,2000-2001
81,Toni Brogno,be BEL,FW,Sedan,27,1973,23,16,"1,395",15.5,6,1,6,0,0,1,0,0.39,0.06,0.45,0.39,0.45,Matches,2000-2001
82,Philippe Brunel,fr FRA,MF,Lens,27,1973,21,12,"1,236",13.7,1,4,1,0,0,2,1,0.07,0.29,0.36,0.07,0.36,Matches,2000-2001
83,Mathieu Bucher,fr FRA,FW,Lens,18,1982,3,1,93,1.0,0,1,0,0,0,1,0,0.00,0.97,0.97,0.00,0.97,Matches,2000-2001
84,Hervé Bugnet,fr FRA,"FW,MF",Bordeaux,18,1981,6,0,70,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
85,Darío Cabrol,ar ARG,MF,Toulouse,28,1972,9,9,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
86,Caçapa,br BRA,"DF,MF",Lyon,24,1976,6,5,474,5.3,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,2000-2001
87,Pablo Calandria,ar ARG,FW,Marseille,18,1982,1,0,32,0.4,0,,0,0,,0,0,0.00,,,0.00,,Matches,2000-2001
88,Pascal Camadini,fr FRA,MF,Strasbourg,28,1972,30,25,"2,098",23.3,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,2000-2001
89,Zoumana Camara,fr FRA,DF,Marseille,21,1979,32,32,"2,793",31.0,1,0,1,0,0,4,1,0.03,0.00,0.03,0.03,0.03,Matches,2000-2001
90,Eddy Capron,fr FRA,DF,Sedan,29,1971,19,11,"1,068",11.9,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches,2000-2001
91,Stéphane Carnot,fr FRA,MF,Guingamp,28,1972,31,29,"2,485",27.6,3,5,3,0,0,4,0,0.11,0.18,0.29,0.11,0.29,Matches,2000-2001
92,Bruno Carotti,fr FRA,"DF,MF",Toulouse,27,1972,28,26,"2,269",25.2,0,2,0,0,0,8,1,0.00,0.08,0.08,0.00,0.08,Matches,2000-2001
93,Éric Carrière,fr FRA,MF,Nantes,27,1973,33,32,"2,808",31.2,5,11,4,1,1,1,0,0.16,0.35,0.51,0.13,0.48,Matches,2000-2001
94,Patrice Carteron,fr FRA,DF,Saint-Étienne,30,1970,20,18,"1,655",18.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
95,Dominique Casagrande,fr FRA,GK,Paris S-G,29,1971,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
96,Laurent Casanova,fr FRA,DF,Bastia,29,1971,11,11,866,9.6,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,2000-2001
97,Philippe Celdran,fr FRA,MF,Sedan,26,1973,26,18,"1,489",16.5,3,5,3,0,0,3,0,0.18,0.30,0.48,0.18,0.48,Matches,2000-2001
98,Fabio Celestini,ch SUI,MF,Troyes,24,1975,29,29,"2,542",28.2,1,3,1,0,0,4,0,0.04,0.11,0.14,0.04,0.14,Matches,2000-2001
99,César,br BRA,DF,Rennes,24,1975,27,27,"2,113",23.5,2,0,2,0,0,6,1,0.09,0.00,0.09,0.09,0.09,Matches,2000-2001
100,Sébastien Chabbert,fr FRA,GK,Metz,22,1978,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
101,Jean-Marc Chanelet,fr FRA,DF,Lyon,32,1968,26,19,"1,787",19.9,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,Matches,2000-2001
102,Cyril Chapuis,fr FRA,FW,Rennes,21,1979,32,23,"2,380",26.4,10,2,10,0,0,1,0,0.38,0.08,0.45,0.38,0.45,Matches,2000-2001
104,Loic Chaveriat,fr FRA,FW,Saint-Étienne,23,1977,9,0,155,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
105,Benoît Cheyrou,fr FRA,MF,Lille,19,1981,8,4,397,4.4,1,0,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,Matches,2000-2001
106,Bruno Cheyrou,fr FRA,MF,Lille,22,1978,26,25,"2,123",23.6,5,3,5,0,0,0,0,0.21,0.13,0.34,0.21,0.34,Matches,2000-2001
107,Philippe Christanval,fr FRA,DF,Monaco,21,1978,23,23,"2,036",22.6,0,1,0,0,0,5,1,0.00,0.04,0.04,0.00,0.04,Matches,2000-2001
108,Christian,br BRA,FW,Paris S-G,25,1975,24,22,"1,913",21.3,4,1,4,0,0,0,0,0.19,0.05,0.24,0.19,0.24,Matches,2000-2001
109,Aliou Cissé,sn SEN,"DF,MF",Paris S-G,24,1976,10,6,603,6.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
110,Djibril Cissé,fr FRA,FW,Auxerre,18,1981,25,14,"1,404",15.6,8,0,7,1,1,1,0,0.51,0.00,0.51,0.45,0.45,Matches,2000-2001
111,Édouard Cissé,fr FRA,MF,Paris S-G,22,1978,26,20,"1,281",14.2,2,0,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,2000-2001
112,Michaël Citony,,MF,Rennes,19,1980,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
113,José Clayton,tn TUN,DF,Bastia,26,1974,13,10,935,10.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
114,Fabrice Colleau,fr FRA,MF,Guingamp,23,1977,16,8,829,9.2,1,1,1,0,0,4,0,0.11,0.11,0.22,0.11,0.22,Matches,2000-2001
115,Patrick Collot,fr FRA,"FW,MF",Lille,33,1967,15,3,308,3.4,3,1,3,0,0,0,0,0.88,0.29,1.17,0.88,1.17,Matches,2000-2001
116,Ferdinand Coly,sn SEN,DF,Lens,26,1973,28,22,"2,022",22.5,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,2000-2001
117,Alexandre Comisetti,ch SUI,MF,Auxerre,27,1973,21,11,"1,068",11.9,3,1,3,0,0,1,0,0.25,0.08,0.34,0.25,0.34,Matches,2000-2001
118,Edwin Congo,co COL,FW,Toulouse,23,1976,8,5,548,6.1,1,1,1,0,0,1,0,0.16,0.16,0.33,0.16,0.33,Matches,2000-2001
119,Denni Conteh,dk DEN,"FW,MF",Strasbourg,24,1975,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
120,Pablo Contreras,cl CHI,DF,Monaco,21,1978,9,8,737,8.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
121,Fabien Cool,fr FRA,GK,Auxerre,27,1972,34,34,"3,054",33.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
122,Charles-Édouard Coridon,mq MTQ,MF,Lens,27,1973,15,11,871,9.7,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,2000-2001
123,Costinha,pt POR,MF,Monaco,25,1974,24,21,"1,692",18.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
124,Dramane Coulibaly,ml MLI,FW,Marseille,21,1979,4,2,120,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
125,Grégory Coupet,fr FRA,GK,Lyon,27,1972,32,32,"2,797",31.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
126,Laurent Courtois,fr FRA,MF,Toulouse,21,1978,23,13,"1,185",13.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
127,Uliano Courville,fr FRA,MF,Monaco,21,1978,2,0,15,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,2000-2001
128,Pascal Cygan,fr FRA,DF,Lille,26,1974,29,29,"2,610",29.0,2,1,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,Matches,2000-2001
130,Fernando D'Amico,ar ARG,MF,Lille,25,1975,29,29,"2,570",28.6,1,1,1,0,0,14,1,0.04,0.04,0.07,0.04,0.07,Matches,2000-2001
131,Patricio D'Amico,ar ARG,"FW,MF",Metz,25,1975,9,0,158,1.8,0,1,0,0,0,2,0,0.00,0.57,0.57,0.00,0.57,Matches,2000-2001
132,Bruno Da Rocha,fr FRA,MF,Bordeaux,22,1977,2,0,12,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2000-2001
133,Frédéric Da Rocha,fr FRA,MF,Nantes,25,1974,31,26,"2,404",26.7,4,2,4,0,0,1,0,0.15,0.07,0.22,0.15,0.22,Matches,2000-2001
134,Ousmane Dabo,fr FRA,MF,Monaco,23,1977,16,12,"1,083",12.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
135,Eugène Dadi,ci CIV,FW,Toulouse,26,1973,3,1,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
136,Karim Dahou,fr FRA,MF,Marseille,18,1982,2,0,66,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
137,Stéphane Dalmat,fr FRA,MF,Paris S-G,21,1979,19,14,"1,307",14.5,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,2000-2001
138,Wilfried Dalmat,mf SMN,"FW,MF",Nantes,18,1982,1,1,79,0.9,0,,0,0,0,0,0,0.00,,,0.00,,Matches,2000-2001
139,Gaël Danic,fr FRA,MF,Rennes,18,1981,10,9,757,8.4,0,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,2000-2001
140,Prince Daye,lr LBR,FW,Bastia,22,1978,11,1,309,3.4,1,0,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,2000-2001
141,Fabien Debec,fr FRA,GK,Rennes,24,1976,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
142,Thierry Debès,fr FRA,GK,Strasbourg,26,1974,13,13,"1,147",12.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
143,Mickaël Debève,fr FRA,MF,Lens,29,1970,25,14,"1,399",15.5,1,1,1,0,0,1,0,0.06,0.06,0.13,0.06,0.13,Matches,2000-2001
144,Pierre Deblock,fr FRA,MF,Auxerre,27,1973,21,18,"1,441",16.0,1,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matches,2000-2001
145,Éric Deflandre,be BEL,DF,Lyon,26,1973,21,17,"1,538",17.1,0,2,0,0,0,5,1,0.00,0.12,0.12,0.00,0.12,Matches,2000-2001
146,Christophe Deguerville,fr FRA,DF,Bastia,30,1970,5,4,365,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
147,Frédéric Déhu,fr FRA,"DF,MF",Paris S-G,27,1972,23,23,"1,912",21.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
148,Philippe Delaye,fr FRA,MF,Rennes,25,1975,30,27,"2,279",25.3,8,4,8,0,0,7,0,0.32,0.16,0.47,0.32,0.47,Matches,2000-2001
149,Pascal Delhommeau,fr FRA,DF,Nantes,21,1978,9,6,585,6.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
150,Christophe Delmotte,fr FRA,"DF,MF",Lyon,31,1969,18,13,"1,270",14.1,2,0,2,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,2000-2001
151,Matthieu Delpierre,fr FRA,DF,Lille,19,1981,8,8,698,7.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
152,Sylvain Deplace,fr FRA,MF,Guingamp,28,1972,19,5,757,8.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
153,Geoffrey Dernis,fr FRA,"FW,MF",Lille,19,1980,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
154,Yves Deroff,fr FRA,DF,Nantes,21,1978,7,2,263,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
156,Jean-Christophe Devaux,fr FRA,DF,Strasbourg,25,1975,16,13,"1,187",13.2,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
157,Charles Devineau,fr FRA,MF,Nantes,20,1979,1,0,21,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,2000-2001
158,Vikash Dhorasoo,fr FRA,MF,Lyon,26,1973,27,24,"2,064",22.9,3,10,3,0,0,1,0,0.13,0.44,0.57,0.13,0.57,Matches,2000-2001
159,Alex Di Rocco,fr FRA,FW,Saint-Étienne,29,1970,6,5,424,4.7,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,2000-2001
160,Alex Di Rocco,fr FRA,FW,Sedan,29,1970,4,1,160,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
161,David Di Tommaso,fr FRA,DF,Sedan,20,1979,10,6,630,7.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
162,Lassina Diabaté,ci CIV,"DF,MF",Bordeaux,25,1974,16,9,855,9.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
163,Salif Diao,sn SEN,MF,Sedan,23,1977,26,16,"1,566",17.4,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2000-2001
164,Alex Dias,br BRA,FW,Saint-Étienne,28,1972,25,24,"2,086",23.2,13,2,13,0,2,2,0,0.56,0.09,0.65,0.56,0.65,Matches,2000-2001
