club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Bayern Munich,Renato Sanches,18,Central Midfield,Benfica,€35.00m,in,Summer,35,1 Bundesliga,2016,2016/2017
Bayern Munich,Mats Hummels,27,Centre-Back,Bor. Dortmund,€35.00m,in,Summer,35,1 Bundesliga,2016,2016/2017
Bayern Munich,Niklas Dorsch,18,Defensive Midfield,FC Bayern II,-,in,Summer,0,1 Bundesliga,2016,2016/2017
Bayern Munich,Fabian Benko,18,Attacking Midfield,FC Bayern II,-,in,Summer,0,1 Bundesliga,2016,2016/2017
Bayern Munich,Pierre-Emile Höjbjerg,20,Central Midfield,FC Schalke 04,"End of loanJun 30, 2016",in,Summer,0,1 Bundesliga,2016,2016/2017
Bayern Munich,Mario Götze,24,Attacking Midfield,Bor. Dortmund,€22.00m,out,Summer,22,1 Bundesliga,2016,2016/2017
Bayern Munich,Pierre-Emile Höjbjerg,20,Central Midfield,Southampton,€15.00m,out,Summer,15,1 Bundesliga,2016,2016/2017
Bayern Munich,Sebastian Rode,25,Central Midfield,Bor. Dortmund,€12.00m,out,Summer,12,1 Bundesliga,2016,2016/2017
Bayern Munich,Medhi Benatia,29,Centre-Back,Juventus,Loan fee:€3.00m,out,Summer,3,1 Bundesliga,2016,2016/2017
Bayern Munich,Ivan Lucic,21,Goalkeeper,Bristol City,?,out,Summer,NA,1 Bundesliga,2016,2016/2017
Bayern Munich,Serdar Tasci,29,Centre-Back,Spartak Moscow,"End of loanJun 30, 2016",out,Summer,0,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Ousmane Dembélé,19,Right Winger,Stade Rennais,€35.00m,in,Summer,35,1 Bundesliga,2016,2016/2017
Borussia Dortmund,André Schürrle,25,Left Winger,VfL Wolfsburg,€30.00m,in,Summer,30,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Mario Götze,24,Attacking Midfield,FC Bayern,€22.00m,in,Summer,22,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Sebastian Rode,25,Central Midfield,FC Bayern,€12.00m,in,Summer,12,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Raphaël Guerreiro,22,Left-Back,FC Lorient,€12.00m,in,Summer,12,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Emre Mor,18,Right Winger,Nordsjaelland,€9.75m,in,Summer,9.75,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Marc Bartra,25,Centre-Back,Barcelona,€8.00m,in,Summer,8,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Mikel Merino,20,Central Midfield,CA Osasuna,€3.75m,in,Summer,3.75,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Dzenis Burnic,18,Defensive Midfield,B. Dortmund U19,-,in,Summer,0,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Jakub Blaszczykowski,30,Right Winger,Fiorentina,"End of loanJun 30, 2016",in,Summer,0,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Jannik Bandowski,22,Left-Back,1860 Munich,"End of loanJun 30, 2016",in,Summer,0,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Henrikh Mkhitaryan,27,Attacking Midfield,Man Utd,€42.00m,out,Summer,42,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Mats Hummels,27,Centre-Back,FC Bayern,€35.00m,out,Summer,35,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Ilkay Gündogan,25,Central Midfield,Man City,€27.00m,out,Summer,27,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Jakub Blaszczykowski,30,Right Winger,VfL Wolfsburg,€5.00m,out,Summer,5,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Moritz Leitner,23,Central Midfield,Lazio,€1.50m,out,Summer,1.5,1 Bundesliga,2016,2016/2017
Borussia Dortmund,Jannik Bandowski,22,Left-Back,VfL Bochum,free transfer,out,Summer,NA,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Aleksandar Dragovic,25,Centre-Back,Dynamo Kyiv,€21.00m,in,Summer,21,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Kevin Volland,23,Second Striker,TSG Hoffenheim,€20.00m,in,Summer,20,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Julian Baumgartlinger,28,Defensive Midfield,1.FSV Mainz 05,€4.00m,in,Summer,4,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Jonas Meffert,21,Defensive Midfield,Karlsruher SC,€600Th.,in,Summer,0.6,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Ramazan Özcan,32,Goalkeeper,FC Ingolstadt,€500Th.,in,Summer,0.5,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Danny da Costa,22,Right-Back,FC Ingolstadt,€500Th.,in,Summer,0.5,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Joel Abu Hanna,18,Centre-Back,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Kai Havertz,17,Attacking Midfield,Leverkusen U17,-,in,Summer,0,1 Bundesliga,2016,2016/2017
Bayer 04 Leverkusen,Patrik Dzalto,19,Attacking Midfield,Leverkusen U19,-,in,Summer,0,1 Bundesliga,2016,2016/2017
