club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
AC Fiorentina,Rui Costa,22,Attacking Midfield,Benfica,€5.50m,in,Summer,5.5,Serie A,1994,1994/1995
AC Fiorentina,Emiliano Betti,22,Goalkeeper,Cosenza,?,in,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Stefano Carobbi,30,Right-Back,Lecce,?,in,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Sandro Cois,21,Defensive Midfield,Torino,?,in,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Márcio Santos,24,Centre-Back,G. Bordeaux,?,in,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Andrea Sottil,20,Centre-Back,Torino,?,in,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Angelo Carbone,26,Right Midfield,Milan,loan transfer,in,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Enzo Gambaro,28,Left-Back,Milan,loan transfer,in,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Christian Amoroso,17,Central Midfield,Fiorentina U19,-,in,Summer,0,Serie A,1994,1994/1995
AC Fiorentina,Luca Vigiani,17,Right Midfield,Fiorentina U19,-,in,Summer,0,Serie A,1994,1994/1995
AC Fiorentina,Stefan Effenberg,25,Central Midfield,Bor. M'gladbach,Loan fee:€750Th.,out,Summer,0.75,Serie A,1994,1994/1995
AC Fiorentina,Lorenzo D'Anna,22,Centre-Back,Chievo Verona,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Emiliano Betti,22,Goalkeeper,Barletta CS,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Mario Faccenda,33,Centre-Back,Carrarese,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Gionata Bruni,19,Centre-Back,Arezzo,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Giuseppe Antonaccio,22,Left-Back,Nola,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Mauro Zironelli,24,midfield,Chievo Verona,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Fabio Di Sole,20,Centre-Back,Catanzaro,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Massimo Orlando,23,attack,Milan,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Giuseppe Iachini,30,Defensive Midfield,US Palermo,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,David Dei,20,Goalkeeper,Benevento,?,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Giacomo Banchelli,21,Centre-Forward,Cosenza,loan transfer,out,Summer,NA,Serie A,1994,1994/1995
AC Fiorentina,Daniele Beltrammi,20,Second Striker,Cisco Lodigiani,loan transfer,out,Summer,NA,Serie A,1994,1994/1995
SSC Napoli,André Cruz,25,Centre-Back,Standard Liège,free transfer,in,Summer,NA,Serie A,1994,1994/1995
