club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Ipswich Town,Claus Thomsen,24,Centre-Back,Aarhus GF,€350Th.,in,Summer,0.35,Premier League,1994,1994/1995
Ipswich Town,Mauricio Taricco,21,Left-Back,Argentinos Jrs.,€245Th.,in,Summer,0.245,Premier League,1994,1994/1995
Ipswich Town,Adrián Paz,25,midfield,Estudiantes,?,in,Summer,NA,Premier League,1994,1994/1995
Ipswich Town,Kevin Ellis,17,defence,Ipswich U18,-,in,Summer,0,Premier League,1994,1994/1995
Ipswich Town,Tony Vaughan,18,Left-Back,Ipswich U18,-,in,Summer,0,Premier League,1994,1994/1995
Ipswich Town,Lee Norfolk,18,Central Midfield,Ipswich U18,-,in,Summer,0,Premier League,1994,1994/1995
Ipswich Town,James Scowcroft,18,Centre-Forward,Ipswich U18,-,in,Summer,0,Premier League,1994,1994/1995
Ipswich Town,Neil Gregory,22,Centre-Forward,Scunthorpe Utd.,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Ipswich Town,David Gregory,25,midfield,Hereford Utd.,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Ipswich Town,Paul Goddard,34,Centre-Forward,Retired,-,out,Summer,0,Premier League,1994,1994/1995
Norwich City,Jon Newsome,23,Right-Back,Leeds,€1.50m,in,Summer,1.5,Premier League,1994,1994/1995
Norwich City,Mike Sheron,22,Centre-Forward,Man City,€1.38m,in,Summer,1.38,Premier League,1994,1994/1995
Norwich City,Carl Bradshaw,25,Right-Back,Sheff Utd,€580Th.,in,Summer,0.58,Premier League,1994,1994/1995
Norwich City,Mike Milligan,27,midfield,Oldham Athletic,?,in,Summer,NA,Premier League,1994,1994/1995
Norwich City,Keith O'Neill,18,Left Winger,Home Farm,?,in,Summer,NA,Premier League,1994,1994/1995
Norwich City,Danny Mills,17,Right-Back,Norwich U18,-,in,Summer,0,Premier League,1994,1994/1995
Norwich City,Jamie Cureton,18,Centre-Forward,Norwich U18,-,in,Summer,0,Premier League,1994,1994/1995
Norwich City,Ali Gibb,18,Right Midfield,Norwich U18,-,in,Summer,0,Premier League,1994,1994/1995
Norwich City,Chris Sutton,21,Centre-Forward,Blackburn,€7.50m,out,Summer,7.5,Premier League,1994,1994/1995
Norwich City,Efan Ekoku,27,Centre-Forward,Wimbledon FC,€750Th.,out,Summer,0.75,Premier League,1994,1994/1995
Norwich City,Colin Woodthorpe,25,Left-Back,Aberdeen FC,€600Th.,out,Summer,0.6,Premier League,1994,1994/1995
Norwich City,Ian Butterworth,30,Centre-Back,King's Lynn,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Norwich City,Scott Howie,22,Goalkeeper,Motherwell FC,?,out,Summer,NA,Premier League,1994,1994/1995
Norwich City,David Smith,23,midfield,Oxford United,?,out,Summer,NA,Premier League,1994,1994/1995
Norwich City,Simon Tracey,27,Goalkeeper,Sheff Utd,"End of loanMay 31, 1995",out,Summer,0,Premier League,1994,1994/1995
Queens Park Rangers,Steve Hodge,31,Central Midfield,Leeds,€360Th.,in,Summer,0.36,Premier League,1994,1994/1995
Queens Park Rangers,Sieb Dijkstra,27,Goalkeeper,Motherwell FC,?,in,Summer,NA,Premier League,1994,1994/1995
Queens Park Rangers,Matt Brazier,17,midfield,QPR U18,-,in,Summer,0,Premier League,1994,1994/1995
Queens Park Rangers,Trevor Challis,18,defence,QPR U18,-,in,Summer,0,Premier League,1994,1994/1995
Queens Park Rangers,Chris Plummer,17,Centre-Back,QPR U18,-,in,Summer,0,Premier League,1994,1994/1995
Queens Park Rangers,Dennis Bailey,29,attack,Brentford,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Queens Park Rangers,Marvin Bryan,19,midfield,Doncaster,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Queens Park Rangers,Darren Peacock,26,Centre-Back,Newcastle,€5.00m,out,Summer,5,Premier League,1994,1994/1995
Queens Park Rangers,Dougie Freedman,20,Centre-Forward,Barnet,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Queens Park Rangers,Steve Gallen,20,midfield,Doncaster,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Queens Park Rangers,Ray Wilkins,37,Central Midfield,Crystal Palace,?,out,Summer,NA,Premier League,1994,1994/1995
Queens Park Rangers,Jan Stejskal,32,Goalkeeper,Slavia Prague,?,out,Summer,NA,Premier League,1994,1994/1995
Queens Park Rangers,Maurice Doyle,25,midfield,Millwall,?,out,Summer,NA,Premier League,1994,1994/1995
Queens Park Rangers,Darren Finlay,20,midfield,Doncaster,?,out,Summer,NA,Premier League,1994,1994/1995
Sheffield Wednesday,Ian Nolan,24,Left-Back,Tranmere Rovers,€2.25m,in,Summer,2.25,Premier League,1994,1994/1995
Sheffield Wednesday,Peter Atherton,24,Right-Back,Coventry,€1.15m,in,Summer,1.15,Premier League,1994,1994/1995
Sheffield Wednesday,Dan Petrescu,26,Right-Back,Genoa,?,in,Summer,NA,Premier League,1994,1994/1995
Sheffield Wednesday,Ian Taylor,26,Defensive Midfield,Port Vale,?,in,Summer,NA,Premier League,1994,1994/1995
Sheffield Wednesday,Klas Ingesson,25,Defensive Midfield,PSV Eindhoven,?,in,Summer,NA,Premier League,1994,1994/1995
Sheffield Wednesday,Lee Briscoe,18,Left-Back,Sheff Wed U18,-,in,Summer,0,Premier League,1994,1994/1995
Sheffield Wednesday,Phil King,26,Left-Back,Notts County,"End of loanJun 30, 1994",in,Summer,0,Premier League,1994,1994/1995
Sheffield Wednesday,Carlton Palmer,28,Defensive Midfield,Leeds,€3.15m,out,Summer,3.15,Premier League,1994,1994/1995
Sheffield Wednesday,Nigel Pearson,30,Centre-Back,Middlesbrough,€900Th.,out,Summer,0.9,Premier League,1994,1994/1995
Sheffield Wednesday,Nigel Worthington,32,Left-Back,Leeds,€400Th.,out,Summer,0.4,Premier League,1994,1994/1995
Sheffield Wednesday,Nigel Jemson,25,attack,Notts County,€375Th.,out,Summer,0.375,Premier League,1994,1994/1995
Sheffield Wednesday,Simon Coleman,26,defence,Bolton,€318Th.,out,Summer,0.318,Premier League,1994,1994/1995
Sheffield Wednesday,Phil King,26,Left-Back,Aston Villa,€240Th.,out,Summer,0.24,Premier League,1994,1994/1995
Sheffield Wednesday,Roland Nilsson,30,Right-Back,Helsingborg,?,out,Summer,NA,Premier League,1994,1994/1995
Sheffield Wednesday,Trevor Francis,40,Centre-Forward,Retired,-,out,Summer,0,Premier League,1994,1994/1995
Leicester City,Mark Draper,23,Central Midfield,Notts County,€1.88m,in,Summer,1.88,Premier League,1994,1994/1995
Leicester City,Franz Carr,28,Right Winger,Sheff Utd,€120Th.,in,Summer,0.12,Premier League,1994,1994/1995
Leicester City,Franz Carr,27,Right Winger,Sheff Utd,loan transfer,in,Summer,NA,Premier League,1994,1994/1995
Leicester City,Julian Joachim,19,Centre-Forward,Leicester Res.,-,in,Summer,0,Premier League,1994,1994/1995
Leicester City,Russell Hoult,21,Goalkeeper,Lincoln City,"End of loanOct 1, 1994",in,Summer,0,Premier League,1994,1994/1995
Leicester City,Ian Ormondroyd,30,attack,Hull City,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Leicester City,David Oldfield,27,Left Midfield,Millwall,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Leicester City,Gary Mills,32,Right-Back,Notts County,€60Th.,out,Summer,0.06,Premier League,1994,1994/1995
Leicester City,Colin Gibson,34,Left-Back,Blackpool,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Leicester City,Russell Hoult,21,Goalkeeper,Lincoln City,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Leicester City,David Speedie,34,Centre-Forward,Crawley Town,?,out,Summer,NA,Premier League,1994,1994/1995
Leicester City,Franz Carr,28,Right Winger,Sheff Utd,"End of loanOct 10, 1994",out,Summer,0,Premier League,1994,1994/1995
Wimbledon FC,Efan Ekoku,27,Centre-Forward,Norwich,€750Th.,in,Summer,0.75,Premier League,1994,1994/1995
Wimbledon FC,Mick Harford,35,Centre-Forward,Coventry,€55Th.,in,Summer,0.055,Premier League,1994,1994/1995
Wimbledon FC,Lutz Pfannenstiel,21,Goalkeeper,Penang,?,in,Summer,NA,Premier League,1994,1994/1995
Wimbledon FC,Alan Reeves,26,Centre-Back,Rochdale,?,in,Summer,NA,Premier League,1994,1994/1995
Wimbledon FC,Andy Thorn,27,Centre-Back,Crystal Palace,?,in,Summer,NA,Premier League,1994,1994/1995
Wimbledon FC,Brendan Murphy,18,Goalkeeper,Bradford,?,in,Summer,NA,Premier League,1994,1994/1995
Wimbledon FC,Steve Anthrobus,25,Centre-Forward,Peterborough,"End of loanJun 30, 1994",in,Summer,0,Premier League,1994,1994/1995
Wimbledon FC,Aidan Newhouse,23,attack,Portsmouth,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Wimbledon FC,Justin Skinner,22,Left-Back,Wycombe,"End of loanSep 26, 1994",in,Summer,0,Premier League,1994,1994/1995
Wimbledon FC,John Scales,28,Centre-Back,Liverpool,€4.10m,out,Summer,4.1,Premier League,1994,1994/1995
Wimbledon FC,John Fashanu,31,Centre-Forward,Aston Villa,€1.62m,out,Summer,1.62,Premier League,1994,1994/1995
Wimbledon FC,Justin Skinner,21,Left-Back,Wycombe,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Wimbledon FC,Lawrie Sanchez,34,Central Midfield,Swindon Town,?,out,Summer,NA,Premier League,1994,1994/1995
Wimbledon FC,Paul Miller,26,midfield,Bristol Rovers,?,out,Summer,NA,Premier League,1994,1994/1995
Wimbledon FC,Steve Anthrobus,25,Centre-Forward,Chester City,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Coventry City,Dion Dublin,25,Centre-Forward,Man Utd,€3.00m,in,Summer,3,Premier League,1994,1994/1995
Coventry City,Steven Pressley,20,Centre-Back,Rangers,€900Th.,in,Summer,0.9,Premier League,1994,1994/1995
Coventry City,Cobi Jones,24,Right Winger,Unknown,?,in,Summer,NA,Premier League,1994,1994/1995
Coventry City,Gary Gillespie,34,Centre-Back,Celtic,?,in,Summer,NA,Premier League,1994,1994/1995
Coventry City,Alexander Robertson,23,midfield,Rangers,?,in,Summer,NA,Premier League,1994,1994/1995
Coventry City,Paul Cook,27,Central Midfield,Wolves,?,in,Summer,NA,Premier League,1994,1994/1995
Coventry City,Andrew Ducros,16,Right Winger,Coventry U18,-,in,Summer,0,Premier League,1994,1994/1995
Coventry City,Iyseden Christie,17,Centre-Forward,Coventry U18,-,in,Summer,0,Premier League,1994,1994/1995
Coventry City,Brian Borrows,33,Right-Back,Bristol City,"End of loanJun 1, 1994",in,Summer,0,Premier League,1994,1994/1995
Coventry City,Paul Williams,25,defence,Huddersfield,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Coventry City,Phil Babb,23,Centre-Back,Liverpool,€5.43m,out,Summer,5.43,Premier League,1994,1994/1995
Coventry City,Peter Atherton,24,Right-Back,Sheff Wed,€1.15m,out,Summer,1.15,Premier League,1994,1994/1995
Coventry City,John Gayle,30,Centre-Forward,Burnley,€100Th.,out,Summer,0.1,Premier League,1994,1994/1995
Coventry City,Mick Harford,35,Centre-Forward,Wimbledon FC,€55Th.,out,Summer,0.055,Premier League,1994,1994/1995
Coventry City,Micky Quinn,32,Centre-Forward,PAOK Salonika,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Coventry City,Lloyd McGrath,29,midfield,Portsmouth,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Coventry City,John Williams,26,Centre-Forward,Notts County,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Coventry City,Ray Woods,29,Attacking Midfield,Wigan,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Coventry City,Roy Wegerle,31,attack,Without Club,-,out,Summer,0,Premier League,1994,1994/1995
Coventry City,Nigel Jemson,25,attack,Notts County,"End of loanMay 31, 1995",out,Summer,0,Premier League,1994,1994/1995
Manchester United,David May,24,Centre-Back,Blackburn,€2.10m,in,Summer,2.1,Premier League,1994,1994/1995
Manchester United,Graeme Tomlinson,18,attack,Bradford,€120Th.,in,Summer,0.12,Premier League,1994,1994/1995
Manchester United,Colin Murdock,18,Centre-Back,Man Utd U18,-,in,Summer,0,Premier League,1994,1994/1995
Manchester United,Michael Appleton,18,midfield,Man Utd U18,-,in,Summer,0,Premier League,1994,1994/1995
Manchester United,David Johnson,17,Left Winger,Man Utd U18,-,in,Summer,0,Premier League,1994,1994/1995
Manchester United,Paul Scholes,19,Central Midfield,Man Utd Res.,-,in,Summer,0,Premier League,1994,1994/1995
Manchester United,Ronnie Wallwork,16,Central Midfield,Man Utd U18,-,in,Summer,0,Premier League,1994,1994/1995
Manchester United,Nicky Butt,19,Central Midfield,Man Utd U18,-,in,Summer,0,Premier League,1994,1994/1995
Manchester United,Phil Neville,17,Right-Back,Man Utd U18,-,in,Summer,0,Premier League,1994,1994/1995
Manchester United,Gary Neville,19,Right-Back,Man Utd U18,-,in,Summer,0,Premier League,1994,1994/1995
Manchester United,Gary Walsh,26,Goalkeeper,Oldham Athletic,"End of loanJun 30, 1994",in,Summer,0,Premier League,1994,1994/1995
Manchester United,Dion Dublin,25,Centre-Forward,Coventry,€3.00m,out,Summer,3,Premier League,1994,1994/1995
Manchester United,Gary Walsh,26,Goalkeeper,Middlesbrough,€700Th.,out,Summer,0.7,Premier League,1994,1994/1995
Manchester United,Neil Whitworth,22,Centre-Back,Kilmarnock FC,€317Th.,out,Summer,0.317,Premier League,1994,1994/1995
Manchester United,Les Sealey,36,Goalkeeper,Blackpool,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Manchester United,Robbie Savage,19,Central Midfield,Crewe Alexandra,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Manchester United,Mike Phelan,31,Defensive Midfield,West Brom,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Manchester United,Craig Lawton,22,Left Midfield,Port Vale,?,out,Summer,NA,Premier League,1994,1994/1995
Manchester United,Clayton Blackmore,29,Left-Back,Middlesbrough,?,out,Summer,NA,Premier League,1994,1994/1995
Manchester United,Bryan Robson,37,Central Midfield,Middlesbrough,?,out,Summer,NA,Premier League,1994,1994/1995
Crystal Palace,Darren Pitcher,24,Right-Back,Charlton,€890Th.,in,Summer,0.89,Premier League,1994,1994/1995
Crystal Palace,Ray Wilkins,37,Central Midfield,QPR,?,in,Summer,NA,Premier League,1994,1994/1995
Crystal Palace,Rhys Wilmot,32,Goalkeeper,Grimsby Town,?,in,Summer,NA,Premier League,1994,1994/1995
Crystal Palace,Sagi Burton,16,Centre-Back,Palace U18,-,in,Summer,0,Premier League,1994,1994/1995
Crystal Palace,Steven Thomson,16,Central Midfield,Palace U18,-,in,Summer,0,Premier League,1994,1994/1995
Crystal Palace,Jason Harris,17,attack,Palace U18,-,in,Summer,0,Premier League,1994,1994/1995
Crystal Palace,Glen Little,18,Right Midfield,Palace U18,-,in,Summer,0,Premier League,1994,1994/1995
Crystal Palace,Jason Harris,18,attack,Dover Athletic,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Crystal Palace,Paul Williams,29,attack,Birmingham,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Crystal Palace,David Whyte,23,attack,Charlton,€570Th.,out,Summer,0.57,Premier League,1994,1994/1995
Crystal Palace,Paul Mortimer,26,midfield,Charlton,€251Th.,out,Summer,0.251,Premier League,1994,1994/1995
Crystal Palace,Simon Osborn,22,Central Midfield,Reading,€150Th.,out,Summer,0.15,Premier League,1994,1994/1995
Crystal Palace,Stuart Massey,29,midfield,Oxford United,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Crystal Palace,Andy Thorn,27,Centre-Back,Wimbledon FC,?,out,Summer,NA,Premier League,1994,1994/1995
Crystal Palace,Andy Woodman,22,Goalkeeper,Exeter City,?,out,Summer,NA,Premier League,1994,1994/1995
Crystal Palace,Niall Thompson,20,attack,Colchester Utd.,?,out,Summer,NA,Premier League,1994,1994/1995
Crystal Palace,Tony Scully,18,midfield,Bournemouth,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Newcastle United,Darren Peacock,26,Centre-Back,QPR,€5.00m,in,Summer,5,Premier League,1994,1994/1995
Newcastle United,Paul Kitson,23,Centre-Forward,Derby,€3.38m,in,Summer,3.38,Premier League,1994,1994/1995
Newcastle United,Marc Hottiger,26,Right-Back,FC Sion,€800Th.,in,Summer,0.8,Premier League,1994,1994/1995
Newcastle United,Steve Guppy,25,Left Winger,Wycombe,€200Th.,in,Summer,0.2,Premier League,1994,1994/1995
Newcastle United,Philippe Albert,27,Centre-Back,RSC Anderlecht,free transfer,in,Summer,NA,Premier League,1994,1994/1995
Newcastle United,Richard Appleby,18,midfield,Newcastle U18,-,in,Summer,0,Premier League,1994,1994/1995
Newcastle United,Mike Hooper,31,Goalkeeper,Sunderland,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Newcastle United,Richard Appleby,19,midfield,Darlington,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Newcastle United,Mark Robinson,25,Right-Back,Swindon Town,€745Th.,out,Summer,0.745,Premier League,1994,1994/1995
Newcastle United,Liam O'Brien,29,Defensive Midfield,Tranmere Rovers,€425Th.,out,Summer,0.425,Premier League,1994,1994/1995
Newcastle United,Nikodimos Papavasiliou,24,Left Winger,OFI Crete FC,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Newcastle United,Kevin Brock,32,midfield,Stockport,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Newcastle United,Richard Appleby,18,midfield,Darlington,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Newcastle United,Mike Hooper,31,Goalkeeper,Retired,-,out,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Kevin Campbell,24,Centre-Forward,Arsenal,€4.20m,in,Summer,4.2,Premier League,1994,1994/1995
Nottingham Forest,Bryan Roy,24,Left Winger,Foggia,€2.50m,in,Summer,2.5,Premier League,1994,1994/1995
Nottingham Forest,Vance Warner,20,defence,Nottingham U18,-,in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,John Burns,16,midfield,Nottingham U18,-,in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Kingsley Black,26,Left Midfield,Sheff Utd,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Carl Tiler,25,Centre-Back,Swindon Town,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Gary Bull,28,attack,Birmingham,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Nottingham Forest,Lee Glover,24,attack,Port Vale,€240Th.,out,Summer,0.24,Premier League,1994,1994/1995
Nottingham Forest,Gary Crosby,30,midfield,Huddersfield,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Nottingham Forest,Gary Bull,28,attack,Birmingham,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Arsenal FC,Stefan Schwarz,25,Central Midfield,Benfica,€1.00m,in,Summer,1,Premier League,1994,1994/1995
Arsenal FC,Lee Harper,22,Goalkeeper,Sittingbourne FC,€180Th.,in,Summer,0.18,Premier League,1994,1994/1995
Arsenal FC,Vince Bartram,25,Goalkeeper,Bournemouth,?,in,Summer,NA,Premier League,1994,1994/1995
Arsenal FC,Matthew Rose,18,Right-Back,Arsenal U18,-,in,Summer,0,Premier League,1994,1994/1995
Arsenal FC,Paul Shaw,21,Centre-Forward,Burnley,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Arsenal FC,Kevin Campbell,24,Centre-Forward,Nottm Forest,€4.20m,out,Summer,4.2,Premier League,1994,1994/1995
Arsenal FC,Alan Miller,24,Goalkeeper,Middlesbrough,?,out,Summer,NA,Premier League,1994,1994/1995
Arsenal FC,Anders Limpar,28,Attacking Midfield,Everton,?,out,Summer,NA,Premier League,1994,1994/1995
Arsenal FC,Scott Marshall,21,Centre-Back,Sheff Utd,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Chelsea FC,Paul Furlong,25,Centre-Forward,Watford,€3.50m,in,Summer,3.5,Premier League,1994,1994/1995
Chelsea FC,David Rocastle,27,Attacking Midfield,Man City,€1.48m,in,Summer,1.48,Premier League,1994,1994/1995
Chelsea FC,Scott Minto,22,Left-Back,Charlton,€1.15m,in,Summer,1.15,Premier League,1994,1994/1995
Chelsea FC,Alan Judge,34,Goalkeeper,Hereford Utd.,?,in,Summer,NA,Premier League,1994,1994/1995
Chelsea FC,Muzzy Izzet,19,Attacking Midfield,Chelsea U18,-,in,Summer,0,Premier League,1994,1994/1995
Chelsea FC,Paul Hughes,18,Central Midfield,Chelsea U18,-,in,Summer,0,Premier League,1994,1994/1995
Chelsea FC,Nick Colgan,21,Goalkeeper,Grimsby Town,"End of loanMay 1, 1995",in,Summer,0,Premier League,1994,1994/1995
Chelsea FC,Andy Dow,22,Left-Back,Bradford,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Chelsea FC,Tony Cascarino,31,Centre-Forward,Marseille,free transfer,out,Summer,NA,Premier League,1994,1994/1995
Chelsea FC,Nick Colgan,21,Goalkeeper,Grimsby Town,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Chelsea FC,Darren Barnard,22,Left-Back,Reading,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Chelsea FC,Andy Dow,21,Left-Back,Bradford,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Chelsea FC,Alan Judge,35,Goalkeeper,Without Club,-,out,Summer,0,Premier League,1994,1994/1995
Chelsea FC,David Lee,24,Centre-Back,Portsmouth,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Aston Villa,John Fashanu,31,Centre-Forward,Wimbledon FC,€1.62m,in,Summer,1.62,Premier League,1994,1994/1995
Aston Villa,Phil King,26,Left-Back,Sheff Wed,€240Th.,in,Summer,0.24,Premier League,1994,1994/1995
Aston Villa,Nii Lamptey,19,Attacking Midfield,PSV Eindhoven,free transfer,in,Summer,NA,Premier League,1994,1994/1995
Aston Villa,Gareth Farrelly,19,Left Midfield,Rotherham,"End of loanMay 1, 1995",in,Summer,0,Premier League,1994,1994/1995
Aston Villa,Bryan Small,23,defence,Birmingham,"End of loanMay 31, 1995",in,Summer,0,Premier League,1994,1994/1995
Aston Villa,Tony Daley,26,Right Winger,Wolves,€1.50m,out,Summer,1.5,Premier League,1994,1994/1995
Aston Villa,Neil Cox,22,Centre-Back,Middlesbrough,€1.40m,out,Summer,1.4,Premier League,1994,1994/1995
Aston Villa,Steve Froggatt,21,Left Winger,Wolves,€1.20m,out,Summer,1.2,Premier League,1994,1994/1995
Aston Villa,Matthias Breitkreutz,23,Attacking Midfield,Hansa Rostock,€160Th.,out,Summer,0.16,Premier League,1994,1994/1995
Aston Villa,Stefan Beinlich,22,Attacking Midfield,Hansa Rostock,€160Th.,out,Summer,0.16,Premier League,1994,1994/1995
Aston Villa,Dariusz Kubicki,31,Right-Back,Sunderland,?,out,Summer,NA,Premier League,1994,1994/1995
Aston Villa,Bryan Small,22,defence,Birmingham,loan transfer,out,Summer,NA,Premier League,1994,1994/1995
Leeds United,Carlton Palmer,28,Defensive Midfield,Sheff Wed,€3.15m,in,Summer,3.15,Premier League,1994,1994/1995
Leeds United,Nigel Worthington,32,Left-Back,Sheff Wed,€400Th.,in,Summer,0.4,Premier League,1994,1994/1995
Leeds United,Lucas Radebe,25,Centre-Back,Kaizer Chiefs,€375Th.,in,Summer,0.375,Premier League,1994,1994/1995
