,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Fernando Menegazzo,br BRA,MF,Bordeaux,29,1981,35,34,"2,945",32.7,2,1,2,0,0,7,0,0.06,0.03,0.09,0.06,0.09,Matches,2010-2011
1,Loïc Abenzoar,fr FRA,DF,Arles-Avignon,21,1989,12,10,732,8.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2010-2011
2,Vincent Aboubakar,cm CMR,FW,Valenciennes,18,1992,17,4,518,5.8,1,1,1,0,0,0,0,0.17,0.17,0.35,0.17,0.35,Matches,2010-2011
3,Fabrice Abriel,fr FRA,MF,Marseille,31,1979,22,4,592,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2010-2011
4,Adeílson,br BRA,FW,Nice,24,1985,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2010-2011
5,Adriano,br BRA,DF,Monaco,28,1982,32,32,"2,737",30.4,4,1,4,0,0,11,1,0.13,0.03,0.16,0.13,0.16,Matches,2010-2011
6,Ali Ahamada,km COM,GK,Toulouse,18,1991,9,8,726,8.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2010-2011
7,Karim Aït-Fana,ma MAR,"FW,MF",Montpellier,21,1989,19,9,990,11.0,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches,2010-2011
8,Kanga Akalé,ci CIV,"FW,MF",Lens,29,1981,30,21,"1,792",19.9,3,3,3,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches,2010-2011
9,Rachid Aliaoui,fr FRA,MF,Arles-Avignon,23,1986,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2010-2011
10,Paul Alo'o,cm CMR,FW,Nancy,26,1983,8,3,207,2.3,2,0,2,0,0,1,0,0.87,0.00,0.87,0.87,0.87,Matches,2010-2011
11,Alejandro Alonso,ar ARG,MF,Monaco,28,1982,4,3,229,2.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2010-2011
12,Alejandro Alonso,ar ARG,MF,Saint-Étienne,28,1982,14,11,873,9.7,1,1,0,1,1,1,0,0.10,0.10,0.21,0.00,0.10,Matches,2010-2011
13,Morgan Amalfitano,fr FRA,MF,Lorient,25,1985,38,38,"3,414",37.9,5,11,4,1,1,10,0,0.13,0.29,0.42,0.11,0.40,Matches,2010-2011
14,André,br BRA,FW,Bordeaux,19,1990,8,1,179,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2010-2011
15,Yoann Andreu,fr FRA,DF,Saint-Étienne,21,1989,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2010-2011
