,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Rafidine Abdullah,km COM,MF,Lorient,21,1994,12,6,579,6.4,1,0,1,0,0,6,1,0.16,0.00,0.16,0.16,0.16,Matches,2015-2016
1,Jordan Adéoti,bj BEN,"MF,DF",Caen,26,1989,32,16,"1,718",19.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
2,Adryan,br BRA,"MF,FW",Nantes,20,1994,26,19,"1,423",15.8,3,2,3,0,0,2,1,0.19,0.13,0.32,0.19,0.32,Matches,2015-2016
3,Kossi Agassa,tg TOG,GK,Reims,37,1978,11,11,901,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
4,Ali Ahamada,km COM,GK,Toulouse,23,1991,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
5,Jean-Daniel Akpa-Akpro,ci CIV,MF,Toulouse,22,1992,33,29,"2,555",28.4,1,4,1,0,0,12,0,0.04,0.14,0.18,0.04,0.18,Matches,2015-2016
6,Alexis Alegue,fr FRA,MF,Nantes,18,1996,3,1,97,1.1,1,0,1,0,0,0,0,0.93,0.00,0.93,0.93,0.93,Matches,2015-2016
7,Romain Alessandrini,fr FRA,"MF,FW",Marseille,26,1989,22,16,"1,246",13.8,5,4,5,0,0,1,2,0.36,0.29,0.65,0.36,0.65,Matches,2015-2016
8,Chaker Alhadhur,km COM,DF,Caen,23,1991,10,8,787,8.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
9,Ibrahim Amadou,fr FRA,"MF,DF",Lille,22,1993,22,18,"1,668",18.5,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matches,2015-2016
10,Morgan Amalfitano,fr FRA,"FW,MF",Lille,30,1985,15,10,957,10.6,2,0,2,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,2015-2016
11,Jean Ambrose,ht HAI,DF,Bordeaux,21,1993,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
12,Benjamin André,fr FRA,MF,Rennes,24,1990,32,30,"2,632",29.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
13,Yoann Andreu,fr FRA,DF,Angers,26,1989,31,31,"2,722",30.2,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matches,2015-2016
14,Benjamin Angoua,ci CIV,DF,Guingamp,28,1986,18,13,"1,242",13.8,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
15,Gaël Angoula,fr FRA,DF,Angers,33,1982,13,10,"1,013",11.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
16,Dennis Appiah,fr FRA,DF,Caen,23,1992,38,38,"3,420",38.0,1,1,1,0,0,2,0,0.03,0.03,0.05,0.03,0.05,Matches,2015-2016
17,Mauro Arambarri,uy URU,MF,Bordeaux,19,1995,5,2,154,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
18,Alexis Araujo,pt POR,MF,Lille,18,1996,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
19,Sylvain Armand,fr FRA,DF,Rennes,34,1980,34,33,"2,991",33.2,1,1,1,0,1,5,0,0.03,0.03,0.06,0.03,0.06,Matches,2015-2016
20,Benoît Assou-Ekotto,cm CMR,DF,Saint-Étienne,31,1984,20,19,"1,704",18.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
21,Johan Audel,mq MTQ,"MF,FW",Nantes,31,1983,29,11,"1,278",14.2,2,3,2,0,0,4,0,0.14,0.21,0.35,0.14,0.35,Matches,2015-2016
22,Jean-Kévin Augustin,fr FRA,FW,Paris S-G,18,1997,13,4,423,4.7,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,2015-2016
23,Olivier Auriac,fr FRA,MF,Angers,31,1983,16,3,405,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
24,Serge Aurier,ci CIV,DF,Paris S-G,22,1992,21,21,"1,886",21.0,2,2,2,0,0,8,0,0.10,0.10,0.19,0.10,0.19,Matches,2015-2016
26,Thomas Ayasse,fr FRA,"MF,DF",Troyes,28,1987,14,12,"1,014",11.3,1,0,1,0,0,4,1,0.09,0.00,0.09,0.09,0.09,Matches,2015-2016
27,Floyd Ayité,tg TOG,"FW,MF",Bastia,26,1988,32,30,"2,626",29.2,8,3,7,1,1,2,1,0.27,0.10,0.38,0.24,0.34,Matches,2015-2016
28,Karim Azamoum,fr FRA,"MF,FW",Troyes,25,1990,14,9,756,8.4,2,1,2,0,0,2,0,0.24,0.12,0.36,0.24,0.36,Matches,2015-2016
29,Ludovic Baal,gf GUF,"MF,DF",Rennes,29,1986,22,18,"1,520",16.9,0,3,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,2015-2016
30,Maxime Baca,fr FRA,DF,Guingamp,32,1983,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
31,Jean-Christophe Bahebeck,fr FRA,"MF,FW",Saint-Étienne,22,1993,16,11,837,9.3,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches,2015-2016
32,Farès Bahlouli,fr FRA,MF,Monaco,20,1995,8,2,180,2.0,1,0,1,0,0,1,0,0.50,0.00,0.50,0.50,0.50,Matches,2015-2016
33,Djamel Bakar,km COM,FW,Montpellier,26,1989,6,2,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
34,Tiemoué Bakayoko,fr FRA,MF,Monaco,20,1994,19,14,"1,364",15.2,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
35,Florent Balmont,fr FRA,MF,Lille,35,1980,28,25,"1,922",21.4,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,2015-2016
36,Jonathan Bamba,fr FRA,"FW,MF",Saint-Étienne,19,1996,5,4,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches,2015-2016
37,Yacine Bammou,ma MAR,"MF,FW",Nantes,23,1991,32,17,"1,520",16.9,4,2,4,0,0,6,1,0.24,0.12,0.36,0.24,0.36,Matches,2015-2016
38,Lass Bangoura,gn GUI,"FW,MF",Reims,23,1992,10,3,420,4.7,1,1,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,Matches,2015-2016
39,Abdelaziz Barrada,ma MAR,MF,Marseille,26,1989,24,17,"1,443",16.0,1,6,1,0,1,5,2,0.06,0.37,0.44,0.06,0.44,Matches,2015-2016
40,Maxime Barthelmé,fr FRA,MF,Lorient,26,1988,24,16,"1,261",14.0,0,5,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches,2015-2016
41,Marko Baša,me MNE,DF,Lille,32,1982,15,15,"1,331",14.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
42,Michy Batshuayi,be BEL,FW,Marseille,21,1993,36,32,"2,935",32.6,17,9,15,2,2,8,0,0.52,0.28,0.80,0.46,0.74,Matches,2015-2016
43,Éric Bauthéac,fr FRA,"FW,MF",Lille,27,1987,28,25,"2,163",24.0,2,1,2,0,0,7,0,0.08,0.04,0.12,0.08,0.12,Matches,2015-2016
44,Moustapha Bayal Sall,sn SEN,DF,Saint-Étienne,29,1985,28,27,"2,358",26.2,3,0,3,0,0,9,1,0.11,0.00,0.11,0.11,0.11,Matches,2015-2016
45,Paul Baysse,fr FRA,DF,Nice,27,1988,30,29,"2,585",28.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
46,Hervé Bazile,ht HAI,"MF,FW",Caen,25,1990,25,11,"1,078",12.0,0,3,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches,2015-2016
47,Claudio Beauvue,gp GLP,FW,Lyon,27,1988,19,15,"1,279",14.2,5,2,4,1,1,0,0,0.35,0.14,0.49,0.28,0.42,Matches,2015-2016
48,Henri Bedimo,cm CMR,DF,Lyon,31,1984,18,14,"1,226",13.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
49,Alejandro Bedoya,us USA,MF,Nantes,28,1987,28,22,"2,056",22.8,3,3,3,0,0,2,1,0.13,0.13,0.26,0.13,0.26,Matches,2015-2016
