,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
540,Almamy Touré,ml MLI,DF,Monaco,21,1996,20,13,"1,248",13.9,1,5,1,0,0,3,0,0.07,0.36,0.43,0.07,0.43,0.4,0.4,2.0,2.4,0.03,0.14,0.17,0.03,0.17,Matches,2017-2018
541,Thomas Touré,ci CIV,MF,Bordeaux,23,1993,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
542,Thomas Touré,ci CIV,MF,Angers,23,1993,7,0,128,1.4,0,1,0,0,0,1,0,0.00,0.70,0.70,0.00,0.70,0.2,0.2,0.5,0.8,0.16,0.38,0.54,0.16,0.54,Matches,2017-2018
543,Lucas Tousart,fr FRA,MF,Lyon,20,1997,37,37,"3,132",34.8,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,1.6,1.6,0.7,2.3,0.05,0.02,0.07,0.05,0.07,Matches,2017-2018
544,Adama Traoré,ml MLI,"MF,FW",Monaco,22,1995,3,2,189,2.1,3,0,3,0,0,1,0,1.43,0.00,1.43,1.43,1.43,0.9,0.9,0.0,1.0,0.44,0.02,0.45,0.44,0.45,Matches,2017-2018
546,Bertrand Traoré,bf BFA,FW,Lyon,21,1995,31,27,"2,284",25.4,13,4,13,0,0,3,0,0.51,0.16,0.67,0.51,0.67,9.6,9.6,2.7,12.3,0.38,0.11,0.48,0.38,0.48,Matches,2017-2018
547,Charles Traore,ml MLI,DF,Troyes,25,1992,34,33,"2,998",33.3,0,3,0,0,0,8,1,0.00,0.09,0.09,0.00,0.09,0.6,0.6,2.9,3.5,0.02,0.09,0.11,0.02,0.11,Matches,2017-2018
548,Hamari Traoré,ml MLI,DF,Rennes,25,1992,30,30,"2,637",29.3,0,1,0,0,0,10,0,0.00,0.03,0.03,0.00,0.03,0.4,0.4,2.0,2.3,0.01,0.07,0.08,0.01,0.08,Matches,2017-2018
549,Ismaël Traoré,ci CIV,DF,Angers,30,1986,32,32,"2,855",31.7,3,1,3,0,0,2,0,0.09,0.03,0.13,0.09,0.13,1.4,1.4,0.6,2.0,0.04,0.02,0.06,0.04,0.06,Matches,2017-2018
550,Lacina Traoré,ci CIV,FW,Amiens,27,1990,18,8,779,8.7,0,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,1.8,1.8,0.7,2.5,0.21,0.08,0.29,0.21,0.29,Matches,2017-2018
551,Kevin Trapp,de GER,GK,Paris S-G,27,1990,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
552,Matthieu Udol,fr FRA,DF,Metz,21,1996,6,3,354,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches,2017-2018
553,Valentín Vada,ar ARG,"MF,FW",Bordeaux,21,1996,21,11,860,9.6,2,1,2,0,0,4,0,0.21,0.10,0.31,0.21,0.31,0.8,0.8,0.3,1.0,0.08,0.03,0.11,0.08,0.11,Matches,2017-2018
554,Cédric Varrault,fr FRA,DF,Dijon,37,1980,11,10,883,9.8,1,0,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,0.5,0.5,0.0,0.5,0.05,0.00,0.05,0.05,0.05,Matches,2017-2018
555,Rémy Vercoutre,fr FRA,GK,Caen,37,1980,35,35,"3,103",34.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
556,Olivier Verdon,bj BEN,DF,Bordeaux,21,1995,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
557,Marco Verratti,it ITA,MF,Paris S-G,24,1992,22,20,"1,718",19.1,0,3,0,0,0,9,1,0.00,0.16,0.16,0.00,0.16,0.4,0.4,1.9,2.3,0.02,0.10,0.12,0.02,0.12,Matches,2017-2018
558,Oswaldo Vizcarrondo,ve VEN,DF,Troyes,33,1984,20,18,"1,715",19.1,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.7,0.04,0.00,0.04,0.04,0.04,Matches,2017-2018
559,Anthony Walongwa,cd COD,DF,Nantes,23,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
560,Rémi Walter,fr FRA,"MF,FW",Nice,22,1995,8,6,491,5.5,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,0.3,0.3,0.2,0.5,0.06,0.03,0.09,0.06,0.09,Matches,2017-2018
561,Rémi Walter,fr FRA,MF,Troyes,22,1995,12,12,997,11.1,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches,2017-2018
562,Timothy Weah,us USA,FW,Paris S-G,17,2000,3,1,122,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.9,0.40,0.24,0.64,0.40,0.64,Matches,2017-2018
563,Xeka,pt POR,MF,Dijon,22,1994,17,15,"1,393",15.5,2,3,2,0,0,4,0,0.13,0.19,0.32,0.13,0.32,2.7,2.7,1.2,3.9,0.17,0.08,0.25,0.17,0.25,Matches,2017-2018
564,Xeka,pt POR,MF,Lille,22,1994,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
565,Steeve Yago,bf BFA,DF,Toulouse,24,1992,21,16,"1,577",17.5,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.02,0.02,0.00,0.02,Matches,2017-2018
566,Cédric Yamberé,cf CTA,DF,Dijon,26,1990,32,31,"2,829",31.4,3,0,3,0,0,7,2,0.10,0.00,0.10,0.10,0.10,1.4,1.4,0.3,1.8,0.05,0.01,0.06,0.05,0.06,Matches,2017-2018
567,Mapou Yanga-Mbiwa,fr FRA,DF,Lyon,28,1989,2,1,128,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
568,Zaydou Youssouf,fr FRA,FW,Bordeaux,18,1999,6,1,131,1.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.09,0.04,0.12,0.09,0.12,Matches,2017-2018
569,Andre-Frank Zambo Anguissa,cm CMR,MF,Marseille,21,1995,37,26,"2,439",27.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,1.8,3.2,0.05,0.06,0.12,0.05,0.12,Matches,2017-2018
570,Mehdi Zeffane,dz ALG,"DF,FW",Rennes,25,1992,15,11,989,11.0,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.6,0.6,0.7,1.3,0.05,0.07,0.12,0.05,0.12,Matches,2017-2018
572,Erwin Zelazny,fr FRA,GK,Troyes,25,1991,17,17,"1,530",17.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
573,Kévin Zohi,ml MLI,MF,Strasbourg,20,1996,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
574,Bongani Zungu,za RSA,MF,Amiens,24,1992,26,24,"2,084",23.2,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.3,0.3,1.0,1.4,0.01,0.04,0.06,0.01,0.06,Matches,2017-2018
