club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
FC Sochaux-Montbéliard,Henk Vos,25,Centre-Forward,Standard Liège,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Sochaux-Montbéliard,Didier Otokoré,24,Left Winger,AJ Auxerre,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Sochaux-Montbéliard,Franck Chaumin,23,Goalkeeper,GFCO Ajaccio,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Sochaux-Montbéliard,Laurent Croce,21,midfield,SC Toulon 83,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Sochaux-Montbéliard,Franck Silvestre,26,Centre-Back,AJ Auxerre,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Sochaux-Montbéliard,Patrice Garande,32,Centre-Forward,Bourges,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Sochaux-Montbéliard,Didier Otokoré,24,Left Winger,Cannes,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Sochaux-Montbéliard,Fabrice Henry,25,Central Midfield,Marseille,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Sochaux-Montbéliard,Thierry Couppé,22,midfield,FC Sochaux B,-,out,Summer,0,Ligue 1,1993,1993/1994
SCO Angers,Christophe Galtier,26,Centre-Back,Toulouse,free transfer,in,Summer,NA,Ligue 1,1993,1993/1994
SCO Angers,Nicolas Sachy,25,Goalkeeper,USL Dunkerque,?,in,Summer,NA,Ligue 1,1993,1993/1994
SCO Angers,Mustapha El Haddaoui,31,Central Midfield,Lens,?,in,Summer,NA,Ligue 1,1993,1993/1994
SCO Angers,Bruno Germain,33,Defensive Midfield,Paris SG,?,in,Summer,NA,Ligue 1,1993,1993/1994
SCO Angers,Éric Péan,29,Sweeper,Olympique Lyon,?,in,Summer,NA,Ligue 1,1993,1993/1994
SCO Angers,Thierry Oleksiak,31,Defensive Midfield,LOSC Lille,?,in,Summer,NA,Ligue 1,1993,1993/1994
SCO Angers,Laurent Viaud,23,Defensive Midfield,Monaco,?,out,Summer,NA,Ligue 1,1993,1993/1994
SCO Angers,Raphaël Garcia,21,midfield,RC Ancenis,?,out,Summer,NA,Ligue 1,1993,1993/1994
SCO Angers,Dragan Popovic,31,midfield,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
FC Martigues,Patrick Collot,26,Central Midfield,SC Toulon 83,free transfer,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Didier Tholot,29,Centre-Forward,Saint-Étienne,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Sylver Hoffer,25,attack,Louh.-Cuiseaux,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Stéphane Mazzolini,26,Right-Back,AJ Auxerre,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Maurice Bouquet,30,Central Midfield,Saint-Étienne,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Philippe Anziani,31,Second Striker,SC Toulon 83,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Thierry Rabat,31,Centre-Back,SC Toulon 83,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Christophe Chaintreuil,29,Defensive Midfield,Saint-Étienne,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Karim Malagouen,17,midfield,Unknown,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Jean-Marc Ferreri,30,Attacking Midfield,Marseille,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Joël Bossis,28,Left Winger,Le Mans UC 72,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Jean-Claude Pagal,28,Defensive Midfield,Saint-Étienne,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Frédéric Mendy,19,Centre-Back,Martigues U19,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Martigues,Fabrice Richard,19,Centre-Back,GFCO Ajaccio,free transfer,out,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Jean-Paul Péronin,22,defence,SC Toulon 83,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Sylver Hoffer,25,attack,FC Istres,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Didier Philippe,31,midfield,SC Toulon 83,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Stéphane Roche,22,Central Midfield,Olympique Lyon,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Laurent Castro,23,attack,SC Bastia,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Frédéric Limantour,22,Goalkeeper,AC Arles-Avignon,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
FC Martigues,Henri Canet,33,defence,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
FC Martigues,Stéphane Charasse,24,Goalkeeper,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
FC Martigues,Jean-Roch Testa,28,attack,AC Le Havre,"End of loanJun 30, 1993",out,Summer,0,Ligue 1,1993,1993/1994
FC Martigues,Pierre Chavrondier,21,midfield,Olympique Lyon,"End of loanJun 30, 1993",out,Summer,0,Ligue 1,1993,1993/1994
FC Martigues,Anicet Saussé,24,defence,Lens,"End of loanJun 30, 1993",out,Summer,0,Ligue 1,1993,1993/1994
FC Martigues,Stéphane Blondeau,25,Right-Back,Montpellier,"End of loanJun 30, 1993",out,Summer,0,Ligue 1,1993,1993/1994
SM Caen,Pascal Nouma,21,Centre-Forward,Paris SG,loan transfer,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Nicolas Huysman,25,Left Midfield,FC Metz,?,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Lilian Nalis,21,Central Midfield,AJ Auxerre B,?,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Laurent Dufour,18,midfield,Mondeville,?,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Celio Silva,25,Centre-Back,Internacional,?,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Patrick Revelles,24,Centre-Forward,Monaco,?,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Ronan Salaün,24,Centre-Forward,G. Bordeaux,?,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Arnaud Tanguy,17,midfield,Stade Brestois,?,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Richard Dutruel,20,Goalkeeper,Paris SG,loan transfer,in,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Fabrice Catherine,20,Goalkeeper,SM Caen B,-,in,Summer,0,Ligue 1,1993,1993/1994
SM Caen,David Sommeil,18,Centre-Back,SM Caen B,-,in,Summer,0,Ligue 1,1993,1993/1994
SM Caen,Stéphane Paille,28,Centre-Forward,G. Bordeaux,?,out,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Philippe Avenet,26,Defensive Midfield,LB Châteauroux,?,out,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Xavier Gravelaine,24,Centre-Forward,Paris SG,?,out,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Hubert Fournier,25,Centre-Back,Guingamp,?,out,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Gabriel Calderón,33,Attacking Midfield,Lausanne-Sport,?,out,Summer,NA,Ligue 1,1993,1993/1994
SM Caen,Clément Garcia,25,attack,Montpellier,"End of loanJun 30, 1993",out,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,Emmanuel Coquelet,18,Centre-Forward,VAFC U19,free transfer,in,Summer,NA,Ligue 1,1993,1993/1994
LOSC Lille,Kennet Andersson,25,Centre-Forward,Norrköping,?,in,Summer,NA,Ligue 1,1993,1993/1994
LOSC Lille,Jean-Jacques Etamé,26,midfield,R. Strasbourg,?,in,Summer,NA,Ligue 1,1993,1993/1994
LOSC Lille,Thierry Bonalair,27,Left-Back,AJ Auxerre,?,in,Summer,NA,Ligue 1,1993,1993/1994
LOSC Lille,Clément Garcia,25,attack,Montpellier,?,in,Summer,NA,Ligue 1,1993,1993/1994
LOSC Lille,Frédéric Dindeleux,19,Centre-Back,LOSC Lille B,-,in,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,Djezon Boutoille,17,Centre-Forward,LOSC Lille U19,-,in,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,Thierry Oleksiak,31,Defensive Midfield,SCO Angers,?,out,Summer,NA,Ligue 1,1993,1993/1994
LOSC Lille,Joël Dolignon,20,defence,LOSC Lille B,-,out,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,Dominique Thomas,30,Left-Back,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,Benoît Tihy,33,defence,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,Alain Fiard,34,Defensive Midfield,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,François Brisson,35,Left Winger,Career break,-,out,Summer,0,Ligue 1,1993,1993/1994
LOSC Lille,Samba N'Diaye,20,Centre-Forward,FC Metz,"End of loanJun 30, 1993",out,Summer,0,Ligue 1,1993,1993/1994
Olympique Lyon,Éric Roy,25,Defensive Midfield,SC Toulon 83,free transfer,in,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Pascal Olmeta,32,Goalkeeper,Marseille,?,in,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Marcelo Djian,26,Centre-Back,Corinthians,?,in,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Stéphane Roche,22,Central Midfield,FC Martigues,?,in,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Manuel Amoros,31,Right-Back,Marseille,?,in,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Abédi Pelé,28,Attacking Midfield,Marseille,?,in,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Frédéric Fouret,18,Centre-Forward,Olymp. Lyon B,-,in,Summer,0,Ligue 1,1993,1993/1994
Olympique Lyon,Florent Laville,19,Centre-Back,Olymp. Lyon U19,-,in,Summer,0,Ligue 1,1993,1993/1994
Olympique Lyon,Pierre Chavrondier,21,midfield,FC Martigues,"End of loanJun 30, 1993",in,Summer,0,Ligue 1,1993,1993/1994
Olympique Lyon,Alfonso Fernández Leal,30,midfield,Unknown,?,out,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Patrice Ferri,29,Centre-Back,Montreal,?,out,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Éric Péan,29,Sweeper,SCO Angers,?,out,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Gilles Rousset,29,Goalkeeper,Marseille,?,out,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Pascal Fugier,24,Right-Back,Marseille,?,out,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Rémi Garde,27,Defensive Midfield,R. Strasbourg,?,out,Summer,NA,Ligue 1,1993,1993/1994
Olympique Lyon,Ghislain Anselmini,23,Left-Back,Guingamp,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,Christophe Pignol,23,Left-Back,FC Istres,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,Samson Siasia,25,attack,KSC Lokeren,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,Noureddine Naybet,23,Centre-Back,Wydad AC,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,Jean-Christophe Bouteiller,20,midfield,FC Nantes B,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Nantes,Jean-Louis Garcia,30,Goalkeeper,FC Nantes B,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Nantes,Fabien Debotté,29,Defensive Midfield,RC Ancenis,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Nantes,José Dalmao,23,attack,USL Dunkerque,?,out,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Jérôme Sykora,22,Goalkeeper,Unknown,?,in,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Zalán Zombori,18,Attacking Midfield,Vasas SC,loan transfer,in,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Jean-Christophe Rouviere,18,Defensive Midfield,Montpellier B,-,in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Bruno Alicarte,21,Right-Back,Montpellier B,-,in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Clément Garcia,25,attack,SM Caen,"End of loanJun 30, 1993",in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Stéphane Blondeau,25,Right-Back,FC Martigues,"End of loanJun 30, 1993",in,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Olivier Pickeu,23,Centre-Forward,Toulouse,?,out,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Kader Ferhaoui,28,Left Midfield,Cannes,?,out,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Clément Garcia,25,attack,LOSC Lille,?,out,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Jérôme Palatsi,23,Goalkeeper,Rouen,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
Montpellier HSC,Wilbert Suvrijn,30,Defensive Midfield,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
Montpellier HSC,Pierre-Yves Bricon,29,defence,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Patrick Vieira,17,Defensive Midfield,FC Tours U19,free transfer,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Jean-Christophe Marquet,19,Left-Back,Marseille,loan transfer,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Gábor Márton,26,Attacking Midfield,Honvéd FC,€30Th.,in,Summer,0.03,Ligue 1,1993,1993/1994
AS Cannes,Marc Andrieux,26,Defensive Midfield,Mulhouse S-A,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Fabrice Grondin,20,defence,Unknown,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Didier Otokoré,24,Left Winger,FC Sochaux,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Kader Ferhaoui,28,Left Midfield,Montpellier,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Ardian Kozniku,25,Centre-Forward,Hajduk Split,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Tal Banin,22,Defensive Midfield,Hapoel Haifa,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Nicolas Bastère,23,attack,Toulouse,loan transfer,in,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Mickaël Marsiglia,17,Central Midfield,AS Cannes U19,-,in,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Nikolay Todorov,28,Central Midfield,Levski Sofia,free transfer,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Akim Karchaoui,27,midfield,Aubervilliers,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Nicolas Bastère,24,attack,Toulouse,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Alain Ravera,28,defence,Vallauris,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Rainer Ernst,31,Attacking Midfield,FC Zürich,?,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,David Bettoni,21,midfield,FC Istres,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Fabrice Monacchino,21,attack,Le Mans UC 72,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
AS Cannes,Pierre Dréossi,33,Centre-Back,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
AS Cannes,Jean-Christophe Marquet,20,Left-Back,Marseille,"End of loanJun 30, 1994",out,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Frédéric Meyrieu,25,Attacking Midfield,SC Toulon 83,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Patrice Marquet,26,Left Midfield,G. Bordeaux,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Anicet Saussé,25,defence,Olympique Alès,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Wagneau Eloi,19,Centre-Forward,RC Lens U19,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Pius N'Diefi,17,Centre-Forward,RC Lens U19,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Sébastien Dallet,19,Right Winger,RC Lens B,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Valeriano de Oliveira,18,attack,RC Lens B,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Anicet Saussé,24,defence,FC Martigues,"End of loanJun 30, 1993",in,Summer,0,Ligue 1,1993,1993/1994
RC Lens,Emmanuel Hutteau,24,Left-Back,CS Sedan,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Mustapha El Haddaoui,31,Central Midfield,SCO Angers,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Marc Maufroy,23,attack,Le Mans UC 72,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Anicet Saussé,24,defence,Olympique Alès,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Lens,Christophe Delmotte,24,Left-Back,CS Sedan,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Richard Witschge,23,Central Midfield,Barcelona,free transfer,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Youssouf Fofana,26,Left Winger,Monaco,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Marcel Dib,32,Central Midfield,Monaco,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Stéphane Paille,28,Centre-Forward,SM Caen,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Philippe Vercruysse,31,Attacking Midfield,Nîmes Olympique,?,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,François Grenet,18,Right-Back,Bordeaux U19,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Yannick Fischer,18,Centre-Back,G. Bordeaux B,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Régis Castant,19,Right Midfield,G. Bordeaux B,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Stéphan Lerda,22,Centre-Back,Nîmes Olympique,-,in,Summer,0,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Lionel Perez,26,Goalkeeper,Nîmes Olympique,,in,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Valdeir,25,Second Striker,São Paulo,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Ronan Salaün,24,Centre-Forward,SM Caen,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Patrice Marquet,26,Left Midfield,Lens,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Philippe Sence,30,Goalkeeper,Nîmes Olympique,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Bernard Gimenez,27,Defensive Midfield,Nîmes Olympique,?,out,Summer,NA,Ligue 1,1993,1993/1994
FC Girondins Bordeaux,Michel Flos,28,Attacking Midfield,FC Istres,?,out,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Eric Lestrade,24,midfield,Bourges,?,in,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Didier Lelong,23,midfield,USL Dunkerque,?,in,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Géza Mészöly,26,Centre-Back,Vasas SC,?,in,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Bernard Pascual,26,Centre-Back,Beauvais,?,in,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Jean-Luc Courtet,25,attack,Bourges,?,in,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Pierre Haon,26,Defensive Midfield,Perpignan,?,in,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Benoît Chagnaud,21,attack,Beauvais,-,in,Summer,0,Ligue 1,1993,1993/1994
AC Le Havre,Vikash Dhorasoo,19,Central Midfield,Le Havre B,-,in,Summer,0,Ligue 1,1993,1993/1994
AC Le Havre,Ghislain Chauray,21,Goalkeeper,Le Havre U19,-,in,Summer,0,Ligue 1,1993,1993/1994
AC Le Havre,Jean-Roch Testa,28,attack,FC Martigues,"End of loanJun 30, 1993",in,Summer,0,Ligue 1,1993,1993/1994
AC Le Havre,François Quilan,27,midfield,Bourges,?,out,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Jean-Luc Courtet,25,attack,Bourges,?,out,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Jean-Roch Testa,29,attack,CS Sedan,?,out,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Bruno Roux,29,Centre-Forward,Stade Rennais,?,out,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Thierry Goudet,30,Defensive Midfield,Stade Lavallois,?,out,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Alain Bénédet,32,midfield,SC Toulon 83,?,out,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Benoît Chagnaud,20,attack,Beauvais,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
AC Le Havre,Jean-Christophe Thouvenel,34,Right-Back,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
AC Le Havre,Philippe Mahut,37,Centre-Back,Retired,-,out,Summer,0,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Joël Corminboeuf,29,Goalkeeper,Xamax,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Rémi Garde,27,Defensive Midfield,Olympique Lyon,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,David Régis,24,Centre-Back,US Valenciennes,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Wilfrid Gohel,24,Right Winger,US Valenciennes,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Philippe Thys,33,Left-Back,SC Toulon 83,?,in,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Valérien Ismaël,17,Centre-Back,Strasbourg U19,-,in,Summer,0,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Laurent Weber,21,Goalkeeper,Louh.-Cuiseaux,"End of loanJun 30, 1994",in,Summer,0,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Stephen Keshi,31,Centre-Back,RWD Molenbeek,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Jean-Jacques Etamé,26,midfield,LOSC Lille,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Éric Mura,30,Right-Back,SC Bastia,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,José Cobos,25,Left-Back,Paris SG,?,out,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Laurent Weber,20,Goalkeeper,Louh.-Cuiseaux,loan transfer,out,Summer,NA,Ligue 1,1993,1993/1994
RC Strasbourg Alsace,Franck Mary,29,Goalkeeper,Without Club,-,out,Summer,0,Ligue 1,1993,1993/1994
AS Saint-Étienne,Roland Wohlfarth,30,Centre-Forward,FC Bayern,€1.25m,in,Summer,1.25,Ligue 1,1993,1993/1994
AS Saint-Étienne,Lionel Potillon,19,Left-Back,Louh.-Cuiseaux,free transfer,in,Summer,NA,Ligue 1,1993,1993/1994
AS Saint-Étienne,Piotr Swierczewski,21,Defensive Midfield,GKS Katowice,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Saint-Étienne,Laurent Blanc,27,Centre-Back,Nîmes Olympique,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Saint-Étienne,Jean-Philippe Delpech,25,Defensive Midfield,Toulouse,?,in,Summer,NA,Ligue 1,1993,1993/1994
AS Saint-Étienne,Christophe Médaillon,20,Defensive Midfield,Saint-Étienne B,-,in,Summer,0,Ligue 1,1993,1993/1994
AS Saint-Étienne,Grégory Coupet,20,Goalkeeper,Saint-Étienne B,-,in,Summer,0,Ligue 1,1993,1993/1994
AS Saint-Étienne,Sébastien Pérez,19,Right-Back,Saint-Étienne B,-,in,Summer,0,Ligue 1,1993,1993/1994
AS Saint-Étienne,Salem Harchèche,20,Left-Back,Saint-Étienne B,-,in,Summer,0,Ligue 1,1993,1993/1994
