club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Foggia Calcio,Massimiliano Cappellini,22,Centre-Forward,Milan,?,in,Summer,NA,Serie A,1993,1993/1994
Foggia Calcio,José Chamot,24,Centre-Back,AC Pisa,?,in,Summer,NA,Serie A,1993,1993/1994
Foggia Calcio,Giovanni Stroppa,25,Attacking Midfield,Lazio,?,in,Summer,NA,Serie A,1993,1993/1994
Foggia Calcio,Giovanni Bucaro,22,Centre-Back,Bologna,?,in,Summer,NA,Serie A,1993,1993/1994
Foggia Calcio,Dan Petrescu,25,Right-Back,Genoa,?,out,Summer,NA,Serie A,1993,1993/1994
Foggia Calcio,Hernán Medford,25,Centre-Forward,Saprissa,?,out,Summer,NA,Serie A,1993,1993/1994
Foggia Calcio,Oberdan Biagioni,23,Attacking Midfield,Udinese,?,out,Summer,NA,Serie A,1993,1993/1994
Foggia Calcio,Roberto Genco,20,Right Winger,Trento,?,out,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Paolo Di Canio,24,Centre-Forward,Juventus,loan transfer,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Eugenio Corini,22,Defensive Midfield,Sampdoria,?,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Mario Massimo Caruso,23,Attacking Midfield,Modena,?,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Roberto Bordin,28,Defensive Midfield,Atalanta,?,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Raffaele Di Fusco,31,Goalkeeper,Torino,?,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Giovanni Bia,24,Centre-Back,Cosenza,?,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Renato Buso,23,Right Midfield,Sampdoria,?,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Fabio Pecchia,19,Right Midfield,Avellino,?,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Enzo Gambaro,27,Left-Back,Milan,loan transfer,in,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Angelo Pagotto,19,Goalkeeper,Napoli U19,-,in,Summer,0,Serie A,1993,1993/1994
SSC Napoli,Ciro Caruso,19,Centre-Back,Napoli U19,-,in,Summer,0,Serie A,1993,1993/1994
SSC Napoli,Gaetano De Rosa,20,Centre-Back,Palermo,?,out,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Fabrizio Carli,18,attack,Nola,?,out,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Gianni Marco Sansonetti,28,Goalkeeper,Potenza SC,?,out,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Cristian Baglieri,19,Centre-Forward,Cisco Lodigiani,?,out,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Luca Altomare,21,Central Midfield,Lucchese,?,out,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Giovanni Galli,35,Goalkeeper,Torino,?,out,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Gianfranco Zola,26,Second Striker,AC Parma,?,out,Summer,NA,Serie A,1993,1993/1994
SSC Napoli,Massimo Mauro,31,Right Midfield,Retired,-,out,Summer,0,Serie A,1993,1993/1994
SSC Napoli,Angelo Carbone,25,Right Midfield,Milan,"End of loanJun 30, 1993",out,Summer,0,Serie A,1993,1993/1994
SSC Napoli,Massimo Crippa,28,Central Midfield,AC Parma,,out,Summer,NA,Serie A,1993,1993/1994
AC Reggiana,Stefano Daniel,24,,Siena,?,in,Summer,NA,Serie A,1993,1993/1994
AC Reggiana,Alessio Costagli,18,Goalkeeper,Cecina,?,in,Summer,NA,Serie A,1993,1993/1994
AC Reggiana,Ettore Gandini,24,Goalkeeper,Varese,?,in,Summer,NA,Serie A,1993,1993/1994
AC Reggiana,Tarcisio Catanese,25,midfield,Cosenza,?,in,Summer,NA,Serie A,1993,1993/1994
AC Reggiana,Stefano Torrisi,22,Centre-Back,Ravenna,?,in,Summer,NA,Serie A,1993,1993/1994
