club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Aston Villa,Andy Townsend,29,Central Midfield,Chelsea,€2.40m,in,Summer,2.4,Premier League,1993,1993/1994
Aston Villa,Guy Whittingham,28,Centre-Forward,Portsmouth,€1.80m,in,Summer,1.8,Premier League,1993,1993/1994
Aston Villa,Gordon Cowans,34,midfield,Blackburn,free transfer,in,Summer,NA,Premier League,1993,1993/1994
Aston Villa,Lee Hendrie,16,Left Winger,Aston Villa U18,-,in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Paul Browne,18,Centre-Back,Aston Villa U18,-,in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Michael Oakes,20,Goalkeeper,Scarborough Athletic,"End of loanMay 1, 1994",in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Guy Whittingham,29,Centre-Forward,Wolves,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Dariusz Kubicki,30,Right-Back,Sunderland,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Chris Boden,20,defence,Barnsley FC,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Graham Fenton,20,Second Striker,West Brom,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Aston Villa,Mark Blake,22,midfield,Portsmouth,€501Th.,out,Summer,0.501,Premier League,1993,1993/1994
Aston Villa,Martin Carruthers,20,Centre-Forward,Stoke City,€420Th.,out,Summer,0.42,Premier League,1993,1993/1994
Aston Villa,Henrik Larsen,27,Attacking Midfield,Waldh. Mannheim,free transfer,out,Summer,NA,Premier League,1993,1993/1994
Aston Villa,Cyrille Regis,35,Centre-Forward,Wolves,free transfer,out,Summer,NA,Premier League,1993,1993/1994
Aston Villa,Chris Boden,20,defence,Barnsley FC,loan transfer,out,Summer,NA,Premier League,1993,1993/1994
Norwich City,Spencer Prior,22,Centre-Back,Southend United,€250Th.,in,Summer,0.25,Premier League,1993,1993/1994
Norwich City,Scott Howie,21,Goalkeeper,Clyde FC,?,in,Summer,NA,Premier League,1993,1993/1994
Norwich City,Ade Akinbiyi,18,Centre-Forward,Norwich U18,-,in,Summer,0,Premier League,1993,1993/1994
Norwich City,Andy Marshall,18,Goalkeeper,Norwich U18,-,in,Summer,0,Premier League,1993,1993/1994
Norwich City,David Phillips,30,Right Midfield,Nottm Forest,€500Th.,out,Summer,0.5,Premier League,1993,1993/1994
Norwich City,Mark Peters,21,defence,Peterborough,free transfer,out,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Ole Björn Sundgot,21,Centre-Forward,Molde,free transfer,in,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Rick Holden,28,Left Midfield,Man City,?,in,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Richard Graham,18,Centre-Back,Unknown,?,in,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Paul Rickers,18,midfield,Unknown,?,in,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Gary Walsh,25,Goalkeeper,Man Utd,loan transfer,in,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Andy Barlow,28,Left-Back,Bradford,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Oldham Athletic,Ian Marshall,27,Centre-Forward,Ipswich,€1.13m,out,Summer,1.13,Premier League,1993,1993/1994
Oldham Athletic,Tore Pedersen,24,Centre-Back,Brann,?,out,Summer,NA,Premier League,1993,1993/1994
Oldham Athletic,Orpheo Keizerweerd,24,Centre-Forward,Rodez AF,"End of loanJun 30, 1993",out,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Steve Yates,23,defence,Bristol Rovers,€820Th.,in,Summer,0.82,Premier League,1993,1993/1994
Queens Park Rangers,Trevor Sinclair,20,Left Winger,Blackpool,?,in,Summer,NA,Premier League,1993,1993/1994
Queens Park Rangers,Danny Dichio,18,Centre-Forward,QPR U18,-,in,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Alan McCarthy,22,defence,Plymouth,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Dennis Bailey,28,attack,Watford,"End of loanMay 31, 1994",in,Summer,0,Premier League,1993,1993/1994
Queens Park Rangers,Andy Sinton,27,Left Midfield,Sheff Wed,€3.35m,out,Summer,3.35,Premier League,1993,1993/1994
Queens Park Rangers,Garry Thompson,33,attack,Cardiff,free transfer,out,Summer,NA,Premier League,1993,1993/1994
Queens Park Rangers,Danny Dichio,18,Centre-Forward,Barnet,loan transfer,out,Summer,NA,Premier League,1993,1993/1994
Queens Park Rangers,Dennis Bailey,27,attack,Charlton,loan transfer,out,Summer,NA,Premier League,1993,1993/1994
Queens Park Rangers,Tony Witter,29,Centre-Back,Millwall,"End of loanSep 13, 1993",out,Summer,0,Premier League,1993,1993/1994
Sheffield Wednesday,Andy Sinton,27,Left Midfield,QPR,€3.35m,in,Summer,3.35,Premier League,1993,1993/1994
