,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Emmanuel Adebayor,tg TOG,FW,Arsenal,22,1984,29,21,"1,985",22.1,8,3,7,1,1,2,0,0.36,0.14,0.50,0.32,0.45,Matches,2006-2007
1,Didier Agathe,fr FRA,"DF,FW",Aston Villa,30,1975,5,0,166,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
2,Gabby Agbonlahor,eng ENG,"FW,MF",Aston Villa,19,1986,38,37,"3,331",37.0,9,4,9,0,0,2,0,0.24,0.11,0.35,0.24,0.35,Matches,2006-2007
3,Daniel Agger,dk DEN,DF,Liverpool,21,1984,28,24,"2,253",25.0,2,2,2,0,0,1,0,0.08,0.08,0.16,0.08,0.16,Matches,2006-2007
4,Julius Aghahowa,ng NGA,FW,Wigan Athletic,24,1982,6,3,311,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
5,Yakubu Aiyegbeni,ng NGA,FW,Middlesbrough,23,1982,37,36,"3,171",35.2,12,4,8,4,5,2,0,0.34,0.11,0.45,0.23,0.34,Matches,2006-2007
6,Ade Akinbiyi,ng NGA,FW,Sheffield Utd,31,1974,3,2,184,2.0,0,1,0,0,0,0,0,0.00,0.49,0.49,0.00,0.49,Matches,2006-2007
7,Jérémie Aliadière,fr FRA,"FW,MF",Arsenal,23,1983,11,4,422,4.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
8,Manuel Almunia,es ESP,GK,Arsenal,29,1977,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
9,Xabi Alonso,es ESP,MF,Liverpool,24,1981,32,29,"2,661",29.6,4,1,3,1,1,9,0,0.14,0.03,0.17,0.10,0.14,Matches,2006-2007
10,Darren Ambrose,eng ENG,"FW,MF",Charlton Ath,22,1984,26,21,"1,752",19.5,3,1,3,0,0,1,0,0.15,0.05,0.21,0.15,0.21,Matches,2006-2007
