,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
27,Pablo Armero,co COL,"DF,MF",West Ham,26,1986,5,3,323,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
28,Adam Armstrong,eng ENG,"FW,MF",Newcastle Utd,16,1997,4,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
29,Marko Arnautović,at AUT,"FW,MF",Stoke City,24,1989,30,27,"2,247",25.0,4,7,3,1,1,3,0,0.16,0.28,0.44,0.12,0.40,Matches,2013-2014
30,John Arne Riise,no NOR,"DF,MF",Fulham,32,1980,20,17,"1,488",16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
31,Mikel Arteta,es ESP,MF,Arsenal,31,1982,31,27,"2,408",26.8,2,0,0,2,2,3,1,0.07,0.00,0.07,0.00,0.00,Matches,2013-2014
32,Iago Aspas,es ESP,"FW,MF",Liverpool,25,1987,14,5,383,4.3,0,1,0,0,0,3,0,0.00,0.23,0.23,0.00,0.23,Matches,2013-2014
33,Oussama Assaidi,ma MAR,"FW,MF",Stoke City,24,1988,19,12,"1,113",12.4,4,0,4,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matches,2013-2014
34,César Azpilicueta,es ESP,"DF,MF",Chelsea,23,1989,29,26,"2,325",25.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
35,Demba Ba,sn SEN,FW,Chelsea,28,1985,19,5,669,7.4,5,1,5,0,0,0,0,0.67,0.13,0.81,0.67,0.81,Matches,2013-2014
36,El-Hadji Ba,fr FRA,MF,Sunderland,20,1993,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
37,Leandro Bacuna,cw CUW,"DF,MF",Aston Villa,21,1991,35,28,"2,599",28.9,5,1,5,0,0,6,0,0.17,0.03,0.21,0.17,0.21,Matches,2013-2014
38,Leighton Baines,eng ENG,DF,Everton,28,1984,32,32,"2,838",31.5,5,4,2,3,3,6,0,0.16,0.13,0.29,0.06,0.19,Matches,2013-2014
39,Nathan Baker,eng ENG,DF,Aston Villa,22,1991,30,29,"2,477",27.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
40,Barry Bannan,sct SCO,MF,Crystal Palace,23,1989,15,13,997,11.1,1,1,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches,2013-2014
41,Phil Bardsley,sct SCO,DF,Sunderland,28,1985,26,26,"2,245",24.9,2,0,2,0,0,9,0,0.08,0.00,0.08,0.08,0.08,Matches,2013-2014
42,Ross Barkley,eng ENG,MF,Everton,19,1993,34,25,"2,286",25.4,6,0,6,0,0,5,0,0.24,0.00,0.24,0.24,0.24,Matches,2013-2014
43,Gareth Barry,eng ENG,MF,Everton,32,1981,32,32,"2,848",31.6,3,4,3,0,0,10,0,0.09,0.13,0.22,0.09,0.22,Matches,2013-2014
44,Kyle Bartley,eng ENG,DF,Swansea City,22,1991,2,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
45,Sébastien Bassong,cm CMR,DF,Norwich City,27,1986,27,27,"2,377",26.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
46,Luciano Becchio,ar ARG,FW,Norwich City,29,1983,5,0,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
47,Asmir Begović,ba BIH,GK,Stoke City,26,1987,32,32,"2,880",32.0,1,0,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matches,2013-2014
48,Craig Bellamy,wls WAL,FW,Cardiff City,34,1979,22,13,"1,255",13.9,2,1,2,0,0,3,0,0.14,0.07,0.22,0.14,0.22,Matches,2013-2014
49,Hatem Ben Arfa,fr FRA,"FW,MF",Newcastle Utd,26,1987,27,13,"1,312",14.6,3,3,2,1,1,1,0,0.21,0.21,0.41,0.14,0.34,Matches,2013-2014
50,Nicklas Bendtner,dk DEN,FW,Arsenal,25,1988,9,1,163,1.8,2,0,2,0,0,0,0,1.10,0.00,1.10,1.10,1.10,Matches,2013-2014
52,Elliott Bennett,eng ENG,"DF,MF",Norwich City,24,1988,2,1,105,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
53,Joe Bennett,eng ENG,"DF,MF",Aston Villa,23,1990,5,3,243,2.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
54,Ryan Bennett,eng ENG,DF,Norwich City,23,1990,16,14,"1,350",15.0,1,0,1,0,0,6,0,0.07,0.00,0.07,0.07,0.07,Matches,2013-2014
55,Darren Bent,eng ENG,FW,Fulham,29,1984,24,11,"1,247",13.9,3,2,3,0,0,0,0,0.22,0.14,0.36,0.22,0.36,Matches,2013-2014
56,Nabil Bentaleb,dz ALG,MF,Tottenham,18,1994,15,11,"1,071",11.9,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,2013-2014
57,Christian Benteke,be BEL,FW,Aston Villa,22,1990,26,24,"2,126",23.6,10,2,8,2,4,4,0,0.42,0.08,0.51,0.34,0.42,Matches,2013-2014
58,Saido Berahino,bi BDI,"FW,MF",West Brom,19,1993,32,11,"1,418",15.8,5,1,4,1,1,0,0,0.32,0.06,0.38,0.25,0.32,Matches,2013-2014
59,Dimitar Berbatov,bg BUL,FW,Fulham,32,1981,18,18,"1,564",17.4,4,1,2,2,2,3,0,0.23,0.06,0.29,0.12,0.17,Matches,2013-2014
60,Ryan Bertrand,eng ENG,"DF,MF",Aston Villa,23,1989,16,16,"1,386",15.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
61,Ryan Bertrand,eng ENG,"DF,MF",Chelsea,23,1989,1,1,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
62,Thievy Bifouma,cg CGO,"FW,MF",West Brom,21,1992,6,3,252,2.8,2,0,2,0,0,0,0,0.71,0.00,0.71,0.71,0.71,Matches,2013-2014
63,Kim Bo-kyung,kr KOR,MF,Cardiff City,23,1989,28,21,"1,672",18.6,1,0,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,2013-2014
64,Derek Boateng,gh GHA,MF,Fulham,30,1983,3,2,154,1.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
65,Yannick Bolasie,cd COD,"FW,MF",Crystal Palace,24,1989,29,23,"2,030",22.6,0,4,0,0,0,1,1,0.00,0.18,0.18,0.00,0.18,Matches,2013-2014
66,Wilfried Bony,ci CIV,FW,Swansea City,24,1988,34,27,"2,470",27.4,16,4,12,4,4,4,0,0.58,0.15,0.73,0.44,0.58,Matches,2013-2014
67,Fabio Borini,it ITA,"FW,MF",Sunderland,22,1991,32,25,"2,142",23.8,7,2,4,3,3,6,0,0.29,0.08,0.38,0.17,0.25,Matches,2013-2014
68,Marco Borriello,it ITA,FW,West Ham,31,1982,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
69,Artur Boruc,pl POL,GK,Southampton,33,1980,29,29,"2,577",28.6,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matches,2013-2014
70,Jordan Bowery,eng ENG,FW,Aston Villa,22,1991,9,2,239,2.7,0,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,Matches,2013-2014
71,Dedryck Boyata,be BEL,DF,Manchester City,22,1990,1,1,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
72,George Boyd,sct SCO,"FW,MF",Hull City,27,1985,29,9,"1,211",13.5,2,2,2,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches,2013-2014
73,Robbie Brady,ie IRL,"DF,FW",Hull City,21,1992,16,11,889,9.9,3,1,1,2,2,2,0,0.30,0.10,0.40,0.10,0.20,Matches,2013-2014
74,Liam Bridcutt,sct SCO,"DF,MF",Sunderland,24,1989,12,9,849,9.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
75,Matthew Briggs,gy GUY,DF,Fulham,22,1991,2,0,89,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
76,Leon Britton,eng ENG,MF,Swansea City,30,1982,25,23,"2,018",22.4,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,2013-2014
78,Wes Brown,eng ENG,DF,Sunderland,33,1979,25,24,"2,065",22.9,0,1,0,0,0,2,3,0.00,0.04,0.04,0.00,0.04,Matches,2013-2014
79,Alex Bruce,nir NIR,DF,Hull City,28,1984,20,19,"1,589",17.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
80,Chris Brunt,nir NIR,"DF,MF",West Brom,28,1984,28,25,"2,244",24.9,3,5,3,0,0,7,0,0.12,0.20,0.32,0.12,0.32,Matches,2013-2014
81,Dan Burn,eng ENG,DF,Fulham,21,1992,9,6,607,6.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
82,Jack Butland,eng ENG,GK,Stoke City,20,1993,3,2,225,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
83,Alexander Büttner,nl NED,"DF,MF",Manchester Utd,24,1989,8,5,500,5.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
84,Yohan Cabaye,fr FRA,MF,Newcastle Utd,27,1986,19,17,"1,503",16.7,7,2,7,0,0,5,0,0.42,0.12,0.54,0.42,0.54,Matches,2013-2014
85,Cabral,ch SUI,MF,Sunderland,24,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
86,Gary Cahill,eng ENG,DF,Chelsea,27,1985,30,29,"2,624",29.2,1,1,1,0,0,2,0,0.03,0.03,0.07,0.03,0.07,Matches,2013-2014
87,Cala,es ESP,DF,Cardiff City,23,1989,7,7,585,6.5,2,0,2,0,0,3,1,0.31,0.00,0.31,0.31,0.31,Matches,2013-2014
88,Geoff Cameron,us USA,"DF,MF",Stoke City,28,1985,37,37,"3,285",36.5,2,1,2,0,0,7,0,0.05,0.03,0.08,0.05,0.08,Matches,2013-2014
89,José Campaña,es ESP,MF,Crystal Palace,20,1993,6,4,308,3.4,0,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,Matches,2013-2014
90,Fraizer Campbell,eng ENG,FW,Cardiff City,25,1987,37,32,"2,762",30.7,6,2,6,0,0,4,0,0.20,0.07,0.26,0.20,0.26,Matches,2013-2014
91,José Cañas,es ESP,MF,Swansea City,26,1987,23,19,"1,666",18.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
92,Étienne Capoue,fr FRA,MF,Tottenham,25,1988,12,8,686,7.6,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,2013-2014
93,João Carlos Teixeira,pt POR,MF,Liverpool,20,1993,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
94,Michael Carrick,eng ENG,MF,Manchester Utd,32,1981,29,26,"2,413",26.8,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches,2013-2014
95,Andy Carroll,eng ENG,FW,West Ham,24,1989,15,12,"1,091",12.1,2,4,2,0,0,0,1,0.16,0.33,0.49,0.16,0.49,Matches,2013-2014
96,Lee Cattermole,eng ENG,MF,Sunderland,25,1988,24,21,"1,753",19.5,1,0,1,0,0,5,1,0.05,0.00,0.05,0.05,0.05,Matches,2013-2014
97,Steven Caulker,sl SLE,DF,Cardiff City,21,1991,38,38,"3,420",38.0,5,0,5,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,2013-2014
98,Santi Cazorla,es ESP,MF,Arsenal,28,1984,31,30,"2,587",28.7,4,8,4,0,0,2,0,0.14,0.28,0.42,0.14,0.42,Matches,2013-2014
99,Petr Čech,cz CZE,GK,Chelsea,31,1982,34,34,"3,060",34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
100,Ondřej Čelůstka,cz CZE,DF,Sunderland,24,1989,21,14,"1,334",14.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
101,Nacer Chadli,be BEL,"FW,MF",Tottenham,23,1989,24,15,"1,453",16.1,1,3,1,0,0,1,0,0.06,0.19,0.25,0.06,0.25,Matches,2013-2014
102,Marouane Chamakh,ma MAR,FW,Crystal Palace,29,1984,32,27,"2,294",25.5,5,2,4,1,1,9,0,0.20,0.08,0.27,0.16,0.24,Matches,2013-2014
104,Calum Chambers,eng ENG,"DF,MF",Southampton,18,1995,22,18,"1,641",18.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
105,James Chester,wls WAL,DF,Hull City,24,1989,24,22,"1,867",20.7,1,0,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,Matches,2013-2014
106,Chico,es ESP,DF,Swansea City,26,1987,31,30,"2,691",29.9,3,0,3,0,0,6,2,0.10,0.00,0.10,0.10,0.10,Matches,2013-2014
107,Vlad Chiricheș,ro ROU,DF,Tottenham,23,1989,17,16,"1,413",15.7,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,2013-2014
108,Papiss Cissé,sn SEN,FW,Newcastle Utd,28,1985,24,15,"1,384",15.4,2,2,1,1,1,0,0,0.13,0.13,0.26,0.07,0.20,Matches,2013-2014
109,Aly Cissokho,fr FRA,DF,Liverpool,25,1987,15,12,"1,090",12.1,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,2013-2014
110,Ciaran Clark,ie IRL,"DF,MF",Aston Villa,23,1989,27,23,"2,203",24.5,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
111,Tom Cleverley,eng ENG,MF,Manchester Utd,23,1989,22,18,"1,577",17.5,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,2013-2014
112,Gaël Clichy,fr FRA,DF,Manchester City,28,1985,20,18,"1,662",18.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
113,Nathaniel Clyne,eng ENG,DF,Southampton,22,1991,25,20,"1,862",20.7,0,4,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches,2013-2014
114,Jack Colback,eng ENG,MF,Sunderland,23,1989,33,28,"2,423",26.9,3,2,3,0,0,6,0,0.11,0.07,0.19,0.11,0.19,Matches,2013-2014
115,Ashley Cole,eng ENG,DF,Chelsea,32,1980,17,15,"1,386",15.4,0,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,2013-2014
116,Carlton Cole,eng ENG,FW,West Ham,29,1983,26,9,859,9.5,5,1,5,0,0,1,0,0.52,0.10,0.63,0.52,0.63,Matches,2013-2014
117,Joe Cole,eng ENG,MF,West Ham,31,1981,20,6,749,8.3,3,0,3,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matches,2013-2014
118,Larnell Cole,eng ENG,MF,Fulham,20,1993,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
119,Séamus Coleman,ie IRL,"DF,MF",Everton,24,1988,36,36,"3,228",35.9,6,2,6,0,0,3,0,0.17,0.06,0.22,0.17,0.22,Matches,2013-2014
120,James Collins,wls WAL,DF,West Ham,29,1983,24,22,"1,898",21.1,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matches,2013-2014
121,Jack Collison,wls WAL,MF,West Ham,24,1988,10,6,462,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
122,Fabricio Coloccini,ar ARG,"DF,MF",Newcastle Utd,31,1982,27,27,"2,404",26.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
123,Matthew Connolly,eng ENG,DF,Cardiff City,25,1987,3,3,270,3.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
124,Jack Cork,eng ENG,"DF,MF",Southampton,24,1989,28,21,"1,728",19.2,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,2013-2014
125,Andreas Cornelius,dk DEN,FW,Cardiff City,20,1993,8,0,113,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
126,Philippe Coutinho,br BRA,"FW,MF",Liverpool,21,1992,33,28,"2,325",25.8,5,7,5,0,0,1,0,0.19,0.27,0.46,0.19,0.46,Matches,2013-2014
127,Don Cowie,sct SCO,MF,Cardiff City,30,1983,18,10,967,10.7,0,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,2013-2014
128,Peter Crouch,eng ENG,FW,Stoke City,32,1981,34,30,"2,640",29.3,8,5,8,0,0,7,0,0.27,0.17,0.44,0.27,0.44,Matches,2013-2014
130,Carlos Cuéllar,es ESP,DF,Sunderland,31,1981,4,4,341,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
131,Luke Daniels,eng ENG,GK,West Brom,25,1988,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
132,Scott Dann,eng ENG,DF,Crystal Palace,26,1987,14,14,"1,260",14.0,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,2013-2014
133,Chris David,nl NED,"FW,MF",Fulham,20,1993,1,0,68,0.8,1,0,1,0,0,1,0,1.32,0.00,1.32,1.32,1.32,Matches,2013-2014
134,Ben Davies,wls WAL,"DF,MF",Swansea City,20,1993,34,32,"2,874",31.9,2,1,2,0,0,3,0,0.06,0.03,0.09,0.06,0.09,Matches,2013-2014
135,Curtis Davies,eng ENG,DF,Hull City,28,1985,37,37,"3,325",36.9,2,1,2,0,0,6,0,0.05,0.03,0.08,0.05,0.08,Matches,2013-2014
136,Kelvin Davis,eng ENG,GK,Southampton,36,1976,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
137,Steven Davis,nir NIR,MF,Southampton,28,1985,34,28,"2,493",27.7,2,7,2,0,0,3,0,0.07,0.25,0.32,0.07,0.32,Matches,2013-2014
138,Craig Dawson,eng ENG,DF,West Brom,23,1990,12,10,950,10.6,0,2,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matches,2013-2014
139,Michael Dawson,eng ENG,DF,Tottenham,29,1983,32,31,"2,838",31.5,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
140,Kevin De Bruyne,be BEL,"FW,MF",Chelsea,22,1991,3,2,131,1.5,0,1,0,0,0,1,0,0.00,0.69,0.69,0.00,0.69,Matches,2013-2014
141,Mathieu Debuchy,fr FRA,DF,Newcastle Utd,28,1985,29,28,"2,491",27.7,1,3,1,0,0,8,1,0.04,0.11,0.14,0.04,0.14,Matches,2013-2014
142,Jermain Defoe,eng ENG,FW,Tottenham,30,1982,14,3,434,4.8,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,2013-2014
143,Ashkan Dejagah,ir IRN,"FW,MF",Fulham,27,1986,22,13,"1,300",14.4,5,2,5,0,0,5,0,0.35,0.14,0.48,0.35,0.48,Matches,2013-2014
144,Damien Delaney,ie IRL,DF,Crystal Palace,32,1981,37,37,"3,285",36.5,1,1,1,0,0,9,0,0.03,0.03,0.05,0.03,0.05,Matches,2013-2014
145,Fabian Delph,eng ENG,"DF,MF",Aston Villa,23,1989,34,33,"3,004",33.4,3,2,3,0,0,7,0,0.09,0.06,0.15,0.09,0.15,Matches,2013-2014
146,Mousa Dembélé,be BEL,MF,Tottenham,26,1987,28,22,"1,816",20.2,1,1,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,Matches,2013-2014
147,Moussa Dembélé,fr FRA,FW,Fulham,17,1996,2,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
148,Guy Demel,ci CIV,"DF,MF",West Ham,32,1981,32,30,"2,635",29.3,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matches,2013-2014
149,Martín Demichelis,ar ARG,"DF,MF",Manchester City,32,1980,27,27,"2,430",27.0,2,1,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches,2013-2014
150,Clint Dempsey,us USA,"FW,MF",Fulham,30,1983,5,4,354,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
151,Gerard Deulofeu,es ESP,"FW,MF",Everton,19,1994,25,9,900,10.0,3,3,3,0,0,1,0,0.30,0.30,0.60,0.30,0.60,Matches,2013-2014
152,Abou Diaby,fr FRA,MF,Arsenal,27,1986,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
153,Modibo Diakité,fr FRA,DF,Sunderland,26,1987,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
154,Mohamed Diamé,sn SEN,MF,West Ham,26,1987,35,29,"2,476",27.5,4,2,4,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches,2013-2014
156,Alou Diarra,fr FRA,MF,West Ham,32,1981,3,1,115,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
157,Mahamadou Diarra,ml MLI,MF,Fulham,32,1981,4,4,336,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
158,Kagisho Dikgacoi,za RSA,MF,Crystal Palace,28,1984,26,25,"1,950",21.7,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
159,Sylvain Distin,fr FRA,DF,Everton,35,1977,33,33,"2,925",32.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
160,Stephen Dobbie,sct SCO,FW,Crystal Palace,30,1982,1,1,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
161,Ji Dong-won,kr KOR,"FW,MF",Sunderland,22,1991,5,2,202,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
162,Graham Dorrans,sct SCO,"FW,MF",West Brom,26,1987,14,12,"1,104",12.3,2,0,2,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matches,2013-2014
