,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
43,Paul Beesley,eng ENG,DF,Sheffield Utd,27,1965,39,39,"3,414",37.9,2,1,2,0,0,4,0,0.05,0.03,0.08,0.05,0.08,Matches,1992-1993
44,Stefan Beinlich,de GER,MF,Aston Villa,20,1972,7,1,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
45,Francis Benali,eng ENG,DF,Southampton,23,1968,33,31,"2,844",31.6,0,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,Matches,1992-1993
46,Henning Berg,no NOR,DF,Blackburn,22,1969,4,2,186,2.1,0,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,Matches,1992-1993
47,Guðni Bergsson,is ISL,DF,Tottenham,27,1965,5,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
48,Paul Bernard,sct SCO,MF,Oldham Athletic,19,1972,33,32,"2,904",32.3,4,2,4,0,0,0,0,0.12,0.06,0.19,0.12,0.19,Matches,1992-1993
49,Greg Berry,,MF,Wimbledon,21,1971,3,2,158,1.8,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
50,Peter Billing,eng ENG,DF,Coventry City,27,1964,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
52,Kingsley Black,nir NIR,MF,Nott'ham Forest,24,1968,24,19,"1,887",21.0,5,2,5,0,0,0,0,0.24,0.10,0.33,0.24,0.33,Matches,1992-1993
53,Clayton Blackmore,wls WAL,"DF,MF",Manchester Utd,27,1964,14,12,"1,117",12.4,0,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,1992-1993
54,Dean Blackwell,eng ENG,DF,Wimbledon,22,1969,24,19,"1,744",19.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
55,Mark Blake,eng ENG,MF,Aston Villa,21,1970,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
56,Willie Boland,ie IRL,MF,Coventry City,16,1975,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
57,Brian Borrows,eng ENG,DF,Coventry City,31,1960,38,36,"3,124",34.7,2,1,1,1,1,1,0,0.06,0.03,0.09,0.03,0.06,Matches,1992-1993
58,Mark Bosnich,au AUS,GK,Aston Villa,20,1972,17,17,"1,530",17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
59,Steve Bould,eng ENG,DF,Arsenal,29,1962,24,24,"2,160",24.0,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches,1992-1993
60,Matthew Bound,eng ENG,DF,Southampton,19,1972,3,1,90,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
61,Mark Bowen,wls WAL,DF,Norwich City,28,1963,42,42,"3,780",42.0,1,2,0,1,1,0,0,0.02,0.05,0.07,0.00,0.05,Matches,1992-1993
62,Rob Bowman,eng ENG,FW,Leeds United,16,1975,4,3,264,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
63,Bobby Bowry,kn SKN,"FW,MF",Crystal Palace,21,1971,11,6,412,4.6,1,2,1,0,0,0,0,0.22,0.44,0.66,0.22,0.66,Matches,1992-1993
64,Vlado Bozinovski,au AUS,MF,Ipswich Town,28,1964,9,3,211,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
65,Carl Bradshaw,eng ENG,DF,Sheffield Utd,23,1968,32,24,"1,941",21.6,1,2,1,0,0,5,1,0.05,0.09,0.14,0.05,0.14,Matches,1992-1993
66,Matthias Breitkreutz,de GER,MF,Aston Villa,21,1971,3,2,184,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
67,Mark Brennan,eng ENG,MF,Oldham Athletic,27,1965,14,14,"1,245",13.8,3,4,3,0,0,1,0,0.22,0.29,0.51,0.22,0.51,Matches,1992-1993
68,Rufus Brevett,eng ENG,DF,QPR,22,1969,15,14,"1,322",14.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
69,Mark Bright,eng ENG,FW,Sheffield Weds,30,1962,35,33,"2,914",32.4,12,2,12,0,0,3,0,0.37,0.06,0.43,0.37,0.43,Matches,1992-1993
70,David Brightwell,eng ENG,DF,Manchester City,21,1971,8,4,412,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
71,Ian Brightwell,eng ENG,DF,Manchester City,24,1968,21,20,"1,643",18.3,1,4,1,0,0,0,0,0.05,0.22,0.27,0.05,0.27,Matches,1992-1993
72,Richard Brown,eng ENG,DF,Blackburn,25,1967,2,2,174,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
73,Steve Bruce,eng ENG,DF,Manchester Utd,31,1960,42,42,"3,748",41.6,5,3,3,2,2,5,0,0.12,0.07,0.19,0.07,0.14,Matches,1992-1993
74,Ian Bryson,sct SCO,MF,Sheffield Utd,29,1962,16,9,944,10.5,3,1,3,0,0,0,0,0.29,0.10,0.38,0.29,0.38,Matches,1992-1993
75,Craig Burley,sct SCO,MF,Chelsea,20,1971,3,1,111,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
76,David Burrows,eng ENG,DF,Liverpool,23,1968,30,29,"2,623",29.1,2,2,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,Matches,1992-1993
78,David Busst,eng ENG,DF,Coventry City,25,1967,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
79,Nicky Butt,eng ENG,"DF,MF",Manchester Utd,17,1975,1,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
80,Ian Butterworth,eng ENG,DF,Norwich City,28,1964,26,26,"2,340",26.0,1,0,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04,Matches,1992-1993
81,Kevin Campbell,eng ENG,FW,Arsenal,22,1970,37,32,"2,945",32.7,4,4,4,0,0,0,0,0.12,0.12,0.24,0.12,0.24,Matches,1992-1993
82,Sol Campbell,eng ENG,"DF,FW",Tottenham,17,1974,1,0,23,0.3,1,,1,0,,0,0,3.91,,,3.91,,Matches,1992-1993
83,Eric Cantona,fr FRA,FW,Leeds United,26,1966,13,12,"1,094",12.2,6,,,,,3,0,0.49,,,,,Matches,1992-1993
84,Eric Cantona,fr FRA,FW,Manchester Utd,26,1966,22,21,"1,920",21.3,9,,,,,2,0,0.42,,,,,Matches,1992-1993
85,Franz Carr,eng ENG,"FW,MF",Sheffield Utd,25,1966,8,8,704,7.8,3,1,3,0,0,0,0,0.38,0.13,0.51,0.38,0.51,Matches,1992-1993
86,Martin Carruthers,eng ENG,FW,Aston Villa,19,1972,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
87,Jimmy Carter,eng ENG,MF,Arsenal,26,1965,16,11,"1,022",11.4,2,0,2,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,1992-1993
88,Tony Cascarino,ie IRL,FW,Chelsea,29,1962,9,8,744,8.3,2,3,2,0,0,0,1,0.24,0.36,0.60,0.24,0.60,Matches,1992-1993
89,Justin Channing,,"DF,MF",QPR,23,1968,2,2,178,2.0,1,,1,0,,1,0,0.51,,,0.51,,Matches,1992-1993
90,Lee Chapman,eng ENG,FW,Leeds United,32,1959,40,36,"3,295",36.6,13,2,13,0,0,2,0,0.36,0.05,0.41,0.36,0.41,Matches,1992-1993
91,Gary Charles,eng ENG,DF,Nott'ham Forest,22,1970,14,14,"1,260",14.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
92,Steve Chettle,eng ENG,DF,Nott'ham Forest,23,1968,30,30,"2,700",30.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
93,Andy Clarke,eng ENG,FW,Wimbledon,25,1967,33,23,"1,743",19.4,5,2,5,0,0,1,0,0.26,0.10,0.36,0.26,0.36,Matches,1992-1993
94,Steve Clarke,sct SCO,DF,Chelsea,28,1963,20,18,"1,644",18.3,0,2,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,1992-1993
95,Nigel Clough,eng ENG,"FW,MF",Nott'ham Forest,26,1966,42,42,"3,478",38.6,10,2,7,3,4,2,0,0.26,0.05,0.31,0.18,0.23,Matches,1992-1993
96,Glenn Cockerill,eng ENG,MF,Southampton,32,1959,23,21,"1,985",22.1,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,1992-1993
97,Chris Coleman,wls WAL,DF,Crystal Palace,22,1970,38,31,"2,442",27.1,5,4,5,0,0,1,0,0.18,0.15,0.33,0.18,0.33,Matches,1992-1993
98,Andy Collett,eng ENG,GK,Middlesbrough,18,1973,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
99,Stan Collymore,eng ENG,FW,Crystal Palace,21,1971,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
100,Alan Cork,eng ENG,FW,Sheffield Utd,33,1959,27,11,989,11.0,2,2,2,0,0,0,0,0.18,0.18,0.36,0.18,0.36,Matches,1992-1993
101,Tony Coton,eng ENG,GK,Manchester City,31,1961,40,40,"3,545",39.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
102,Tony Cottee,eng ENG,FW,Everton,27,1965,26,25,"2,245",24.9,12,1,12,0,0,3,0,0.48,0.04,0.52,0.48,0.52,Matches,1992-1993
104,Steve Cotterill,eng ENG,FW,Wimbledon,28,1964,7,4,344,3.8,3,1,3,0,0,0,0,0.78,0.26,1.05,0.78,1.05,Matches,1992-1993
105,Tom Cowan,sct SCO,DF,Sheffield Utd,22,1969,21,21,"1,820",20.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
106,Gordon Cowans,eng ENG,MF,Blackburn,33,1958,24,23,"2,124",23.6,1,4,1,0,0,1,0,0.04,0.17,0.21,0.04,0.21,Matches,1992-1993
107,Neil Cox,eng ENG,DF,Aston Villa,20,1971,15,6,567,6.3,1,1,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches,1992-1993
108,Ian Crook,eng ENG,MF,Norwich City,29,1963,34,32,"2,745",30.5,3,5,3,0,0,0,0,0.10,0.16,0.26,0.10,0.26,Matches,1992-1993
109,Gary Crosby,,MF,Nott'ham Forest,28,1964,23,20,"1,422",15.8,1,0,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches,1992-1993
110,Mark Crossley,wls WAL,GK,Nott'ham Forest,23,1969,37,37,"3,330",37.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
111,Ian Culverhouse,eng ENG,DF,Norwich City,27,1964,41,41,"3,685",40.9,0,2,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches,1992-1993
112,Jason Cundy,eng ENG,DF,Tottenham,22,1969,15,13,"1,232",13.7,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,1992-1993
113,Keith Curle,eng ENG,DF,Manchester City,28,1963,39,39,"3,450",38.3,3,0,0,3,4,4,0,0.08,0.00,0.08,0.00,0.00,Matches,1992-1993
114,Tony Daley,eng ENG,MF,Aston Villa,24,1967,13,8,712,7.9,2,1,2,0,0,0,0,0.25,0.13,0.38,0.25,0.38,Matches,1992-1993
115,Paul Davis,eng ENG,MF,Arsenal,30,1961,6,6,509,5.7,0,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches,1992-1993
116,Mervyn Day,eng ENG,GK,Leeds United,37,1955,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
117,Brian Deane,eng ENG,FW,Sheffield Utd,24,1968,41,41,"3,650",40.6,14,10,13,1,2,6,0,0.35,0.25,0.59,0.32,0.57,Matches,1992-1993
118,Kevin Dearden,eng ENG,GK,Tottenham,22,1970,1,0,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
119,Andy Dibble,wls WAL,GK,Manchester City,27,1965,2,1,145,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
120,Paul Dickov,sct SCO,FW,Arsenal,19,1972,3,1,112,1.2,2,0,2,0,0,0,0,1.61,0.00,1.61,1.61,1.61,Matches,1992-1993
121,Kerry Dixon,eng ENG,FW,Southampton,31,1961,9,8,742,8.2,2,0,2,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,1992-1993
122,Lee Dixon,eng ENG,DF,Arsenal,28,1964,29,29,"2,485",27.6,0,3,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,1992-1993
123,Gerald Dobbs,eng ENG,MF,Wimbledon,21,1971,19,16,"1,412",15.7,1,2,1,0,0,3,1,0.06,0.13,0.19,0.06,0.19,Matches,1992-1993
124,Tony Dobson,eng ENG,DF,Blackburn,23,1969,18,14,"1,244",13.8,0,1,0,0,0,2,1,0.00,0.07,0.07,0.00,0.07,Matches,1992-1993
125,Jason Dodd,eng ENG,DF,Southampton,21,1970,30,27,"2,555",28.4,1,2,1,0,0,0,0,0.04,0.07,0.11,0.04,0.11,Matches,1992-1993
126,Mal Donaghy,nir NIR,DF,Chelsea,34,1957,40,39,"3,445",38.3,2,1,2,0,0,0,0,0.05,0.03,0.08,0.05,0.08,Matches,1992-1993
127,Tony Dorigo,eng ENG,DF,Leeds United,26,1965,33,33,"2,970",33.0,1,0,0,1,1,1,0,0.03,0.00,0.03,0.00,0.00,Matches,1992-1993
128,Iain Dowie,nir NIR,FW,Southampton,27,1965,36,34,"3,111",34.6,11,5,11,0,0,7,0,0.32,0.14,0.46,0.32,0.46,Matches,1992-1993
130,Maurice Doyle,eng ENG,MF,QPR,22,1969,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
131,Jason Dozzell,eng ENG,MF,Ipswich Town,24,1967,41,41,"3,585",39.8,7,9,7,0,0,3,0,0.18,0.23,0.40,0.18,0.40,Matches,1992-1993
132,Dion Dublin,eng ENG,"DF,FW",Manchester Utd,23,1969,7,3,340,3.8,1,0,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,1992-1993
133,Gordon Durie,sct SCO,FW,Tottenham,26,1965,17,17,"1,430",15.9,3,1,3,0,0,3,0,0.19,0.06,0.25,0.19,0.25,Matches,1992-1993
134,Robbie Earle,jm JAM,MF,Wimbledon,27,1965,42,42,"3,480",38.7,7,5,7,0,0,4,0,0.18,0.13,0.31,0.18,0.31,Matches,1992-1993
135,John Ebbrell,eng ENG,MF,Everton,22,1969,24,24,"2,160",24.0,1,2,1,0,0,0,0,0.04,0.08,0.12,0.04,0.12,Matches,1992-1993
136,Justin Edinburgh,eng ENG,DF,Tottenham,22,1969,32,31,"2,455",27.3,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,1992-1993
137,Ugo Ehiogu,eng ENG,DF,Aston Villa,19,1972,4,1,123,1.4,0,1,0,0,0,0,0,0.00,0.73,0.73,0.00,0.73,Matches,1992-1993
138,Efan Ekoku,ng NGA,FW,Norwich City,25,1967,4,1,111,1.2,3,0,3,0,0,0,0,2.43,0.00,2.43,2.43,2.43,Matches,1992-1993
139,Gary Elkins,eng ENG,DF,Wimbledon,26,1966,18,17,"1,322",14.7,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,1992-1993
140,Paul Elliott,eng ENG,DF,Chelsea,28,1964,7,7,630,7.0,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,1992-1993
141,Chris Fairclough,eng ENG,DF,Leeds United,28,1964,30,29,"2,650",29.4,3,2,3,0,0,1,0,0.10,0.07,0.17,0.10,0.17,Matches,1992-1993
142,Willie Falconer,sct SCO,FW,Middlesbrough,26,1966,28,22,"1,988",22.1,5,3,5,0,0,1,1,0.23,0.14,0.36,0.23,0.36,Matches,1992-1993
143,David Farrell,eng ENG,MF,Aston Villa,20,1971,2,1,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
144,John Fashanu,eng ENG,FW,Wimbledon,29,1962,29,27,"2,420",26.9,6,2,5,1,1,3,1,0.22,0.07,0.30,0.19,0.26,Matches,1992-1993
145,Peter Fear,eng ENG,MF,Wimbledon,18,1973,4,2,259,2.9,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
146,Terry Fenwick,eng ENG,DF,Tottenham,32,1959,5,3,320,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
147,Les Ferdinand,eng ENG,FW,QPR,25,1966,37,37,"3,004",33.4,20,5,20,0,0,6,0,0.60,0.15,0.75,0.60,0.75,Matches,1992-1993
148,Darren Ferguson,sct SCO,MF,Manchester Utd,20,1972,15,15,"1,324",14.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
149,Scott Fitzgerald,ie IRL,DF,Wimbledon,22,1969,20,18,"1,710",19.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
150,Mark Flatts,eng ENG,MF,Arsenal,19,1972,10,6,485,5.4,0,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,1992-1993
151,Robert Fleck,sct SCO,FW,Chelsea,26,1965,31,28,"2,485",27.6,2,5,2,0,0,1,0,0.07,0.18,0.25,0.07,0.25,Matches,1992-1993
152,Craig Fleming,eng ENG,DF,Oldham Athletic,20,1971,24,23,"2,050",22.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
153,Curtis Fleming,ie IRL,DF,Middlesbrough,23,1968,24,22,"2,140",23.8,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,1992-1993
154,Terry Fleming,eng ENG,MF,Coventry City,19,1973,11,8,824,9.2,0,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,1992-1993
156,Garry Flitcroft,eng ENG,MF,Manchester City,19,1972,32,28,"2,450",27.2,5,1,5,0,0,3,0,0.18,0.04,0.22,0.18,0.22,Matches,1992-1993
157,Tim Flowers,eng ENG,GK,Southampton,25,1967,42,42,"3,780",42.0,0,1,0,0,0,1,0,0.00,0.02,0.02,0.00,0.02,Matches,1992-1993
158,Sean Flynn,eng ENG,MF,Coventry City,24,1968,7,4,211,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
159,Craig Forrest,ca CAN,GK,Ipswich Town,24,1967,11,11,985,10.9,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
160,Jamie Forrester,eng ENG,FW,Leeds United,17,1974,6,5,422,4.7,0,3,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,Matches,1992-1993
161,Ruel Fox,ms MSR,MF,Norwich City,24,1968,34,32,"2,884",32.0,4,8,4,0,0,0,0,0.12,0.25,0.37,0.12,0.37,Matches,1992-1993
162,Trevor Francis,eng ENG,FW,Sheffield Weds,38,1954,5,1,99,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1992-1993
163,Steve Froggatt,eng ENG,MF,Aston Villa,19,1973,17,16,"1,400",15.6,1,5,1,0,0,1,0,0.06,0.32,0.39,0.06,0.39,Matches,1992-1993
164,Kevin Gage,eng ENG,MF,Sheffield Utd,28,1964,27,27,"2,341",26.0,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,1992-1993
165,Kevin Gallacher,sct SCO,"FW,MF",Blackburn,25,1966,29,28,"2,424",26.9,11,7,11,0,0,2,0,0.41,0.26,0.67,0.41,0.67,Matches,1992-1993
