,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
0,Patrick van Aanholt,nl NED,DF,Crystal Palace,26,1990,28,25,"2,184",24.3,5,1,5,0,0,7,0,0.21,0.04,0.25,0.21,0.25,3.4,3.4,1.8,5.2,0.14,0.07,0.21,0.14,0.21,Matches,2017-2018
1,Rolando Aarons,eng ENG,"FW,MF",Newcastle Utd,21,1995,4,1,139,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.10,0.00,0.10,0.10,0.10,Matches,2017-2018
2,Tammy Abraham,eng ENG,FW,Swansea City,19,1997,31,15,"1,726",19.2,5,1,5,0,0,0,0,0.26,0.05,0.31,0.26,0.31,6.7,6.7,1.0,7.7,0.35,0.05,0.40,0.35,0.40,Matches,2017-2018
3,Charlie Adam,sct SCO,MF,Stoke City,31,1985,11,5,411,4.6,0,0,0,0,1,2,1,0.00,0.00,0.00,0.00,0.00,1.2,0.4,1.1,1.5,0.26,0.24,0.50,0.10,0.33,Matches,2017-2018
4,Adrián,es ESP,GK,West Ham,30,1987,19,19,"1,710",19.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
5,Ibrahim Afellay,nl NED,MF,Stoke City,31,1986,6,1,166,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
6,Benik Afobe,cd COD,"FW,MF",Bournemouth,24,1993,17,5,611,6.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.1,1.3,0.21,0.01,0.22,0.21,0.22,Matches,2017-2018
7,Sergio Agüero,ar ARG,FW,Manchester City,29,1988,25,22,"1,963",21.8,21,6,17,4,4,2,0,0.96,0.28,1.24,0.78,1.05,17.5,14.4,7.4,21.8,0.80,0.34,1.14,0.66,1.00,Matches,2017-2018
8,Nathan Aké,nl NED,DF,Bournemouth,22,1995,38,37,"3,353",37.3,2,3,2,0,0,5,0,0.05,0.08,0.13,0.05,0.13,2.4,2.4,1.9,4.3,0.07,0.05,0.12,0.07,0.12,Matches,2017-2018
9,Marc Albrighton,eng ENG,"MF,FW",Leicester City,27,1989,34,30,"2,538",28.2,2,7,2,0,0,5,1,0.07,0.25,0.32,0.07,0.32,1.6,1.6,5.1,6.6,0.06,0.18,0.24,0.06,0.24,Matches,2017-2018
10,Toby Alderweireld,be BEL,DF,Tottenham,28,1989,14,13,"1,178",13.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.03,0.02,0.05,0.03,0.05,Matches,2017-2018
11,Trent Alexander-Arnold,eng ENG,DF,Liverpool,18,1998,19,18,"1,573",17.5,1,1,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,1.2,1.2,2.2,3.5,0.07,0.13,0.20,0.07,0.20,Matches,2017-2018
12,Joe Allen,wls WAL,MF,Stoke City,27,1990,36,36,"3,139",34.9,2,6,2,0,0,8,0,0.06,0.17,0.23,0.06,0.23,2.0,2.0,2.7,4.7,0.06,0.08,0.13,0.06,0.13,Matches,2017-2018
13,Dele Alli,eng ENG,"MF,FW",Tottenham,21,1996,36,34,"2,958",32.9,9,10,9,0,0,7,0,0.27,0.30,0.58,0.27,0.58,8.8,8.8,7.9,16.7,0.27,0.24,0.51,0.27,0.51,Matches,2017-2018
14,Marcos Alonso,es ESP,DF,Chelsea,26,1990,33,33,"2,855",31.7,7,2,7,0,0,6,0,0.22,0.06,0.28,0.22,0.28,4.2,4.2,2.7,6.9,0.13,0.09,0.22,0.13,0.22,Matches,2017-2018
15,Daniel Amartey,gh GHA,DF,Leicester City,22,1994,8,6,487,5.4,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
16,Ethan Ampadu,wls WAL,DF,Chelsea,16,2000,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
17,Nordin Amrabat,ma MAR,FW,Watford,30,1987,3,3,198,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.01,0.07,0.08,0.01,0.08,Matches,2017-2018
18,Michail Antonio,jm JAM,"FW,MF",West Ham,27,1990,21,16,"1,354",15.0,3,1,3,0,0,1,0,0.20,0.07,0.27,0.20,0.27,2.6,2.6,0.8,3.4,0.17,0.05,0.22,0.17,0.22,Matches,2017-2018
19,Scott Arfield,ca CAN,MF,Burnley,28,1988,18,15,"1,333",14.8,2,1,2,0,0,3,0,0.14,0.07,0.20,0.14,0.20,2.1,2.1,0.4,2.5,0.14,0.03,0.17,0.14,0.17,Matches,2017-2018
20,Marko Arnautović,at AUT,"FW,MF",West Ham,28,1989,31,28,"2,313",25.7,11,6,11,0,0,5,1,0.43,0.23,0.66,0.43,0.66,10.4,10.4,4.0,14.4,0.41,0.15,0.56,0.41,0.56,Matches,2017-2018
21,Harry Arter,ie IRL,MF,Bournemouth,27,1989,13,11,960,10.7,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,0.6,0.6,0.2,0.8,0.06,0.02,0.08,0.06,0.08,Matches,2017-2018
22,Christian Atsu,gh GHA,"FW,MF",Newcastle Utd,25,1992,28,19,"1,784",19.8,2,2,2,0,0,1,0,0.10,0.10,0.20,0.10,0.20,3.8,3.8,2.7,6.5,0.19,0.14,0.33,0.19,0.33,Matches,2017-2018
23,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,28,1989,13,12,"1,057",11.7,10,4,9,1,2,0,0,0.85,0.34,1.19,0.77,1.11,9.0,7.5,1.2,8.6,0.77,0.10,0.86,0.64,0.74,Matches,2017-2018
24,Serge Aurier,ci CIV,DF,Tottenham,24,1992,17,16,"1,429",15.9,2,2,2,0,0,2,2,0.13,0.13,0.25,0.13,0.25,0.7,0.7,1.9,2.7,0.05,0.12,0.17,0.05,0.17,Matches,2017-2018
26,Charlie Austin,eng ENG,FW,Southampton,28,1989,24,10,"1,037",11.5,7,0,6,1,1,2,0,0.61,0.00,0.61,0.52,0.52,8.6,7.8,0.4,8.2,0.75,0.03,0.78,0.68,0.71,Matches,2017-2018
27,André Ayew,gh GHA,"FW,MF",Swansea City,27,1989,12,10,950,10.6,0,2,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,2.0,2.0,1.5,3.5,0.19,0.14,0.33,0.19,0.33,Matches,2017-2018
28,André Ayew,gh GHA,"MF,FW",West Ham,27,1989,18,9,895,9.9,3,2,3,0,1,2,0,0.30,0.20,0.50,0.30,0.50,2.9,2.2,0.2,2.4,0.29,0.02,0.32,0.22,0.24,Matches,2017-2018
29,Jordan Ayew,gh GHA,"FW,MF",Swansea City,25,1991,36,33,"2,852",31.7,7,2,6,1,1,2,1,0.22,0.06,0.28,0.19,0.25,7.0,6.2,0.8,7.1,0.22,0.03,0.25,0.20,0.22,Matches,2017-2018
30,César Azpilicueta,es ESP,DF,Chelsea,27,1989,37,37,"3,330",37.0,2,6,2,0,0,1,0,0.05,0.16,0.22,0.05,0.22,1.4,1.4,3.0,4.4,0.04,0.08,0.12,0.04,0.12,Matches,2017-2018
31,Eric Bailly,ci CIV,DF,Manchester Utd,23,1994,13,11,"1,001",11.1,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,0.3,1.3,0.09,0.03,0.11,0.09,0.11,Matches,2017-2018
32,Leighton Baines,eng ENG,DF,Everton,32,1984,22,22,"1,909",21.2,2,3,0,2,2,1,0,0.09,0.14,0.24,0.00,0.14,2.0,0.4,1.9,2.3,0.09,0.09,0.18,0.02,0.11,Matches,2017-2018
33,Tiemoué Bakayoko,fr FRA,MF,Chelsea,22,1994,29,24,"2,126",23.6,2,2,2,0,0,4,2,0.08,0.08,0.17,0.08,0.17,3.5,3.5,0.6,4.1,0.15,0.03,0.18,0.15,0.18,Matches,2017-2018
34,Sam Baldock,eng ENG,MF,Brighton,28,1989,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
35,Beni Baningime,cd COD,MF,Everton,18,1998,8,1,198,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
36,Phil Bardsley,sct SCO,DF,Burnley,32,1985,13,13,"1,125",12.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.8,0.8,0.00,0.07,0.07,0.00,0.07,Matches,2017-2018
37,Ross Barkley,eng ENG,"MF,FW",Chelsea,23,1993,2,2,129,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.33,0.07,0.40,0.33,0.40,Matches,2017-2018
38,Ashley Barnes,eng ENG,"FW,MF",Burnley,27,1989,36,21,"2,165",24.1,9,0,9,0,0,10,0,0.37,0.00,0.37,0.37,0.37,5.9,5.9,1.9,7.8,0.25,0.08,0.32,0.25,0.32,Matches,2017-2018
39,Harvey Barnes,eng ENG,MF,Leicester City,19,1997,3,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.70,0.00,0.70,0.70,0.70,Matches,2017-2018
40,Gareth Barry,eng ENG,MF,West Brom,36,1981,25,22,"1,923",21.4,1,1,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,1.1,1.1,1.6,2.6,0.05,0.07,0.12,0.05,0.12,Matches,2017-2018
41,Kyle Bartley,eng ENG,DF,Swansea City,26,1991,5,2,235,2.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.04,0.11,0.14,0.04,0.14,Matches,2017-2018
42,Michy Batshuayi,be BEL,FW,Chelsea,23,1993,12,3,360,4.0,2,1,2,0,0,0,0,0.50,0.25,0.75,0.50,0.75,0.8,0.8,0.2,1.0,0.20,0.04,0.24,0.20,0.24,Matches,2017-2018
43,Moritz Bauer,at AUT,"DF,MF",Stoke City,25,1992,15,15,"1,306",14.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.0,1.3,0.02,0.07,0.09,0.02,0.09,Matches,2017-2018
44,Jan Bednarek,pl POL,DF,Southampton,21,1996,5,5,426,4.7,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,0.2,0.2,0.0,0.2,0.05,0.00,0.05,0.05,0.05,Matches,2017-2018
45,Asmir Begović,ba BIH,GK,Bournemouth,30,1987,38,38,"3,420",38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
46,Héctor Bellerín,es ESP,DF,Arsenal,22,1995,35,34,"3,051",33.9,2,3,2,0,0,5,0,0.06,0.09,0.15,0.06,0.15,2.6,2.6,3.6,6.2,0.08,0.11,0.18,0.08,0.18,Matches,2017-2018
47,Yohan Benalouane,tn TUN,DF,Leicester City,30,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06,Matches,2017-2018
48,Christian Benteke,be BEL,FW,Crystal Palace,26,1990,31,24,"2,240",24.9,3,5,2,1,2,6,0,0.12,0.20,0.32,0.08,0.28,10.0,8.5,2.7,11.2,0.40,0.11,0.51,0.34,0.45,Matches,2017-2018
49,Saido Berahino,bi BDI,FW,Stoke City,23,1993,15,3,494,5.5,0,1,0,0,1,0,0,0.00,0.18,0.18,0.00,0.18,1.7,0.9,0.5,1.5,0.31,0.10,0.41,0.17,0.27,Matches,2017-2018
50,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,26,1990,35,32,"2,833",31.5,2,8,2,0,0,2,0,0.06,0.25,0.32,0.06,0.32,3.7,3.7,4.8,8.5,0.12,0.15,0.27,0.12,0.27,Matches,2017-2018
52,Ryan Bertrand,eng ENG,DF,Southampton,27,1989,35,35,"3,135",34.8,0,4,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,1.9,1.9,3.6,5.5,0.05,0.10,0.16,0.05,0.16,Matches,2017-2018
53,Muhamed Bešić,ba BIH,MF,Everton,24,1992,2,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.08,0.08,0.00,0.08,Matches,2017-2018
54,Philip Billing,dk DEN,MF,Huddersfield,21,1996,16,8,764,8.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.04,0.05,0.02,0.05,Matches,2017-2018
55,Mame Biram Diouf,sn SEN,"FW,DF",Stoke City,29,1987,35,30,"2,596",28.8,6,2,6,0,0,6,0,0.21,0.07,0.28,0.21,0.28,7.3,7.3,1.6,8.9,0.25,0.06,0.31,0.25,0.31,Matches,2017-2018
56,Daley Blind,nl NED,"DF,MF",Manchester Utd,27,1990,7,4,362,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.03,0.10,0.14,0.03,0.14,Matches,2017-2018
57,Jeremie Boga,ci CIV,FW,Chelsea,20,1997,1,1,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
58,Yannick Bolasie,cd COD,FW,Everton,28,1989,16,11,851,9.5,1,0,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,1.2,1.2,0.4,1.6,0.13,0.05,0.17,0.13,0.17,Matches,2017-2018
59,Gaëtan Bong,cm CMR,DF,Brighton,29,1988,25,25,"2,236",24.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.8,0.00,0.03,0.03,0.00,0.03,Matches,2017-2018
60,Wilfried Bony,ci CIV,FW,Swansea City,28,1988,15,8,707,7.9,2,0,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25,1.6,1.6,0.3,1.9,0.21,0.04,0.24,0.21,0.24,Matches,2017-2018
61,Sofiane Boufal,ma MAR,"FW,MF",Southampton,23,1993,26,11,"1,219",13.5,2,2,2,0,0,1,0,0.15,0.15,0.30,0.15,0.30,2.1,2.1,1.7,3.7,0.15,0.12,0.28,0.15,0.28,Matches,2017-2018
62,Robbie Brady,ie IRL,MF,Burnley,25,1992,15,15,"1,277",14.2,1,2,1,0,0,3,0,0.07,0.14,0.21,0.07,0.21,1.2,1.2,2.4,3.5,0.08,0.17,0.25,0.08,0.25,Matches,2017-2018
63,Claudio Bravo,cl CHI,GK,Manchester City,34,1983,3,2,226,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
64,Miguel Britos,uy URU,DF,Watford,32,1985,12,10,797,8.9,1,0,1,0,0,3,1,0.11,0.00,0.11,0.11,0.11,0.8,0.8,0.1,1.0,0.09,0.02,0.11,0.09,0.11,Matches,2017-2018
65,Leon Britton,eng ENG,MF,Swansea City,34,1982,5,4,302,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
66,Izzy Brown,eng ENG,"MF,FW",Brighton,20,1997,13,4,311,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,1.0,0.07,0.21,0.28,0.07,0.28,Matches,2017-2018
67,Bruno,es ESP,DF,Brighton,36,1980,25,23,"2,016",22.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.9,0.9,0.00,0.04,0.04,0.00,0.04,Matches,2017-2018
68,Chris Brunt,nir NIR,"MF,DF",West Brom,32,1984,26,22,"1,920",21.3,0,7,0,0,0,5,0,0.00,0.33,0.33,0.00,0.33,1.5,1.5,4.1,5.7,0.07,0.19,0.27,0.07,0.27,Matches,2017-2018
69,Oliver Burke,sct SCO,"FW,MF",West Brom,20,1997,15,2,367,4.1,0,2,0,0,0,0,0,0.00,0.49,0.49,0.00,0.49,0.3,0.3,0.5,0.8,0.08,0.12,0.20,0.08,0.20,Matches,2017-2018
70,Jack Butland,eng ENG,GK,Stoke City,24,1993,35,35,"3,150",35.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
71,Sam Byram,eng ENG,DF,West Ham,23,1993,5,2,248,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.17,0.08,0.25,0.17,0.25,Matches,2017-2018
72,Willy Caballero,ar ARG,GK,Chelsea,35,1981,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
73,Yohan Cabaye,fr FRA,MF,Crystal Palace,31,1986,31,28,"2,376",26.4,0,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,1.8,1.8,4.0,5.8,0.07,0.15,0.22,0.07,0.22,Matches,2017-2018
74,Gary Cahill,eng ENG,DF,Chelsea,31,1985,27,24,"2,086",23.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.02,0.00,0.02,0.02,0.02,Matches,2017-2018
75,Dominic Calvert-Lewin,eng ENG,FW,Everton,20,1997,32,18,"1,882",20.9,4,6,4,0,0,4,0,0.19,0.29,0.48,0.19,0.48,5.2,5.2,2.0,7.2,0.25,0.10,0.35,0.25,0.34,Matches,2017-2018
76,Geoff Cameron,us USA,"DF,MF",Stoke City,32,1985,20,17,"1,525",16.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.01,0.01,0.02,0.01,0.02,Matches,2017-2018
78,Tyrese Campbell,eng ENG,FW,Stoke City,17,1999,4,0,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.19,0.00,0.19,0.19,0.19,Matches,2017-2018
79,Emre Can,de GER,MF,Liverpool,23,1994,26,24,"2,091",23.2,3,4,3,0,0,8,0,0.13,0.17,0.30,0.13,0.30,1.6,1.6,2.9,4.5,0.07,0.13,0.19,0.07,0.19,Matches,2017-2018
80,Étienne Capoue,fr FRA,MF,Watford,29,1988,23,18,"1,542",17.1,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,1.2,1.2,0.9,2.0,0.07,0.05,0.12,0.07,0.12,Matches,2017-2018
81,Michael Carrick,eng ENG,MF,Manchester Utd,36,1981,2,1,109,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.20,0.04,0.23,0.20,0.23,Matches,2017-2018
82,André Carrillo,pe PER,"FW,MF",Watford,26,1991,28,16,"1,540",17.1,1,2,1,0,0,2,0,0.06,0.12,0.18,0.06,0.18,2.0,2.0,2.5,4.5,0.12,0.15,0.26,0.12,0.26,Matches,2017-2018
83,Guido Carrillo,ar ARG,FW,Southampton,26,1991,7,5,450,5.0,0,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,0.6,0.6,0.4,1.0,0.11,0.08,0.19,0.11,0.19,Matches,2017-2018
84,Andy Carroll,eng ENG,FW,West Ham,28,1989,16,7,751,8.3,3,0,3,0,0,6,2,0.36,0.00,0.36,0.36,0.36,1.5,1.5,0.5,2.0,0.18,0.06,0.24,0.18,0.24,Matches,2017-2018
85,Tom Carroll,eng ENG,MF,Swansea City,25,1992,37,28,"2,570",28.6,0,4,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,1.0,1.0,3.9,4.9,0.03,0.14,0.17,0.03,0.17,Matches,2017-2018
86,Craig Cathcart,nir NIR,DF,Watford,28,1989,7,5,523,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05,Matches,2017-2018
87,Petr Čech,cz CZE,GK,Arsenal,35,1982,34,34,"3,039",33.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
88,Nacer Chadli,be BEL,"MF,FW",West Brom,27,1989,5,2,260,2.9,1,0,1,0,0,1,0,0.35,0.00,0.35,0.35,0.35,0.1,0.1,0.1,0.2,0.06,0.04,0.09,0.06,0.09,Matches,2017-2018
89,Nathaniel Chalobah,eng ENG,MF,Watford,22,1994,6,5,447,5.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.17,0.01,0.18,0.17,0.18,Matches,2017-2018
90,Calum Chambers,eng ENG,DF,Arsenal,22,1995,12,10,866,9.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.1,1.0,0.10,0.01,0.11,0.10,0.11,Matches,2017-2018
91,Ben Chilwell,eng ENG,DF,Leicester City,20,1996,24,20,"1,853",20.6,0,2,0,0,0,2,2,0.00,0.10,0.10,0.00,0.10,0.4,0.4,2.1,2.5,0.02,0.10,0.12,0.02,0.12,Matches,2017-2018
92,Hamza Choudhury,eng ENG,"MF,DF",Leicester City,19,1997,8,4,378,4.2,0,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,0.0,0.0,0.2,0.2,0.01,0.05,0.06,0.01,0.06,Matches,2017-2018
93,Andreas Christensen,dk DEN,DF,Chelsea,21,1996,27,23,"2,086",23.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.04,0.01,0.05,0.04,0.05,Matches,2017-2018
94,Lee Chung-yong,kr KOR,"FW,MF",Crystal Palace,29,1988,7,1,135,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.02,0.05,0.07,0.02,0.07,Matches,2017-2018
95,Ciaran Clark,ie IRL,DF,Newcastle Utd,27,1989,20,19,"1,746",19.4,2,1,2,0,0,3,0,0.10,0.05,0.15,0.10,0.15,1.8,1.8,0.4,2.1,0.09,0.02,0.11,0.09,0.11,Matches,2017-2018
96,Tom Cleverley,eng ENG,MF,Watford,27,1989,23,22,"1,902",21.1,1,2,1,0,1,2,2,0.05,0.09,0.14,0.05,0.14,2.0,1.2,1.5,2.7,0.09,0.07,0.16,0.06,0.13,Matches,2017-2018
97,Sam Clucas,eng ENG,"MF,FW",Swansea City,26,1990,29,23,"2,044",22.7,3,1,3,0,0,2,0,0.13,0.04,0.18,0.13,0.18,1.8,1.8,1.1,2.8,0.08,0.05,0.13,0.08,0.13,Matches,2017-2018
98,Nathaniel Clyne,eng ENG,"DF,FW",Liverpool,26,1991,3,2,174,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.04,0.07,0.11,0.04,0.11,Matches,2017-2018
99,Séamus Coleman,ie IRL,DF,Everton,28,1988,12,12,"1,035",11.5,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,1.0,1.0,0.5,1.5,0.09,0.05,0.13,0.09,0.13,Matches,2017-2018
100,James Collins,wls WAL,DF,West Ham,33,1983,13,12,"1,050",11.7,1,0,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,0.2,0.2,0.4,0.6,0.02,0.04,0.06,0.02,0.06,Matches,2017-2018
101,Lewis Cook,eng ENG,MF,Bournemouth,20,1997,29,25,"2,237",24.9,0,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,1.3,1.8,0.02,0.05,0.07,0.02,0.07,Matches,2017-2018
102,Steve Cook,eng ENG,DF,Bournemouth,26,1991,34,31,"2,767",30.7,2,1,2,0,0,5,0,0.07,0.03,0.10,0.07,0.10,1.8,1.8,0.3,2.1,0.06,0.01,0.07,0.06,0.07,Matches,2017-2018
104,Francis Coquelin,fr FRA,"MF,DF",Arsenal,26,1991,7,1,169,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.06,0.14,0.20,0.06,0.20,Matches,2017-2018
105,Jack Cork,eng ENG,MF,Burnley,28,1989,38,38,"3,420",38.0,2,1,2,0,0,7,0,0.05,0.03,0.08,0.05,0.08,2.1,2.1,0.9,3.0,0.05,0.02,0.08,0.05,0.08,Matches,2017-2018
106,Thibaut Courtois,be BEL,GK,Chelsea,25,1992,35,35,"3,150",35.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
107,Philippe Coutinho,br BRA,"MF,FW",Liverpool,25,1992,14,13,"1,109",12.3,7,6,7,0,0,0,0,0.57,0.49,1.06,0.57,1.06,2.6,2.6,4.2,6.9,0.21,0.34,0.56,0.21,0.56,Matches,2017-2018
108,Martin Cranie,eng ENG,DF,Huddersfield,30,1986,3,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
109,Aaron Cresswell,eng ENG,DF,West Ham,27,1989,36,35,"3,069",34.1,1,3,1,0,0,7,0,0.03,0.09,0.12,0.03,0.12,0.8,0.8,2.8,3.6,0.02,0.08,0.10,0.02,0.10,Matches,2017-2018
110,Peter Crouch,eng ENG,FW,Stoke City,36,1981,31,14,"1,567",17.4,5,2,5,0,0,4,0,0.29,0.11,0.40,0.29,0.40,4.1,4.1,2.9,6.9,0.23,0.16,0.40,0.23,0.40,Matches,2017-2018
111,Josh Cullen,ie IRL,MF,West Ham,21,1996,2,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
112,Charlie Daniels,eng ENG,DF,Bournemouth,30,1986,35,34,"3,002",33.4,1,3,1,0,0,0,0,0.03,0.09,0.12,0.03,0.12,0.5,0.5,2.9,3.3,0.01,0.09,0.10,0.01,0.10,Matches,2017-2018
113,Danilo,br BRA,DF,Manchester City,26,1991,23,13,"1,349",15.0,3,2,3,0,0,2,0,0.20,0.13,0.33,0.20,0.33,1.1,1.1,0.2,1.2,0.07,0.01,0.08,0.07,0.08,Matches,2017-2018
114,Scott Dann,eng ENG,DF,Crystal Palace,30,1987,17,16,"1,435",15.9,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,2.2,2.2,0.1,2.3,0.14,0.01,0.15,0.14,0.15,Matches,2017-2018
115,Karl Darlow,eng ENG,GK,Newcastle Utd,26,1990,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
