,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Emmanuel Adebayor,tg TOG,FW,Arsenal,21,1984,13,12,"1,005",11.2,4,4,4,0,0,0,0,0.36,0.36,0.72,0.36,0.72,Matches,2005-2006
1,Gabby Agbonlahor,eng ENG,"FW,MF",Aston Villa,18,1986,9,3,446,5.0,1,1,1,0,0,0,0,0.20,0.20,0.40,0.20,0.40,Matches,2005-2006
2,Daniel Agger,dk DEN,DF,Liverpool,20,1984,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
3,Yakubu Aiyegbeni,ng NGA,FW,Middlesbrough,22,1982,34,29,"2,586",28.7,13,6,10,3,3,0,0,0.45,0.21,0.66,0.35,0.56,Matches,2005-2006
4,Martin Albrechtsen,dk DEN,DF,West Brom,25,1980,31,26,"2,513",27.9,1,0,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,2005-2006
5,Jérémie Aliadière,fr FRA,"FW,MF",West Ham,22,1983,7,1,173,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
6,Ben Alnwick,eng ENG,GK,Sunderland,18,1987,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
7,Xabi Alonso,es ESP,MF,Liverpool,23,1981,35,29,"2,571",28.6,3,7,3,0,0,7,1,0.11,0.25,0.35,0.11,0.35,Matches,2005-2006
8,Darren Ambrose,eng ENG,"FW,MF",Charlton Ath,21,1984,28,19,"1,685",18.7,3,2,3,0,0,2,1,0.16,0.11,0.27,0.16,0.27,Matches,2005-2006
9,Shola Ameobi,ng NGA,FW,Newcastle Utd,23,1981,30,25,"2,134",23.7,8,2,7,1,1,4,0,0.34,0.08,0.42,0.30,0.38,Matches,2005-2006
10,Stephan Andersen,dk DEN,GK,Charlton Ath,23,1981,15,15,"1,350",15.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
11,Victor Anichebe,ng NGA,FW,Everton,17,1988,2,0,29,0.3,1,0,1,0,0,0,0,3.10,0.00,3.10,3.10,3.10,Matches,2005-2006
12,José Antonio Reyes,es ESP,MF,Arsenal,21,1983,26,22,"1,793",19.9,5,10,5,0,0,5,0,0.25,0.50,0.75,0.25,0.75,Matches,2005-2006
13,Julio Arca,ar ARG,"DF,MF",Sunderland,24,1981,24,22,"1,979",22.0,1,3,1,0,0,5,0,0.05,0.14,0.18,0.05,0.18,Matches,2005-2006
14,John Arne Riise,no NOR,"DF,MF",Liverpool,24,1980,32,24,"2,264",25.2,1,1,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,Matches,2005-2006
15,Mikel Arteta,es ESP,MF,Everton,23,1982,29,27,"2,376",26.4,1,7,1,0,0,6,1,0.04,0.27,0.30,0.04,0.30,Matches,2005-2006
16,Jamie Ashdown,eng ENG,GK,Portsmouth,24,1980,17,17,"1,530",17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
17,Dean Ashton,eng ENG,FW,West Ham,21,1983,11,9,680,7.6,3,0,3,0,0,0,0,0.40,0.00,0.40,0.40,0.40,Matches,2005-2006
18,Celestine Babayaro,ng NGA,"DF,MF",Newcastle Utd,26,1978,28,26,"2,317",25.7,0,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matches,2005-2006
19,Leighton Baines,eng ENG,DF,Wigan Athletic,20,1984,37,35,"3,103",34.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
20,Eirik Bakke,no NOR,MF,Aston Villa,27,1977,14,8,685,7.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
21,Phil Bardsley,sct SCO,DF,Manchester Utd,20,1985,8,3,303,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
22,Lee Barnard,eng ENG,FW,Tottenham,21,1984,3,0,69,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
23,Milan Baroš,cz CZE,FW,Aston Villa,23,1981,27,24,"2,077",23.1,8,3,8,0,1,8,0,0.35,0.13,0.48,0.35,0.48,Matches,2005-2006
24,Gareth Barry,eng ENG,MF,Aston Villa,24,1981,36,36,"3,130",34.8,3,2,3,0,2,10,1,0.09,0.06,0.14,0.09,0.14,Matches,2005-2006
26,Shaun Bartlett,za RSA,FW,Charlton Ath,32,1972,16,6,693,7.7,1,0,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,2005-2006
27,Joey Barton,eng ENG,MF,Manchester City,22,1982,31,31,"2,731",30.3,6,4,5,1,2,10,1,0.20,0.13,0.33,0.16,0.30,Matches,2005-2006
28,Christian Bassila,fr FRA,"DF,MF",Sunderland,27,1977,13,12,982,10.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
29,Matthew Bates,eng ENG,DF,Middlesbrough,18,1986,16,12,"1,048",11.6,0,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,2005-2006
30,James Beattie,eng ENG,FW,Everton,27,1978,32,29,"2,510",27.9,10,3,10,0,1,3,0,0.36,0.11,0.47,0.36,0.47,Matches,2005-2006
31,Craig Bellamy,wls WAL,FW,Blackburn,26,1979,27,22,"2,013",22.4,13,2,12,1,1,6,0,0.58,0.09,0.67,0.54,0.63,Matches,2005-2006
32,David Bellion,fr FRA,FW,West Ham,22,1982,8,2,215,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
33,Emre Belözoğlu,tr TUR,MF,Newcastle Utd,24,1980,20,19,"1,599",17.8,2,2,2,0,0,4,0,0.11,0.11,0.23,0.11,0.23,Matches,2005-2006
34,Tal Ben Haim,il ISR,DF,Bolton,23,1982,35,32,"2,840",31.6,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
35,Yossi Benayoun,il ISR,MF,West Ham,25,1980,34,30,"2,704",30.0,5,6,5,0,0,3,0,0.17,0.20,0.37,0.17,0.37,Matches,2005-2006
36,Darren Bent,eng ENG,FW,Charlton Ath,21,1984,36,36,"3,162",35.1,18,4,15,3,3,2,0,0.51,0.11,0.63,0.43,0.54,Matches,2005-2006
37,Marcus Bent,eng ENG,FW,Charlton Ath,27,1978,31,19,"1,794",19.9,3,0,3,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches,2005-2006
38,David Bentley,eng ENG,MF,Blackburn,20,1984,29,23,"2,015",22.4,3,1,3,0,0,7,0,0.13,0.04,0.18,0.13,0.18,Matches,2005-2006
39,Patrik Berger,cz CZE,MF,Aston Villa,31,1973,8,3,370,4.1,0,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches,2005-2006
40,Dennis Bergkamp,nl NED,FW,Arsenal,36,1969,24,8,"1,008",11.2,2,1,2,0,0,2,0,0.18,0.09,0.27,0.18,0.27,Matches,2005-2006
41,Mathew Birley,eng ENG,MF,Birmingham City,19,1986,1,0,26,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,2005-2006
42,Luís Boa Morte,pt POR,"FW,MF",Fulham,27,1977,35,35,"3,004",33.4,6,9,6,0,0,10,1,0.18,0.27,0.45,0.18,0.45,Matches,2005-2006
43,George Boateng,nl NED,MF,Middlesbrough,29,1975,26,25,"2,301",25.6,2,1,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches,2005-2006
44,Carlos Bocanegra,us USA,DF,Fulham,26,1979,21,20,"1,831",20.3,1,0,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,2005-2006
45,Jared Borgetti,mx MEX,FW,Bolton,31,1973,19,5,543,6.0,2,0,2,0,0,0,0,0.33,0.00,0.33,0.33,0.33,Matches,2005-2006
46,Jay Bothroyd,eng ENG,FW,Charlton Ath,23,1982,18,3,563,6.3,2,0,2,0,0,0,0,0.32,0.00,0.32,0.32,0.32,Matches,2005-2006
47,Papa Bouba Diop,sn SEN,"DF,MF",Fulham,27,1978,22,21,"1,814",20.2,2,1,2,0,0,6,0,0.10,0.05,0.15,0.10,0.15,Matches,2005-2006
48,Wilfred Bouma,nl NED,DF,Aston Villa,27,1978,20,20,"1,737",19.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
49,Jean-Alain Boumsong,fr FRA,DF,Newcastle Utd,25,1979,33,30,"2,714",30.2,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
50,Lee Bowyer,eng ENG,MF,Newcastle Utd,28,1977,28,18,"1,624",18.0,1,2,1,0,0,2,1,0.06,0.11,0.17,0.06,0.17,Matches,2005-2006
52,Titus Bramble,eng ENG,DF,Newcastle Utd,24,1981,24,21,"1,944",21.6,2,1,2,0,0,4,0,0.09,0.05,0.14,0.09,0.14,Matches,2005-2006
53,Gary Breen,ie IRL,DF,Sunderland,31,1973,35,33,"2,926",32.5,1,1,1,0,0,10,1,0.03,0.03,0.06,0.03,0.06,Matches,2005-2006
54,Wayne Bridge,eng ENG,DF,Fulham,24,1980,12,12,"1,080",12.0,0,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches,2005-2006
55,Chris Brown,eng ENG,FW,Sunderland,20,1984,13,10,909,10.1,1,1,1,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches,2005-2006
56,Michael Brown,eng ENG,MF,Fulham,28,1977,15,8,768,8.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
57,Wes Brown,eng ENG,DF,Manchester Utd,25,1979,19,17,"1,475",16.4,0,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,2005-2006
58,Alex Bruce,nir NIR,DF,Birmingham City,20,1984,6,3,276,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
59,Jimmy Bullard,eng ENG,MF,Wigan Athletic,26,1978,36,35,"3,136",34.8,4,4,4,0,0,0,0,0.11,0.11,0.23,0.11,0.23,Matches,2005-2006
60,Nicky Butt,eng ENG,"DF,MF",Birmingham City,30,1975,24,22,"1,924",21.4,3,0,3,0,0,5,1,0.14,0.00,0.14,0.14,0.14,Matches,2005-2006
61,Stephen Bywater,eng ENG,GK,West Ham,24,1981,1,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
62,Gary Cahill,eng ENG,DF,Aston Villa,19,1985,7,6,578,6.4,1,1,1,0,0,3,0,0.16,0.16,0.31,0.16,0.31,Matches,2005-2006
63,Tim Cahill,au AUS,"FW,MF",Everton,25,1979,32,32,"2,745",30.5,6,3,6,0,0,9,0,0.20,0.10,0.30,0.20,0.30,Matches,2005-2006
64,Steven Caldwell,sct SCO,DF,Sunderland,24,1980,24,23,"1,975",21.9,0,1,0,0,0,7,1,0.00,0.05,0.05,0.00,0.05,Matches,2005-2006
65,Henri Camara,sn SEN,FW,Wigan Athletic,28,1977,29,25,"2,278",25.3,12,3,12,0,0,0,0,0.47,0.12,0.59,0.47,0.59,Matches,2005-2006
66,DJ Campbell,eng ENG,FW,Birmingham City,23,1981,11,4,502,5.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
67,Kevin Campbell,eng ENG,FW,West Brom,35,1970,29,19,"1,542",17.1,3,0,3,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,2005-2006
68,Sol Campbell,eng ENG,"DF,FW",Arsenal,30,1974,20,20,"1,754",19.5,2,2,2,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,2005-2006
69,Iván Campo,es ESP,"DF,MF",Bolton,31,1974,15,8,862,9.6,2,0,2,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches,2005-2006
70,Stephen Carr,ie IRL,DF,Newcastle Utd,28,1976,19,19,"1,650",18.3,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,2005-2006
71,Jamie Carragher,eng ENG,"DF,MF",Liverpool,27,1978,36,36,"3,240",36.0,0,2,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches,2005-2006
72,Michael Carrick,eng ENG,MF,Tottenham,24,1981,35,35,"3,123",34.7,2,6,2,0,0,2,0,0.06,0.17,0.23,0.06,0.23,Matches,2005-2006
73,Roy Carroll,nir NIR,GK,West Ham,27,1977,19,19,"1,710",19.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
74,Lee Carsley,ie IRL,MF,Everton,31,1974,5,3,254,2.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
75,Darren Carter,eng ENG,"DF,MF",West Brom,21,1983,20,11,"1,103",12.3,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,2005-2006
76,Ricardo Carvalho,pt POR,DF,Chelsea,27,1978,24,22,"1,975",21.9,1,1,1,0,0,6,1,0.05,0.05,0.09,0.05,0.09,Matches,2005-2006
78,Lee Cattermole,eng ENG,MF,Middlesbrough,17,1988,14,10,987,11.0,1,1,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches,2005-2006
79,Petr Čech,cz CZE,GK,Chelsea,23,1982,34,34,"3,015",33.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
80,Richard Chaplow,eng ENG,MF,West Brom,20,1985,7,4,373,4.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
81,Pascal Chimbonda,fr FRA,DF,Wigan Athletic,26,1979,37,37,"3,262",36.2,2,3,2,0,0,6,0,0.06,0.08,0.14,0.06,0.14,Matches,2005-2006
82,Michael Chopra,eng ENG,FW,Newcastle Utd,21,1983,13,6,593,6.6,1,1,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,Matches,2005-2006
83,Philippe Christanval,fr FRA,DF,Fulham,26,1978,15,7,806,9.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
84,Malcolm Christie,eng ENG,FW,Middlesbrough,26,1979,6,3,292,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
85,Aliou Cissé,sn SEN,"DF,MF",Portsmouth,29,1976,3,2,167,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
86,Djibril Cissé,fr FRA,FW,Liverpool,23,1981,33,19,"1,718",19.1,9,1,7,2,2,3,0,0.47,0.05,0.52,0.37,0.42,Matches,2005-2006
87,Jamie Clapham,eng ENG,DF,Birmingham City,29,1975,16,13,"1,205",13.4,1,1,1,0,0,2,0,0.07,0.07,0.15,0.07,0.15,Matches,2005-2006
88,Lee Clark,eng ENG,MF,Newcastle Utd,32,1972,22,8,885,9.8,1,1,1,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches,2005-2006
89,Clive Clarke,ie IRL,DF,West Ham,25,1980,2,2,120,1.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,2005-2006
90,Stephen Clemence,eng ENG,MF,Birmingham City,27,1978,15,13,953,10.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
91,Neil Clement,eng ENG,DF,West Brom,26,1978,31,29,"2,673",29.7,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches,2005-2006
92,Gaël Clichy,fr FRA,DF,Arsenal,20,1985,7,5,465,5.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
93,Andy Cole,eng ENG,FW,Manchester City,33,1971,22,20,"1,766",19.6,9,5,9,0,0,4,1,0.46,0.25,0.71,0.46,0.71,Matches,2005-2006
94,Ashley Cole,eng ENG,DF,Arsenal,24,1980,11,9,891,9.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
95,Carlton Cole,eng ENG,FW,Chelsea,21,1983,9,0,224,2.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
96,Joe Cole,eng ENG,MF,Chelsea,23,1981,34,26,"2,112",23.5,7,4,7,0,0,7,0,0.30,0.17,0.47,0.30,0.47,Matches,2005-2006
97,Danny Collins,wls WAL,DF,Sunderland,24,1980,23,22,"2,000",22.2,1,1,1,0,0,0,0,0.05,0.05,0.09,0.05,0.09,Matches,2005-2006
98,James Collins,wls WAL,DF,West Ham,21,1983,14,13,"1,134",12.6,2,0,2,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matches,2005-2006
99,David Connolly,ie IRL,FW,Wigan Athletic,28,1977,17,4,492,5.5,1,0,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2005-2006
100,Colin Cooper,eng ENG,DF,Middlesbrough,38,1967,1,0,6,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2005-2006
101,Tom Craddock,eng ENG,FW,Middlesbrough,18,1986,1,0,10,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2005-2006
102,Hernán Crespo,ar ARG,FW,Chelsea,30,1975,30,20,"1,673",18.6,10,1,10,0,0,1,0,0.54,0.05,0.59,0.54,0.59,Matches,2005-2006
104,Lee Croft,eng ENG,MF,Manchester City,20,1985,21,4,634,7.0,1,1,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,Matches,2005-2006
105,Mark Crossley,wls WAL,GK,Fulham,36,1969,13,13,"1,124",12.5,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches,2005-2006
106,Peter Crouch,eng ENG,FW,Liverpool,24,1981,32,27,"2,141",23.8,6,5,6,0,1,4,0,0.25,0.21,0.46,0.25,0.46,Matches,2005-2006
107,Carlo Cudicini,it ITA,GK,Chelsea,31,1973,4,3,315,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
108,Kenny Cunningham,ie IRL,DF,Birmingham City,34,1971,31,31,"2,670",29.7,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
109,Pascal Cygan,fr FRA,DF,Arsenal,31,1974,12,11,935,10.4,2,0,2,0,0,4,0,0.19,0.00,0.19,0.19,0.19,Matches,2005-2006
110,Andrés D'Alessandro,ar ARG,"FW,MF",Portsmouth,24,1981,13,13,"1,077",12.0,1,2,1,0,0,0,0,0.08,0.17,0.25,0.08,0.25,Matches,2005-2006
111,Christian Dailly,sct SCO,DF,West Ham,31,1973,21,6,839,9.3,0,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,2005-2006
112,Calum Davenport,eng ENG,DF,Tottenham,22,1983,4,1,105,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
113,Edgar Davids,nl NED,MF,Tottenham,32,1973,31,28,"2,427",27.0,1,1,1,0,0,10,1,0.04,0.04,0.07,0.04,0.07,Matches,2005-2006
114,Andrew Davies,eng ENG,DF,Middlesbrough,20,1984,12,4,570,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
115,Curtis Davies,eng ENG,DF,West Brom,20,1985,33,33,"2,970",33.0,2,0,2,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches,2005-2006
116,Kevin Davies,eng ENG,FW,Bolton,28,1977,37,37,"3,141",34.9,7,7,7,0,0,10,0,0.20,0.20,0.40,0.20,0.40,Matches,2005-2006
117,Simon Davies,wls WAL,MF,Everton,25,1979,30,22,"1,836",20.4,1,1,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches,2005-2006
118,Kelvin Davis,eng ENG,GK,Sunderland,28,1976,33,33,"2,970",33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
119,Sean Davis,eng ENG,MF,Portsmouth,25,1979,17,16,"1,237",13.7,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,2005-2006
120,Steven Davis,nir NIR,MF,Aston Villa,20,1985,35,34,"2,960",32.9,4,2,4,0,0,0,0,0.12,0.06,0.18,0.12,0.18,Matches,2005-2006
121,Michael Dawson,eng ENG,DF,Tottenham,21,1983,32,31,"2,751",30.6,0,2,0,0,0,6,2,0.00,0.07,0.07,0.00,0.07,Matches,2005-2006
122,Jermain Defoe,eng ENG,FW,Tottenham,22,1982,36,23,"2,208",24.5,9,5,9,0,1,3,0,0.37,0.20,0.57,0.37,0.57,Matches,2005-2006
123,Asier del Horno,es ESP,DF,Chelsea,24,1981,25,25,"2,046",22.7,1,5,1,0,0,1,0,0.04,0.22,0.26,0.04,0.26,Matches,2005-2006
124,Mark Delaney,wls WAL,DF,Aston Villa,29,1976,12,12,"1,080",12.0,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matches,2005-2006
125,Rory Delap,ie IRL,MF,Sunderland,29,1976,6,5,422,4.7,1,0,1,0,0,2,0,0.21,0.00,0.21,0.21,0.21,Matches,2005-2006
126,Andy van der Meyde,nl NED,"FW,MF",Everton,25,1979,10,7,495,5.5,0,3,0,0,0,1,1,0.00,0.55,0.55,0.00,0.55,Matches,2005-2006
127,Edwin van der Sar,nl NED,GK,Manchester Utd,34,1970,38,38,"3,375",37.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
128,Abou Diaby,fr FRA,MF,Arsenal,19,1986,12,9,796,8.8,1,1,1,0,0,2,0,0.11,0.11,0.23,0.11,0.23,Matches,2005-2006
130,Salif Diao,sn SEN,MF,Portsmouth,28,1977,11,7,656,7.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
131,Lassana Diarra,fr FRA,MF,Chelsea,20,1985,3,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
132,Paul Dickov,sct SCO,FW,Blackburn,32,1972,21,17,"1,257",14.0,5,2,3,2,2,6,1,0.36,0.14,0.50,0.21,0.36,Matches,2005-2006
133,Sylvain Distin,fr FRA,DF,Manchester City,27,1977,31,31,"2,738",30.4,0,1,0,0,0,2,1,0.00,0.03,0.03,0.00,0.03,Matches,2005-2006
134,Eric Djemba-Djemba,cm CMR,MF,Aston Villa,24,1981,3,0,93,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
135,Martin Djetou,fr FRA,"DF,MF",Bolton,30,1974,3,1,94,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
136,Johan Djourou,ch SUI,DF,Arsenal,18,1987,7,6,563,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
137,Doriva,br BRA,MF,Middlesbrough,33,1972,27,19,"1,766",19.6,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
