club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
Aston Villa,Mark Draper,24,Central Midfield,Leicester,€4.88m,in,Summer,4.88,Premier League,1995,1995/1996
Aston Villa,Gareth Southgate,24,Centre-Back,Crystal Palace,€3.75m,in,Summer,3.75,Premier League,1995,1995/1996
Aston Villa,Savo Milosevic,21,Centre-Forward,Partizan,€1.50m,in,Summer,1.5,Premier League,1995,1995/1996
Aston Villa,Carl Tiler,25,Centre-Back,Nottm Forest,€937Th.,in,Summer,0.937,Premier League,1995,1995/1996
Aston Villa,Tommy Jaszczun,17,Left-Back,Aston Villa U18,-,in,Summer,0,Premier League,1995,1995/1996
Aston Villa,Richard Walker,17,Centre-Forward,Aston Villa U18,-,in,Summer,0,Premier League,1995,1995/1996
Aston Villa,Alan Lee,16,Centre-Forward,Aston Villa U18,-,in,Summer,0,Premier League,1995,1995/1996
Aston Villa,Riccardo Scimeca,20,Centre-Back,Aston Villa Res.,-,in,Summer,0,Premier League,1995,1995/1996
Aston Villa,Lee Collins,17,Left-Back,Aston Villa U18,-,in,Summer,0,Premier League,1995,1995/1996
Aston Villa,Aaron Lescott,16,Left-Back,Aston Villa U18,-,in,Summer,0,Premier League,1995,1995/1996
Aston Villa,Dean Saunders,31,Centre-Forward,Galatasaray,€2.68m,out,Summer,2.68,Premier League,1995,1995/1996
Aston Villa,Shaun Teale,31,Centre-Back,Tranmere Rovers,€550Th.,out,Summer,0.55,Premier League,1995,1995/1996
Aston Villa,David Farrell,23,midfield,Wycombe,€150Th.,out,Summer,0.15,Premier League,1995,1995/1996
Aston Villa,John Murphy,NA,defence,Cobh Ramblers,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Aston Villa,Dennis Pearce,20,defence,Wolves,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Aston Villa,Nii Lamptey,20,Attacking Midfield,Coventry,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Aston Villa,Trevor Berry,21,midfield,Rotherham,€24Th.,out,Summer,0.024,Premier League,1995,1995/1996
Aston Villa,Dalian Atkinson,27,Centre-Forward,Fenerbahce,?,out,Summer,NA,Premier League,1995,1995/1996
Aston Villa,Phil King,27,Left-Back,West Brom,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Aston Villa,John Fashanu,32,Centre-Forward,Retired,-,out,Summer,0,Premier League,1995,1995/1996
Queens Park Rangers,Simon Osborn,23,Central Midfield,Reading,€1.65m,in,Summer,1.65,Premier League,1995,1995/1996
Queens Park Rangers,Ned Zelic,23,Defensive Midfield,Bor. Dortmund,€1.40m,in,Summer,1.4,Premier League,1995,1995/1996
Queens Park Rangers,Lee Charles,23,attack,Chertsey,€85Th.,in,Summer,0.085,Premier League,1995,1995/1996
Queens Park Rangers,Matt Lockwood,18,Left-Back,Southend U18,?,in,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Juergen Sommer,26,Goalkeeper,Luton,?,in,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Greg Goodridge,23,attack,Torquay,?,in,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Mark Perry,16,defence,Unknown,?,in,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Nigel Quashie,16,Central Midfield,QPR U18,-,in,Summer,0,Premier League,1995,1995/1996
Queens Park Rangers,Les Ferdinand,28,Centre-Forward,Newcastle,€9.50m,out,Summer,9.5,Premier League,1995,1995/1996
Queens Park Rangers,Clive Wilson,33,Left-Back,Spurs,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Dennis Bailey,29,attack,Gillingham FC,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Marvin Bryan,20,midfield,Blackpool,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Lee Charles,24,attack,Barnet,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Alan McCarthy,23,defence,Leyton Orient,?,out,Summer,NA,Premier League,1995,1995/1996
Queens Park Rangers,Sieb Dijkstra,28,Goalkeeper,Bristol City,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Sheffield Wednesday,Dejan Stefanovic,20,Centre-Back,Red Star,€3.00m,in,Summer,3,Premier League,1995,1995/1996
Sheffield Wednesday,Mark Pembridge,24,Left Midfield,Derby,€1.25m,in,Summer,1.25,Premier League,1995,1995/1996
Sheffield Wednesday,Marc Degryse,29,Centre-Forward,RSC Anderlecht,€1.25m,in,Summer,1.25,Premier League,1995,1995/1996
Sheffield Wednesday,Mark Platts,16,attack,Sheff Wed U18,-,in,Summer,0,Premier League,1995,1995/1996
Sheffield Wednesday,Ritchie Humphreys,17,Defensive Midfield,Sheff Wed U18,-,in,Summer,0,Premier League,1995,1995/1996
Sheffield Wednesday,Simon Stewart,22,defence,Shrewsbury,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Sheffield Wednesday,Chris Bart-Williams,21,Attacking Midfield,Nottm Forest,€3.75m,out,Summer,3.75,Premier League,1995,1995/1996
Sheffield Wednesday,Simon Stewart,22,defence,Fulham,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Sheffield Wednesday,Chris Woods,35,Goalkeeper,Reading,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Sheffield Wednesday,Simon Stewart,21,defence,Shrewsbury,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Wimbledon FC,Paul Heald,26,Goalkeeper,Leyton Orient,€125Th.,in,Summer,0.125,Premier League,1995,1995/1996
Wimbledon FC,Danny Hodges,18,defence,Unknown,?,in,Summer,NA,Premier League,1995,1995/1996
Wimbledon FC,Mark Thomas,20,midfield,Unknown,?,in,Summer,NA,Premier League,1995,1995/1996
Wimbledon FC,John Cheesewright,22,Goalkeeper,Colchester Utd.,loan transfer,in,Summer,NA,Premier League,1995,1995/1996
Wimbledon FC,Lenny Piper,17,midfield,Wimbledon U19,-,in,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Iain Laidlaw,18,Centre-Back,Wimbledon U19,-,in,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Jason Euell,18,Second Striker,Wimbledon U19,-,in,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Andy Futcher,17,defence,Wimbledon U19,-,in,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Aidan Newhouse,24,attack,Torquay,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Steve Anthrobus,26,Centre-Forward,Chester City,"End of loanJun 30, 1995",in,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Brian McAllister,25,Right-Back,Crewe Alexandra,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Stewart Castledine,23,Central Midfield,Wycombe,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Warren Barton,26,Right-Back,Newcastle,€4.50m,out,Summer,4.5,Premier League,1995,1995/1996
Wimbledon FC,Lutz Pfannenstiel,22,Goalkeeper,Nottm Forest,?,out,Summer,NA,Premier League,1995,1995/1996
Wimbledon FC,Steve Anthrobus,26,Centre-Forward,Shrewsbury,?,out,Summer,NA,Premier League,1995,1995/1996
Wimbledon FC,Paul McGee,27,Left Midfield,Linfield,?,out,Summer,NA,Premier League,1995,1995/1996
Wimbledon FC,Stewart Castledine,22,Central Midfield,Wycombe,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Wimbledon FC,Simon Tracey,28,Goalkeeper,Sheff Utd,"End of loanMay 31, 1996",out,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Danny O'Shea,32,midfield,Northampton,"End of loanAug 1, 1995",out,Summer,0,Premier League,1995,1995/1996
Wimbledon FC,Michael Appleton,19,midfield,Man Utd,"End of loanJul 3, 1995",out,Summer,0,Premier League,1995,1995/1996
Coventry City,Paul Telfer,23,Right-Back,Luton,€1.65m,in,Summer,1.65,Premier League,1995,1995/1996
Coventry City,Paul Williams,24,Centre-Back,Derby,€1.14m,in,Summer,1.14,Premier League,1995,1995/1996
Coventry City,Sam Shilton,17,Left-Back,Plymouth,€160Th.,in,Summer,0.16,Premier League,1995,1995/1996
Coventry City,John Salako,26,Left Midfield,Crystal Palace,free transfer,in,Summer,NA,Premier League,1995,1995/1996
Coventry City,Peter Shilton,45,Goalkeeper,Bolton,free transfer,in,Summer,NA,Premier League,1995,1995/1996
Coventry City,Nii Lamptey,20,Attacking Midfield,Aston Villa,free transfer,in,Summer,NA,Premier League,1995,1995/1996
Coventry City,Neil Cutler,19,Goalkeeper,West Brom,loan transfer,in,Summer,NA,Premier League,1995,1995/1996
Coventry City,Isaias,31,Second Striker,Benfica,?,in,Summer,NA,Premier League,1995,1995/1996
Coventry City,Gordon Strachan,38,Central Midfield,Leeds,?,in,Summer,NA,Premier League,1995,1995/1996
Coventry City,Lorcan Costello,18,midfield,Unknown,?,in,Summer,NA,Premier League,1995,1995/1996
Coventry City,Colin Hawkins,17,Centre-Back,Coventry U18,-,in,Summer,0,Premier League,1995,1995/1996
Coventry City,Marcus Hall,19,Left-Back,Coventry U18,-,in,Summer,0,Premier League,1995,1995/1996
Coventry City,John Williams,27,Centre-Forward,Swansea,"End of loanJun 30, 1995",in,Summer,0,Premier League,1995,1995/1996
Coventry City,Steven Pressley,21,Centre-Back,Dundee United,€1.15m,out,Summer,1.15,Premier League,1995,1995/1996
Coventry City,Mike Marsh,25,Central Midfield,Galatasaray,€600Th.,out,Summer,0.6,Premier League,1995,1995/1996
Coventry City,Sean Flynn,27,midfield,Derby,€275Th.,out,Summer,0.275,Premier League,1995,1995/1996
Coventry City,John Williams,27,Centre-Forward,Wycombe,€180Th.,out,Summer,0.18,Premier League,1995,1995/1996
Coventry City,Paul Williams,25,defence,Plymouth,€60Th.,out,Summer,0.06,Premier League,1995,1995/1996
Coventry City,Tony Sheridan,20,Attacking Midfield,Shelbourne,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Coventry City,Leigh Jenkinson,25,Central Midfield,St. Johnstone,?,out,Summer,NA,Premier League,1995,1995/1996
Coventry City,Alexander Robertson,24,midfield,Dundee United,?,out,Summer,NA,Premier League,1995,1995/1996
Coventry City,Cobi Jones,25,Right Winger,Vasco da Gama,?,out,Summer,NA,Premier League,1995,1995/1996
Coventry City,Stewart Robson,30,Defensive Midfield,Retired,-,out,Summer,0,Premier League,1995,1995/1996
Manchester United,Mike Clegg,17,Right-Back,Man Utd U18,-,in,Summer,0,Premier League,1995,1995/1996
Manchester United,Jody Banim,17,attack,Man Utd U18,-,in,Summer,0,Premier League,1995,1995/1996
Manchester United,Graeme Tomlinson,20,attack,Luton,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Manchester United,Michael Appleton,19,midfield,Wimbledon FC,"End of loanJul 3, 1995",in,Summer,0,Premier League,1995,1995/1996
Manchester United,Chris Casper,21,Centre-Back,Bournemouth,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Manchester United,Paul Ince,27,Defensive Midfield,Inter,€10.50m,out,Summer,10.5,Premier League,1995,1995/1996
Manchester United,Andrey Kanchelskis,26,Right Midfield,Everton,€7.50m,out,Summer,7.5,Premier League,1995,1995/1996
Manchester United,Mark Hughes,31,Centre-Forward,Chelsea,€1.90m,out,Summer,1.9,Premier League,1995,1995/1996
Manchester United,Richard Irving,19,attack,Nottm Forest,€93Th.,out,Summer,0.093,Premier League,1995,1995/1996
Manchester United,David Johnson,18,Left Winger,Bury,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Newcastle United,Les Ferdinand,28,Centre-Forward,QPR,€9.50m,in,Summer,9.5,Premier League,1995,1995/1996
Newcastle United,Warren Barton,26,Right-Back,Wimbledon FC,€4.50m,in,Summer,4.5,Premier League,1995,1995/1996
Newcastle United,David Ginola,28,Left Winger,Paris SG,€2.85m,in,Summer,2.85,Premier League,1995,1995/1996
Newcastle United,Shaka Hislop,26,Goalkeeper,Reading,€2.20m,in,Summer,2.2,Premier League,1995,1995/1996
Newcastle United,Darren Huckerby,19,Right Winger,Lincoln City,€400Th.,in,Summer,0.4,Premier League,1995,1995/1996
Newcastle United,Paul Brayson,17,Centre-Forward,Newcastle U18,-,in,Summer,0,Premier League,1995,1995/1996
Newcastle United,Steve Harper,20,Goalkeeper,Bradford,"End of loanOct 1, 1995",in,Summer,0,Premier League,1995,1995/1996
Newcastle United,Ruel Fox,27,Right Winger,Spurs,€4.75m,out,Summer,4.75,Premier League,1995,1995/1996
Newcastle United,Alan Neilson,22,Centre-Back,Southampton,€1.20m,out,Summer,1.2,Premier League,1995,1995/1996
Newcastle United,Marc Hottiger,27,Right-Back,Everton,€1.01m,out,Summer,1.01,Premier League,1995,1995/1996
Newcastle United,Barry Venison,30,Right-Back,Galatasaray,€880Th.,out,Summer,0.88,Premier League,1995,1995/1996
Newcastle United,Scott Sellars,29,Left Midfield,Bolton,€850Th.,out,Summer,0.85,Premier League,1995,1995/1996
Newcastle United,Alex Mathie,26,Centre-Forward,Ipswich,€585Th.,out,Summer,0.585,Premier League,1995,1995/1996
Newcastle United,Michael Jeffrey,23,Centre-Forward,Rotherham,€120Th.,out,Summer,0.12,Premier League,1995,1995/1996
Newcastle United,Paul Bracewell,32,Central Midfield,Sunderland,€60Th.,out,Summer,0.06,Premier League,1995,1995/1996
Newcastle United,Steve Harper,20,Goalkeeper,Bradford,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Nottingham Forest,Chris Bart-Williams,21,Attacking Midfield,Sheff Wed,€3.75m,in,Summer,3.75,Premier League,1995,1995/1996
Nottingham Forest,Richard Irving,19,attack,Man Utd,€93Th.,in,Summer,0.093,Premier League,1995,1995/1996
Nottingham Forest,Simon Tracey,27,Goalkeeper,Sheff Utd,loan transfer,in,Summer,NA,Premier League,1995,1995/1996
Nottingham Forest,Lutz Pfannenstiel,22,Goalkeeper,Wimbledon FC,?,in,Summer,NA,Premier League,1995,1995/1996
Nottingham Forest,Andrea Silenzi,29,Centre-Forward,Torino,?,in,Summer,NA,Premier League,1995,1995/1996
Nottingham Forest,John Finnigan,19,midfield,Nottingham U18,-,in,Summer,0,Premier League,1995,1995/1996
Nottingham Forest,Craig Armstrong,20,Left-Back,Bristol Rovers,"End of loanMay 1, 1996",in,Summer,0,Premier League,1995,1995/1996
Nottingham Forest,Kingsley Black,27,Left Midfield,Millwall,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Nottingham Forest,Gary Bull,29,attack,Brighton,"End of loanAug 16, 1995",in,Summer,0,Premier League,1995,1995/1996
Nottingham Forest,Stan Collymore,24,Centre-Forward,Liverpool,€13.00m,out,Summer,13,Premier League,1995,1995/1996
Nottingham Forest,Carl Tiler,25,Centre-Back,Aston Villa,€937Th.,out,Summer,0.937,Premier League,1995,1995/1996
Nottingham Forest,Lars Bohinen,26,Central Midfield,Blackburn,€770Th.,out,Summer,0.77,Premier League,1995,1995/1996
Nottingham Forest,Kingsley Black,27,Left Midfield,Millwall,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Nottingham Forest,Gary Bull,29,attack,Brighton,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Nottingham Forest,Gary Bull,29,attack,Brighton,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Nottingham Forest,Chris Allen,23,Left Winger,Oxford United,"End of loanMay 31, 1996",out,Summer,0,Premier League,1995,1995/1996
Middlesbrough FC,Nick Barmby,21,Left Midfield,Spurs,€7.50m,in,Summer,7.5,Premier League,1995,1995/1996
Middlesbrough FC,Juninho Paulista,22,Attacking Midfield,São Paulo,€5.50m,in,Summer,5.5,Premier League,1995,1995/1996
Middlesbrough FC,Mark Summerbell,18,midfield,Unknown,?,in,Summer,NA,Premier League,1995,1995/1996
Middlesbrough FC,Phil Whelan,22,defence,Ipswich,?,in,Summer,NA,Premier League,1995,1995/1996
Middlesbrough FC,Keith O'Halloran,20,Central Midfield,Scunthorpe Utd.,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Middlesbrough FC,Paul Wilkinson,31,Centre-Forward,Luton,"End of loanMay 31, 1996",in,Summer,0,Premier League,1995,1995/1996
Middlesbrough FC,Andy Todd,20,Centre-Back,Bolton,€375Th.,out,Summer,0.375,Premier League,1995,1995/1996
Middlesbrough FC,Stephen Pears,33,Goalkeeper,Liverpool,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Middlesbrough FC,Tommy Wright,29,Left Winger,Bradford,free transfer,out,Summer,NA,Premier League,1995,1995/1996
Middlesbrough FC,Ben Roberts,20,Goalkeeper,Hartlepool,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Middlesbrough FC,Mark Taylor,20,Left-Back,Fulham,?,out,Summer,NA,Premier League,1995,1995/1996
Middlesbrough FC,Paul Wilkinson,30,Centre-Forward,Oldham Athletic,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Middlesbrough FC,Viv Anderson,38,Right-Back,Retired,-,out,Summer,0,Premier League,1995,1995/1996
Middlesbrough FC,Uwe Fuchs,28,Centre-Forward,SC Fortuna Köln,"End of loanJun 30, 1995",out,Summer,0,Premier League,1995,1995/1996
Chelsea FC,Mark Hughes,31,Centre-Forward,Man Utd,€1.90m,in,Summer,1.9,Premier League,1995,1995/1996
Chelsea FC,Ruud Gullit,32,Second Striker,Sampdoria,free transfer,in,Summer,NA,Premier League,1995,1995/1996
Chelsea FC,Jody Morris,16,Central Midfield,Chelsea U18,-,in,Summer,0,Premier League,1995,1995/1996
Chelsea FC,Mark Nicholls,18,Centre-Forward,Chelsea U18,-,in,Summer,0,Premier League,1995,1995/1996
Chelsea FC,Junior Mendes,18,Attacking Midfield,Chelsea U18,-,in,Summer,0,Premier League,1995,1995/1996
Chelsea FC,Nick Colgan,22,Goalkeeper,Millwall,"End of loanMay 1, 1996",in,Summer,0,Premier League,1995,1995/1996
Chelsea FC,Darren Barnard,23,Left-Back,Reading,"End of loanJun 1, 1995",in,Summer,0,Premier League,1995,1995/1996
Chelsea FC,David Lee,25,Centre-Back,Portsmouth,loan transfer,in,Summer,NA,Premier League,1995,1995/1996
Chelsea FC,David Hopkin,24,Right Midfield,Crystal Palace,€1.28m,out,Summer,1.28,Premier League,1995,1995/1996
Chelsea FC,Darren Barnard,23,Left-Back,Bristol City,€200Th.,out,Summer,0.2,Premier League,1995,1995/1996
Chelsea FC,Michael Duberry,19,Centre-Back,Bournemouth,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Chelsea FC,Nick Colgan,21,Goalkeeper,Millwall,loan transfer,out,Summer,NA,Premier League,1995,1995/1996
Chelsea FC,Robert Fleck,29,Centre-Forward,Norwich,?,out,Summer,NA,Premier League,1995,1995/1996
