,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Mathias Abel,de GER,DF,Mainz 05,23,1981,23,22,"1,854",20.6,3,2,3,0,0,3,0,0.15,0.10,0.24,0.15,0.24,Matches,2004-2005
1,Otto Addo,gh GHA,MF,Dortmund,29,1975,3,0,35,0.4,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
2,Godfried Aduobe,gh GHA,MF,Hansa Rostock,28,1975,4,0,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
3,Oscar Ahumada,ar ARG,MF,Wolfsburg,21,1982,4,0,73,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
4,Lawrence Aidoo,gh GHA,"FW,MF",Nürnberg,22,1982,7,0,165,1.8,0,2,0,0,0,4,0,0.00,1.09,1.09,0.00,1.09,Matches,2004-2005
5,Mehmet Akgün,tr TUR,"DF,FW",Dortmund,17,1986,1,0,25,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
6,Fatih Akyel,tr TUR,DF,Bochum,26,1977,1,0,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,2004-2005
7,Marcus Allbäck,se SWE,FW,Hansa Rostock,31,1973,23,17,"1,585",17.6,4,0,4,0,1,3,1,0.23,0.00,0.23,0.23,0.23,Matches,2004-2005
8,Halil Altıntop,tr TUR,"FW,MF",Kaiserslautern,21,1982,30,24,"2,215",24.6,6,4,6,0,0,3,0,0.24,0.16,0.41,0.24,0.41,Matches,2004-2005
9,Hamit Altıntop,tr TUR,"DF,MF",Schalke 04,21,1982,30,17,"1,654",18.4,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,2004-2005
10,Ioannis Amanatidis,gr GRE,"FW,MF",Kaiserslautern,22,1981,23,20,"1,686",18.7,6,0,6,0,0,2,0,0.32,0.00,0.32,0.32,0.32,Matches,2004-2005
11,Roda Antar,lb LIB,MF,Freiburg,23,1980,27,12,"1,331",14.8,3,0,3,0,0,4,0,0.20,0.00,0.20,0.20,0.20,Matches,2004-2005
12,Dennis Aogo,de GER,"DF,MF",Freiburg,17,1987,14,12,997,11.1,1,1,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,Matches,2004-2005
13,Magnus Arvidsson,se SWE,FW,Hansa Rostock,31,1973,20,10,941,10.5,2,1,2,0,0,1,0,0.19,0.10,0.29,0.19,0.29,Matches,2004-2005
14,Gerald Asamoah,de GER,"FW,MF",Schalke 04,25,1978,31,31,"2,400",26.7,8,7,8,0,0,6,0,0.30,0.26,0.56,0.30,0.56,Matches,2004-2005
15,Benjamin Auer,de GER,FW,Mainz 05,23,1981,31,28,"2,397",26.6,6,3,6,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matches,2004-2005
16,Mimoun Azaouagh,de GER,MF,Mainz 05,21,1982,8,6,520,5.8,1,0,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches,2004-2005
17,Christof Babatz,de GER,MF,Mainz 05,29,1974,34,32,"2,627",29.2,4,3,3,1,1,4,0,0.14,0.10,0.24,0.10,0.21,Matches,2004-2005
18,Markus Babbel,de GER,DF,Stuttgart,31,1972,32,31,"2,759",30.7,2,1,2,0,0,7,0,0.07,0.03,0.10,0.07,0.10,Matches,2004-2005
19,Marko Babić,hr CRO,"DF,MF",Leverkusen,23,1981,28,13,"1,320",14.7,1,2,1,0,0,3,0,0.07,0.14,0.20,0.07,0.20,Matches,2004-2005
20,Zlatan Bajramović,ba BIH,MF,Freiburg,24,1979,15,12,"1,101",12.2,3,1,3,0,0,8,0,0.25,0.08,0.33,0.25,0.33,Matches,2004-2005
21,Hanno Balitsch,de GER,MF,Mainz 05,23,1981,14,12,"1,054",11.7,0,,0,0,,5,0,0.00,,,0.00,,Matches,2004-2005
22,Hanno Balitsch,de GER,MF,Leverkusen,23,1981,8,4,471,5.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
23,Michael Ballack,de GER,MF,Bayern Munich,27,1976,27,27,"2,396",26.6,13,6,12,1,1,7,0,0.49,0.23,0.71,0.45,0.68,Matches,2004-2005
24,Francis Banecki,de GER,DF,Werder Bremen,19,1985,2,1,73,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
26,Ivica Banović,hr CRO,MF,Nürnberg,23,1980,22,16,"1,238",13.8,3,5,1,2,2,5,0,0.22,0.36,0.58,0.07,0.44,Matches,2004-2005
27,Sergej Barbarez,ba BIH,"FW,MF",Hamburger SV,32,1971,30,29,"2,586",28.7,11,6,10,1,2,9,1,0.38,0.21,0.59,0.35,0.56,Matches,2004-2005
28,Tranquillo Barnetta,ch SUI,MF,Hannover 96,19,1985,7,4,397,4.4,2,0,2,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches,2004-2005
29,Yıldıray Baştürk,tr TUR,MF,Hertha BSC,25,1978,25,24,"2,069",23.0,7,6,7,0,0,3,1,0.30,0.26,0.57,0.30,0.57,Matches,2004-2005
30,Frank Baumann,de GER,"DF,MF",Werder Bremen,28,1975,22,22,"1,914",21.3,1,3,1,0,0,3,0,0.05,0.14,0.19,0.05,0.19,Matches,2004-2005
31,Tommy Bechmann,dk DEN,"FW,MF",Bochum,22,1981,26,13,"1,580",17.6,4,3,4,0,0,4,0,0.23,0.17,0.40,0.23,0.40,Matches,2004-2005
32,Stefan Beinlich,de GER,MF,Hamburger SV,32,1972,29,28,"2,426",27.0,3,9,3,0,1,8,0,0.11,0.33,0.45,0.11,0.45,Matches,2004-2005
33,Michał Bemben,de GER,"DF,MF",Bochum,28,1976,6,1,213,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2004-2005
34,Collin Benjamin,na NAM,"DF,MF",Hamburger SV,25,1978,26,15,"1,702",18.9,5,0,5,0,0,5,0,0.26,0.00,0.26,0.26,0.26,Matches,2004-2005
35,Dimitar Berbatov,bg BUL,FW,Leverkusen,23,1981,33,33,"2,928",32.5,20,4,20,0,0,3,0,0.61,0.12,0.74,0.61,0.74,Matches,2004-2005
