,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Victor Agali,ng NGA,FW,Hansa Rostock,19,1978,22,9,"1,001",11.1,6,,6,0,,5,2,0.54,,,0.54,,Matches,1998-1999
1,Jan Åge Fjørtoft,no NOR,FW,Eint Frankfurt,31,1967,17,15,"1,315",14.6,6,,6,0,,2,0,0.41,,,0.41,,Matches,1998-1999
2,Paul Agostino,au AUS,FW,1860 Munich,23,1975,7,0,139,1.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,1998-1999
3,Charles Akonnor,gh GHA,MF,Wolfsburg,24,1974,32,28,"2,415",26.8,6,,6,0,,3,0,0.22,,,0.22,,Matches,1998-1999
4,Jonathan Akpoborie,ng NGA,FW,Stuttgart,29,1968,28,26,"2,156",24.0,11,,11,0,,4,0,0.46,,,0.46,,Matches,1998-1999
5,Thorsten Albustin,de GER,GK,M'Gladbach,24,1974,2,2,180,2.0,0,,0,0,,1,0,0.00,,,0.00,,Matches,1998-1999
6,Ünal Alpuğan,de GER,MF,Schalke 04,24,1973,15,13,"1,246",13.8,1,,1,0,,2,0,0.07,,,0.07,,Matches,1998-1999
7,Sascha Amstätter,de GER,MF,Eint Frankfurt,20,1977,2,2,180,2.0,0,,0,0,,2,0,0.00,,,0.00,,Matches,1998-1999
8,Chrissovalantis Anagnostou,gr GRE,MF,M'Gladbach,22,1975,5,1,171,1.9,0,,0,0,,2,0,0.00,,,0.00,,Matches,1998-1999
9,Ingo Anderbrügge,de GER,MF,Schalke 04,34,1964,16,3,501,5.6,0,,0,0,,1,0,0.00,,,0.00,,Matches,1998-1999
10,Patrik Andersson,se SWE,DF,M'Gladbach,26,1971,28,28,"2,378",26.4,0,,0,0,,5,0,0.00,,,0.00,,Matches,1998-1999
11,Ilija Aračić,hr CRO,FW,Hertha BSC,27,1970,13,7,674,7.5,5,,5,0,,0,0,0.67,,,0.67,,Matches,1998-1999
12,Slađan Ašanin,hr CRO,DF,M'Gladbach,26,1971,31,30,"2,715",30.2,3,,3,0,,4,0,0.10,,,0.10,,Matches,1998-1999
