,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
16,Nadiem Amiri,de GER,"MF,FW",Hoffenheim,21,1996,13,10,754,8.4,3,1,3,0,0,1,0,0.36,0.12,0.48,0.36,0.48,2.2,2.2,1.7,3.9,0.26,0.21,0.47,0.26,0.47,Matches,2018-2019
17,Waldemar Anton,de GER,DF,Hannover 96,22,1996,34,34,"3,060",34.0,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,1.2,1.2,0.2,1.4,0.04,0.01,0.04,0.04,0.04,Matches,2018-2019
18,Dennis Aogo,de GER,MF,Stuttgart,31,1987,15,13,"1,025",11.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.3,1.7,0.04,0.12,0.15,0.04,0.15,Matches,2018-2019
19,Charles Aránguiz,cl CHI,MF,Leverkusen,29,1989,24,22,"1,891",21.0,2,7,2,0,0,3,0,0.10,0.33,0.43,0.10,0.43,1.4,1.4,2.8,4.1,0.07,0.13,0.20,0.07,0.20,Matches,2018-2019
20,Maximilian Arnold,de GER,MF,Wolfsburg,24,1994,33,33,"2,872",31.9,2,6,2,0,0,7,0,0.06,0.19,0.25,0.06,0.25,2.0,2.0,3.4,5.4,0.06,0.11,0.17,0.06,0.17,Matches,2018-2019
21,Takuma Asano,jp JPN,"MF,FW",Hannover 96,23,1994,13,9,699,7.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.5,1.6,0.14,0.06,0.20,0.14,0.20,Matches,2018-2019
22,Santiago Ascacíbar,ar ARG,MF,Stuttgart,21,1997,27,27,"2,428",27.0,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.7,2.1,0.05,0.03,0.08,0.05,0.08,Matches,2018-2019
23,Simon Asta,de GER,DF,Augsburg,17,2001,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches,2018-2019
24,Jean-Kévin Augustin,fr FRA,FW,RB Leipzig,21,1997,17,4,461,5.1,3,0,3,0,0,0,0,0.59,0.00,0.59,0.59,0.59,2.5,2.5,0.9,3.4,0.49,0.17,0.66,0.49,0.66,Matches,2018-2019
26,Ludwig Augustinsson,se SWE,DF,Werder Bremen,24,1994,34,34,"3,026",33.6,1,4,1,0,0,5,0,0.03,0.12,0.15,0.03,0.15,1.3,1.3,2.6,3.9,0.04,0.08,0.11,0.04,0.11,Matches,2018-2019
27,Kaan Ayhan,tr TUR,DF,Düsseldorf,23,1994,28,28,"2,449",27.2,4,1,4,0,0,10,0,0.15,0.04,0.18,0.15,0.18,2.3,2.3,0.4,2.7,0.09,0.01,0.10,0.09,0.10,Matches,2018-2019
28,Florian Baak,de GER,MF,Hertha BSC,19,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
29,Holger Badstuber,de GER,DF,Stuttgart,29,1989,10,5,522,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
30,Daniel Baier,de GER,MF,Augsburg,34,1984,33,33,"2,815",31.3,0,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,0.8,0.8,1.5,2.3,0.03,0.05,0.07,0.03,0.07,Matches,2018-2019
31,Leon Bailey,jm JAM,"FW,MF",Leverkusen,20,1997,29,21,"1,914",21.3,5,1,5,0,0,4,0,0.24,0.05,0.28,0.24,0.28,5.7,5.7,3.6,9.3,0.27,0.17,0.44,0.27,0.44,Matches,2018-2019
32,Marvin Bakalorz,de GER,MF,Hannover 96,28,1989,25,16,"1,470",16.3,1,0,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,0.5,0.5,0.5,1.0,0.03,0.03,0.06,0.03,0.06,Matches,2018-2019
33,Ridle Baku,de GER,MF,Mainz 05,20,1998,15,10,937,10.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.9,1.5,0.06,0.09,0.15,0.06,0.15,Matches,2018-2019
34,Philipp Bargfrede,de GER,"MF,DF",Werder Bremen,29,1989,15,13,"1,079",12.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches,2018-2019
35,Aymen Barkok,ma MAR,MF,Düsseldorf,20,1998,12,4,510,5.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.04,0.03,0.07,0.04,0.07,Matches,2018-2019
36,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,18,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches,2018-2019
37,Fin Bartels,de GER,FW,Werder Bremen,31,1987,2,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
38,Robert Bauer,de GER,DF,Nürnberg,23,1995,22,19,"1,722",19.1,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.9,0.01,0.03,0.05,0.01,0.05,Matches,2018-2019
39,Oliver Baumann,de GER,GK,Hoffenheim,28,1990,33,33,"2,970",33.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.6,0.6,0.00,0.02,0.02,0.00,0.02,Matches,2018-2019
40,Timo Baumgartl,de GER,DF,Stuttgart,22,1996,18,18,"1,620",18.0,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,0.2,0.2,0.0,0.3,0.01,0.00,0.01,0.01,0.01,Matches,2018-2019
41,Julian Baumgartlinger,at AUT,MF,Leverkusen,30,1988,21,16,"1,559",17.3,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.9,0.9,0.9,1.7,0.05,0.05,0.10,0.05,0.10,Matches,2018-2019
42,Christoph Baumgartner,at AUT,MF,Hoffenheim,18,1999,2,1,85,0.9,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches,2018-2019
43,Noah Joel Sarenren Bazee,ng NGA,FW,Hannover 96,21,1996,3,3,155,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.23,0.00,0.23,0.23,0.23,Matches,2018-2019
44,Ihlas Bebou,tg TOG,"FW,MF",Hannover 96,24,1994,12,12,"1,066",11.8,4,3,3,1,1,1,0,0.34,0.25,0.59,0.25,0.51,4.3,3.6,1.8,5.4,0.37,0.15,0.52,0.30,0.46,Matches,2018-2019
45,Uffe Bech,dk DEN,FW,Hannover 96,25,1993,2,0,19,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,1.34,1.34,0.00,1.34,Matches,2018-2019
46,Andreas Beck,de GER,"DF,MF",Stuttgart,31,1987,24,21,"1,776",19.7,0,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.5,0.5,1.0,1.6,0.03,0.05,0.08,0.03,0.08,Matches,2018-2019
47,Hanno Behrens,de GER,MF,Nürnberg,28,1990,30,30,"2,639",29.3,4,1,3,1,3,3,0,0.14,0.03,0.17,0.10,0.14,6.7,4.4,1.6,6.1,0.23,0.06,0.29,0.15,0.21,Matches,2018-2019
48,Ishak Belfodil,dz ALG,FW,Hoffenheim,26,1992,28,20,"1,863",20.7,16,3,16,0,0,3,0,0.77,0.14,0.92,0.77,0.92,11.3,11.3,3.5,14.8,0.55,0.17,0.72,0.55,0.72,Matches,2018-2019
49,Stefan Bell,de GER,DF,Mainz 05,26,1991,25,25,"2,250",25.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,2.0,2.0,1.1,3.1,0.08,0.05,0.13,0.08,0.13,Matches,2018-2019
50,Karim Bellarabi,de GER,"FW,MF",Leverkusen,28,1990,19,14,"1,057",11.7,5,4,5,0,0,4,1,0.43,0.34,0.77,0.43,0.77,2.5,2.5,4.5,7.0,0.22,0.38,0.60,0.22,0.60,Matches,2018-2019
52,Lars Bender,de GER,"DF,MF",Leverkusen,29,1989,20,18,"1,361",15.1,1,4,1,0,0,2,0,0.07,0.26,0.33,0.07,0.33,0.9,0.9,1.3,2.2,0.06,0.09,0.14,0.06,0.14,Matches,2018-2019
53,Sven Bender,de GER,DF,Leverkusen,29,1989,27,25,"1,991",22.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.04,0.01,0.05,0.04,0.05,Matches,2018-2019
54,László Bénes,sk SVK,MF,M'Gladbach,20,1997,1,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
55,Nabil Bentaleb,dz ALG,MF,Schalke 04,23,1994,25,19,"1,792",19.9,3,0,0,3,3,4,0,0.15,0.00,0.15,0.00,0.00,3.1,0.8,0.9,1.6,0.15,0.04,0.20,0.04,0.08,Matches,2018-2019
56,Louis Beyer,de GER,DF,M'Gladbach,18,2000,9,8,720,8.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.05,0.01,0.06,0.05,0.06,Matches,2018-2019
57,Ermin Bičakčić,ba BIH,DF,Hoffenheim,28,1990,25,20,"1,790",19.9,1,2,1,0,0,0,0,0.05,0.10,0.15,0.05,0.15,1.9,1.9,0.5,2.4,0.10,0.03,0.12,0.10,0.12,Matches,2018-2019
58,Leonardo Bittencourt,de GER,MF,Hoffenheim,24,1993,21,13,"1,069",11.9,1,3,1,0,0,1,0,0.08,0.25,0.34,0.08,0.34,2.5,2.5,1.4,3.9,0.21,0.12,0.33,0.21,0.33,Matches,2018-2019
59,Pablo de Blasis,ar ARG,FW,Mainz 05,30,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.06,0.09,0.15,0.06,0.15,Matches,2018-2019
60,Danny Blum,de GER,FW,Eint Frankfurt,27,1991,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
61,Jérôme Boateng,de GER,DF,Bayern Munich,29,1988,20,19,"1,693",18.8,0,2,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.5,0.5,0.8,1.4,0.03,0.04,0.07,0.03,0.07,Matches,2018-2019
62,Adam Bodzek,de GER,"MF,DF",Düsseldorf,32,1985,21,20,"1,596",17.7,0,1,0,0,0,5,1,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.8,0.9,0.00,0.05,0.05,0.00,0.05,Matches,2018-2019
63,Jean-Paul Boëtius,nl NED,"MF,FW",Mainz 05,24,1994,30,25,"2,127",23.6,4,7,4,0,0,8,0,0.17,0.30,0.47,0.17,0.47,3.2,3.2,3.6,6.9,0.14,0.15,0.29,0.14,0.29,Matches,2018-2019
64,Robin Bormuth,de GER,DF,Düsseldorf,22,1995,10,6,616,6.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches,2018-2019
65,Nassim Boujellab,ma MAR,MF,Schalke 04,19,1999,7,4,378,4.2,0,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,0.6,0.6,0.4,1.0,0.14,0.08,0.23,0.14,0.23,Matches,2018-2019
66,Julian Brandt,de GER,"MF,FW",Leverkusen,22,1996,33,30,"2,666",29.6,7,11,7,0,0,0,0,0.24,0.37,0.61,0.24,0.61,7.9,7.9,9.0,16.9,0.27,0.31,0.57,0.27,0.57,Matches,2018-2019
67,Fabian Bredlow,de GER,GK,Nürnberg,23,1995,13,12,"1,128",12.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
68,Josip Brekalo,hr CRO,"FW,MF",Wolfsburg,20,1998,25,15,"1,415",15.7,3,3,3,0,0,2,0,0.19,0.19,0.38,0.19,0.38,2.2,2.2,1.6,3.8,0.14,0.10,0.24,0.14,0.24,Matches,2018-2019
69,Joshua Brenet,nl NED,"DF,MF",Hoffenheim,24,1994,14,10,906,10.1,2,1,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30,1.7,1.7,1.5,3.2,0.17,0.15,0.32,0.17,0.32,Matches,2018-2019
70,John Brooks,us USA,DF,Wolfsburg,25,1993,29,29,"2,610",29.0,3,2,3,0,0,7,0,0.10,0.07,0.17,0.10,0.17,3.1,3.1,1.0,4.1,0.11,0.04,0.14,0.11,0.14,Matches,2018-2019
71,Daniel Brosinski,de GER,DF,Mainz 05,30,1988,26,26,"2,203",24.5,3,5,0,3,3,2,0,0.12,0.20,0.33,0.00,0.20,2.9,0.6,4.4,5.1,0.12,0.18,0.30,0.03,0.21,Matches,2018-2019
72,Bruma,pt POR,"MF,FW",RB Leipzig,23,1994,14,6,553,6.1,1,1,1,0,1,1,0,0.16,0.16,0.33,0.16,0.33,1.3,0.5,1.2,1.8,0.21,0.20,0.41,0.09,0.29,Matches,2018-2019
73,Jeffrey Bruma,nl NED,DF,Schalke 04,26,1991,9,7,624,6.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,2018-2019
74,Jacob Bruun Larsen,dk DEN,"FW,MF",Dortmund,19,1998,24,16,"1,265",14.1,2,2,2,0,0,0,0,0.14,0.14,0.28,0.14,0.28,3.6,3.6,2.9,6.5,0.26,0.20,0.46,0.26,0.46,Matches,2018-2019
75,Niko Bungert,de GER,DF,Mainz 05,31,1986,7,3,284,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.09,0.01,0.10,0.09,0.10,Matches,2018-2019
76,Guido Burgstaller,at AUT,FW,Schalke 04,29,1989,24,17,"1,526",17.0,4,0,4,0,0,4,0,0.24,0.00,0.24,0.24,0.24,6.2,6.2,1.1,7.3,0.36,0.07,0.43,0.36,0.43,Matches,2018-2019
78,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,18,2000,4,4,259,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.5,2.0,0.50,0.19,0.68,0.50,0.68,Matches,2018-2019
79,Roman Bürki,ch SUI,GK,Dortmund,27,1990,32,32,"2,880",32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
80,Gaëtan Bussmann,fr FRA,DF,Mainz 05,27,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
81,Jakub Błaszczykowski,pl POL,FW,Wolfsburg,32,1985,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
82,Caiuby,br BRA,"FW,MF",Augsburg,30,1988,14,10,"1,006",11.2,1,1,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,2.0,2.0,1.3,3.4,0.18,0.12,0.30,0.18,0.30,Matches,2018-2019
83,Daniel Caligiuri,it ITA,DF,Schalke 04,30,1988,31,31,"2,756",30.6,7,3,3,4,6,9,0,0.23,0.10,0.33,0.10,0.20,6.2,1.7,4.4,6.1,0.20,0.14,0.35,0.06,0.20,Matches,2018-2019
84,Jan-Ingwer Callsen-Bracker,de GER,DF,Augsburg,33,1984,1,0,7,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.73,0.00,1.73,1.73,1.73,Matches,2018-2019
85,Ignacio Camacho,es ESP,MF,Wolfsburg,28,1990,6,6,540,6.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.08,0.09,0.17,0.08,0.17,Matches,2018-2019
86,Jonas Carls,de GER,DF,Schalke 04,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches,2018-2019
87,Koen Casteels,be BEL,GK,Wolfsburg,26,1992,26,26,"2,295",25.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
88,Gonzalo Castro,de GER,MF,Stuttgart,31,1987,25,19,"1,692",18.8,2,4,2,0,0,4,0,0.11,0.21,0.32,0.11,0.32,1.3,1.3,1.9,3.2,0.07,0.10,0.17,0.07,0.17,Matches,2018-2019
89,Timothy Chandler,us USA,FW,Eint Frankfurt,28,1990,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.18,0.18,0.00,0.18,Matches,2018-2019
90,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,31,1987,16,12,997,11.1,0,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.7,0.7,0.4,1.1,0.06,0.04,0.10,0.06,0.10,Matches,2018-2019
91,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,22,1996,21,17,"1,378",15.3,6,4,6,0,0,2,0,0.39,0.26,0.65,0.39,0.65,3.8,3.8,3.4,7.3,0.25,0.22,0.47,0.25,0.47,Matches,2018-2019
92,Sergio Córdova,ve VEN,FW,Augsburg,20,1997,20,3,531,5.9,3,0,3,0,0,1,0,0.51,0.00,0.51,0.51,0.51,1.5,1.5,0.2,1.7,0.25,0.03,0.28,0.25,0.28,Matches,2018-2019
93,Danny da Costa,de GER,"DF,MF",Eint Frankfurt,25,1993,34,34,"3,033",33.7,2,4,2,0,0,1,0,0.06,0.12,0.18,0.06,0.18,3.0,3.0,3.8,6.8,0.09,0.11,0.20,0.09,0.20,Matches,2018-2019
94,Mickaël Cuisance,fr FRA,MF,M'Gladbach,18,1999,11,1,279,3.1,0,1,0,0,0,3,0,0.00,0.32,0.32,0.00,0.32,0.4,0.4,0.1,0.5,0.14,0.03,0.17,0.14,0.17,Matches,2018-2019
95,Matheus Cunha,br BRA,"FW,MF",RB Leipzig,19,1999,25,9,853,9.5,2,0,2,0,0,1,0,0.21,0.00,0.21,0.21,0.21,3.4,3.4,0.9,4.4,0.36,0.10,0.46,0.36,0.46,Matches,2018-2019
96,Christoph Daferner,de GER,FW,Freiburg,20,1998,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
97,Mahmoud Dahoud,de GER,MF,Dortmund,22,1996,14,7,697,7.7,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,0.7,0.7,0.8,1.6,0.09,0.11,0.20,0.09,0.20,Matches,2018-2019
98,Leon Dajaku,de GER,"MF,FW",Stuttgart,17,2001,2,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
99,Kevin Danso,at AUT,DF,Augsburg,19,1998,18,13,"1,247",13.9,1,1,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,0.5,0.5,0.0,0.6,0.04,0.00,0.04,0.04,0.04,Matches,2018-2019
100,Palkó Dárdai,hu HUN,"MF,FW",Hertha BSC,19,1999,7,1,113,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.09,0.06,0.15,0.09,0.15,Matches,2018-2019
101,Vladimír Darida,cz CZE,MF,Hertha BSC,27,1990,10,3,376,4.2,0,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,1.1,1.1,1.0,2.2,0.27,0.25,0.52,0.27,0.52,Matches,2018-2019
102,Alphonso Davies,ca CAN,"FW,MF",Bayern Munich,17,2000,6,0,80,0.9,1,0,1,0,0,1,0,1.13,0.00,1.13,1.13,1.13,0.2,0.2,0.0,0.2,0.19,0.00,0.19,0.19,0.19,Matches,2018-2019
104,Thomas Delaney,dk DEN,MF,Dortmund,26,1991,30,27,"2,283",25.4,3,5,3,0,0,7,0,0.12,0.20,0.32,0.12,0.32,2.4,2.4,1.4,3.8,0.09,0.06,0.15,0.09,0.15,Matches,2018-2019
105,Kerem Demirbay,de GER,MF,Hoffenheim,25,1993,26,24,"2,017",22.4,4,9,4,0,0,6,0,0.18,0.40,0.58,0.18,0.58,4.0,4.0,8.5,12.5,0.18,0.38,0.56,0.18,0.56,Matches,2018-2019
106,Diego Demme,de GER,MF,RB Leipzig,26,1991,26,24,"2,055",22.8,0,2,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,2.0,2.3,0.01,0.09,0.10,0.01,0.10,Matches,2018-2019
107,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,29,1989,4,3,245,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.1,0.24,0.16,0.39,0.24,0.39,Matches,2018-2019
108,Abdou Diallo,sn SEN,DF,Dortmund,22,1996,28,27,"2,379",26.4,1,1,1,0,0,1,1,0.04,0.04,0.08,0.04,0.08,0.8,0.8,0.7,1.5,0.03,0.03,0.06,0.03,0.06,Matches,2018-2019
109,Daniel Didavi,de GER,"MF,FW",Stuttgart,28,1990,20,8,956,10.6,2,2,2,0,0,0,0,0.19,0.19,0.38,0.19,0.38,1.9,1.9,3.3,5.2,0.18,0.31,0.49,0.18,0.49,Matches,2018-2019
110,Tim Dierßen,de GER,FW,Hannover 96,22,1996,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019
111,Javairô Dilrosun,nl NED,"FW,MF",Hertha BSC,20,1998,17,7,898,10.0,2,3,2,0,0,2,0,0.20,0.30,0.50,0.20,0.50,0.5,0.5,2.6,3.0,0.05,0.26,0.31,0.05,0.31,Matches,2018-2019
112,Giulio Donati,it ITA,DF,Mainz 05,28,1990,9,6,625,6.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.05,0.06,0.01,0.06,Matches,2018-2019
113,Ji Dong-won,kr KOR,"FW,MF",Augsburg,27,1991,14,10,891,9.9,4,1,4,0,0,2,0,0.40,0.10,0.51,0.40,0.51,1.3,1.3,1.2,2.5,0.14,0.12,0.25,0.14,0.25,Matches,2018-2019
