,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
17,Christopher Antwi-Adjei,gh GHA,"MF,FW",Paderborn 07,25,1994,34,28,"2,470",27.4,1,2,1,0,0,2,0,0.04,0.07,0.11,0.04,0.11,4.6,4.6,3.2,7.8,0.17,0.12,0.29,0.17,0.29,Matches,2019-2020
18,Charles Aránguiz,cl CHI,MF,Leverkusen,30,1989,27,23,"2,118",23.5,1,3,1,0,0,2,0,0.04,0.13,0.17,0.04,0.17,1.4,1.4,1.8,3.2,0.06,0.08,0.14,0.06,0.14,Matches,2019-2020
19,Maximilian Arnold,de GER,MF,Wolfsburg,25,1994,33,32,"2,821",31.3,4,8,4,0,0,8,0,0.13,0.26,0.38,0.13,0.38,2.4,2.4,6.1,8.5,0.08,0.19,0.27,0.08,0.27,Matches,2019-2020
20,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,22,1997,8,7,634,7.0,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.0,0.0,0.1,0.2,0.00,0.02,0.02,0.00,0.02,Matches,2019-2020
21,Ludwig Augustinsson,se SWE,DF,Werder Bremen,25,1994,12,10,924,10.3,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.2,0.2,1.2,1.4,0.02,0.11,0.13,0.02,0.13,Matches,2019-2020
22,Taiwo Awoniyi,ng NGA,FW,Mainz 05,21,1997,12,5,483,5.4,1,0,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,1.9,1.9,0.9,2.8,0.35,0.17,0.52,0.35,0.52,Matches,2019-2020
23,Kaan Ayhan,tr TUR,DF,Düsseldorf,24,1994,31,31,"2,731",30.3,2,3,2,0,0,10,0,0.07,0.10,0.16,0.07,0.16,2.5,2.5,2.3,4.8,0.08,0.08,0.16,0.08,0.16,Matches,2019-2020
24,Matthias Bader,de GER,DF,Köln,22,1997,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
26,Daniel Baier,de GER,MF,Augsburg,35,1984,23,22,"1,941",21.6,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04,Matches,2019-2020
27,Leon Bailey,jm JAM,"FW,MF",Leverkusen,21,1997,22,12,"1,090",12.1,5,3,5,0,0,0,2,0.41,0.25,0.66,0.41,0.66,4.2,4.2,2.6,6.8,0.35,0.21,0.56,0.35,0.56,Matches,2019-2020
28,Lewis Baker,eng ENG,MF,Düsseldorf,24,1995,8,7,545,6.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.07,0.05,0.12,0.07,0.12,Matches,2019-2020
29,Ridle Baku,de GER,"DF,MF",Mainz 05,21,1998,30,26,"2,351",26.1,1,3,1,0,0,5,1,0.04,0.11,0.15,0.04,0.15,1.1,1.1,3.1,4.2,0.04,0.12,0.16,0.04,0.16,Matches,2019-2020
30,Leonardo Balerdi,ar ARG,"DF,MF",Dortmund,20,1999,7,1,133,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
31,Philipp Bargfrede,de GER,MF,Werder Bremen,30,1989,15,6,586,6.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.03,0.02,0.05,0.03,0.05,Matches,2019-2020
32,Aymen Barkok,ma MAR,"FW,MF",Düsseldorf,21,1998,3,1,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
33,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,19,2000,18,11,938,10.4,0,2,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,0.4,0.4,0.2,0.6,0.04,0.02,0.06,0.04,0.06,Matches,2019-2020
34,Fin Bartels,de GER,"FW,MF",Werder Bremen,32,1987,14,1,340,3.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.11,0.09,0.20,0.11,0.20,Matches,2019-2020
35,Oliver Batista-Meier,de GER,FW,Bayern Munich,18,2001,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
36,Oliver Baumann,de GER,GK,Hoffenheim,29,1990,30,30,"2,700",30.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
37,Julian Baumgartlinger,at AUT,MF,Leverkusen,31,1988,27,20,"1,791",19.9,2,2,2,0,0,4,0,0.10,0.10,0.20,0.10,0.20,1.8,1.8,1.9,3.7,0.09,0.10,0.19,0.09,0.19,Matches,2019-2020
38,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,19,1999,26,17,"1,493",16.6,7,2,7,0,0,3,0,0.42,0.12,0.54,0.42,0.54,8.0,8.0,2.3,10.3,0.48,0.14,0.62,0.48,0.62,Matches,2019-2020
39,Noah Joel Sarenren Bazee,ng NGA,FW,Augsburg,22,1996,10,4,381,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.4,0.4,0.4,0.8,0.11,0.08,0.19,0.11,0.19,Matches,2019-2020
40,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,25,1994,32,20,"2,102",23.4,6,1,6,0,0,1,0,0.26,0.04,0.30,0.26,0.30,4.3,4.3,3.3,7.6,0.18,0.14,0.33,0.18,0.33,Matches,2019-2020
41,Sheraldo Becker,sr SUR,"MF,FW",Union Berlin,24,1995,13,5,540,6.0,0,2,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,0.2,0.2,0.8,1.0,0.04,0.13,0.17,0.04,0.17,Matches,2019-2020
42,Timo Becker,de GER,"DF,MF",Schalke 04,22,1997,10,4,336,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.06,0.06,0.12,0.06,0.12,Matches,2019-2020
43,Maximilian Beier,de GER,"FW,MF",Hoffenheim,16,2002,6,0,109,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,1.4,1.13,0.05,1.19,1.13,1.19,Matches,2019-2020
44,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,27,1992,5,3,269,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.2,1.3,0.36,0.08,0.43,0.36,0.43,Matches,2019-2020
45,Karim Bellarabi,de GER,"FW,DF",Leverkusen,29,1990,26,17,"1,424",15.8,4,6,4,0,0,2,0,0.25,0.38,0.63,0.25,0.63,5.9,5.9,4.2,10.2,0.38,0.27,0.64,0.38,0.64,Matches,2019-2020
46,Lars Bender,de GER,"DF,MF",Leverkusen,30,1989,18,16,"1,373",15.3,2,1,2,0,0,3,0,0.13,0.07,0.20,0.13,0.20,0.7,0.7,1.0,1.7,0.05,0.07,0.11,0.05,0.11,Matches,2019-2020
47,Sven Bender,de GER,DF,Leverkusen,30,1989,33,33,"2,726",30.3,2,1,2,0,0,3,0,0.07,0.03,0.10,0.07,0.10,1.3,1.3,0.1,1.4,0.04,0.00,0.04,0.04,0.04,Matches,2019-2020
48,László Bénes,sk SVK,MF,M'Gladbach,21,1997,22,10,898,10.0,0,4,0,0,0,3,0,0.00,0.40,0.40,0.00,0.40,1.1,1.1,2.7,3.9,0.11,0.27,0.39,0.11,0.39,Matches,2019-2020
49,Keanan Bennetts,eng ENG,MF,M'Gladbach,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
50,Ramy Bensebaini,dz ALG,DF,M'Gladbach,24,1995,19,16,"1,448",16.1,5,3,3,2,2,8,1,0.31,0.19,0.50,0.19,0.37,3.5,2.0,2.5,4.5,0.22,0.16,0.38,0.12,0.28,Matches,2019-2020
52,Valon Berisha,xk KVX,"MF,FW",Düsseldorf,26,1993,13,12,941,10.5,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,0.8,0.8,0.6,1.4,0.07,0.06,0.14,0.07,0.14,Matches,2019-2020
53,Louis Beyer,de GER,DF,M'Gladbach,19,2000,3,0,110,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
54,Ermin Bičakčić,ba BIH,DF,Hoffenheim,29,1990,21,13,"1,176",13.1,2,0,2,0,0,0,0,0.15,0.00,0.15,0.15,0.15,0.6,0.6,0.4,0.9,0.04,0.03,0.07,0.04,0.07,Matches,2019-2020
55,Leonardo Bittencourt,de GER,FW,Hoffenheim,25,1993,1,0,3,0.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.97,0.00,0.97,0.97,0.97,Matches,2019-2020
56,Leonardo Bittencourt,de GER,"FW,MF",Werder Bremen,25,1993,28,23,"1,889",21.0,4,2,4,0,0,6,0,0.19,0.10,0.29,0.19,0.29,3.4,3.4,3.2,6.6,0.16,0.15,0.31,0.16,0.31,Matches,2019-2020
57,Jérôme Boateng,de GER,DF,Bayern Munich,30,1988,24,23,"1,796",20.0,0,2,0,0,0,5,1,0.00,0.10,0.10,0.00,0.10,0.4,0.4,1.5,1.8,0.02,0.07,0.09,0.02,0.09,Matches,2019-2020
58,Adam Bodzek,de GER,MF,Düsseldorf,33,1985,28,22,"2,015",22.4,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,1.0,0.03,0.01,0.04,0.03,0.04,Matches,2019-2020
59,Jean-Paul Boëtius,nl NED,MF,Mainz 05,25,1994,28,26,"2,266",25.2,4,5,4,0,0,5,0,0.16,0.20,0.36,0.16,0.36,2.9,2.9,3.4,6.3,0.12,0.13,0.25,0.12,0.25,Matches,2019-2020
60,Melayro Bogarde,nl NED,DF,Hoffenheim,17,2002,2,1,51,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
61,Dennis Borkowski,de GER,FW,RB Leipzig,17,2002,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
62,Robin Bormuth,de GER,DF,Düsseldorf,23,1995,3,2,181,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
63,Sebastiaan Bornauw,be BEL,DF,Köln,20,1999,28,28,"2,447",27.2,6,0,6,0,0,5,1,0.22,0.00,0.22,0.22,0.22,2.7,2.7,0.5,3.2,0.10,0.02,0.12,0.10,0.12,Matches,2019-2020
64,Brandon Borrello,au AUS,"MF,FW",Freiburg,24,1995,7,4,298,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.06,0.07,0.13,0.06,0.13,Matches,2019-2020
65,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,20,1999,11,3,419,4.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.09,0.03,0.11,0.09,0.11,Matches,2019-2020
66,Dedryck Boyata,be BEL,DF,Hertha BSC,28,1990,28,28,"2,436",27.1,4,1,4,0,0,8,1,0.15,0.04,0.18,0.15,0.18,1.5,1.5,1.0,2.5,0.05,0.04,0.09,0.05,0.09,Matches,2019-2020
67,Can Bozdogan,de GER,MF,Schalke 04,18,2001,3,3,235,2.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.05,0.01,0.05,0.05,0.05,Matches,2019-2020
68,Julian Brandt,de GER,"MF,FW",Dortmund,23,1996,33,25,"2,203",24.5,3,7,3,0,0,0,0,0.12,0.29,0.41,0.12,0.41,4.0,4.0,5.6,9.6,0.16,0.23,0.39,0.16,0.39,Matches,2019-2020
69,Josip Brekalo,hr CRO,"MF,FW",Wolfsburg,21,1998,30,19,"1,670",18.6,3,4,3,0,0,0,0,0.16,0.22,0.38,0.16,0.38,3.4,3.4,5.7,9.2,0.19,0.31,0.49,0.19,0.49,Matches,2019-2020
70,John Brooks,us USA,DF,Wolfsburg,26,1993,25,25,"2,224",24.7,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,1.4,1.4,0.5,1.9,0.05,0.02,0.08,0.05,0.08,Matches,2019-2020
71,Daniel Brosinski,de GER,DF,Mainz 05,31,1988,26,16,"1,709",19.0,2,4,1,1,1,3,0,0.11,0.21,0.32,0.05,0.26,1.6,0.9,3.6,4.5,0.09,0.19,0.28,0.05,0.24,Matches,2019-2020
72,Jeffrey Bruma,nl NED,DF,Wolfsburg,27,1991,9,9,810,9.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.0,1.2,0.14,0.00,0.14,0.14,0.14,Matches,2019-2020
73,Jeffrey Bruma,nl NED,DF,Mainz 05,27,1991,8,8,675,7.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.05,0.00,0.05,0.05,0.05,Matches,2019-2020
74,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,20,1998,11,5,391,4.3,0,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,0.3,0.3,1.3,1.6,0.07,0.29,0.36,0.07,0.36,Matches,2019-2020
75,Jacob Bruun Larsen,dk DEN,"FW,MF",Dortmund,20,1998,4,0,68,0.8,0,1,0,0,0,0,0,0.00,1.32,1.32,0.00,1.32,0.0,0.0,0.4,0.4,0.00,0.48,0.48,0.00,0.48,Matches,2019-2020
76,Marius Bülter,de GER,"MF,FW",Union Berlin,26,1993,32,28,"2,321",25.8,7,1,7,0,0,1,0,0.27,0.04,0.31,0.27,0.31,2.7,2.7,3.8,6.5,0.10,0.15,0.25,0.10,0.25,Matches,2019-2020
78,Guido Burgstaller,at AUT,FW,Schalke 04,30,1989,21,13,"1,234",13.7,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,4.6,4.6,1.0,5.5,0.33,0.07,0.40,0.33,0.40,Matches,2019-2020
79,Jonathan Burkardt,de GER,FW,Mainz 05,19,2000,8,3,253,2.8,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0.8,0.8,0.1,0.9,0.28,0.05,0.33,0.28,0.33,Matches,2019-2020
80,Roman Bürki,ch SUI,GK,Dortmund,28,1990,31,31,"2,770",30.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
81,Daniel Caligiuri,it ITA,"MF,FW",Schalke 04,31,1988,28,26,"2,293",25.5,2,2,1,1,1,5,0,0.08,0.08,0.16,0.04,0.12,3.3,2.6,3.5,6.1,0.13,0.14,0.27,0.10,0.24,Matches,2019-2020
82,Emre Can,de GER,"MF,DF",Dortmund,25,1994,12,10,955,10.6,2,0,2,0,0,5,0,0.19,0.00,0.19,0.19,0.19,0.9,0.9,0.4,1.3,0.08,0.04,0.12,0.08,0.12,Matches,2019-2020
83,Koen Casteels,be BEL,GK,Wolfsburg,27,1992,26,26,"2,340",26.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
84,Timothy Chandler,us USA,"DF,MF",Eint Frankfurt,29,1990,22,12,"1,220",13.6,5,1,5,0,0,4,0,0.37,0.07,0.44,0.37,0.44,1.8,1.8,1.0,2.8,0.13,0.07,0.20,0.13,0.20,Matches,2019-2020
85,Kwon Chang-hoon,kr KOR,"MF,FW",Freiburg,25,1994,23,6,676,7.5,2,0,2,0,0,0,0,0.27,0.00,0.27,0.27,0.27,1.9,1.9,1.1,2.9,0.25,0.14,0.39,0.25,0.39,Matches,2019-2020
86,Darko Churlinov,mk MKD,FW,Köln,19,2000,1,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.15,0.15,0.00,0.15,Matches,2019-2020
87,Per Ciljan Skjelbred,no NOR,MF,Hertha BSC,32,1987,24,21,"1,628",18.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches,2019-2020
88,Christian Clemens,de GER,"MF,FW",Köln,27,1991,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
89,Jamilu Collins,ng NGA,DF,Paderborn 07,24,1994,30,30,"2,668",29.6,1,2,1,0,1,9,1,0.03,0.07,0.10,0.03,0.10,1.7,1.0,1.4,2.4,0.06,0.05,0.11,0.03,0.08,Matches,2019-2020
90,Kingsley Coman,fr FRA,"FW,MF",Bayern Munich,23,1996,24,17,"1,505",16.7,4,3,4,0,0,2,0,0.24,0.18,0.42,0.24,0.42,4.2,4.2,3.9,8.1,0.25,0.23,0.48,0.25,0.48,Matches,2019-2020
91,Jhon Córdoba,co COL,FW,Köln,26,1993,29,23,"1,998",22.2,13,2,13,0,0,5,0,0.59,0.09,0.68,0.59,0.68,9.6,9.6,1.6,11.2,0.43,0.07,0.51,0.43,0.51,Matches,2019-2020
92,Sergio Córdova,ve VEN,"FW,MF",Augsburg,21,1997,16,4,367,4.1,2,1,2,0,0,0,0,0.49,0.25,0.74,0.49,0.74,1.8,1.8,0.8,2.6,0.43,0.20,0.63,0.43,0.63,Matches,2019-2020
93,Danny da Costa,de GER,"DF,MF",Eint Frankfurt,26,1993,19,15,"1,389",15.4,1,4,1,0,0,0,0,0.06,0.26,0.32,0.06,0.32,1.3,1.3,3.7,5.0,0.09,0.24,0.32,0.09,0.32,Matches,2019-2020
94,Philippe Coutinho,br BRA,"MF,FW",Bayern Munich,27,1992,23,15,"1,411",15.7,8,6,7,1,1,0,0,0.51,0.38,0.89,0.45,0.83,7.7,7.0,3.5,10.5,0.49,0.22,0.72,0.45,0.67,Matches,2019-2020
95,Mickaël Cuisance,fr FRA,"MF,FW",Bayern Munich,19,1999,9,3,307,3.4,1,0,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,0.6,0.6,0.2,0.8,0.18,0.05,0.23,0.18,0.23,Matches,2019-2020
96,Matheus Cunha,br BRA,"FW,MF",Hertha BSC,20,1999,11,9,744,8.3,6,0,6,0,0,3,0,0.73,0.00,0.73,0.73,0.73,3.3,3.3,0.4,3.7,0.40,0.05,0.44,0.40,0.44,Matches,2019-2020
97,Matheus Cunha,br BRA,"FW,MF",RB Leipzig,20,1999,10,2,279,3.1,0,1,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,2.2,2.2,0.3,2.5,0.71,0.09,0.79,0.71,0.79,Matches,2019-2020
98,Rafael Czichos,de GER,DF,Köln,29,1990,26,26,"2,207",24.5,1,1,1,0,0,4,1,0.04,0.04,0.08,0.04,0.08,1.2,1.2,0.3,1.6,0.05,0.01,0.07,0.05,0.07,Matches,2019-2020
99,Moanes Dabbur,il ISR,FW,Hoffenheim,27,1992,14,11,766,8.5,4,0,4,0,0,4,0,0.47,0.00,0.47,0.47,0.47,3.0,3.0,0.6,3.5,0.35,0.07,0.42,0.35,0.42,Matches,2019-2020
100,Mahmoud Dahoud,de GER,MF,Dortmund,23,1996,12,6,558,6.2,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,1.1,1.1,0.4,1.5,0.18,0.06,0.23,0.18,0.23,Matches,2019-2020
101,Leon Dajaku,de GER,"DF,FW",Bayern Munich,18,2001,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
102,Vladimír Darida,cz CZE,MF,Hertha BSC,28,1990,28,25,"2,256",25.1,3,4,3,0,0,8,1,0.12,0.16,0.28,0.12,0.28,3.1,3.1,3.9,7.0,0.12,0.15,0.28,0.12,0.28,Matches,2019-2020
104,Alphonso Davies,ca CAN,DF,Bayern Munich,18,2000,29,24,"2,234",24.8,3,5,3,0,0,4,1,0.12,0.20,0.32,0.12,0.32,2.1,2.1,3.6,5.7,0.09,0.15,0.23,0.09,0.23,Matches,2019-2020
105,Thomas Delaney,dk DEN,MF,Dortmund,27,1991,11,11,830,9.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.05,0.00,0.06,0.05,0.06,Matches,2019-2020
106,Kerem Demirbay,de GER,MF,Leverkusen,26,1993,25,18,"1,573",17.5,1,5,1,0,0,4,1,0.06,0.29,0.34,0.06,0.34,2.8,2.8,3.8,6.6,0.16,0.22,0.38,0.16,0.38,Matches,2019-2020
107,Diego Demme,de GER,MF,RB Leipzig,27,1991,17,14,"1,211",13.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.1,1.5,0.03,0.08,0.11,0.03,0.11,Matches,2019-2020
108,Moussa Diaby,fr FRA,"FW,MF",Leverkusen,20,1999,28,18,"1,771",19.7,5,5,5,0,0,3,0,0.25,0.25,0.51,0.25,0.51,4.8,4.8,4.7,9.5,0.24,0.24,0.48,0.24,0.48,Matches,2019-2020
109,Javairô Dilrosun,nl NED,"MF,FW",Hertha BSC,21,1998,23,16,"1,309",14.5,4,2,4,0,0,2,0,0.28,0.14,0.41,0.28,0.41,2.0,2.0,1.2,3.2,0.13,0.08,0.22,0.13,0.22,Matches,2019-2020
110,Ji Dong-won,kr KOR,FW,Mainz 05,28,1991,4,1,102,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
111,Bas Dost,nl NED,FW,Eint Frankfurt,30,1989,24,16,"1,475",16.4,8,2,8,0,0,2,0,0.49,0.12,0.61,0.49,0.61,6.7,6.7,1.4,8.1,0.41,0.09,0.50,0.41,0.50,Matches,2019-2020
112,Mamadou Doucouré,fr FRA,MF,M'Gladbach,21,1998,2,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020
