,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Yakubu Adamu,ng NGA,DF,St. Pauli,19,1981,4,1,84,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2001-2002
1,Otto Addo,gh GHA,MF,Dortmund,26,1975,8,5,496,5.5,0,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,2001-2002
2,Adhemar,br BRA,FW,Stuttgart,29,1972,28,12,"1,293",14.4,2,4,2,0,0,2,0,0.14,0.28,0.42,0.14,0.42,Matches,2001-2002
3,Silvio Adzic,de GER,"FW,MF",Kaiserslautern,20,1980,2,1,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2001-2002
4,Victor Agali,ng NGA,FW,Schalke 04,22,1978,22,9,"1,119",12.4,4,0,4,0,0,4,0,0.32,0.00,0.32,0.32,0.32,Matches,2001-2002
5,Paul Agostino,au AUS,FW,1860 Munich,26,1975,19,12,"1,217",13.5,5,0,5,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches,2001-2002
6,Lawrence Aidoo,gh GHA,"FW,MF",M'Gladbach,19,1982,14,10,878,9.8,2,2,2,0,0,2,0,0.21,0.21,0.41,0.21,0.41,Matches,2001-2002
7,Charles Akonnor,gh GHA,MF,Wolfsburg,27,1974,23,22,"1,989",22.1,1,1,1,0,0,4,1,0.05,0.05,0.09,0.05,0.09,Matches,2001-2002
8,Bruno Akrapović,ba BIH,MF,Energie Cottbus,33,1967,30,30,"2,458",27.3,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2001-2002
9,Jörg Albertz,de GER,MF,Hamburger SV,30,1971,24,22,"1,872",20.8,4,3,3,1,1,5,0,0.19,0.14,0.34,0.14,0.29,Matches,2001-2002
10,Philip Albrecht,de GER,FW,St. Pauli,21,1979,1,0,15,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2001-2002
11,Alex Alves,br BRA,FW,Hertha BSC,26,1974,22,17,"1,493",16.6,7,3,7,0,0,0,1,0.42,0.18,0.60,0.42,0.60,Matches,2001-2002
12,Moudachirou Amadou,bj BEN,DF,St. Pauli,29,1971,21,18,"1,589",17.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2001-2002
13,Márcio Amoroso,br BRA,FW,Dortmund,27,1974,31,25,"2,125",23.6,18,4,11,7,7,6,0,0.76,0.17,0.93,0.47,0.64,Matches,2001-2002
14,Roda Antar,lb LIB,MF,Hamburger SV,20,1980,16,8,881,9.8,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matches,2001-2002
15,Archil Arveladze,ge GEO,FW,Köln,28,1973,3,1,83,0.9,0,1,0,0,0,0,0,0.00,1.08,1.08,0.00,1.08,Matches,2001-2002
16,Magnus Arvidsson,se SWE,FW,Hansa Rostock,28,1973,27,18,"1,573",17.5,5,1,5,0,0,0,0,0.29,0.06,0.34,0.29,0.34,Matches,2001-2002
17,Gerald Asamoah,de GER,"FW,MF",Schalke 04,22,1978,32,25,"2,095",23.3,6,3,6,0,0,5,1,0.26,0.13,0.39,0.26,0.39,Matches,2001-2002
18,Slađan Ašanin,hr CRO,DF,M'Gladbach,29,1971,27,11,"1,429",15.9,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,Matches,2001-2002
19,Benjamin Auer,de GER,FW,M'Gladbach,20,1981,8,3,310,3.4,1,0,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,Matches,2001-2002
20,Marko Babić,hr CRO,"DF,MF",Leverkusen,20,1981,3,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2001-2002
21,Alexander Bade,de GER,GK,Köln,30,1970,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2001-2002
22,Zlatan Bajramović,ba BIH,MF,St. Pauli,21,1979,23,17,"1,560",17.3,2,1,2,0,0,5,1,0.12,0.06,0.17,0.12,0.17,Matches,2001-2002
23,Krasimir Balakov,bg BUL,MF,Stuttgart,35,1966,30,30,"2,634",29.3,4,4,2,2,3,0,0,0.14,0.14,0.27,0.07,0.21,Matches,2001-2002
24,Hanno Balitsch,de GER,MF,Köln,20,1981,24,22,"1,956",21.7,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,2001-2002
26,Michael Ballack,de GER,MF,Leverkusen,24,1976,29,29,"2,479",27.5,17,5,14,3,3,12,1,0.62,0.18,0.80,0.51,0.69,Matches,2001-2002
27,Ivica Banović,hr CRO,MF,Werder Bremen,20,1980,17,7,738,8.2,1,0,1,0,0,2,1,0.12,0.00,0.12,0.12,0.12,Matches,2001-2002
28,Miroslav Baranek,cz CZE,MF,Köln,27,1973,21,14,"1,315",14.6,1,4,1,0,0,6,0,0.07,0.27,0.34,0.07,0.34,Matches,2001-2002
29,Sergej Barbarez,ba BIH,"FW,MF",Hamburger SV,29,1971,24,24,"1,967",21.9,7,5,7,0,1,11,0,0.32,0.23,0.55,0.32,0.55,Matches,2001-2002
