,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Mathias Abel,de GER,DF,Mainz 05,24,1981,20,18,"1,527",17.0,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,2005-2006
1,Abuda,br BRA,FW,Wolfsburg,19,1986,1,0,9,0.1,0,,0,0,,1,0,0.00,,,0.00,,Matches,2005-2006
2,Otto Addo,gh GHA,MF,Mainz 05,30,1975,17,7,695,7.7,0,2,0,0,0,4,0,0.00,0.26,0.26,0.00,0.26,Matches,2005-2006
3,Abdelaziz Ahanfouf,ma MAR,FW,MSV Duisburg,27,1978,27,22,"2,055",22.8,9,2,8,1,2,5,0,0.39,0.09,0.48,0.35,0.44,Matches,2005-2006
4,Alex,pt POR,"DF,MF",Wolfsburg,25,1979,17,17,"1,360",15.1,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,2005-2006
5,Halil Altıntop,tr TUR,"FW,MF",Kaiserslautern,22,1982,34,34,"2,883",32.0,20,3,20,0,0,2,0,0.62,0.09,0.72,0.62,0.72,Matches,2005-2006
6,Hamit Altıntop,tr TUR,"DF,MF",Schalke 04,22,1982,22,15,"1,351",15.0,1,1,1,0,0,5,0,0.07,0.07,0.13,0.07,0.13,Matches,2005-2006
7,Ioannis Amanatidis,gr GRE,"FW,MF",Eint Frankfurt,23,1981,32,31,"2,606",29.0,12,2,11,1,1,5,0,0.41,0.07,0.48,0.38,0.45,Matches,2005-2006
8,Matthew Amoah,gh GHA,FW,Dortmund,24,1980,8,4,400,4.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
9,Leon Andreasen,dk DEN,"DF,MF",Werder Bremen,22,1983,18,11,"1,087",12.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
10,Markus Anfang,de GER,MF,MSV Duisburg,31,1974,12,5,650,7.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
11,Zé António,pt POR,DF,M'Gladbach,28,1977,34,33,"3,017",33.5,3,0,3,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,2005-2006
12,Gerald Asamoah,de GER,"FW,MF",Schalke 04,26,1978,24,15,"1,374",15.3,3,3,3,0,0,5,0,0.20,0.20,0.39,0.20,0.39,Matches,2005-2006
13,Athirson,br BRA,"DF,MF",Leverkusen,28,1977,18,15,"1,246",13.8,1,4,1,0,0,3,0,0.07,0.29,0.36,0.07,0.36,Matches,2005-2006
14,Timothée Atouba,cm CMR,DF,Hamburger SV,23,1982,31,31,"2,771",30.8,1,1,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches,2005-2006
15,Benjamin Auer,de GER,FW,Mainz 05,24,1981,29,25,"2,217",24.6,9,3,9,0,0,2,0,0.37,0.12,0.49,0.37,0.49,Matches,2005-2006
16,Necat Aygün,de GER,DF,MSV Duisburg,25,1980,8,2,238,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
17,Mimoun Azaouagh,de GER,MF,Schalke 04,22,1982,4,3,207,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
18,Christof Babatz,de GER,MF,Mainz 05,30,1974,17,14,"1,186",13.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
19,Markus Babbel,de GER,DF,Stuttgart,32,1972,12,10,949,10.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
20,Marko Babić,hr CRO,"DF,MF",Leverkusen,24,1981,27,11,"1,150",12.8,1,2,1,0,0,4,1,0.08,0.16,0.23,0.08,0.23,Matches,2005-2006
21,Alexander Bade,de GER,GK,Köln,34,1970,13,12,"1,125",12.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
22,Zlatan Bajramović,ba BIH,MF,Schalke 04,25,1979,25,16,"1,294",14.4,4,1,4,0,0,5,2,0.28,0.07,0.35,0.28,0.35,Matches,2005-2006
23,Hanno Balitsch,de GER,MF,Hannover 96,24,1981,31,30,"2,718",30.2,1,1,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,Matches,2005-2006
24,Michael Ballack,de GER,MF,Bayern Munich,28,1976,26,26,"2,270",25.2,14,4,14,0,0,10,0,0.56,0.16,0.71,0.56,0.71,Matches,2005-2006
26,Ivica Banović,hr CRO,MF,Nürnberg,24,1980,23,15,"1,299",14.4,2,3,2,0,0,3,1,0.14,0.21,0.35,0.14,0.35,Matches,2005-2006
27,Sergej Barbarez,ba BIH,"FW,MF",Hamburger SV,33,1971,33,33,"2,879",32.0,9,11,7,2,2,9,0,0.28,0.34,0.63,0.22,0.56,Matches,2005-2006
28,Tranquillo Barnetta,ch SUI,MF,Leverkusen,20,1985,31,26,"2,165",24.1,6,7,6,0,0,5,0,0.25,0.29,0.54,0.25,0.54,Matches,2005-2006
29,Yıldıray Baştürk,tr TUR,MF,Hertha BSC,26,1978,27,25,"2,215",24.6,6,4,6,0,0,4,0,0.24,0.16,0.41,0.24,0.41,Matches,2005-2006
30,Frank Baumann,de GER,"DF,MF",Werder Bremen,29,1975,19,19,"1,550",17.2,2,0,2,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches,2005-2006
31,Alexander Baumjohann,de GER,MF,Schalke 04,18,1987,1,0,4,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2005-2006
32,Andreas Beck,de GER,"DF,MF",Stuttgart,18,1987,5,5,419,4.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
33,Mathieu Béda,fr FRA,"DF,MF",Kaiserslautern,24,1981,16,16,"1,395",15.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
34,Stefan Beinlich,de GER,MF,Hamburger SV,33,1972,16,16,"1,413",15.7,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches,2005-2006
35,Axel Bellinghausen,de GER,MF,Kaiserslautern,22,1983,20,17,"1,497",16.6,0,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,2005-2006
36,Roland Benschneider,de GER,DF,Köln,24,1980,12,8,706,7.8,1,0,1,0,0,1,1,0.13,0.00,0.13,0.13,0.13,Matches,2005-2006
37,Dimitar Berbatov,bg BUL,FW,Leverkusen,24,1981,34,34,"3,059",34.0,21,6,17,4,5,3,0,0.62,0.18,0.79,0.50,0.68,Matches,2005-2006
38,Vinícius Bergantin,br BRA,DF,Hannover 96,25,1980,23,14,"1,346",15.0,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,2005-2006
39,Sven Beuckert,de GER,GK,MSV Duisburg,31,1973,3,0,81,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
40,Daniel Bierofka,de GER,MF,Stuttgart,26,1979,1,0,23,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
41,Marino Biliškov,hr CRO,DF,MSV Duisburg,29,1976,21,21,"1,877",20.9,1,0,1,0,0,2,1,0.05,0.00,0.05,0.05,0.05,Matches,2005-2006
42,Stefan Blank,de GER,DF,Kaiserslautern,28,1977,17,14,"1,278",14.2,1,1,1,0,0,3,1,0.07,0.07,0.14,0.07,0.14,Matches,2005-2006
43,Isaac Boakye,gh GHA,FW,Arminia,23,1981,25,22,"1,836",20.4,8,3,8,0,0,1,0,0.39,0.15,0.54,0.39,0.54,Matches,2005-2006
44,Kevin-Prince Boateng,gh GHA,"FW,MF",Hertha BSC,18,1987,21,16,"1,580",17.6,2,3,2,0,0,7,0,0.11,0.17,0.28,0.11,0.28,Matches,2005-2006
45,Tamás Bódog,hu HUN,DF,Mainz 05,34,1970,1,0,2,0.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,2005-2006
46,Adam Bodzek,de GER,"DF,MF",MSV Duisburg,19,1985,9,6,529,5.9,1,0,1,0,0,4,0,0.17,0.00,0.17,0.17,0.17,Matches,2005-2006
47,Sebastian Boenisch,pl POL,DF,Schalke 04,18,1987,1,0,8,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,2005-2006
48,Steffen Bohl,de GER,"DF,MF",Kaiserslautern,21,1983,2,0,51,0.6,0,,0,0,,0,0,0.00,,,0.00,,Matches,2005-2006
49,Jörg Böhme,de GER,MF,M'Gladbach,31,1974,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
50,Balázs Borbély,sk SVK,"DF,MF",Kaiserslautern,25,1979,8,6,373,4.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
52,Marcelo Bordon,br BRA,DF,Schalke 04,29,1976,31,31,"2,700",30.0,2,3,2,0,0,5,0,0.07,0.10,0.17,0.07,0.17,Matches,2005-2006
53,Márcio Borges,br BRA,DF,Arminia,32,1973,27,26,"2,355",26.2,1,0,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,Matches,2005-2006
54,Tim Borowski,de GER,MF,Werder Bremen,25,1980,31,31,"2,665",29.6,10,9,10,0,1,10,0,0.34,0.30,0.64,0.34,0.64,Matches,2005-2006
55,Bartosz Bosacki,pl POL,DF,Nürnberg,29,1975,4,3,231,2.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
56,Khalid Boulahrouz,nl NED,DF,Hamburger SV,23,1981,28,28,"2,468",27.4,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2005-2006
57,Thomas Brdarić,de GER,FW,Hannover 96,30,1975,31,28,"2,480",27.6,10,3,9,1,1,4,0,0.36,0.11,0.47,0.33,0.44,Matches,2005-2006
58,Thomas Broich,de GER,MF,M'Gladbach,24,1981,28,19,"1,719",19.1,2,2,2,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,2005-2006
59,Markus Brzenska,de GER,DF,Dortmund,21,1984,21,18,"1,585",17.6,2,0,2,0,0,7,0,0.11,0.00,0.11,0.11,0.11,Matches,2005-2006
60,Delron Buckley,za RSA,"FW,MF",Dortmund,27,1977,28,18,"1,540",17.1,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,2005-2006
61,Alexander Bugera,de GER,DF,MSV Duisburg,26,1978,23,23,"1,884",20.9,1,2,1,0,0,7,0,0.05,0.10,0.14,0.05,0.14,Matches,2005-2006
62,Dick van Burik,nl NED,DF,Hertha BSC,31,1973,25,25,"2,002",22.2,1,0,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,2005-2006
63,Hans-Jörg Butt,de GER,GK,Leverkusen,31,1974,34,34,"3,060",34.0,1,0,0,1,1,1,0,0.03,0.00,0.03,0.00,0.00,Matches,2005-2006
