,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Aymen Abdennour,tn TUN,DF,Werder Bremen,19,1989,6,5,381,4.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
1,Yacine Abdessadki,ma MAR,MF,Freiburg,28,1981,23,20,"1,801",20.0,2,1,2,0,0,3,0,0.10,0.05,0.15,0.10,0.15,Matches,2009-2010
2,René Adler,de GER,GK,Leverkusen,24,1985,31,31,"2,790",31.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
3,David Alaba,at AUT,"DF,MF",Bayern Munich,17,1992,3,2,198,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
4,Hugo Almeida,pt POR,FW,Werder Bremen,25,1984,26,13,"1,343",14.9,7,1,7,0,0,2,0,0.47,0.07,0.54,0.47,0.54,Matches,2009-2010
5,Halil Altıntop,tr TUR,"FW,MF",Schalke 04,26,1982,6,2,291,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
6,Halil Altıntop,tr TUR,"FW,MF",Eint Frankfurt,26,1982,15,15,"1,296",14.4,3,1,3,0,0,0,0,0.21,0.07,0.28,0.21,0.28,Matches,2009-2010
7,Hamit Altıntop,tr TUR,"DF,MF",Bayern Munich,26,1982,15,7,539,6.0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
8,Marcos Álvarez,de GER,"FW,MF",Eint Frankfurt,17,1991,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
9,Caio Alves,br BRA,MF,Eint Frankfurt,23,1986,26,15,"1,355",15.1,4,1,4,0,0,1,0,0.27,0.07,0.33,0.27,0.33,Matches,2009-2010
10,Ioannis Amanatidis,gr GRE,"FW,MF",Eint Frankfurt,27,1981,8,7,559,6.2,3,0,3,0,0,1,0,0.48,0.00,0.48,0.48,0.48,Matches,2009-2010
11,Chadli Amri,dz ALG,"FW,MF",Mainz 05,24,1984,19,6,859,9.5,1,0,1,0,0,2,1,0.10,0.00,0.10,0.10,0.10,Matches,2009-2010
12,Leon Andreasen,dk DEN,"DF,MF",Hannover 96,26,1983,7,7,525,5.8,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,2009-2010
13,Dennis Aogo,de GER,"DF,MF",Hamburger SV,22,1987,31,31,"2,663",29.6,0,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,2009-2010
