,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,René Adler,de GER,GK,Leverkusen,23,1985,31,31,"2,790",31.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
1,Godfried Aduobe,gh GHA,MF,Karlsruher,32,1975,22,17,"1,373",15.3,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,2008-2009
2,Stefan Aigner,de GER,"FW,MF",Arminia,20,1987,5,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
3,Gal Alberman,il ISR,MF,M'Gladbach,25,1983,16,14,"1,152",12.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
4,Hugo Almeida,pt POR,FW,Werder Bremen,24,1984,27,20,"1,754",19.5,9,2,9,0,0,2,0,0.46,0.10,0.56,0.46,0.56,Matches,2008-2009
5,Halil Altıntop,tr TUR,"FW,MF",Schalke 04,25,1982,31,23,"2,040",22.7,4,4,4,0,0,1,0,0.18,0.18,0.35,0.18,0.35,Matches,2008-2009
6,Hamit Altıntop,tr TUR,"DF,MF",Bayern Munich,25,1982,11,5,536,6.0,2,1,2,0,0,0,0,0.34,0.17,0.50,0.34,0.50,Matches,2008-2009
7,Caio Alves,br BRA,MF,Eint Frankfurt,22,1986,17,5,667,7.4,2,0,2,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches,2008-2009
8,Rodrigo Alvim,br BRA,DF,Wolfsburg,24,1983,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
9,Ioannis Amanatidis,gr GRE,"FW,MF",Eint Frankfurt,26,1981,7,4,372,4.1,2,2,2,0,0,1,0,0.48,0.48,0.97,0.48,0.97,Matches,2008-2009
10,Niklas Andersen,de GER,DF,Werder Bremen,19,1988,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
11,Leon Andreasen,dk DEN,"DF,MF",Hannover 96,25,1983,11,11,931,10.3,2,0,2,0,0,3,1,0.19,0.00,0.19,0.19,0.19,Matches,2008-2009
12,Stanislav Angelov,bg BUL,"DF,MF",Energie Cottbus,30,1978,26,23,"1,950",21.7,2,1,2,0,0,6,0,0.09,0.05,0.14,0.09,0.14,Matches,2008-2009
13,Roda Antar,lb LIB,MF,Köln,27,1980,15,15,"1,297",14.4,0,0,0,0,1,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2008-2009
14,Dennis Aogo,de GER,"DF,MF",Hamburger SV,21,1987,23,19,"1,729",19.2,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches,2008-2009
