,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Mohammed Abdellaoue,no NOR,FW,Hannover 96,25,1985,28,27,"1,990",22.1,11,0,8,3,3,2,0,0.50,0.00,0.50,0.36,0.36,Matches,2011-2012
1,Yacine Abdessadki,ma MAR,MF,Freiburg,30,1981,11,8,625,6.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
2,Mathias Abel,de GER,DF,Kaiserslautern,30,1981,22,20,"1,838",20.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
3,François Affolter,ch SUI,DF,Werder Bremen,20,1991,13,13,"1,081",12.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
4,David Alaba,at AUT,"DF,MF",Bayern Munich,19,1992,30,14,"1,546",17.2,2,2,2,0,0,1,0,0.12,0.12,0.23,0.12,0.23,Matches,2011-2012
5,Felipe Aliste Lopes,br BRA,DF,Wolfsburg,23,1987,13,13,"1,170",13.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
6,Sami Allagui,tn TUN,"FW,MF",Mainz 05,25,1986,19,13,"1,156",12.8,4,1,4,0,0,4,0,0.31,0.08,0.39,0.31,0.39,Matches,2011-2012
7,Martin Amedick,de GER,DF,Kaiserslautern,28,1982,14,13,"1,179",13.1,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matches,2011-2012
8,Mohamed Amsif,ma MAR,GK,Augsburg,22,1989,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
9,Andrezinho,br BRA,DF,Köln,29,1981,7,4,383,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
10,Dennis Aogo,de GER,"DF,MF",Hamburger SV,24,1987,30,30,"2,700",30.0,0,2,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,Matches,2011-2012
11,Juan Arango,ve VEN,MF,M'Gladbach,31,1980,34,34,"3,026",33.6,6,10,6,0,0,4,0,0.18,0.30,0.48,0.18,0.48,Matches,2011-2012
12,Marko Arnautović,at AUT,"FW,MF",Werder Bremen,22,1989,19,10,966,10.7,6,0,6,0,0,0,1,0.56,0.00,0.56,0.56,0.56,Matches,2011-2012
13,Maximilian Arnold,de GER,MF,Wolfsburg,17,1994,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
14,Tolgay Arslan,de GER,MF,Hamburger SV,20,1990,8,4,386,4.3,1,0,1,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches,2011-2012
15,Renato Augusto,br BRA,MF,Leverkusen,23,1988,18,16,"1,338",14.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
16,Christopher Avevor,de GER,"DF,MF",Hannover 96,19,1992,1,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
17,Ryan Babel,nl NED,"FW,MF",Hoffenheim,24,1986,31,28,"2,443",27.1,4,2,3,1,1,6,1,0.15,0.07,0.22,0.11,0.18,Matches,2011-2012
18,Holger Badstuber,de GER,DF,Bayern Munich,22,1989,33,32,"2,896",32.2,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,2011-2012
19,Dawda Bah,gm GAM,"FW,MF",Augsburg,27,1983,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
20,Mamadou Bah,gn GUI,MF,Stuttgart,23,1988,3,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
