,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Mohammed Abdellaoue,no NOR,FW,Stuttgart,27,1985,12,7,655,7.3,1,1,1,0,0,1,0,0.14,0.14,0.27,0.14,0.27,Matches,2013-2014
1,David Abraham,ar ARG,DF,Hoffenheim,27,1986,20,20,"1,722",19.1,2,0,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,2013-2014
2,Orhan Ademi,ch SUI,FW,Braunschweig,21,1991,25,8,895,9.9,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matches,2013-2014
3,René Adler,de GER,GK,Hamburger SV,28,1985,30,30,"2,700",30.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
4,Stefan Aigner,de GER,"FW,MF",Eint Frankfurt,25,1987,28,24,"2,158",24.0,4,6,4,0,0,4,0,0.17,0.25,0.42,0.17,0.42,Matches,2013-2014
5,David Alaba,at AUT,"DF,MF",Bayern Munich,21,1992,28,26,"2,398",26.6,2,6,1,1,2,0,0,0.08,0.23,0.30,0.04,0.26,Matches,2013-2014
6,Tim Albutat,de GER,MF,Freiburg,20,1992,1,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
7,Thiago Alcántara,es ESP,MF,Bayern Munich,22,1991,16,11,"1,001",11.1,2,4,2,0,0,1,0,0.18,0.36,0.54,0.18,0.54,Matches,2013-2014
8,Sami Allagui,tn TUN,"FW,MF",Hertha BSC,27,1986,29,23,"1,975",21.9,9,2,9,0,0,4,0,0.41,0.09,0.50,0.41,0.50,Matches,2013-2014
9,Halil Altıntop,tr TUR,"FW,MF",Augsburg,30,1982,34,34,"2,695",29.9,10,3,10,0,0,1,0,0.33,0.10,0.43,0.33,0.43,Matches,2013-2014
10,Mohamed Amsif,ma MAR,GK,Augsburg,24,1989,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
11,Leon Andreasen,dk DEN,"DF,MF",Hannover 96,30,1983,31,28,"2,432",27.0,3,3,3,0,0,6,0,0.11,0.11,0.22,0.11,0.22,Matches,2013-2014
12,Martin Angha,ch SUI,DF,Nürnberg,19,1994,14,11,"1,045",11.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
13,Anthony Annan,gh GHA,MF,Schalke 04,27,1986,3,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
14,Dennis Aogo,de GER,"DF,MF",Hamburger SV,26,1987,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
15,Dennis Aogo,de GER,"DF,MF",Schalke 04,26,1987,10,10,888,9.9,0,3,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,Matches,2013-2014
16,Juan Arango,ve VEN,MF,M'Gladbach,33,1980,31,31,"2,587",28.7,8,5,8,0,0,2,0,0.28,0.17,0.45,0.28,0.45,Matches,2013-2014
17,Marko Arnautović,at AUT,"FW,MF",Werder Bremen,24,1989,2,1,89,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
18,Maximilian Arnold,de GER,MF,Wolfsburg,19,1994,28,27,"2,239",24.9,7,2,7,0,0,3,1,0.28,0.08,0.36,0.28,0.36,Matches,2013-2014
19,Tolgay Arslan,de GER,MF,Hamburger SV,22,1990,32,27,"2,471",27.5,1,3,1,0,0,10,0,0.04,0.11,0.15,0.04,0.15,Matches,2013-2014
20,Pierre-Emerick Aubameyang,ga GAB,"FW,MF",Dortmund,24,1989,32,21,"1,955",21.7,13,4,13,0,0,1,0,0.60,0.18,0.78,0.60,0.78,Matches,2013-2014
21,Christopher Avevor,de GER,"DF,MF",Hannover 96,21,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
22,Levent Ayçiçek,de GER,MF,Werder Bremen,19,1994,2,0,13,0.1,1,0,1,0,0,0,0,6.92,0.00,6.92,6.92,6.92,Matches,2013-2014
23,Kaan Ayhan,tr TUR,"DF,MF",Schalke 04,18,1994,14,9,879,9.8,1,1,1,0,0,3,0,0.10,0.10,0.20,0.10,0.20,Matches,2013-2014
24,Milan Badelj,hr CRO,MF,Hamburger SV,24,1989,29,29,"2,403",26.7,1,2,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,Matches,2013-2014
26,Daniel Baier,de GER,MF,Augsburg,29,1984,34,34,"3,060",34.0,0,3,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,2013-2014
27,Marvin Bakalorz,de GER,MF,Eint Frankfurt,23,1989,3,0,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
28,Hanno Balitsch,de GER,MF,Nürnberg,32,1981,14,11,"1,057",11.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
29,Anderson Bamba,br BRA,DF,Eint Frankfurt,25,1988,15,15,"1,292",14.4,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches,2013-2014
30,Philipp Bargfrede,de GER,MF,Werder Bremen,24,1989,20,17,"1,578",17.5,3,0,3,0,0,6,0,0.17,0.00,0.17,0.17,0.17,Matches,2013-2014
31,Tranquillo Barnetta,ch SUI,MF,Schalke 04,28,1985,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
32,Tranquillo Barnetta,ch SUI,MF,Eint Frankfurt,28,1985,22,20,"1,639",18.2,1,3,1,0,0,2,0,0.05,0.16,0.22,0.05,0.22,Matches,2013-2014
33,Oliver Baumann,de GER,GK,Freiburg,23,1990,33,33,"2,970",33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
34,Julian Baumgartlinger,at AUT,"DF,MF",Mainz 05,25,1988,9,6,492,5.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
35,Alexander Baumjohann,de GER,MF,Hertha BSC,26,1987,9,5,518,5.8,0,2,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,Matches,2013-2014
36,Andreas Beck,de GER,"DF,MF",Hoffenheim,26,1987,33,33,"2,956",32.8,1,2,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,Matches,2013-2014
37,Maximilian Beister,de GER,"FW,MF",Hamburger SV,22,1990,16,14,"1,213",13.5,5,4,5,0,0,5,0,0.37,0.30,0.67,0.37,0.67,Matches,2013-2014
38,Stefan Bell,de GER,DF,Mainz 05,21,1991,27,25,"2,273",25.3,0,3,0,0,0,5,0,0.00,0.12,0.12,0.00,0.12,Matches,2013-2014
39,Karim Bellarabi,de GER,"FW,MF",Braunschweig,23,1990,26,20,"1,766",19.6,3,4,3,0,0,7,0,0.15,0.20,0.36,0.15,0.36,Matches,2013-2014
40,Änis Ben-Hatira,tn TUN,MF,Hertha BSC,25,1988,21,19,"1,529",17.0,3,2,3,0,0,2,0,0.18,0.12,0.29,0.18,0.29,Matches,2013-2014
41,Diego Benaglio,ch SUI,GK,Wolfsburg,29,1983,29,29,"2,565",28.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2013-2014
42,Lars Bender,de GER,"DF,MF",Leverkusen,24,1989,29,28,"2,342",26.0,3,1,3,0,0,3,1,0.12,0.04,0.15,0.12,0.15,Matches,2013-2014
43,Sven Bender,de GER,"DF,MF",Dortmund,24,1989,19,18,"1,375",15.3,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,2013-2014
