,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,David Abraham,ar ARG,DF,Eint Frankfurt,29,1986,31,28,"2,547",28.3,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
1,René Adler,de GER,GK,Hamburger SV,30,1985,24,24,"2,071",23.0,0,1,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,Matches,2015-2016
2,Stefan Aigner,de GER,"MF,FW",Eint Frankfurt,27,1987,31,27,"2,394",26.6,3,3,3,0,0,7,0,0.11,0.11,0.23,0.11,0.23,Matches,2015-2016
3,Albian Ajeti,ch SUI,FW,Augsburg,18,1997,1,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
4,David Alaba,at AUT,DF,Bayern Munich,23,1992,30,27,"2,492",27.7,2,0,2,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,2015-2016
5,Miiko Albornoz,cl CHI,DF,Hannover 96,24,1990,23,23,"2,069",23.0,0,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,Matches,2015-2016
6,Thiago Alcántara,es ESP,MF,Bayern Munich,24,1991,27,16,"1,643",18.3,2,3,2,0,0,2,0,0.11,0.16,0.27,0.11,0.27,Matches,2015-2016
7,Hugo Almeida,pt POR,FW,Hannover 96,31,1984,7,5,530,5.9,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches,2015-2016
8,Xabi Alonso,es ESP,"MF,DF",Bayern Munich,33,1981,26,23,"1,945",21.6,0,2,0,0,0,6,1,0.00,0.09,0.09,0.00,0.09,Matches,2015-2016
9,Batuhan Altıntaş,tr TUR,FW,Hamburger SV,19,1996,1,0,27,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
10,Halil Altıntop,tr TUR,MF,Augsburg,32,1982,19,15,"1,200",13.3,1,2,1,0,0,1,0,0.07,0.15,0.23,0.07,0.23,Matches,2015-2016
11,Nadiem Amiri,de GER,"MF,FW",Hoffenheim,18,1996,25,16,"1,460",16.2,4,4,4,0,0,4,0,0.25,0.25,0.49,0.25,0.49,Matches,2015-2016
12,Leon Andreasen,dk DEN,MF,Hannover 96,32,1983,15,13,"1,080",12.0,2,1,2,0,0,4,0,0.17,0.08,0.25,0.17,0.25,Matches,2015-2016
13,Waldemar Anton,de GER,"DF,MF",Hannover 96,19,1996,8,6,583,6.5,1,0,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,2015-2016
14,Dennis Aogo,de GER,"DF,MF",Schalke 04,28,1987,23,20,"1,852",20.6,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,2015-2016
15,Charles Aránguiz,cl CHI,"MF,DF",Leverkusen,26,1989,7,5,470,5.2,2,1,2,0,0,1,0,0.38,0.19,0.57,0.38,0.57,Matches,2015-2016
16,Fynn Arkenberg,de GER,DF,Hannover 96,19,1996,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
17,Maximilian Arnold,de GER,MF,Wolfsburg,21,1994,31,22,"2,039",22.7,3,2,3,0,0,4,0,0.13,0.09,0.22,0.13,0.22,Matches,2015-2016
18,Ahmet Arslan,tr TUR,MF,Hamburger SV,21,1994,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
19,Carlos Ascues,pe PER,"DF,MF",Wolfsburg,23,1992,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
20,Pierre-Emerick Aubameyang,ga GAB,FW,Dortmund,26,1989,31,28,"2,467",27.4,25,5,22,3,4,4,0,0.91,0.18,1.09,0.80,0.99,Matches,2015-2016
21,Kaan Ayhan,tr TUR,"DF,MF",Schalke 04,20,1994,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
22,Kaan Ayhan,tr TUR,MF,Eint Frankfurt,20,1994,2,1,79,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
23,Ismail Azzaoui,be BEL,FW,Wolfsburg,17,1998,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
24,Holger Badstuber,de GER,DF,Bayern Munich,26,1989,7,5,471,5.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
26,Nabil Bahoui,se SWE,MF,Hamburger SV,24,1991,6,2,212,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
27,Mike-Steven Bähre,de GER,MF,Hannover 96,19,1995,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
28,Daniel Baier,de GER,MF,Augsburg,31,1984,28,28,"2,324",25.8,1,2,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,Matches,2015-2016
29,Leon Balogun,ng NGA,DF,Mainz 05,27,1988,21,17,"1,513",16.8,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,2015-2016
30,Federico Barba,it ITA,DF,Stuttgart,21,1993,2,2,139,1.5,1,0,1,0,0,0,0,0.65,0.00,0.65,0.65,0.65,Matches,2015-2016
31,Philipp Bargfrede,de GER,MF,Werder Bremen,26,1989,14,14,"1,183",13.1,0,1,0,0,0,2,1,0.00,0.08,0.08,0.00,0.08,Matches,2015-2016
32,Fin Bartels,de GER,"MF,FW",Werder Bremen,28,1987,30,22,"2,068",23.0,8,1,8,0,0,6,1,0.35,0.04,0.39,0.35,0.39,Matches,2015-2016
33,Robert Bauer,de GER,DF,Ingolstadt 04,20,1995,24,18,"1,680",18.7,1,1,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,Matches,2015-2016
34,Oliver Baumann,de GER,GK,Hoffenheim,25,1990,33,33,"2,970",33.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
35,Timo Baumgartl,de GER,DF,Stuttgart,19,1996,19,17,"1,547",17.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
36,Julian Baumgartlinger,at AUT,MF,Mainz 05,27,1988,31,30,"2,717",30.2,2,1,2,0,0,7,0,0.07,0.03,0.10,0.07,0.10,Matches,2015-2016
37,Alexander Baumjohann,de GER,MF,Hertha BSC,28,1987,24,1,453,5.0,1,2,0,1,1,0,0,0.20,0.40,0.60,0.00,0.40,Matches,2015-2016
38,Noah Joel Sarenren Bazee,ng NGA,"MF,DF",Hannover 96,18,1996,5,5,378,4.2,0,3,0,0,0,1,0,0.00,0.71,0.71,0.00,0.71,Matches,2015-2016
39,Uffe Bech,dk DEN,"MF,FW",Hannover 96,22,1993,11,8,683,7.6,1,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches,2015-2016
40,Roy Beerens,nl NED,MF,Hertha BSC,27,1987,2,2,110,1.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
41,Maximilian Beister,de GER,"FW,MF",Mainz 05,24,1990,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2015-2016
42,Younès Belhanda,ma MAR,MF,Schalke 04,25,1990,15,8,814,9.0,2,1,2,0,0,2,0,0.22,0.11,0.33,0.22,0.33,Matches,2015-2016
