,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
24,Sergej Barbarez,ba BIH,"FW,MF",Hamburger SV,31,1971,32,32,"2,795",31.1,10,6,10,0,0,8,0,0.32,0.19,0.52,0.32,0.52,Matches,2003-2004
26,Yıldıray Baştürk,tr TUR,MF,Leverkusen,24,1978,17,8,665,7.4,2,4,2,0,0,5,0,0.27,0.54,0.81,0.27,0.81,Matches,2003-2004
27,Frank Baumann,de GER,"DF,MF",Werder Bremen,27,1975,32,32,"2,872",31.9,2,2,2,0,0,5,0,0.06,0.06,0.13,0.06,0.13,Matches,2003-2004
28,Markus Beierle,de GER,FW,Eint Frankfurt,31,1972,20,11,"1,181",13.1,4,2,4,0,0,1,0,0.30,0.15,0.46,0.30,0.46,Matches,2003-2004
29,Stefan Beinlich,de GER,MF,Hamburger SV,31,1972,23,21,"1,846",20.5,2,4,2,0,0,4,0,0.10,0.20,0.29,0.10,0.29,Matches,2003-2004
30,Michał Bemben,de GER,"DF,MF",Bochum,27,1976,10,2,244,2.7,0,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches,2003-2004
31,Collin Benjamin,na NAM,"DF,MF",Hamburger SV,24,1978,16,9,755,8.4,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
32,Dimitar Berbatov,bg BUL,FW,Leverkusen,22,1981,33,24,"2,291",25.5,16,7,15,1,2,4,0,0.63,0.27,0.90,0.59,0.86,Matches,2003-2004
33,Vinícius Bergantin,br BRA,DF,Hannover 96,23,1980,22,20,"1,823",20.3,1,0,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,Matches,2003-2004
34,André Bergdølmo,no NOR,DF,Dortmund,31,1971,16,13,"1,208",13.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
35,Bruno Berner,ch SUI,"DF,MF",Freiburg,25,1977,33,26,"2,212",24.6,1,5,1,0,0,3,0,0.04,0.20,0.24,0.04,0.24,Matches,2003-2004
36,Daniel Bierofka,de GER,MF,Leverkusen,24,1979,32,18,"1,901",21.1,4,2,4,0,0,6,0,0.19,0.09,0.28,0.19,0.28,Matches,2003-2004
37,Marino Biliškov,hr CRO,DF,Wolfsburg,27,1976,23,18,"1,641",18.2,3,0,3,0,0,9,0,0.16,0.00,0.16,0.16,0.16,Matches,2003-2004
38,Uwe Bindewald,de GER,DF,Eint Frankfurt,34,1968,21,18,"1,561",17.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
39,Nenad Bjelica,hr CRO,MF,Kaiserslautern,31,1971,19,16,"1,462",16.2,2,3,2,0,0,9,0,0.12,0.18,0.31,0.12,0.31,Matches,2003-2004
40,Fredi Bobic,de GER,FW,Hertha BSC,31,1971,32,27,"2,444",27.2,7,4,7,0,0,4,0,0.26,0.15,0.41,0.26,0.41,Matches,2003-2004
41,Jörg Böhme,de GER,MF,Schalke 04,29,1974,14,11,936,10.4,2,4,1,1,2,3,0,0.19,0.38,0.58,0.10,0.48,Matches,2003-2004
42,Philipp Bönig,de GER,DF,Bochum,23,1980,28,28,"2,317",25.7,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches,2003-2004
43,Marcelo Bordon,br BRA,DF,Stuttgart,27,1976,24,24,"2,159",24.0,5,3,5,0,0,6,1,0.21,0.13,0.33,0.21,0.33,Matches,2003-2004
44,Pascal Borel,de GER,GK,Werder Bremen,24,1978,1,0,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,2003-2004
45,Daniel Borimirov,bg BUL,MF,1860 Munich,33,1970,5,1,123,1.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
46,Tim Borowski,de GER,MF,Werder Bremen,23,1980,25,12,"1,237",13.7,1,3,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,Matches,2003-2004
47,Danko Bošković,de GER,FW,Kaiserslautern,21,1982,1,0,15,0.2,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
48,Serge Branco,cm CMR,"DF,MF",Stuttgart,22,1980,3,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
49,Thomas Brdarić,de GER,FW,Hannover 96,28,1975,28,22,"2,047",22.7,12,5,12,0,0,8,1,0.53,0.22,0.75,0.53,0.75,Matches,2003-2004
50,Thomas Broich,de GER,MF,M'Gladbach,22,1981,13,10,953,10.6,2,3,2,0,0,4,0,0.19,0.28,0.47,0.19,0.47,Matches,2003-2004
52,Markus Brzenska,de GER,DF,Dortmund,19,1984,5,1,50,0.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
53,Delron Buckley,za RSA,"FW,MF",Bochum,25,1977,20,6,813,9.0,0,2,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches,2003-2004
54,Henning Bürger,de GER,"DF,MF",Eint Frankfurt,33,1969,21,19,"1,480",16.4,1,2,1,0,0,5,1,0.06,0.12,0.18,0.06,0.18,Matches,2003-2004
55,Dick van Burik,nl NED,DF,Hertha BSC,29,1973,20,20,"1,564",17.4,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
56,Vladimir But,ru RUS,MF,Hannover 96,25,1977,3,1,103,1.1,0,1,0,0,0,0,0,0.00,0.87,0.87,0.00,0.87,Matches,2003-2004
57,Hans-Jörg Butt,de GER,GK,Leverkusen,29,1974,34,34,"3,060",34.0,1,0,0,1,2,1,0,0.03,0.00,0.03,0.00,0.00,Matches,2003-2004
58,Cacau,de GER,FW,Stuttgart,22,1981,15,9,839,9.3,5,1,5,0,0,3,0,0.54,0.11,0.64,0.54,0.64,Matches,2003-2004
59,Dennis Cagara,ph PHI,DF,Hertha BSC,18,1985,8,5,525,5.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
60,Ellery Cairo,nl NED,"FW,MF",Freiburg,24,1978,30,13,"1,642",18.2,1,4,1,0,0,2,0,0.05,0.22,0.27,0.05,0.27,Matches,2003-2004
61,Jan-Ingwer Callsen-Bracker,de GER,DF,Leverkusen,18,1984,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
62,Rodolfo Cardoso,ar ARG,MF,Hamburger SV,34,1968,9,2,237,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
63,Juan Carlos Menseguez,ar ARG,"FW,MF",Wolfsburg,19,1984,28,21,"1,764",19.6,0,3,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,2003-2004
64,Bradley Carnell,za RSA,"DF,MF",M'Gladbach,26,1977,18,17,"1,537",17.1,1,2,1,0,0,2,0,0.06,0.12,0.18,0.06,0.18,Matches,2003-2004
65,Emanuel Centurión,ar ARG,MF,Stuttgart,20,1982,5,0,112,1.2,0,1,0,0,0,0,0,0.00,0.80,0.80,0.00,0.80,Matches,2003-2004
66,Harald Cerny,at AUT,MF,1860 Munich,29,1973,24,21,"1,827",20.3,0,3,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,Matches,2003-2004
67,Sofian Chahed,tn TUN,"DF,MF",Hertha BSC,20,1983,8,6,570,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
68,Angelos Charisteas,gr GRE,FW,Werder Bremen,23,1980,24,7,850,9.4,4,4,4,0,0,0,0,0.42,0.42,0.85,0.42,0.85,Matches,2003-2004
69,Steve Cherundolo,us USA,DF,Hannover 96,24,1979,29,27,"2,375",26.4,0,3,0,0,0,7,1,0.00,0.11,0.11,0.00,0.11,Matches,2003-2004
70,Chris,br BRA,"DF,MF",Eint Frankfurt,24,1978,25,24,"2,110",23.4,3,0,3,0,0,9,0,0.13,0.00,0.13,0.13,0.13,Matches,2003-2004
71,Thomas Christiansen,es ESP,FW,Hannover 96,30,1973,26,21,"1,719",19.1,9,3,7,2,2,6,1,0.47,0.16,0.63,0.37,0.52,Matches,2003-2004
72,Thomas Cichon,de GER,DF,Köln,27,1976,22,19,"1,702",18.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
73,Geri Çipi,al ALB,DF,Eint Frankfurt,27,1976,13,13,"1,123",12.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
74,Søren Colding,dk DEN,DF,Bochum,30,1972,33,33,"2,940",32.7,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches,2003-2004
75,Flávio Conceição,br BRA,MF,Dortmund,29,1974,14,12,917,10.2,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matches,2003-2004
76,Rodrigo Costa,br BRA,DF,1860 Munich,28,1975,30,30,"2,700",30.0,1,0,1,0,0,12,0,0.03,0.00,0.03,0.03,0.03,Matches,2003-2004
78,Soumaila Coulibaly,ml MLI,MF,Freiburg,25,1978,29,26,"2,345",26.1,4,3,2,2,2,3,1,0.15,0.12,0.27,0.08,0.19,Matches,2003-2004
79,Carsten Cullmann,de GER,DF,Köln,27,1976,15,15,"1,350",15.0,0,2,0,0,0,4,0,0.00,0.13,0.13,0.00,0.13,Matches,2003-2004
80,Simon Cziommer,de GER,MF,Schalke 04,22,1980,2,0,23,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
81,Andrés D'Alessandro,ar ARG,"FW,MF",Wolfsburg,22,1981,29,29,"2,413",26.8,3,11,3,0,0,9,1,0.11,0.41,0.52,0.11,0.52,Matches,2003-2004
82,Christoph Dabrowski,de GER,MF,Hannover 96,24,1978,26,23,"1,978",22.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
83,Pál Dárdai,hu HUN,MF,Hertha BSC,27,1976,29,28,"2,452",27.2,0,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,Matches,2003-2004
84,Markus Daun,de GER,FW,Werder Bremen,22,1980,5,0,83,0.9,0,2,0,0,0,0,0,0.00,2.17,2.17,0.00,2.17,Matches,2003-2004
85,Ümit Davala,tr TUR,"DF,MF",Werder Bremen,30,1973,22,22,"1,900",21.1,0,1,0,0,0,3,1,0.00,0.05,0.05,0.00,0.05,Matches,2003-2004
86,Lance Davids,za RSA,MF,1860 Munich,18,1985,12,6,500,5.6,0,1,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches,2003-2004
87,Dedê,br BRA,DF,Dortmund,25,1978,23,21,"1,910",21.2,2,3,2,0,0,6,0,0.09,0.14,0.24,0.09,0.24,Matches,2003-2004
88,Sebastian Deisler,de GER,MF,Bayern Munich,23,1980,11,8,592,6.6,4,3,4,0,0,0,0,0.61,0.46,1.06,0.61,1.06,Matches,2003-2004
89,Michael Delura,de GER,"FW,MF",Schalke 04,18,1985,15,9,839,9.3,4,0,4,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches,2003-2004
90,Guy Demel,ci CIV,"DF,MF",Dortmund,22,1981,13,13,"1,097",12.2,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,2003-2004
91,Martín Demichelis,ar ARG,"DF,MF",Bayern Munich,22,1980,14,10,858,9.5,2,2,2,0,0,3,0,0.21,0.21,0.42,0.21,0.42,Matches,2003-2004
92,Igor Demo,sk SVK,MF,M'Gladbach,27,1975,27,17,"1,449",16.1,4,1,4,0,1,1,0,0.25,0.06,0.31,0.25,0.31,Matches,2003-2004
93,Antonio Di Salvo,de GER,FW,Hansa Rostock,24,1979,21,9,774,8.6,4,2,4,0,0,3,0,0.47,0.23,0.70,0.47,0.70,Matches,2003-2004
94,Mamadou Diabang,sn SEN,FW,Bochum,24,1979,24,7,942,10.5,4,1,4,0,0,1,0,0.38,0.10,0.48,0.38,0.48,Matches,2003-2004
95,Boubacar Diarra,ml MLI,DF,Freiburg,24,1979,32,30,"2,703",30.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
96,Salim Djefaflia,fr FRA,FW,Hannover 96,24,1978,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
97,Mustafa Doğan,de GER,DF,Köln,27,1976,25,25,"2,146",23.8,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,2003-2004
98,José Dominguez,pt POR,MF,Kaiserslautern,29,1974,26,17,"1,354",15.0,1,2,1,0,0,2,1,0.07,0.13,0.20,0.07,0.20,Matches,2003-2004
99,Mehmet Dragusha,al ALB,MF,Eint Frankfurt,25,1977,14,2,372,4.1,1,0,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,2003-2004
100,Thomas Drescher,de GER,DF,Kaiserslautern,24,1978,11,10,877,9.7,0,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,2003-2004
101,Cha Du-ri,kr KOR,"DF,MF",Eint Frankfurt,23,1980,31,24,"2,064",22.9,1,3,1,0,0,2,0,0.04,0.13,0.17,0.04,0.17,Matches,2003-2004
102,Rein van Duijnhoven,nl NED,GK,Bochum,35,1967,34,34,"3,060",34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
104,Markus Dworrak,de GER,"FW,MF",Köln,25,1978,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
105,Marius Ebbers,de GER,FW,Köln,25,1978,17,8,715,7.9,1,0,1,0,0,1,1,0.13,0.00,0.13,0.13,0.13,Matches,2003-2004
106,Max Eberl,de GER,DF,M'Gladbach,29,1973,4,4,298,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
107,Edu,br BRA,FW,Bochum,21,1981,12,3,447,5.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
108,Giovane Élber,br BRA,FW,Bayern Munich,31,1972,4,2,208,2.3,1,0,1,0,0,1,0,0.43,0.00,0.43,0.43,0.43,Matches,2003-2004
109,Fabian Ernst,de GER,MF,Werder Bremen,24,1979,33,33,"2,950",32.8,2,11,2,0,0,4,0,0.06,0.34,0.40,0.06,0.40,Matches,2003-2004
110,Thomas Ernst,de GER,GK,Kaiserslautern,35,1967,6,4,462,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
111,Evanílson,br BRA,"DF,FW",Dortmund,27,1975,10,7,715,7.9,0,,0,0,,2,0,0.00,,,0.00,,Matches,2003-2004
112,Ewerthon,br BRA,FW,Dortmund,22,1981,31,25,"2,281",25.3,16,4,13,3,3,3,0,0.63,0.16,0.79,0.51,0.67,Matches,2003-2004
113,Frank Fahrenhorst,de GER,DF,Bochum,25,1977,33,33,"2,894",32.2,7,1,7,0,0,2,0,0.22,0.03,0.25,0.22,0.25,Matches,2003-2004
114,Malik Fathi,de GER,DF,Hertha BSC,19,1983,14,13,"1,102",12.2,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matches,2003-2004
115,Giovanni Federico,de GER,MF,Köln,22,1980,12,4,401,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
116,Juan Fernández,ar ARG,"DF,MF",Dortmund,23,1980,10,9,746,8.3,0,2,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches,2003-2004
117,Markus Feulner,de GER,MF,Köln,21,1982,12,9,779,8.7,1,0,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches,2003-2004
118,Markus Feulner,de GER,MF,Bayern Munich,21,1982,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
119,Christian Fiedler,de GER,GK,Hertha BSC,28,1975,17,17,"1,516",16.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
120,Thorsten Fink,de GER,MF,Bayern Munich,35,1967,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
121,Karsten Fischer,de GER,"DF,MF",Wolfsburg,19,1984,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
122,França,br BRA,FW,Leverkusen,27,1976,33,29,"2,342",26.0,14,11,14,0,0,1,0,0.54,0.42,0.96,0.54,0.96,Matches,2003-2004
123,Maik Franz,de GER,DF,Wolfsburg,21,1981,23,20,"1,819",20.2,2,1,2,0,0,8,1,0.10,0.05,0.15,0.10,0.15,Matches,2003-2004
124,Paul Freier,de GER,MF,Bochum,24,1979,27,26,"2,197",24.4,1,6,1,0,0,3,0,0.04,0.25,0.29,0.04,0.29,Matches,2003-2004
125,Steffen Freund,de GER,MF,Kaiserslautern,33,1970,8,7,514,5.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
126,Arne Friedrich,de GER,DF,Hertha BSC,24,1979,30,30,"2,580",28.7,3,2,3,0,0,6,1,0.10,0.07,0.17,0.10,0.17,Matches,2003-2004
127,Manuel Friedrich,de GER,DF,Werder Bremen,23,1979,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
128,Torsten Frings,de GER,MF,Dortmund,26,1976,16,16,"1,417",15.7,4,4,4,0,1,4,0,0.25,0.25,0.51,0.25,0.51,Matches,2003-2004
130,Clemens Fritz,de GER,"DF,MF",Leverkusen,22,1980,14,11,890,9.9,1,1,1,0,0,2,0,0.10,0.10,0.20,0.10,0.20,Matches,2003-2004
131,Nico Frommer,de GER,FW,Eint Frankfurt,25,1978,20,7,812,9.0,2,2,2,0,1,2,0,0.22,0.22,0.44,0.22,0.44,Matches,2003-2004
132,Milan Fukal,cz CZE,"DF,MF",Hamburger SV,28,1975,8,6,530,5.9,1,0,1,0,0,1,1,0.17,0.00,0.17,0.17,0.17,Matches,2003-2004
133,Enrico Gaede,de GER,MF,M'Gladbach,21,1982,25,21,"1,960",21.8,0,0,0,0,0,5,2,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
134,Salvatore Gambino,de GER,"FW,MF",Dortmund,19,1983,20,17,"1,425",15.8,3,3,3,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches,2003-2004
135,Heiko Gerber,de GER,"DF,MF",Stuttgart,31,1972,19,13,"1,217",13.5,1,1,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,Matches,2003-2004
136,Kristjan Glibo,de GER,"DF,MF",Kaiserslautern,21,1982,2,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
137,Eduard Glieder,at AUT,FW,Schalke 04,34,1969,15,8,697,7.7,2,0,2,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches,2003-2004
138,Richard Golz,de GER,GK,Freiburg,35,1968,23,23,"2,070",23.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
139,Mario Gómez,de GER,FW,Stuttgart,18,1985,1,0,42,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
140,Aílton Gonçalves,br BRA,FW,Werder Bremen,30,1973,33,32,"2,603",28.9,28,8,23,5,6,4,0,0.97,0.28,1.24,0.80,1.07,Matches,2003-2004
141,Bart Goor,be BEL,MF,Hertha BSC,30,1973,24,17,"1,683",18.7,0,4,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,Matches,2003-2004
142,Andreas Görlitz,de GER,"DF,MF",1860 Munich,21,1982,32,28,"2,563",28.5,1,2,1,0,0,4,1,0.04,0.07,0.11,0.04,0.11,Matches,2003-2004
143,Dimitrios Grammozis,gr GRE,MF,Kaiserslautern,25,1978,12,11,"1,037",11.5,1,1,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,Matches,2003-2004
144,Vladan Grujić,ba BIH,MF,Köln,22,1981,11,9,786,8.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
145,Rolf-Christel Guié-Mien,cg CGO,MF,Freiburg,25,1977,9,0,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
146,Sven Günther,de GER,"DF,MF",Eint Frankfurt,29,1974,25,19,"1,673",18.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
147,Julian de Guzmán,ca CAN,MF,Hannover 96,22,1981,30,27,"2,440",27.1,2,3,2,0,0,10,2,0.07,0.11,0.18,0.07,0.18,Matches,2003-2004
148,Bjarni Guðjónsson,is ISL,MF,Bochum,24,1979,3,0,105,1.2,1,0,1,0,0,1,0,0.86,0.00,0.86,0.86,0.86,Matches,2003-2004
149,Þórður Guðjónsson,is ISL,"FW,MF",Bochum,29,1973,13,3,374,4.2,0,1,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,Matches,2003-2004
150,Daniel Haas,de GER,GK,Hannover 96,19,1983,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
151,Tomasz Hajto,pl POL,DF,Schalke 04,30,1972,19,15,"1,380",15.3,1,0,0,1,1,9,0,0.07,0.00,0.07,0.00,0.00,Matches,2003-2004
152,Mike Hanke,de GER,FW,Schalke 04,19,1983,23,8,865,9.6,2,3,2,0,0,0,0,0.21,0.31,0.52,0.21,0.52,Matches,2003-2004
153,Markus Happe,de GER,DF,Köln,31,1972,2,0,66,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
154,Owen Hargreaves,eng ENG,MF,Bayern Munich,22,1981,25,25,"2,244",24.9,2,3,2,0,0,5,0,0.08,0.12,0.20,0.08,0.20,Matches,2003-2004
156,Michael Hartmann,de GER,"DF,MF",Hertha BSC,29,1974,9,7,660,7.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
157,Vahid Hashemian,ir IRN,"FW,MF",Bochum,27,1976,32,29,"2,582",28.7,16,5,16,0,0,2,0,0.56,0.17,0.73,0.56,0.73,Matches,2003-2004
158,Markus Hausweiler,de GER,MF,M'Gladbach,27,1976,12,10,791,8.8,1,,1,0,,4,0,0.11,,,0.11,,Matches,2003-2004
159,Christofer Heimeroth,de GER,GK,Schalke 04,21,1981,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
160,Jörg Heinrich,de GER,"DF,MF",Köln,33,1969,19,17,"1,498",16.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
161,Sebastian Helbig,de GER,"FW,MF",Köln,26,1977,12,6,582,6.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2003-2004
162,Horst Heldt,de GER,MF,Stuttgart,33,1969,31,25,"1,814",20.2,1,8,0,1,1,4,0,0.05,0.40,0.45,0.00,0.40,Matches,2003-2004
