,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Jonathan Akpoborie,ng NGA,FW,Hansa Rostock,26,1968,16,16,"1,349",15.0,6,,6,0,,2,0,0.40,,,0.40,,Matches,1995-1996
1,Erhan Albayrak,tr TUR,"FW,MF",Werder Bremen,18,1977,2,0,58,0.6,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
2,Jörg Albertz,de GER,MF,Hamburger SV,24,1971,34,34,"3,060",34.0,9,,8,1,,4,0,0.26,,,0.24,,Matches,1995-1996
3,Jörg Albracht,de GER,GK,Schalke 04,31,1963,2,2,180,2.0,0,,,,,0,0,0.00,,,,,Matches,1995-1996
4,Ingo Anderbrügge,de GER,MF,Schalke 04,31,1964,27,24,"2,086",23.2,9,,5,4,,0,0,0.39,,,0.22,,Matches,1995-1996
5,Dirk Anders,de GER,MF,Kaiserslautern,28,1966,6,2,228,2.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
6,Henrik Andersen,dk DEN,DF,Köln,30,1965,11,5,576,6.4,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
7,Patrik Andersson,se SWE,DF,M'Gladbach,23,1971,33,33,"2,926",32.5,4,,4,0,,1,0,0.12,,,0.12,,Matches,1995-1996
8,Markus Anfang,de GER,MF,Düsseldorf,21,1974,11,10,895,9.9,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
9,Michael Aničić,rs SRB,MF,Eint Frankfurt,20,1974,12,6,571,6.3,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
10,Arílson,br BRA,MF,Kaiserslautern,22,1973,10,9,691,7.7,0,,0,0,,2,0,0.00,,,0.00,,Matches,1995-1996
11,Markus Babbel,de GER,DF,Bayern Munich,22,1972,30,30,"2,668",29.6,2,,2,0,,4,0,0.07,,,0.07,,Matches,1995-1996
12,Jörg Bach,de GER,DF,Düsseldorf,29,1965,30,25,"2,275",25.3,3,,3,0,,7,0,0.12,,,0.12,,Matches,1995-1996
13,Alexander Bade,de GER,GK,Uerdingen,24,1970,5,5,450,5.0,0,,,,,0,0,0.00,,,,,Matches,1995-1996
14,Markus Bähr,de GER,MF,Karlsruher,20,1974,12,5,481,5.3,1,,1,0,,2,2,0.19,,,0.19,,Matches,1995-1996
15,Júnior Baiano,br BRA,DF,Werder Bremen,25,1970,32,32,"2,676",29.7,2,,2,0,,6,1,0.07,,,0.07,,Matches,1995-1996
16,Krasimir Balakov,bg BUL,MF,Stuttgart,29,1966,34,34,"3,060",34.0,7,,4,3,,3,0,0.21,,,0.12,,Matches,1995-1996
17,Karsten Bäron,de GER,FW,Hamburger SV,22,1973,19,18,"1,648",18.3,7,,7,0,,0,0,0.38,,,0.38,,Matches,1995-1996
18,Mario Basler,de GER,"FW,MF",Werder Bremen,26,1968,30,29,"2,529",28.1,11,,9,2,,7,0,0.39,,,0.32,,Matches,1995-1996
19,Karsten Baumann,de GER,DF,Köln,25,1969,27,27,"2,287",25.4,1,,1,0,,5,1,0.04,,,0.04,,Matches,1995-1996
20,Steffen Baumgart,de GER,FW,Hansa Rostock,23,1972,32,26,"2,372",26.4,10,,10,0,,3,0,0.38,,,0.38,,Matches,1995-1996
21,Matthias Becker,de GER,FW,Eint Frankfurt,21,1974,23,4,767,8.5,1,,1,0,,1,0,0.12,,,0.12,,Matches,1995-1996
22,Ralf Becker,de GER,MF,St. Pauli,24,1970,15,8,786,8.7,1,,1,0,,0,0,0.11,,,0.11,,Matches,1995-1996
23,Christian Beeck,de GER,DF,Hansa Rostock,23,1971,14,10,871,9.7,0,,0,0,,5,0,0.00,,,0.00,,Matches,1995-1996
24,Wolfgang de Beer,de GER,GK,Dortmund,31,1964,1,1,88,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
26,Dietmar Beiersdorfer,de GER,DF,Werder Bremen,31,1963,3,1,138,1.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
27,Dietmar Beiersdorfer,de GER,DF,Köln,31,1963,16,16,"1,440",16.0,1,,1,0,,5,0,0.06,,,0.06,,Matches,1995-1996
28,Stefan Beinlich,de GER,MF,Hansa Rostock,23,1972,34,34,"3,015",33.5,11,,7,4,,3,0,0.33,,,0.21,,Matches,1995-1996
29,Manfred Bender,de GER,MF,Karlsruher,29,1966,27,27,"2,280",25.3,7,,7,0,,1,0,0.28,,,0.28,,Matches,1995-1996
30,Stefan Beneking,de GER,GK,Freiburg,26,1969,2,0,17,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
31,Rainer Berg,de GER,GK,1860 Munich,29,1965,2,1,134,1.5,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
32,Patrik Berger,cz CZE,MF,Dortmund,21,1973,27,13,"1,393",15.5,4,,4,0,,2,0,0.26,,,0.26,,Matches,1995-1996
33,Thomas Berthold,de GER,DF,Stuttgart,30,1964,27,27,"2,262",25.1,0,,0,0,,7,0,0.00,,,0.00,,Matches,1995-1996
34,Vladimir Beschastnykh,ru RUS,"FW,MF",Werder Bremen,21,1974,24,16,"1,498",16.6,1,,1,0,,3,0,0.06,,,0.06,,Matches,1995-1996
35,René Beuchel,de GER,"DF,MF",Eint Frankfurt,22,1973,7,7,521,5.8,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
36,Slaven Bilić,hr CRO,DF,Karlsruher,26,1968,12,11,976,10.8,0,,0,0,,5,0,0.00,,,0.00,,Matches,1995-1996
37,Uwe Bindewald,de GER,DF,Eint Frankfurt,26,1968,29,28,"2,485",27.6,1,,1,0,,10,0,0.04,,,0.04,,Matches,1995-1996
38,Manfred Binz,de GER,DF,Eint Frankfurt,29,1965,25,25,"2,225",24.7,3,,3,0,,1,0,0.12,,,0.12,,Matches,1995-1996
39,Günter Bittengel,cz CZE,FW,Uerdingen,29,1966,20,15,"1,281",14.2,2,,2,0,,2,0,0.14,,,0.14,,Matches,1995-1996
40,Fredi Bobic,de GER,FW,Stuttgart,23,1971,26,24,"2,080",23.1,17,,17,0,,6,0,0.74,,,0.74,,Matches,1995-1996
41,Michael Bochtler,de GER,DF,Stuttgart,19,1975,17,15,"1,194",13.3,0,,0,0,,2,1,0.00,,,0.00,,Matches,1995-1996
42,Olaf Bodden,de GER,FW,1860 Munich,27,1968,31,24,"2,029",22.5,14,,14,0,,8,2,0.62,,,0.62,,Matches,1995-1996
43,Marco Bode,de GER,"FW,MF",Werder Bremen,26,1969,34,34,"2,974",33.0,5,,5,0,,1,0,0.15,,,0.15,,Matches,1995-1996
44,Jörg Böhme,de GER,MF,Eint Frankfurt,21,1974,18,14,"1,162",12.9,1,,1,0,,6,2,0.08,,,0.08,,Matches,1995-1996
45,Rudolf Bommer,de GER,MF,Eint Frankfurt,37,1957,11,11,892,9.9,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
46,Daniel Borimirov,bg BUL,MF,1860 Munich,25,1970,25,14,"1,428",15.9,7,,7,0,,3,2,0.44,,,0.44,,Matches,1995-1996
47,Andreas Bornemann,de GER,MF,Freiburg,23,1971,3,2,166,1.8,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
48,Aleksandr Borodyuk,ru RUS,"FW,MF",Freiburg,32,1962,3,1,105,1.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
49,Ulrich Borowka,de GER,"DF,MF",Werder Bremen,33,1962,10,8,674,7.5,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
50,Frank Böse,de GER,GK,St. Pauli,26,1969,1,0,11,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
52,Elvis Brajković,hr CRO,DF,1860 Munich,26,1969,9,8,700,7.8,0,,0,0,,2,0,0.00,,,0.00,,Matches,1995-1996
53,Martin Braun,de GER,MF,Köln,26,1968,20,14,"1,227",13.6,0,,0,0,,4,0,0.00,,,0.00,,Matches,1995-1996
54,Perry Bräutigam,dd GDR,GK,Hansa Rostock,32,1963,34,34,"3,060",34.0,0,,,,,0,0,0.00,,,,,Matches,1995-1996
55,Thomas Brdarić,de GER,FW,Düsseldorf,20,1975,10,3,421,4.7,0,,0,0,,1,0,0.00,,,0.00,,Matches,1995-1996
56,Andreas Brehme,de GER,"DF,MF",Kaiserslautern,34,1960,30,30,"2,633",29.3,2,,0,2,,7,0,0.07,,,0.00,,Matches,1995-1996
57,André Breitenreiter,de GER,"FW,MF",Hamburger SV,21,1973,25,14,"1,359",15.1,3,,3,0,,0,0,0.20,,,0.20,,Matches,1995-1996
58,Matthias Breitkreutz,de GER,MF,Hansa Rostock,24,1971,18,11,943,10.5,2,,2,0,,2,0,0.19,,,0.19,,Matches,1995-1996
59,Andreas Buck,de GER,MF,Stuttgart,27,1967,19,13,"1,036",11.5,0,,0,0,,3,0,0.00,,,0.00,,Matches,1995-1996
60,Andrzej Buncol,pl POL,MF,Düsseldorf,35,1959,26,19,"1,761",19.6,2,,2,0,,5,0,0.10,,,0.10,,Matches,1995-1996
61,Oliver Bunzenthal,de GER,,Eint Frankfurt,22,1972,12,8,767,8.5,0,,0,0,,3,0,0.00,,,0.00,,Matches,1995-1996
62,Damir Burić,hr CRO,"DF,MF",Freiburg,31,1964,15,4,428,4.8,0,,0,0,,2,0,0.00,,,0.00,,Matches,1995-1996
63,Mike Büskens,de GER,MF,Schalke 04,27,1968,27,23,"2,235",24.8,2,,2,0,,4,0,0.08,,,0.08,,Matches,1995-1996
64,John van Buskirk,us USA,FW,Uerdingen,23,1972,1,0,26,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,1995-1996
65,Paul Caligiuri,us USA,"DF,MF",St. Pauli,31,1964,15,10,977,10.9,0,,0,0,,2,0,0.00,,,0.00,,Matches,1995-1996
66,Rodolfo Cardoso,ar ARG,MF,Werder Bremen,26,1968,24,24,"2,035",22.6,2,,1,1,,3,0,0.09,,,0.04,,Matches,1995-1996
67,Eberhard Carl,de GER,FW,Karlsruher,30,1965,13,5,466,5.2,0,,0,0,,5,0,0.00,,,0.00,,Matches,1995-1996
