,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Mathias Abel,de GER,DF,Hamburger SV,25,1981,8,4,416,4.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
1,Otto Addo,gh GHA,MF,Mainz 05,31,1975,2,0,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
2,René Adler,de GER,GK,Leverkusen,21,1985,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
3,Abdelaziz Ahanfouf,ma MAR,FW,Arminia,28,1978,6,1,216,2.4,2,0,0,2,2,1,0,0.83,0.00,0.83,0.00,0.00,Matches,2006-2007
4,Lawrence Aidoo,gh GHA,"FW,MF",Energie Cottbus,24,1982,1,1,54,0.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
5,Alex,pt POR,"DF,MF",Wolfsburg,26,1979,4,3,265,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
6,Hugo Almeida,pt POR,FW,Werder Bremen,22,1984,28,11,"1,201",13.3,5,4,5,0,0,6,0,0.37,0.30,0.67,0.37,0.67,Matches,2006-2007
7,Halil Altıntop,tr TUR,"FW,MF",Schalke 04,23,1982,34,25,"2,159",24.0,6,1,6,0,0,3,0,0.25,0.04,0.29,0.25,0.29,Matches,2006-2007
8,Hamit Altıntop,tr TUR,"DF,MF",Schalke 04,23,1982,31,17,"1,691",18.8,2,4,2,0,0,4,0,0.11,0.21,0.32,0.11,0.32,Matches,2006-2007
9,Ioannis Amanatidis,gr GRE,"FW,MF",Eint Frankfurt,24,1981,27,22,"1,876",20.8,8,0,6,2,2,1,0,0.38,0.00,0.38,0.29,0.29,Matches,2006-2007
10,Martin Amedick,de GER,DF,Dortmund,23,1982,18,12,"1,162",12.9,2,1,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,Matches,2006-2007
11,Matthew Amoah,gh GHA,FW,Dortmund,25,1980,9,1,259,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
12,Chadli Amri,dz ALG,"FW,MF",Mainz 05,21,1984,15,8,855,9.5,1,1,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,Matches,2006-2007
13,Christoffer Andersson,se SWE,"DF,MF",Hannover 96,27,1978,7,3,297,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
14,Leon Andreasen,dk DEN,"DF,MF",Mainz 05,23,1983,15,15,"1,319",14.7,4,1,2,2,2,7,1,0.27,0.07,0.34,0.14,0.20,Matches,2006-2007
15,Leon Andreasen,dk DEN,"DF,MF",Werder Bremen,23,1983,4,1,99,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
16,Zé António,pt POR,DF,M'Gladbach,29,1977,30,30,"2,700",30.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
17,Gerald Asamoah,de GER,"FW,MF",Schalke 04,27,1978,13,7,522,5.8,2,2,2,0,0,1,0,0.34,0.34,0.69,0.34,0.69,Matches,2006-2007
18,Athirson,br BRA,"DF,MF",Leverkusen,29,1977,12,4,454,5.0,1,0,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,2006-2007
19,Timothée Atouba,cm CMR,DF,Hamburger SV,24,1982,21,20,"1,770",19.7,0,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,Matches,2006-2007
20,Benjamin Auer,de GER,FW,Bochum,25,1981,2,1,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
21,Mimoun Azaouagh,de GER,MF,Mainz 05,23,1982,27,23,"1,937",21.5,2,3,1,1,1,6,0,0.09,0.14,0.23,0.05,0.19,Matches,2006-2007
22,Christof Babatz,de GER,MF,Mainz 05,31,1974,13,10,809,9.0,1,1,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches,2006-2007
23,Markus Babbel,de GER,DF,Stuttgart,33,1972,2,1,98,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
24,Marko Babić,hr CRO,"DF,MF",Leverkusen,25,1981,25,20,"1,831",20.3,2,2,2,0,0,4,1,0.10,0.10,0.20,0.10,0.20,Matches,2006-2007
26,Alexander Bade,de GER,GK,Bochum,35,1970,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
27,Zlatan Bajramović,ba BIH,MF,Schalke 04,26,1979,27,22,"1,943",21.6,2,1,2,0,0,6,0,0.09,0.05,0.14,0.09,0.14,Matches,2006-2007
28,Hanno Balitsch,de GER,MF,Hannover 96,25,1981,33,33,"2,868",31.9,2,0,2,0,0,9,0,0.06,0.00,0.06,0.06,0.06,Matches,2006-2007
29,Tomasz Bandrowski,pl POL,MF,Energie Cottbus,21,1984,12,4,439,4.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
30,Ivica Banović,hr CRO,MF,Nürnberg,25,1980,25,8,895,9.9,5,3,4,1,1,4,0,0.50,0.30,0.80,0.40,0.70,Matches,2006-2007
31,Sergej Barbarez,ba BIH,"FW,MF",Leverkusen,34,1971,32,30,"2,632",29.2,7,6,7,0,0,8,0,0.24,0.21,0.44,0.24,0.44,Matches,2006-2007
32,Tranquillo Barnetta,ch SUI,MF,Leverkusen,21,1985,30,26,"2,144",23.8,1,2,1,0,0,5,0,0.04,0.08,0.13,0.04,0.13,Matches,2006-2007
33,Yıldıray Baştürk,tr TUR,MF,Hertha BSC,27,1978,19,16,"1,437",16.0,1,2,1,0,1,2,0,0.06,0.13,0.19,0.06,0.19,Matches,2006-2007
34,Frank Baumann,de GER,"DF,MF",Werder Bremen,30,1975,17,15,"1,067",11.9,0,2,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches,2006-2007
35,Steffen Baumgart,de GER,FW,Energie Cottbus,34,1972,33,12,"1,370",15.2,2,0,2,0,0,5,0,0.13,0.00,0.13,0.13,0.13,Matches,2006-2007
36,Alexander Baumjohann,de GER,MF,M'Gladbach,19,1987,4,0,81,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
37,Michael Beauchamp,au AUS,DF,Nürnberg,25,1981,18,16,"1,361",15.1,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,2006-2007
38,Tommy Bechmann,dk DEN,"FW,MF",Bochum,24,1981,11,2,332,3.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
39,Andreas Beck,de GER,"DF,MF",Stuttgart,19,1987,4,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
40,Änis Ben-Hatira,tn TUN,MF,Hamburger SV,18,1988,5,2,162,1.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
41,Collin Benjamin,na NAM,"DF,MF",Hamburger SV,27,1978,21,21,"1,854",20.6,2,0,2,0,0,3,1,0.10,0.00,0.10,0.10,0.10,Matches,2006-2007
42,Leon Benko,hr CRO,FW,Nürnberg,22,1983,7,0,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
43,Vinícius Bergantin,br BRA,DF,Hannover 96,26,1980,30,30,"2,675",29.7,3,0,3,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches,2006-2007
44,Besart Berisha,xk KVX,FW,Hamburger SV,21,1985,12,3,354,3.9,1,0,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches,2006-2007
45,Daniel Bierofka,de GER,MF,Stuttgart,27,1979,12,5,496,5.5,0,1,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches,2006-2007
46,Isaac Boakye,gh GHA,FW,Wolfsburg,24,1981,24,14,"1,283",14.3,4,1,4,0,0,1,0,0.28,0.07,0.35,0.28,0.35,Matches,2006-2007
47,Jérôme Boateng,de GER,DF,Hertha BSC,17,1988,10,7,654,7.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
48,Kevin-Prince Boateng,gh GHA,"FW,MF",Hertha BSC,19,1987,21,16,"1,453",16.1,2,3,2,0,0,7,0,0.12,0.19,0.31,0.12,0.31,Matches,2006-2007
49,Sebastian Boenisch,pl POL,DF,Schalke 04,19,1987,8,2,218,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
50,Jörg Böhme,de GER,MF,Arminia,32,1974,30,28,"2,184",24.3,4,8,3,1,1,3,0,0.16,0.33,0.49,0.12,0.45,Matches,2006-2007
52,Arthur Boka,ci CIV,DF,Stuttgart,23,1983,19,16,"1,436",16.0,1,2,1,0,0,4,1,0.06,0.13,0.19,0.06,0.19,Matches,2006-2007
53,Markus Bollmann,de GER,DF,Arminia,25,1981,18,14,"1,433",15.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
54,Mark van Bommel,nl NED,MF,Bayern Munich,29,1977,29,29,"2,488",27.6,6,4,6,0,0,10,0,0.22,0.14,0.36,0.22,0.36,Matches,2006-2007
55,Philipp Bönig,de GER,DF,Bochum,26,1980,30,27,"2,499",27.8,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,2006-2007
56,Marcelo Bordon,br BRA,DF,Schalke 04,30,1976,28,28,"2,483",27.6,3,1,3,0,0,7,0,0.11,0.04,0.14,0.11,0.14,Matches,2006-2007
57,Márcio Borges,br BRA,DF,Arminia,33,1973,6,5,506,5.6,1,0,1,0,0,2,1,0.18,0.00,0.18,0.18,0.18,Matches,2006-2007
58,Tim Borowski,de GER,MF,Werder Bremen,26,1980,17,16,"1,266",14.1,2,1,2,0,1,3,0,0.14,0.07,0.21,0.14,0.21,Matches,2006-2007
59,Thomas Brdarić,de GER,FW,Hannover 96,31,1975,11,6,669,7.4,5,0,5,0,0,1,0,0.67,0.00,0.67,0.67,0.67,Matches,2006-2007
60,Arnold Bruggink,nl NED,"FW,MF",Hannover 96,29,1977,32,23,"2,003",22.3,6,4,6,0,0,2,0,0.27,0.18,0.45,0.27,0.45,Matches,2006-2007
61,Markus Brzenska,de GER,DF,Dortmund,22,1984,25,21,"1,916",21.3,3,0,3,0,0,8,0,0.14,0.00,0.14,0.14,0.14,Matches,2006-2007
