,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
105,Franco Di Santo,ar ARG,"FW,MF",Schalke 04,28,1989,30,22,"1,654",18.4,3,1,2,1,1,4,0,0.16,0.05,0.22,0.11,0.16,3.7,3.0,1.8,4.7,0.20,0.10,0.30,0.16,0.26,Matches,2017-2018
106,Abdou Diallo,sn SEN,DF,Mainz 05,21,1996,27,27,"2,415",26.8,2,1,2,0,0,5,0,0.07,0.04,0.11,0.07,0.11,2.3,2.3,0.8,3.2,0.09,0.03,0.12,0.09,0.12,Matches,2017-2018
107,Daniel Didavi,de GER,"MF,FW",Wolfsburg,27,1990,30,26,"2,237",24.9,9,5,9,0,0,4,0,0.36,0.20,0.56,0.36,0.56,5.4,5.4,2.8,8.2,0.22,0.11,0.33,0.22,0.33,Matches,2017-2018
108,Dennis Diekmeier,de GER,DF,Hamburger SV,27,1989,22,22,"1,868",20.8,0,3,0,0,0,4,0,0.00,0.14,0.14,0.00,0.14,0.4,0.4,2.2,2.7,0.02,0.11,0.13,0.02,0.13,Matches,2017-2018
109,Landry Dimata,be BEL,"FW,MF",Wolfsburg,19,1997,21,9,902,10.0,0,1,0,0,0,1,1,0.00,0.10,0.10,0.00,0.10,1.2,1.2,0.4,1.6,0.12,0.04,0.16,0.12,0.16,Matches,2017-2018
110,Giulio Donati,it ITA,"DF,MF",Mainz 05,27,1990,29,26,"2,284",25.4,0,3,0,0,0,3,2,0.00,0.12,0.12,0.00,0.12,0.4,0.4,1.7,2.1,0.01,0.07,0.08,0.01,0.08,Matches,2017-2018
111,Ji Dong-won,kr KOR,"FW,MF",Augsburg,26,1991,3,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
112,Anastasios Donis,gr GRE,"FW,MF",Stuttgart,20,1996,18,11,949,10.5,2,2,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,4.5,4.5,2.1,6.5,0.43,0.19,0.62,0.43,0.62,Matches,2017-2018
113,Niklas Dorsch,de GER,MF,Bayern Munich,19,1998,1,1,90,1.0,1,0,1,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.7,0.7,0.0,0.8,0.73,0.03,0.76,0.73,0.76,Matches,2017-2018
114,Mohamed Dräger,tn TUN,"MF,FW",Freiburg,21,1996,2,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
115,Aleksandar Dragović,at AUT,DF,Leverkusen,26,1991,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
116,Josip Drmić,ch SUI,FW,M'Gladbach,24,1992,13,4,467,5.2,4,1,4,0,0,1,0,0.77,0.19,0.96,0.77,0.96,3.2,3.2,0.2,3.4,0.62,0.04,0.65,0.62,0.65,Matches,2017-2018
117,Rick van Drongelen,nl NED,DF,Hamburger SV,18,1998,18,16,"1,440",16.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.03,0.00,0.03,0.03,0.03,Matches,2017-2018
118,Ondrej Duda,sk SVK,MF,Hertha BSC,22,1994,17,9,744,8.3,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,1.3,1.3,0.3,1.7,0.16,0.04,0.20,0.16,0.20,Matches,2017-2018
119,Mandela Egbo,eng ENG,MF,M'Gladbach,19,1997,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
120,Johannes Eggestein,de GER,"FW,MF",Werder Bremen,19,1998,7,0,99,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.27,0.25,0.53,0.27,0.53,Matches,2017-2018
121,Maximilian Eggestein,de GER,MF,Werder Bremen,20,1996,33,31,"2,692",29.9,2,3,2,0,0,3,0,0.07,0.10,0.17,0.07,0.17,4.6,4.6,1.2,5.8,0.15,0.04,0.20,0.15,0.20,Matches,2017-2018
122,Albin Ekdal,se SWE,MF,Hamburger SV,28,1989,19,12,"1,108",12.3,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,1.0,1.5,0.04,0.08,0.12,0.04,0.12,Matches,2017-2018
123,Josip Elez,hr CRO,DF,Hannover 96,23,1994,11,9,774,8.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
124,Nico Elvedi,ch SUI,DF,M'Gladbach,20,1996,33,33,"2,914",32.4,2,2,2,0,0,6,0,0.06,0.06,0.12,0.06,0.12,0.9,0.9,1.3,2.3,0.03,0.04,0.07,0.03,0.07,Matches,2017-2018
125,Breel Embolo,ch SUI,"FW,MF",Schalke 04,20,1997,21,9,919,10.2,3,0,3,0,0,4,0,0.29,0.00,0.29,0.29,0.29,3.8,3.8,0.2,4.0,0.38,0.01,0.39,0.38,0.39,Matches,2017-2018
126,Michael Esser,de GER,GK,Hannover 96,29,1987,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
127,Alexander Esswein,de GER,"FW,MF",Hertha BSC,27,1990,16,6,617,6.9,2,1,2,0,0,0,0,0.29,0.15,0.44,0.29,0.44,0.8,0.8,0.2,1.0,0.12,0.03,0.15,0.12,0.15,Matches,2017-2018
128,Franck Evina,cm CMR,FW,Bayern Munich,17,2000,2,2,110,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.08,0.06,0.14,0.08,0.14,Matches,2017-2018
130,Marco Fabián,mx MEX,"FW,MF",Eint Frankfurt,28,1989,7,3,422,4.7,1,0,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,1.3,1.3,0.9,2.3,0.29,0.20,0.49,0.29,0.49,Matches,2017-2018
131,Ralf Fährmann,de GER,GK,Schalke 04,28,1988,34,34,"3,015",33.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches,2017-2018
132,Simon Falette,gn GUI,DF,Eint Frankfurt,25,1992,27,25,"2,211",24.6,1,0,1,0,0,10,1,0.04,0.00,0.04,0.04,0.04,1.3,1.3,0.3,1.6,0.05,0.01,0.07,0.05,0.07,Matches,2017-2018
133,Felipe,br BRA,DF,Hannover 96,30,1987,6,6,457,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03,Matches,2017-2018
134,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,19,1997,19,17,"1,560",17.3,1,0,1,0,0,2,1,0.06,0.00,0.06,0.06,0.06,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches,2017-2018
135,Gelson Fernandes,ch SUI,MF,Eint Frankfurt,30,1986,19,12,"1,036",11.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches,2017-2018
136,Alfreð Finnbogason,is ISL,FW,Augsburg,28,1989,22,22,"1,814",20.2,12,3,9,3,3,2,0,0.60,0.15,0.74,0.45,0.60,10.6,8.4,2.8,11.2,0.53,0.14,0.67,0.41,0.56,Matches,2017-2018
137,Viktor Fischer,dk DEN,"FW,MF",Mainz 05,23,1994,10,3,336,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.11,0.16,0.27,0.11,0.27,Matches,2017-2018
138,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,25,1991,21,15,"1,370",15.2,2,2,1,1,1,0,1,0.13,0.13,0.26,0.07,0.20,3.8,3.0,3.2,6.2,0.25,0.21,0.46,0.20,0.41,Matches,2017-2018
139,Iver Fossum,no NOR,MF,Hannover 96,21,1996,19,13,"1,306",14.5,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,1.1,1.1,2.1,3.2,0.07,0.15,0.22,0.07,0.22,Matches,2017-2018
140,Raphael Framberger,de GER,DF,Augsburg,21,1995,9,7,696,7.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.4,1.4,0.00,0.18,0.18,0.00,0.18,Matches,2017-2018
141,Mike Frantz,de GER,MF,Freiburg,30,1986,15,12,"1,041",11.6,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.9,0.9,0.9,1.8,0.08,0.08,0.16,0.08,0.16,Matches,2017-2018
142,Fabian Frei,ch SUI,MF,Mainz 05,28,1989,11,10,802,8.9,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,0.5,0.5,0.4,1.0,0.06,0.05,0.11,0.06,0.11,Matches,2017-2018
143,Marco Friedl,at AUT,DF,Bayern Munich,19,1998,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.18,0.18,0.00,0.18,Matches,2017-2018
144,Marco Friedl,at AUT,DF,Werder Bremen,19,1998,9,6,600,6.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.8,0.02,0.10,0.13,0.02,0.13,Matches,2017-2018
145,Chris Führich,de GER,"MF,FW",Köln,19,1998,2,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.03,0.06,0.09,0.03,0.09,Matches,2017-2018
146,Niclas Füllkrug,de GER,FW,Hannover 96,24,1993,34,26,"2,387",26.5,14,3,11,3,4,2,0,0.53,0.11,0.64,0.41,0.53,12.6,9.5,3.8,13.2,0.48,0.14,0.62,0.36,0.50,Matches,2017-2018
147,Mijat Gaćinović,rs SRB,MF,Eint Frankfurt,22,1995,29,22,"1,815",20.2,1,3,1,0,0,4,0,0.05,0.15,0.20,0.05,0.20,4.0,4.0,2.8,6.8,0.20,0.14,0.34,0.20,0.34,Matches,2017-2018
148,Ulisses Garcia,ch SUI,DF,Werder Bremen,21,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
149,Jean-Philippe Gbamin,ci CIV,"MF,DF",Mainz 05,21,1995,30,29,"2,591",28.8,1,3,1,0,0,4,0,0.03,0.10,0.14,0.03,0.14,1.0,1.0,1.6,2.6,0.04,0.06,0.09,0.04,0.09,Matches,2017-2018
150,Theodor Gebre Selassie,cz CZE,"DF,MF",Werder Bremen,30,1986,32,31,"2,828",31.4,3,0,3,0,0,4,0,0.10,0.00,0.10,0.10,0.10,2.5,2.5,1.4,3.9,0.08,0.04,0.13,0.08,0.13,Matches,2017-2018
151,Dennis Geiger,de GER,MF,Hoffenheim,19,1998,21,20,"1,588",17.6,2,1,2,0,0,9,0,0.11,0.06,0.17,0.11,0.17,1.4,1.4,1.4,2.8,0.08,0.08,0.16,0.08,0.16,Matches,2017-2018
152,Christian Gentner,de GER,MF,Stuttgart,31,1985,27,27,"2,412",26.8,2,2,2,0,0,3,0,0.07,0.07,0.15,0.07,0.15,1.8,1.8,2.2,3.9,0.07,0.08,0.15,0.07,0.15,Matches,2017-2018
153,Yannick Gerhardt,de GER,"DF,MF",Wolfsburg,23,1994,17,12,"1,228",13.6,1,1,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,0.9,0.9,0.6,1.5,0.07,0.05,0.11,0.07,0.11,Matches,2017-2018
154,Rafał Gikiewicz,pl POL,GK,Freiburg,29,1987,2,1,154,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
156,Daniel Ginczek,de GER,"FW,MF",Stuttgart,26,1991,23,17,"1,523",16.9,7,0,6,1,1,3,0,0.41,0.00,0.41,0.35,0.35,7.5,6.7,1.3,8.0,0.44,0.08,0.52,0.40,0.47,Matches,2017-2018
157,Matthias Ginter,de GER,DF,M'Gladbach,23,1994,34,34,"3,060",34.0,5,2,5,0,0,2,0,0.15,0.06,0.21,0.15,0.21,3.7,3.7,0.4,4.2,0.11,0.01,0.12,0.11,0.12,Matches,2017-2018
158,Serge Gnabry,de GER,"FW,DF",Hoffenheim,22,1995,22,20,"1,507",16.7,10,5,10,0,1,0,0,0.60,0.30,0.90,0.60,0.90,7.0,6.2,3.2,9.5,0.42,0.20,0.62,0.38,0.57,Matches,2017-2018
159,Mario Gómez,de GER,FW,Wolfsburg,32,1985,12,11,936,10.4,1,2,1,0,2,0,0,0.10,0.19,0.29,0.10,0.29,4.7,3.2,1.3,4.5,0.46,0.13,0.58,0.31,0.44,Matches,2017-2018
160,Mario Gómez,de GER,FW,Stuttgart,32,1985,16,16,"1,385",15.4,8,0,8,0,0,3,0,0.52,0.00,0.52,0.52,0.52,4.6,4.6,2.3,6.8,0.30,0.15,0.44,0.30,0.44,Matches,2017-2018
161,Sergio Gómez,es ESP,MF,Dortmund,16,2000,2,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,1.06,1.06,0.00,1.06,Matches,2017-2018
162,Jérôme Gondorf,de GER,"MF,FW",Werder Bremen,29,1988,21,7,797,8.9,1,1,1,0,0,4,0,0.11,0.11,0.23,0.11,0.23,1.3,1.3,0.7,2.1,0.15,0.08,0.23,0.15,0.23,Matches,2017-2018
163,Leon Goretzka,de GER,MF,Schalke 04,22,1995,26,21,"1,982",22.0,4,2,3,1,1,3,0,0.18,0.09,0.27,0.14,0.23,5.2,4.4,1.2,5.6,0.24,0.05,0.29,0.20,0.26,Matches,2017-2018
164,Mario Götze,de GER,MF,Dortmund,25,1992,23,19,"1,601",17.8,2,3,2,0,0,1,0,0.11,0.17,0.28,0.11,0.28,1.6,1.6,5.1,6.7,0.09,0.29,0.38,0.09,0.38,Matches,2017-2018
165,Mohamed Gouaida,tn TUN,MF,Hamburger SV,24,1993,1,1,58,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
166,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,26,1991,27,27,"2,385",26.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.4,1.3,0.04,0.01,0.05,0.04,0.05,Matches,2017-2018
167,Michael Gregoritsch,at AUT,"MF,FW",Augsburg,23,1994,32,30,"2,527",28.1,13,3,12,1,1,3,0,0.46,0.11,0.57,0.43,0.53,10.1,9.4,2.1,11.5,0.36,0.08,0.44,0.33,0.41,Matches,2017-2018
168,Anto Grgić,ch SUI,MF,Stuttgart,20,1996,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
169,Vincenzo Grifo,it ITA,"MF,FW",M'Gladbach,24,1993,17,9,786,8.7,0,3,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.8,0.8,2.8,3.6,0.10,0.32,0.41,0.10,0.41,Matches,2017-2018
170,Florian Grillitsch,at AUT,MF,Hoffenheim,21,1995,25,21,"1,888",21.0,1,2,1,0,0,5,0,0.05,0.10,0.14,0.05,0.14,1.3,1.3,1.6,2.9,0.06,0.08,0.14,0.06,0.14,Matches,2017-2018
171,Karim Guédé,sk SVK,FW,Freiburg,32,1985,2,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
172,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,23,1993,9,6,547,6.1,1,1,1,0,0,0,0,0.16,0.16,0.33,0.16,0.33,1.0,1.0,0.8,1.8,0.16,0.14,0.30,0.16,0.30,Matches,2017-2018
173,Josuha Guilavogui,fr FRA,MF,Wolfsburg,26,1990,29,27,"2,404",26.7,3,2,3,0,0,7,1,0.11,0.07,0.19,0.11,0.19,2.2,2.2,1.8,4.0,0.08,0.07,0.15,0.08,0.15,Matches,2017-2018
174,Sehrou Guirassy,gn GUI,"FW,MF",Köln,21,1996,15,8,851,9.5,4,0,2,2,2,2,0,0.42,0.00,0.42,0.21,0.21,6.7,5.3,0.8,6.0,0.71,0.08,0.79,0.56,0.64,Matches,2017-2018
175,Péter Gulácsi,hu HUN,GK,RB Leipzig,27,1990,33,33,"2,970",33.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
176,Manuel Gulde,de GER,DF,Freiburg,26,1991,17,17,"1,530",17.0,1,0,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,0.9,0.9,0.1,1.0,0.06,0.00,0.06,0.06,0.06,Matches,2017-2018
177,Christian Günter,de GER,"DF,MF",Freiburg,24,1993,34,34,"3,060",34.0,1,4,1,0,1,2,0,0.03,0.12,0.15,0.03,0.15,1.9,1.1,4.0,5.1,0.06,0.12,0.17,0.03,0.15,Matches,2017-2018
178,Jonathan de Guzmán,nl NED,MF,Eint Frankfurt,29,1987,16,12,"1,092",12.1,0,3,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,1.1,1.1,1.3,2.4,0.09,0.11,0.20,0.09,0.20,Matches,2017-2018
179,Janik Haberer,de GER,"MF,FW",Freiburg,23,1994,33,31,"2,748",30.5,3,4,2,1,2,9,0,0.10,0.13,0.23,0.07,0.20,5.2,3.7,2.7,6.3,0.17,0.09,0.26,0.12,0.21,Matches,2017-2018
180,Alexander Hack,de GER,DF,Mainz 05,23,1993,15,14,"1,287",14.3,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,0.6,0.6,0.2,0.8,0.04,0.01,0.05,0.04,0.05,Matches,2017-2018
182,Robin Hack,de GER,"FW,DF",Hoffenheim,18,1998,3,1,69,0.8,1,0,1,0,0,0,0,1.30,0.00,1.30,1.30,1.30,0.3,0.3,0.1,0.4,0.45,0.09,0.54,0.45,0.54,Matches,2017-2018
183,André Hahn,de GER,"FW,MF",Hamburger SV,26,1990,23,14,"1,358",15.1,3,0,3,0,0,0,0,0.20,0.00,0.20,0.20,0.20,3.4,3.4,0.9,4.2,0.22,0.06,0.28,0.22,0.28,Matches,2017-2018
184,Izet Hajrović,ba BIH,"MF,FW",Werder Bremen,25,1991,9,0,189,2.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.5,0.11,0.12,0.22,0.11,0.22,Matches,2017-2018
185,Sébastien Haller,ci CIV,FW,Eint Frankfurt,23,1994,31,26,"2,347",26.1,9,4,7,2,2,2,0,0.35,0.15,0.50,0.27,0.42,7.5,6.0,3.4,9.4,0.29,0.13,0.42,0.23,0.36,Matches,2017-2018
186,Marcel Halstenberg,de GER,DF,RB Leipzig,25,1991,15,14,"1,178",13.1,2,2,2,0,0,3,0,0.15,0.15,0.31,0.15,0.31,1.5,1.5,1.0,2.5,0.11,0.08,0.19,0.11,0.19,Matches,2017-2018
187,Tim Handwerker,de GER,"DF,MF",Köln,19,1998,11,3,396,4.4,0,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,0.3,0.3,0.5,0.8,0.07,0.12,0.19,0.07,0.19,Matches,2017-2018
188,Genki Haraguchi,jp JPN,"MF,FW",Hertha BSC,26,1991,7,2,211,2.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,1.2,0.07,0.43,0.50,0.07,0.50,Matches,2017-2018
189,Amine Harit,ma MAR,"MF,FW",Schalke 04,20,1997,31,23,"2,043",22.7,3,3,2,1,1,3,0,0.13,0.13,0.26,0.09,0.22,3.1,2.3,4.5,6.8,0.13,0.20,0.33,0.10,0.30,Matches,2017-2018
190,Martin Harnik,at AUT,"FW,MF",Hannover 96,30,1987,30,21,"1,888",21.0,9,2,9,0,0,2,0,0.43,0.10,0.52,0.43,0.52,8.1,8.1,1.6,9.7,0.39,0.08,0.46,0.39,0.46,Matches,2017-2018
191,Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,33,1984,24,23,"2,090",23.2,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.00,0.00,0.01,0.00,0.01,Matches,2017-2018
192,Kai Havertz,de GER,"MF,FW",Leverkusen,18,1999,30,22,"2,144",23.8,3,8,3,0,0,3,0,0.13,0.34,0.46,0.13,0.46,4.0,4.0,4.0,8.0,0.17,0.17,0.33,0.17,0.33,Matches,2017-2018
193,Thorgan Hazard,be BEL,"MF,FW",M'Gladbach,24,1993,34,33,"2,939",32.7,10,5,5,5,6,1,0,0.31,0.15,0.46,0.15,0.31,13.7,9.1,6.7,15.8,0.42,0.21,0.62,0.28,0.49,Matches,2017-2018
194,Jonas Hector,de GER,"DF,MF",Köln,27,1990,20,20,"1,759",19.5,2,2,2,0,0,4,0,0.10,0.10,0.20,0.10,0.20,1.0,1.0,2.3,3.3,0.05,0.12,0.17,0.05,0.17,Matches,2017-2018
195,Dominique Heintz,de GER,DF,Köln,23,1993,31,31,"2,790",31.0,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,0.4,0.4,0.4,0.7,0.01,0.01,0.02,0.01,0.02,Matches,2017-2018
196,Marcel Heller,de GER,"FW,MF",Augsburg,31,1986,24,14,"1,299",14.4,0,1,0,0,0,1,1,0.00,0.07,0.07,0.00,0.07,2.1,2.1,1.8,3.9,0.15,0.13,0.27,0.15,0.27,Matches,2017-2018
197,Benjamin Henrichs,de GER,DF,Leverkusen,20,1997,23,11,"1,268",14.1,0,1,0,0,0,1,1,0.00,0.07,0.07,0.00,0.07,0.8,0.8,1.6,2.5,0.06,0.12,0.17,0.06,0.17,Matches,2017-2018
198,Patrick Herrmann,de GER,"MF,DF",M'Gladbach,26,1991,23,12,"1,124",12.5,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,1.5,1.5,2.0,3.5,0.12,0.16,0.28,0.12,0.28,Matches,2017-2018
199,Kaylen Hinds,eng ENG,"MF,FW",Wolfsburg,19,1998,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
200,Martin Hinteregger,at AUT,DF,Augsburg,24,1992,30,29,"2,655",29.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2.5,2.5,0.3,2.8,0.08,0.01,0.09,0.08,0.09,Matches,2017-2018
201,Marwin Hitz,ch SUI,GK,Augsburg,29,1987,32,32,"2,880",32.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
202,Nicolas Höfler,de GER,MF,Freiburg,27,1990,27,24,"2,259",25.1,1,3,1,0,0,7,1,0.04,0.12,0.16,0.04,0.16,0.5,0.5,1.6,2.1,0.02,0.06,0.08,0.02,0.08,Matches,2017-2018
203,Jonas Hofmann,de GER,"MF,FW",M'Gladbach,25,1992,23,12,"1,033",11.5,0,3,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,2.3,2.3,3.0,5.3,0.20,0.26,0.46,0.20,0.46,Matches,2017-2018
204,Marco Höger,de GER,MF,Köln,27,1989,23,20,"1,674",18.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.1,0.03,0.02,0.06,0.03,0.06,Matches,2017-2018
205,Lucas Höler,de GER,"MF,FW",Freiburg,23,1994,14,12,906,10.1,1,0,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,2.5,2.5,0.2,2.7,0.25,0.02,0.27,0.25,0.27,Matches,2017-2018
206,Lewis Holtby,de GER,"MF,FW",Hamburger SV,26,1990,16,13,"1,196",13.3,6,0,6,0,0,1,0,0.45,0.00,0.45,0.45,0.45,3.7,3.7,1.0,4.7,0.28,0.07,0.35,0.28,0.35,Matches,2017-2018
208,Gerrit Holtmann,ph PHI,"DF,FW",Mainz 05,22,1995,17,10,901,10.0,2,1,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,1.0,1.0,1.3,2.3,0.10,0.13,0.23,0.10,0.23,Matches,2017-2018
209,Jannes Horn,de GER,DF,Köln,20,1997,11,10,825,9.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.9,1.0,0.01,0.10,0.10,0.01,0.10,Matches,2017-2018
210,Timo Horn,de GER,GK,Köln,24,1993,34,34,"3,060",34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,Matches,2017-2018
211,Lukáš Hrádecký,fi FIN,GK,Eint Frankfurt,27,1989,34,34,"3,060",34.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
212,Branimir Hrgota,se SWE,"FW,MF",Eint Frankfurt,24,1993,6,2,196,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.14,0.12,0.26,0.14,0.26,Matches,2017-2018
213,Timo Hübers,de GER,DF,Hannover 96,21,1996,5,5,450,5.0,0,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.2,0.2,0.1,0.3,0.05,0.02,0.06,0.05,0.06,Matches,2017-2018
214,Benjamin Hübner,de GER,DF,Hoffenheim,28,1989,27,27,"2,315",25.7,3,2,3,0,0,9,0,0.12,0.08,0.19,0.12,0.19,2.1,2.1,0.7,2.8,0.08,0.03,0.11,0.08,0.11,Matches,2017-2018
215,Florian Hübner,de GER,DF,Hannover 96,26,1991,9,4,327,3.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018
216,Mats Hummels,de GER,DF,Bayern Munich,28,1988,26,25,"2,213",24.6,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,2.3,2.3,0.6,2.9,0.10,0.02,0.12,0.10,0.12,Matches,2017-2018
217,Aaron Hunt,de GER,"MF,FW",Hamburger SV,30,1986,28,26,"2,081",23.1,3,2,2,1,1,1,0,0.13,0.09,0.22,0.09,0.17,2.8,2.1,5.6,7.7,0.12,0.23,0.35,0.09,0.32,Matches,2017-2018
218,Vedad Ibišević,ba BIH,FW,Hertha BSC,32,1984,27,18,"1,452",16.1,6,4,4,2,2,4,1,0.37,0.25,0.62,0.25,0.50,7.7,6.2,1.9,8.1,0.48,0.12,0.60,0.38,0.50,Matches,2017-2018
