,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Otto Addo,gh GHA,MF,Dortmund,27,1975,4,2,173,1.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
1,Godfried Aduobe,gh GHA,MF,Hansa Rostock,26,1975,29,25,"2,150",23.9,1,1,1,0,0,3,1,0.04,0.04,0.08,0.04,0.08,Matches,2002-2003
2,Silvio Adzic,de GER,"FW,MF",Kaiserslautern,21,1980,4,2,164,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
3,Victor Agali,ng NGA,FW,Schalke 04,23,1978,19,16,"1,247",13.9,7,4,7,0,0,2,1,0.51,0.29,0.79,0.51,0.79,Matches,2002-2003
4,Paul Agostino,au AUS,FW,1860 Munich,27,1975,11,2,357,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
5,Lawrence Aidoo,gh GHA,"FW,MF",M'Gladbach,20,1982,28,23,"1,777",19.7,3,2,3,0,0,4,0,0.15,0.10,0.25,0.15,0.25,Matches,2002-2003
6,Charles Akonnor,gh GHA,MF,Wolfsburg,28,1974,14,10,927,10.3,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,2002-2003
7,Bruno Akrapović,ba BIH,MF,Energie Cottbus,34,1967,7,7,598,6.6,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
8,Erhan Albayrak,tr TUR,"FW,MF",Arminia,25,1977,16,13,"1,211",13.5,1,0,0,1,1,3,0,0.07,0.00,0.07,0.00,0.00,Matches,2002-2003
9,Jörg Albertz,de GER,MF,Hamburger SV,31,1971,4,4,360,4.0,2,0,1,1,1,0,0,0.50,0.00,0.50,0.25,0.25,Matches,2002-2003
10,Alex Alves,br BRA,FW,Hertha BSC,27,1974,21,16,"1,375",15.3,6,5,6,0,0,0,0,0.39,0.33,0.72,0.39,0.72,Matches,2002-2003
11,Ioannis Amanatidis,gr GRE,"FW,MF",Stuttgart,20,1981,27,17,642,7.1,5,2,5,0,0,0,0,0.70,0.28,0.98,0.70,0.98,Matches,2002-2003
12,Márcio Amoroso,br BRA,FW,Dortmund,28,1974,24,11,"1,014",11.3,6,4,5,1,1,4,1,0.53,0.36,0.89,0.44,0.80,Matches,2002-2003
13,Markus Anfang,de GER,MF,Kaiserslautern,28,1974,19,15,"1,391",15.5,0,3,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,Matches,2002-2003
14,Roda Antar,lb LIB,MF,Hamburger SV,21,1980,7,3,268,3.0,1,0,1,0,0,0,0,0.34,0.00,0.34,0.34,0.34,Matches,2002-2003
15,Magnus Arvidsson,se SWE,FW,Hansa Rostock,29,1973,21,8,833,9.3,1,3,1,0,0,1,0,0.11,0.32,0.43,0.11,0.43,Matches,2002-2003
16,Gerald Asamoah,de GER,"FW,MF",Schalke 04,23,1978,27,20,"1,637",18.2,3,2,3,0,0,5,0,0.16,0.11,0.27,0.16,0.27,Matches,2002-2003
17,Slađan Ašanin,hr CRO,DF,M'Gladbach,30,1971,12,10,921,10.2,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,Matches,2002-2003
18,Marko Babić,hr CRO,"DF,MF",Leverkusen,21,1981,25,16,"1,459",16.2,3,4,3,0,0,2,0,0.19,0.25,0.43,0.19,0.43,Matches,2002-2003
19,Krasimir Balakov,bg BUL,MF,Stuttgart,36,1966,28,27,"2,378",26.4,2,5,1,1,1,3,0,0.08,0.19,0.26,0.04,0.23,Matches,2002-2003
20,Hanno Balitsch,de GER,MF,Leverkusen,21,1981,30,27,"2,373",26.4,3,1,3,0,0,8,0,0.11,0.04,0.15,0.11,0.15,Matches,2002-2003
21,Michael Ballack,de GER,MF,Bayern Munich,25,1976,26,26,"2,237",24.9,11,6,10,1,1,9,0,0.44,0.24,0.68,0.40,0.64,Matches,2002-2003
22,Ivica Banović,hr CRO,MF,Werder Bremen,21,1980,15,11,991,11.0,1,0,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches,2002-2003
23,Sergej Barbarez,ba BIH,"FW,MF",Hamburger SV,30,1971,24,24,"2,054",22.8,6,5,6,0,1,7,2,0.26,0.22,0.48,0.26,0.48,Matches,2002-2003
24,Mike Barten,de GER,DF,Werder Bremen,28,1973,7,6,605,6.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2002-2003
