,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Dariusz Adamczuk,pl POL,"DF,MF",Eint Frankfurt,22,1969,5,3,297,3.3,0,,0,0,,1,0,0.00,,,0.00,,Matches,1992-1993
1,Holger Aden,de GER,FW,Bochum,26,1965,18,18,"1,523",16.9,9,,9,0,,3,0,0.53,,,0.53,,Matches,1992-1993
2,Thomas Adler,de GER,FW,Uerdingen,27,1965,19,14,"1,297",14.4,2,,2,0,,6,2,0.14,,,0.14,,Matches,1992-1993
3,Markus von Ahlen,de GER,"DF,MF",Leverkusen,21,1971,16,9,927,10.3,0,,0,0,,5,0,0.00,,,0.00,,Matches,1992-1993
4,Klaus Allofs,de GER,FW,Werder Bremen,35,1956,16,4,677,7.5,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
5,Ingo Anderbrügge,de GER,MF,Schalke 04,28,1964,32,32,"2,799",31.1,10,,7,3,,4,0,0.32,,,0.23,,Matches,1992-1993
6,Henrik Andersen,dk DEN,DF,Köln,27,1965,3,2,192,2.1,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
7,Jørn Andersen,no NOR,FW,Eint Frankfurt,29,1963,6,2,248,2.8,2,,2,0,,0,0,0.73,,,0.73,,Matches,1992-1993
8,Michael Aničić,rs SRB,MF,Eint Frankfurt,17,1974,9,3,445,4.9,1,,1,0,,0,0,0.20,,,0.20,,Matches,1992-1993
9,Thomas Audehm,de GER,DF,Wattenscheid,25,1967,1,1,90,1.0,0,,,,,0,0,0.00,,,,,Matches,1992-1993
10,Raimond Aumann,de GER,GK,Bayern Munich,28,1963,32,32,"2,880",32.0,0,,,,,0,0,0.00,,,,,Matches,1992-1993
11,Markus Babbel,de GER,DF,Hamburger SV,19,1972,27,23,"2,081",23.1,1,,1,0,,2,0,0.04,,,0.04,,Matches,1992-1993
12,Jörg Bach,de GER,DF,Wattenscheid,26,1965,27,25,"2,198",24.4,0,,0,0,,7,0,0.00,,,0.00,,Matches,1992-1993
13,Alexander Bade,de GER,GK,Köln,21,1970,4,3,307,3.4,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
14,Nils Bahr,de GER,GK,Hamburger SV,22,1969,2,2,180,2.0,0,,,,,0,0,0.00,,,,,Matches,1992-1993
15,Ralph Bany,de GER,DF,Karlsruher,27,1964,2,1,91,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matches,1992-1993
16,Karsten Bäron,de GER,FW,Hamburger SV,19,1973,27,23,"2,166",24.1,8,,8,0,,2,0,0.33,,,0.33,,Matches,1992-1993
17,Karsten Baumann,de GER,DF,Köln,22,1969,28,28,"2,472",27.5,0,,0,0,,6,0,0.00,,,0.00,,Matches,1992-1993
18,Markus Bäurle,de GER,MF,Nürnberg,22,1969,15,9,925,10.3,0,,0,0,,3,0,0.00,,,0.00,,Matches,1992-1993
19,Stephan Beckenbauer,de GER,"DF,MF",Saarbrücken,23,1968,12,8,745,8.3,0,,0,0,,2,1,0.00,,,0.00,,Matches,1992-1993
20,Dietmar Beiersdorfer,de GER,DF,Werder Bremen,28,1963,29,28,"2,304",25.6,4,,4,0,,6,2,0.16,,,0.16,,Matches,1992-1993
21,Uwe Bein,de GER,MF,Eint Frankfurt,31,1960,25,24,"2,124",23.6,7,,4,3,,4,0,0.30,,,0.17,,Matches,1992-1993
22,Manfred Bender,de GER,MF,Karlsruher,26,1966,29,29,"2,484",27.6,10,,5,5,,5,0,0.36,,,0.18,,Matches,1992-1993
23,Marinus Bester,de GER,FW,Hamburger SV,23,1969,17,7,729,8.1,3,,3,0,,1,0,0.37,,,0.37,,Matches,1992-1993
24,René Beuchel,de GER,"DF,MF",Dresden,19,1973,13,13,"1,060",11.8,0,,0,0,,4,2,0.00,,,0.00,,Matches,1992-1993
26,Uwe Bindewald,de GER,DF,Eint Frankfurt,23,1968,33,31,"2,861",31.8,1,,1,0,,2,0,0.03,,,0.03,,Matches,1992-1993
27,Manfred Binz,de GER,DF,Eint Frankfurt,26,1965,34,34,"3,060",34.0,2,,2,0,,4,0,0.06,,,0.06,,Matches,1992-1993
28,Günter Bittengel,cz CZE,FW,Uerdingen,26,1966,19,15,"1,285",14.3,2,,2,0,,1,0,0.14,,,0.14,,Matches,1992-1993
29,Manfred Bockenfeld,de GER,"DF,MF",Werder Bremen,32,1960,17,10,"1,056",11.7,0,,0,0,,3,0,0.00,,,0.00,,Matches,1992-1993
30,Jörg Bode,de GER,MF,Hamburger SV,22,1969,19,8,866,9.6,1,,1,0,,1,0,0.10,,,0.10,,Matches,1992-1993
31,Marco Bode,de GER,"FW,MF",Werder Bremen,23,1969,29,29,"2,534",28.2,4,,4,0,,0,0,0.14,,,0.14,,Matches,1992-1993
32,Srećko Bogdan,hr CRO,DF,Karlsruher,35,1957,10,6,549,6.1,0,,0,0,,1,0,0.00,,,0.00,,Matches,1992-1993
33,Rudolf Bommer,de GER,MF,Eint Frankfurt,34,1957,24,23,"1,976",22.0,2,,2,0,,0,0,0.09,,,0.09,,Matches,1992-1993
34,Heiko Bonan,de GER,"DF,MF",Bochum,26,1966,31,30,"2,697",30.0,2,,2,0,,6,2,0.07,,,0.07,,Matches,1992-1993
