,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Otto Addo,gh GHA,MF,Dortmund,24,1975,22,19,"1,572",17.5,2,4,2,0,0,7,0,0.11,0.23,0.34,0.11,0.34,Matches,1999-2000
1,Victor Agali,ng NGA,FW,Hansa Rostock,20,1978,22,18,"1,620",18.0,7,5,7,0,0,6,1,0.39,0.28,0.67,0.39,0.67,Matches,1999-2000
2,Jan Åge Fjørtoft,no NOR,FW,Eint Frankfurt,32,1967,21,14,"1,176",13.1,5,3,4,1,1,6,0,0.38,0.23,0.61,0.31,0.54,Matches,1999-2000
3,Paul Agostino,au AUS,FW,1860 Munich,24,1975,18,9,"1,002",11.1,4,1,4,0,0,0,0,0.36,0.09,0.45,0.36,0.45,Matches,1999-2000
4,Abdelaziz Ahanfouf,ma MAR,FW,Hansa Rostock,21,1978,13,2,466,5.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
5,Charles Akonnor,gh GHA,MF,Wolfsburg,25,1974,25,17,"1,659",18.4,1,2,0,1,1,4,0,0.05,0.11,0.16,0.00,0.11,Matches,1999-2000
6,Jonathan Akpoborie,ng NGA,FW,Wolfsburg,30,1968,19,17,"1,535",17.1,12,3,12,0,0,6,1,0.70,0.18,0.88,0.70,0.88,Matches,1999-2000
7,Christian Alder,de GER,DF,Arminia,20,1978,1,1,90,1.0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
8,Ünal Alpuğan,de GER,MF,Schalke 04,25,1973,26,17,"1,534",17.0,0,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,Matches,1999-2000
9,Alex Alves,br BRA,FW,Hertha BSC,24,1974,15,14,"1,093",12.1,4,1,4,0,0,0,0,0.33,0.08,0.41,0.33,0.41,Matches,1999-2000
10,Ingo Anderbrügge,de GER,MF,Schalke 04,35,1964,2,0,30,0.3,0,,0,0,,0,0,0.00,,,0.00,,Matches,1999-2000
11,Patrik Andersson,se SWE,DF,Bayern Munich,27,1971,16,11,"1,030",11.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
12,Ilija Aračić,hr CRO,FW,Hertha BSC,28,1970,12,4,472,5.2,1,1,1,0,0,0,0,0.19,0.19,0.38,0.19,0.38,Matches,1999-2000
13,Magnus Arvidsson,se SWE,FW,Hansa Rostock,26,1973,33,26,"2,152",23.9,9,3,9,0,0,1,0,0.38,0.13,0.50,0.38,0.50,Matches,1999-2000
14,Gerald Asamoah,de GER,"FW,MF",Schalke 04,20,1978,33,22,"1,990",22.1,4,2,4,0,0,4,0,0.18,0.09,0.27,0.18,0.27,Matches,1999-2000
15,Christof Babatz,de GER,MF,Hamburger SV,24,1974,5,2,175,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
16,Markus Babbel,de GER,DF,Bayern Munich,26,1972,26,23,"2,060",22.9,1,2,1,0,0,4,1,0.04,0.09,0.13,0.04,0.13,Matches,1999-2000
17,Karim Bagheri,ir IRN,MF,Arminia,25,1974,11,2,374,4.2,1,0,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,1999-2000
18,Krasimir Balakov,bg BUL,MF,Stuttgart,33,1966,30,28,"2,316",25.7,6,6,4,2,3,1,0,0.23,0.23,0.47,0.16,0.39,Matches,1999-2000
19,Michael Ballack,de GER,MF,Leverkusen,22,1976,23,22,"1,893",21.0,3,2,3,0,1,7,0,0.14,0.10,0.24,0.14,0.24,Matches,1999-2000
20,Holger Ballwanz,de GER,"DF,MF",Wolfsburg,31,1967,15,9,776,8.6,1,0,1,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches,1999-2000
21,Jean-Kasongo Banza,cd COD,FW,Wolfsburg,25,1974,12,1,388,4.3,2,0,2,0,0,3,0,0.46,0.00,0.46,0.46,0.46,Matches,1999-2000
22,Sergej Barbarez,ba BIH,"FW,MF",Dortmund,27,1971,14,6,635,7.1,2,2,2,0,0,2,0,0.28,0.28,0.57,0.28,0.57,Matches,1999-2000
23,Karsten Bäron,de GER,FW,Hamburger SV,26,1973,7,2,228,2.5,0,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches,1999-2000
24,Mike Barten,de GER,DF,Werder Bremen,25,1973,16,15,"1,229",13.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
26,Mario Basler,de GER,"FW,MF",Kaiserslautern,30,1968,18,16,"1,478",16.4,1,8,1,0,0,4,1,0.06,0.49,0.55,0.06,0.55,Matches,1999-2000
27,Frank Baumann,de GER,"DF,MF",Werder Bremen,23,1975,32,32,"2,880",32.0,5,2,5,0,0,6,0,0.16,0.06,0.22,0.16,0.22,Matches,1999-2000
28,Karsten Baumann,de GER,DF,Dortmund,29,1969,11,7,678,7.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
29,Steffen Baumgart,de GER,FW,Hansa Rostock,27,1972,26,19,"1,784",19.8,4,3,4,0,0,3,0,0.20,0.15,0.35,0.20,0.35,Matches,1999-2000
30,Steffen Baumgart,de GER,FW,Wolfsburg,27,1972,1,0,16,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1999-2000
31,Zoubeir Baya,tn TUN,MF,Freiburg,28,1971,25,23,"2,108",23.4,4,7,4,0,0,0,1,0.17,0.30,0.47,0.17,0.47,Matches,1999-2000
32,Wolfgang de Beer,de GER,GK,Dortmund,35,1964,4,3,274,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
33,Markus Beierle,de GER,FW,MSV Duisburg,27,1972,31,27,"2,489",27.7,7,5,7,0,0,0,0,0.25,0.18,0.43,0.25,0.43,Matches,1999-2000
34,Stefan Beinlich,de GER,MF,Leverkusen,27,1972,29,26,"2,412",26.8,11,7,10,1,1,5,0,0.41,0.26,0.67,0.37,0.63,Matches,1999-2000
35,Mehdi Ben Slimane,tn TUN,FW,Freiburg,25,1974,22,10,"1,019",11.3,4,1,4,0,0,0,1,0.35,0.09,0.44,0.35,0.44,Matches,1999-2000
36,Sven Benken,de GER,"DF,MF",Hansa Rostock,29,1970,24,23,"1,940",21.6,1,1,1,0,0,8,1,0.05,0.05,0.09,0.05,0.09,Matches,1999-2000
37,Jörg Bergen,de GER,DF,Unterhaching,33,1966,19,17,"1,525",16.9,0,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches,1999-2000
38,Thomas Berthold,de GER,DF,Stuttgart,34,1964,23,22,"1,994",22.2,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
39,Marino Biliškov,hr CRO,DF,Wolfsburg,23,1976,20,19,"1,689",18.8,2,1,2,0,0,2,0,0.11,0.05,0.16,0.11,0.16,Matches,1999-2000
40,Uwe Bindewald,de GER,DF,Eint Frankfurt,30,1968,20,13,"1,157",12.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,1999-2000
41,Erik Bo Andersen,dk DEN,FW,MSV Duisburg,28,1970,1,0,17,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matches,1999-2000
42,Fredi Bobic,de GER,FW,Dortmund,27,1971,29,22,"2,101",23.3,7,2,7,0,0,7,0,0.30,0.09,0.39,0.30,0.39,Matches,1999-2000
43,Jörg Bode,de GER,MF,Arminia,29,1969,24,17,"1,689",18.8,3,3,3,0,0,1,0,0.16,0.16,0.32,0.16,0.32,Matches,1999-2000
44,Marco Bode,de GER,"FW,MF",Werder Bremen,30,1969,27,27,"2,358",26.2,13,3,13,0,0,0,0,0.50,0.11,0.61,0.50,0.61,Matches,1999-2000
45,Tamás Bódog,hu HUN,DF,Ulm,28,1970,23,22,"1,734",19.3,2,1,2,0,0,7,0,0.10,0.05,0.16,0.10,0.16,Matches,1999-2000
46,Rade Bogdanović,rs SRB,FW,Werder Bremen,29,1970,22,10,"1,130",12.6,4,2,4,0,0,0,0,0.32,0.16,0.48,0.32,0.48,Matches,1999-2000
