,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,Season
50,Louis Beyer,de GER,DF,M'Gladbach,21-336,2000,14,12,"1,125",12.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.04,0.01,0.05,0.04,0.05,Matches,2021-2022
52,Bartosz Bialek,pl POL,FW,Wolfsburg,20-160,2001,9,1,142,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.28,0.04,0.32,0.28,0.32,Matches,2021-2022
53,Tom Bischof,de GER,"MF,FW",Hoffenheim,16-296,2005,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
54,Danny Blum,de GER,FW,Bochum,31-103,1991,11,2,305,3.4,2,0,2,0,0,0,0,0.59,0.00,0.59,0.59,0.59,0.9,0.9,0.7,1.6,0.26,0.21,0.47,0.26,0.47,Matches,2021-2022
55,Kevin-Prince Boateng,gh GHA,"MF,FW",Hertha BSC,35-045,1987,14,5,494,5.5,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.06,0.10,0.04,0.10,Matches,2021-2022
56,Herbert Bockhorn,de GER,DF,Bochum,27-079,1995,15,5,653,7.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.03,0.02,0.04,0.03,0.04,Matches,2021-2022
57,Jean-Paul Boëtius,nl NED,MF,Mainz 05,28-029,1994,29,17,"1,654",18.4,2,2,2,0,0,3,0,0.11,0.11,0.22,0.11,0.22,1.5,1.5,2.5,4.0,0.08,0.14,0.21,0.08,0.21,Matches,2021-2022
58,Tarsis Bonga,de GER,FW,Bochum,25-100,1997,2,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,3.15,0.00,3.15,3.15,3.15,Matches,2021-2022
59,Solomon Bonnah,nl NED,DF,RB Leipzig,18-244,2003,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
60,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,23-029,1999,25,22,"1,916",21.3,1,0,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,1.3,1.3,0.2,1.5,0.06,0.01,0.07,0.06,0.07,Matches,2021-2022
61,Rafael Borré,co COL,FW,Eint Frankfurt,26-217,1995,29,26,"2,222",24.7,7,4,7,0,0,4,0,0.28,0.16,0.45,0.28,0.45,8.1,8.1,3.2,11.3,0.33,0.13,0.46,0.33,0.46,Matches,2021-2022
62,Dedryck Boyata,be BEL,DF,Hertha BSC,31-143,1990,19,18,"1,538",17.1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,1.0,0.03,0.03,0.06,0.03,0.06,Matches,2021-2022
63,Julian Brandt,de GER,"MF,FW",Dortmund,25-353,1996,27,18,"1,722",19.1,7,8,7,0,0,2,0,0.37,0.42,0.78,0.37,0.78,3.4,3.4,4.4,7.8,0.18,0.23,0.41,0.18,0.41,Matches,2021-2022
64,Iker Bravo,es ESP,FW,Leverkusen,17-097,2005,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
65,Fabian Bredlow,de GER,GK,Stuttgart,27-049,1995,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
66,Josip Brekalo,hr CRO,MF,Wolfsburg,23-301,1998,1,0,21,0.2,0,1,0,0,0,0,0,0.00,4.29,4.29,0.00,4.29,0.0,0.0,0.4,0.4,0.00,1.82,1.82,0.00,1.82,Matches,2021-2022
67,Brian Brobbey,nl NED,FW,RB Leipzig,20-078,2002,9,1,131,1.5,0,2,0,0,0,0,0,0.00,1.37,1.37,0.00,1.37,0.5,0.5,0.7,1.1,0.33,0.46,0.79,0.33,0.79,Matches,2021-2022
68,John Brooks,us USA,DF,Wolfsburg,29-082,1993,27,25,"2,256",25.1,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,0.4,0.4,0.6,1.1,0.02,0.03,0.04,0.02,0.04,Matches,2021-2022
69,Daniel Brosinski,de GER,DF,Mainz 05,33-277,1988,9,3,319,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.09,0.11,0.02,0.11,Matches,2021-2022
70,Cédric Brunner,ch SUI,DF,Arminia,28-062,1994,26,26,"2,172",24.1,0,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,0.3,0.3,1.3,1.6,0.01,0.06,0.07,0.01,0.07,Matches,2021-2022
71,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,23-213,1998,21,7,668,7.4,4,0,4,0,0,1,0,0.54,0.00,0.54,0.54,0.54,2.6,2.6,1.4,4.0,0.35,0.19,0.54,0.35,0.54,Matches,2021-2022
72,Sascha Burchert,de GER,GK,Greuther Fürth,32-172,1989,13,13,"1,170",13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches,2021-2022
73,Delano Burgzorg,nl NED,FW,Mainz 05,23-164,1998,3,0,27,0.3,1,0,1,0,0,0,0,3.33,0.00,3.33,3.33,3.33,0.2,0.2,0.0,0.2,0.73,0.00,0.73,0.73,0.73,Matches,2021-2022
74,Jonathan Burkardt,de GER,FW,Mainz 05,21-283,2000,30,28,"2,293",25.5,10,3,9,1,1,0,0,0.39,0.12,0.51,0.35,0.47,11.9,11.2,2.5,13.6,0.47,0.10,0.56,0.44,0.53,Matches,2021-2022
75,Jamie Bynoe-Gittens,eng ENG,DF,Dortmund,17-255,2004,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
76,Daniel Caligiuri,it ITA,"MF,DF",Augsburg,34-095,1988,24,20,"1,669",18.5,3,2,1,2,2,3,0,0.16,0.11,0.27,0.05,0.16,3.1,1.6,1.6,3.2,0.17,0.09,0.25,0.09,0.17,Matches,2021-2022
78,Emre Can,de GER,"DF,MF",Dortmund,28-098,1994,21,16,"1,465",16.3,4,1,1,3,3,4,0,0.25,0.06,0.31,0.06,0.12,2.4,0.1,0.7,0.8,0.15,0.04,0.19,0.01,0.05,Matches,2021-2022
79,Koen Casteels,be BEL,GK,Wolfsburg,29-299,1992,25,25,"2,250",25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
80,Gonzalo Castro,de GER,MF,Arminia,34-313,1987,9,2,282,3.1,1,0,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,0.3,0.3,0.1,0.5,0.11,0.04,0.15,0.11,0.15,Matches,2021-2022
81,Julian Chabot,de GER,DF,Köln,24-067,1998,3,2,202,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
82,Timothy Chandler,us USA,DF,Eint Frankfurt,32-022,1990,15,13,"1,032",11.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.03,0.05,0.09,0.03,0.09,Matches,2021-2022
83,Justin Che,us USA,DF,Hoffenheim,18-153,2003,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
84,Max Christiansen,de GER,MF,Greuther Fürth,25-207,1996,25,20,"1,923",21.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04,Matches,2021-2022
85,Kingsley Coman,fr FRA,"FW,DF",Bayern Munich,25-311,1996,19,14,"1,189",13.2,6,2,6,0,0,1,0,0.45,0.15,0.61,0.45,0.61,4.5,4.5,2.8,7.2,0.34,0.21,0.55,0.34,0.55,Matches,2021-2022
86,Lucas Copado,de GER,FW,Bayern Munich,18-100,2004,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.23,0.00,0.23,0.23,0.23,Matches,2021-2022
87,Sergio Córdova,ve VEN,"FW,MF",Augsburg,24-254,1997,13,2,328,3.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,1.0,0.23,0.04,0.27,0.23,0.27,Matches,2021-2022
88,Danny da Costa,de GER,DF,Eint Frankfurt,28-281,1993,10,6,643,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.02,0.02,0.04,0.02,0.04,Matches,2021-2022
89,Tanguy Coulibaly,fr FRA,"DF,FW",Stuttgart,21-061,2001,18,11,"1,041",11.6,0,1,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,0.9,0.9,0.4,1.3,0.08,0.03,0.11,0.08,0.11,Matches,2021-2022
90,Mickaël Cuisance,fr FRA,MF,Bayern Munich,22-247,1999,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.97,0.97,0.00,0.97,Matches,2021-2022
91,Matheus Cunha,br BRA,FW,Hertha BSC,22-328,1999,1,1,64,0.7,0,1,0,0,0,0,0,0.00,1.41,1.41,0.00,1.41,0.7,0.7,0.0,0.7,0.94,0.00,0.94,0.94,0.94,Matches,2021-2022
92,Rafael Czichos,de GER,DF,Köln,31-341,1990,17,16,"1,402",15.6,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.4,0.7,0.01,0.03,0.04,0.01,0.04,Matches,2021-2022
93,Lennart-Marten Czyborra,de GER,DF,Arminia,22-352,1999,4,1,131,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
94,Moanes Dabbur,il ISR,"FW,MF",Hoffenheim,29-341,1992,24,14,"1,091",12.1,3,4,3,0,0,4,0,0.25,0.33,0.58,0.25,0.58,3.0,3.0,2.3,5.3,0.25,0.19,0.44,0.25,0.44,Matches,2021-2022
95,Mahmoud Dahoud,de GER,MF,Dortmund,26-109,1996,22,20,"1,658",18.4,2,3,2,0,0,7,1,0.11,0.16,0.27,0.11,0.27,1.1,1.1,3.5,4.6,0.06,0.19,0.25,0.06,0.25,Matches,2021-2022
96,Márton Dárdai,de GER,DF,Hertha BSC,20-067,2002,11,8,678,7.5,0,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.1,0.1,0.1,0.2,0.02,0.02,0.03,0.02,0.03,Matches,2021-2022
97,Vladimír Darida,cz CZE,MF,Hertha BSC,31-255,1990,22,21,"1,591",17.7,2,5,2,0,0,4,0,0.11,0.28,0.40,0.11,0.40,1.8,1.8,3.3,5.2,0.10,0.19,0.29,0.10,0.29,Matches,2021-2022
98,Alphonso Davies,ca CAN,DF,Bayern Munich,21-169,2000,18,16,"1,390",15.4,0,3,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,1.7,1.7,3.6,5.3,0.11,0.24,0.35,0.11,0.35,Matches,2021-2022
99,Saulo Decarli,ch SUI,DF,Bochum,30-075,1992,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.29,0.00,0.29,0.29,0.29,Matches,2021-2022
100,Thomas Delaney,dk DEN,MF,Dortmund,30-229,1991,1,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
101,Kerem Demirbay,de GER,MF,Leverkusen,28-291,1993,28,22,"1,973",21.9,1,4,0,1,2,10,0,0.05,0.18,0.23,0.00,0.18,3.4,1.9,4.1,6.0,0.16,0.19,0.34,0.09,0.27,Matches,2021-2022
102,Ermedin Demirović,ba BIH,"FW,MF",Freiburg,24-026,1998,27,8,787,8.7,2,3,2,0,0,4,0,0.23,0.34,0.57,0.23,0.57,3.3,3.3,1.2,4.5,0.37,0.14,0.51,0.37,0.51,Matches,2021-2022
104,Mike van der Hoorn,nl NED,DF,Arminia,29-187,1992,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022
105,Moussa Diaby,fr FRA,FW,Leverkusen,22-287,1999,28,28,"2,412",26.8,12,9,12,0,1,9,1,0.45,0.34,0.78,0.45,0.78,7.7,6.9,7.2,14.2,0.29,0.27,0.56,0.26,0.53,Matches,2021-2022
106,Daniel Didavi,de GER,"FW,MF",Stuttgart,32-058,1990,10,2,277,3.1,0,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,1.0,1.0,0.8,1.7,0.32,0.25,0.57,0.32,0.57,Matches,2021-2022
107,Javairô Dilrosun,nl NED,FW,Hertha BSC,23-302,1998,2,1,138,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches,2021-2022
108,Lee Dongjun,kr KOR,MF,Hertha BSC,25-078,1997,4,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.6,0.43,0.00,0.43,0.43,0.43,Matches,2021-2022
109,Niklas Dorsch,de GER,MF,Augsburg,24-095,1998,26,23,"2,016",22.4,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,0.2,0.2,0.3,0.5,0.01,0.01,0.02,0.01,0.02,Matches,2021-2022
110,Ondrej Duda,sk SVK,"MF,FW",Köln,27-136,1994,29,20,"1,594",17.7,2,0,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,3.5,3.5,2.1,5.5,0.20,0.12,0.31,0.20,0.31,Matches,2021-2022
111,Jeremy Dudziak,tn TUN,"MF,FW",Greuther Fürth,26-235,1995,20,15,"1,122",12.5,2,0,2,0,0,1,0,0.16,0.00,0.16,0.16,0.16,2.4,2.4,1.6,4.0,0.19,0.13,0.32,0.19,0.32,Matches,2021-2022
