,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Ignazio Abate,it ITA,"DF,MF",Milan,24,1986,29,29,"2,597",28.9,0,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,2011-2012
1,Christian Abbiati,it ITA,GK,Milan,34,1977,31,31,"2,689",29.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
2,Almen Abdi,ch SUI,MF,Udinese,24,1986,23,9,920,10.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
3,Francesco Acerbi,it ITA,DF,Chievo,23,1988,17,14,"1,341",14.9,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,Matches,2011-2012
4,Maxwell Acosty,gh GHA,"FW,MF",Fiorentina,19,1991,5,0,125,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
5,Robert Acquafresca,it ITA,FW,Bologna,23,1987,32,17,"1,594",17.7,5,1,5,0,0,2,0,0.28,0.06,0.34,0.28,0.34,Matches,2011-2012
6,Afriyie Acquah,gh GHA,MF,Palermo,19,1992,20,10,985,10.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
7,Michael Agazzi,it ITA,GK,Cagliari,27,1984,36,36,"3,197",35.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
8,Federico Agliardi,it ITA,GK,Bologna,28,1983,10,9,831,9.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2011-2012
9,Alessandro Agostini,it ITA,DF,Cagliari,32,1979,35,35,"3,072",34.1,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,2011-2012
