,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,Season
0,Ignazio Abate,it ITA,"DF,MF",Milan,22,1986,30,22,"2,029",22.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
1,Christian Abbiati,it ITA,GK,Milan,32,1977,9,8,724,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
2,Elvis Abbruscato,it ITA,FW,Chievo,28,1981,15,9,815,9.1,2,1,2,0,0,0,0,0.22,0.11,0.33,0.22,0.33,Matches,2009-2010
3,Pietro Accardi,it ITA,DF,Sampdoria,26,1982,14,5,623,6.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
4,Robert Acquafresca,it ITA,FW,Atalanta,21,1987,12,10,881,9.8,1,0,0,1,1,1,0,0.10,0.00,0.10,0.00,0.00,Matches,2009-2010
5,Robert Acquafresca,it ITA,FW,Genoa,21,1987,10,8,706,7.8,2,0,1,1,1,2,0,0.25,0.00,0.25,0.13,0.13,Matches,2009-2010
6,Adaílton,br BRA,FW,Bologna,32,1977,31,24,"1,967",21.9,11,4,10,1,1,1,0,0.50,0.18,0.69,0.46,0.64,Matches,2009-2010
7,Michael Agazzi,it ITA,GK,Cagliari,25,1984,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
8,Alessandro Agostini,it ITA,DF,Cagliari,30,1979,38,38,"3,420",38.0,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches,2009-2010
9,Emmanuel Agyemang-Badu,gh GHA,MF,Udinese,18,1990,5,0,69,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
10,Danijel Aleksić,rs SRB,"FW,MF",Genoa,18,1991,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2009-2010
